McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
4,0,40,0,4735,2,3,0
2,0,77,0,4735,1,1,0
35,0,456,0,4735,2,9,0
18,0,142,2,319,2,4,0
9,0,56,0,4735,1,1,0
1,0,31,0,4735,1,2,0
2,0,80,0,4735,1,1,0
23,0,148,0,28,4,5,0
2,0,21,0,89,1,1,0
4,0,657,0,1466,7,17,0
130,0,626,1,4735,4,18,1
41,0,233,0,4735,2,4,0
7,0,121,1,22,5,7,0
5,0,54,0,4735,2,11,0
1,0,10,1,4735,1,1,0
3,0,50,0,4735,1,2,0
1,0,84,0,4735,1,5,0
9,0,88,0,4735,1,2,0
1,0,34,0,4735,1,2,0
1,0,34,0,4735,1,2,0
9,0,86,0,1466,2,3,0
11,0,122,2,1466,3,9,0
34,0,263,1,4735,1,13,0
1,0,62,0,4735,1,2,0
74,0,506,1,1466,2,12,0
3,0,52,0,4735,1,2,0
3,0,76,0,4735,1,2,0
19,0,127,2,1466,3,10,1
30,0,339,0,811,3,6,1
25,0,224,2,511,6,14,1
1,0,35,0,4735,1,5,0
10,0,83,1,244,2,8,0
3,0,57,0,1466,1,2,0
1,0,4,0,4735,1,1,0
2,0,24,0,811,2,2,0
15,0,205,0,811,3,4,0
3,0,32,0,4735,1,1,0
8,0,68,0,10,2,2,0
40,0,212,0,1466,3,7,1
24,0,344,0,1466,2,4,0
34,0,196,0,4735,1,3,0
38,0,757,0,1466,2,7,0
1,0,46,0,4735,1,1,0
2,0,110,0,1466,2,2,0
11,0,80,0,4735,1,1,0
4,0,186,0,4735,1,1,0
10,0,267,0,1466,2,3,0
2,0,31,0,4735,1,1,0
15,0,330,1,244,2,4,0
10,0,88,0,244,1,1,0
1,0,70,0,4735,1,1,0
7,0,218,0,4735,1,1,0
4,0,35,0,4735,1,1,0
16,0,298,0,762,3,18,0
20,0,84,0,319,2,4,0
26,0,126,0,4735,4,14,1
11,0,71,2,319,3,4,0
2,0,155,0,244,8,27,0
5,0,81,0,4735,1,2,1
3,0,49,0,1466,1,1,0
27,0,144,0,4735,1,1,1
6,0,154,1,479,2,3,0
22,0,554,1,1466,2,6,0
64,0,525,0,479,6,10,1
3,0,19,0,4735,2,3,0
71,0,332,1,4735,4,17,0
12,0,62,0,4735,1,2,0
3,0,65,1,319,4,6,0
4,0,76,0,1466,2,3,0
9,0,68,1,4735,3,6,0
10,0,167,1,1466,3,5,0
3,0,25,0,1466,1,1,0
1,0,5,0,4735,1,2,0
1,0,22,0,4735,1,1,0
5,0,61,0,4735,1,1,0
4,0,76,0,4735,1,2,1
2,0,41,0,4735,1,1,0
26,0,91,0,474,4,5,0
1,0,10,0,4735,1,1,0
3,0,21,0,89,2,2,0
35,0,157,0,319,3,8,0
2,0,63,0,4735,1,4,0
7,0,96,0,4735,2,3,0
3,0,25,0,1466,1,1,0
3,0,58,0,4735,2,2,0
37,0,177,2,479,5,17,1
3,0,47,0,4735,1,2,0
1,0,64,0,4735,1,1,0
2,0,62,0,762,1,2,0
1,0,58,0,4735,1,1,0
1,0,37,0,4735,1,1,0
5,0,59,2,1466,2,6,0
24,0,127,1,4735,4,4,1
32,0,245,0,28,5,6,1
1,0,5,0,244,1,1,0
1,0,18,0,244,1,1,0
84,0,199,0,4735,4,6,1
3,0,21,0,244,1,1,0
6,0,67,0,4735,2,3,0
2,0,23,0,244,1,1,0
15,0,87,4,244,5,29,1
29,0,132,3,511,3,7,1
1,0,119,0,4735,4,6,1
25,0,128,1,474,5,14,0
7,0,76,0,4735,1,1,0
3,0,51,0,811,2,2,0
92,0,605,1,479,4,12,0
5,0,69,1,4735,2,3,0
16,0,193,0,4735,1,2,0
7,0,83,0,22,2,2,0
18,0,480,0,474,6,23,1
3,0,135,0,811,2,2,0
6,0,109,0,4735,2,7,0
6,0,58,0,762,1,3,0
9,0,126,0,762,3,7,0
1,0,44,0,4735,2,7,0
7,0,150,0,479,3,10,0
2,0,15,1,474,2,2,1
11,0,112,2,1466,3,15,0
1,0,37,0,4735,1,1,0
5,0,125,0,22,3,3,0
1,0,37,0,4735,1,1,0
2,0,16,0,4735,1,1,0
32,0,338,0,3,2,4,0
6,0,86,0,3,3,3,0
9,0,42,0,1466,1,1,0
2,0,36,0,1466,1,1,0
1,0,16,0,1466,1,1,0
1,0,24,0,1466,1,1,0
9,0,110,0,1466,3,5,0
8,0,70,1,1466,3,5,0
8,0,89,0,1466,3,4,0
29,0,118,0,474,4,9,1
8,0,82,1,762,2,3,0
29,0,104,0,474,3,4,0
52,0,201,1,474,5,18,1
1,0,77,0,1466,1,1,0
45,0,444,0,244,5,7,1
10,0,119,0,22,3,4,0
1,0,7,0,22,2,2,0
1,0,13,0,244,3,3,1
3,0,21,0,244,1,1,0
3,0,79,1,1466,4,7,0
2,0,29,0,244,1,2,0
15,0,79,1,244,4,7,0
4,0,63,0,1466,5,7,1
53,0,248,2,244,3,8,0
1,0,17,0,4735,1,1,0
27,0,169,0,1466,2,5,0
22,0,230,0,4735,1,14,1
2,0,83,0,4735,1,8,1
1,0,15,0,4735,1,2,0
8,0,103,0,4735,1,7,0
1,0,11,0,4735,1,1,0
30,0,226,2,4735,1,19,1
1,0,20,0,4735,1,2,0
109,0,734,2,4735,1,21,1
4,0,81,0,4735,1,8,0
1,0,15,0,4735,1,2,0
7,0,35,0,4735,1,2,0
1,0,31,0,4735,1,1,0
1,0,105,0,4735,1,2,0
3,0,25,0,4735,1,2,1
6,0,50,0,4735,2,4,1
1,0,6,0,762,1,1,1
4,0,28,0,4735,2,4,1
1,0,6,0,4735,2,2,1
144,0,680,3,511,5,14,1
4,0,31,0,4735,2,4,1
65,0,282,2,13,3,4,1
31,0,126,2,511,3,12,1
13,0,89,0,511,1,1,0
43,0,257,0,511,1,1,0
2,0,76,0,511,1,1,0
3,0,75,0,511,1,1,0
24,0,164,0,511,1,1,0
80,0,352,0,1466,2,2,0
10,0,101,0,511,1,1,1
1,0,4,0,511,1,1,0
1,0,16,0,511,1,1,0
5,0,36,1,511,5,6,0
2,0,20,0,511,1,1,0
1,0,13,0,511,2,3,0
1,0,21,1,511,4,4,0
5,0,25,0,511,1,1,0
4,0,45,0,11,2,4,0
11,0,100,0,319,3,9,0
3,0,63,0,4735,2,6,0
1,0,35,0,4735,1,1,0
20,0,144,0,4735,2,6,0
10,0,91,0,4735,2,4,0
9,0,45,0,4735,2,4,0
4,0,28,0,11,2,3,0
80,0,622,0,244,1,1,1
1,0,13,0,4735,2,3,1
1,0,13,0,4735,2,3,1
1,0,1,0,4735,1,2,1
1,0,52,0,811,2,5,0
3,0,57,0,811,2,4,0
3,0,75,0,811,3,7,0
1,0,33,0,811,2,4,0
3,0,63,0,811,3,6,0
7,0,98,0,811,3,6,0
1,0,30,0,811,2,3,0
2,0,51,0,4735,2,7,0
16,0,144,2,4735,3,10,0
30,0,238,2,4735,4,12,0
14,0,100,1,4735,3,9,0
4,0,63,0,4735,2,6,0
17,0,152,2,4735,3,11,1
2,0,52,0,4735,2,7,0
28,0,192,1,4735,4,10,0
29,0,218,1,4735,4,12,0
34,0,217,1,4735,4,10,0
49,0,295,4,4735,5,21,1
1,0,66,0,811,3,6,0
1,0,30,0,811,2,3,0
5,0,60,0,22,3,5,0
5,0,33,0,1466,2,3,0
1,0,15,0,4735,1,2,0
1,0,34,0,811,2,5,0
1,0,33,0,811,2,4,0
41,0,304,2,4735,5,15,0
1,0,31,0,811,3,8,0
1,0,21,0,811,2,3,0
19,0,221,0,4735,4,9,1
1,0,24,0,4735,1,3,0
1,0,27,0,811,2,4,1
3,0,62,0,811,2,4,0
1,0,25,0,811,2,3,0
3,0,55,0,811,2,3,0
16,0,216,1,1466,4,9,0
2,0,69,0,811,3,6,0
4,0,94,0,1466,4,6,0
1,0,47,0,42,3,4,0
1,0,15,0,4735,1,1,0
7,0,35,0,319,2,2,0
2,0,103,1,4735,3,8,0
1,0,47,0,811,2,3,0
10,0,120,0,1466,4,6,0
12,0,123,1,1466,5,10,0
76,0,561,4,479,5,19,1
3,0,75,0,4735,2,8,0
3,0,60,0,4735,1,4,0
3,0,60,0,4735,2,6,0
1,0,106,0,4735,1,4,1
4,0,111,0,4735,1,3,0
3,0,94,0,4735,1,3,0
5,0,153,0,4735,1,4,0
4,0,111,0,474,1,1,0
4,0,118,0,4735,1,3,1
2,0,92,0,4735,1,4,1
17,0,202,0,4735,2,8,1
8,0,80,0,1466,1,2,0
1,0,22,0,1466,2,2,0
81,0,375,3,4735,2,10,1
1,0,15,0,1466,1,1,0
3,0,74,1,1466,2,3,0
1,0,16,0,1466,1,1,0
1,0,19,0,4735,1,1,0
8,0,71,0,4735,1,1,0
2,0,41,0,4735,2,6,0
3,0,39,0,4735,1,3,0
2,0,34,0,4735,1,3,0
19,0,102,0,4735,1,7,1
1,0,5,0,4735,1,1,0
16,0,86,0,22,1,1,0
38,0,292,0,22,1,1,0
1,0,52,0,22,1,1,0
1,0,44,0,22,1,1,0
1,0,19,0,22,1,1,0
7,0,88,0,22,1,1,0
1,0,28,0,22,1,1,0
7,0,76,0,22,1,1,0
1,0,35,0,22,1,1,0
7,0,56,0,22,1,1,0
1,0,17,0,22,1,1,0
53,0,373,0,22,1,1,1
11,0,68,0,4735,1,2,0
10,0,76,0,4735,1,1,0
43,0,459,0,511,2,2,0
1,0,20,0,4735,1,1,0
89,0,457,0,4735,1,1,0
6,0,69,0,4735,1,1,0
10,0,81,0,4735,1,1,0
1,0,35,0,4735,1,1,0
7,0,69,0,4735,1,1,0
13,0,236,0,4735,1,1,0
6,0,70,0,4735,1,1,0
12,0,161,0,4735,1,1,0
1,0,118,0,4735,2,13,0
1,0,128,0,4735,2,15,0
6,0,69,0,4735,1,1,0
19,0,120,0,4735,1,8,0
6,0,79,0,4735,2,7,0
3,0,39,0,4735,1,3,0
6,0,60,0,4735,2,5,0
4,0,55,0,4735,2,6,0
4,0,51,1,511,1,1,0
1,0,29,0,4735,1,1,0
61,0,322,1,4735,4,28,0
43,0,294,1,4735,4,30,0
1,0,15,0,89,1,1,0
1,0,16,0,89,1,1,0
10,0,79,0,4735,1,1,0
1,0,15,0,89,1,1,0
44,0,212,0,4735,1,1,0
19,0,157,0,4735,1,1,1
3,0,37,0,4735,2,3,0
16,0,138,0,1466,2,4,1
4,0,44,0,4735,2,2,1
3,0,53,0,1466,2,2,0
27,0,168,0,1466,2,2,0
1,0,34,0,1466,2,2,0
1,0,11,0,4735,1,2,0
13,0,84,0,1466,4,5,0
14,0,126,0,762,3,3,0
6,0,39,0,4735,1,1,0
15,0,118,1,1466,2,3,0
28,0,171,0,1466,2,2,0
12,0,63,0,4735,3,5,0
10,0,95,0,4735,1,1,1
1,0,7,0,4735,1,1,0
1,0,33,0,1466,3,4,0
3,0,42,0,4735,3,5,0
3,0,38,0,4735,2,3,0
4,0,33,0,4735,2,3,0
4,0,32,0,4735,2,4,0
1,0,56,0,4735,2,3,0
4,0,147,1,4735,2,4,0
35,0,184,1,1466,3,5,1
1,0,21,0,4735,3,3,0
7,0,41,0,4735,3,4,0
14,0,69,0,4735,3,4,0
27,0,130,0,1466,2,6,1
8,0,63,0,89,1,1,0
9,0,49,0,762,3,7,0
65,0,261,1,762,3,13,1
1,0,6,0,4735,1,1,0
1,0,14,0,4735,1,1,0
10,0,111,0,4735,2,5,0
1,0,52,0,1466,2,2,0
1,0,53,0,4735,1,1,0
12,0,68,0,4735,1,1,0
1,0,30,0,4735,1,1,0
15,0,83,0,511,2,3,0
1,0,8,0,4735,1,1,0
3,0,40,0,4735,1,2,0
10,0,66,1,4735,1,1,0
8,0,25,0,1,1,1,0
16,0,91,1,4735,1,2,0
1,0,14,1,4735,1,2,0
9,0,64,0,4735,2,4,0
13,0,135,0,4735,1,2,0
4,0,50,0,4735,1,5,0
1,0,98,0,4735,1,2,0
1,0,15,0,4735,1,3,1
9,0,124,0,4735,2,7,1
1,0,18,0,4735,1,2,0
4,0,42,0,319,2,4,1
2,0,18,0,4735,1,1,0
1,0,30,0,89,1,1,0
17,0,134,0,4735,2,5,0
1,0,29,0,89,1,1,0
20,0,104,0,4735,1,4,0
1,0,5,0,4735,1,1,0
2,0,68,0,4735,1,5,0
3,0,231,0,4735,1,4,1
31,0,185,0,4735,1,2,0
2,0,66,0,4735,1,4,0
2,0,67,0,4735,1,3,0
1,0,13,0,4735,1,1,0
25,0,174,0,4735,2,6,0
73,0,317,3,479,3,5,1
2,0,64,0,4735,1,2,0
2,0,67,0,4735,1,2,0
1,0,13,0,4735,1,1,0
12,0,79,1,1466,3,4,1
31,0,335,0,4735,1,6,1
26,0,256,0,4735,1,4,1
2,0,185,0,4735,1,4,0
16,0,133,0,4735,2,4,1
6,0,114,0,4735,1,12,1
2,0,31,0,4735,2,2,0
1,0,11,0,4735,1,1,0
1,0,17,0,4735,1,1,0
1,0,22,0,4735,1,4,0
1,0,20,0,4735,1,1,0
1,0,62,0,4735,1,1,0
3,0,35,0,4735,1,2,0
1,0,8,0,4735,1,1,0
1,0,15,0,762,2,6,0
1,0,52,0,4735,1,1,0
1,0,8,0,4735,2,4,0
1,0,8,0,762,2,3,0
1,0,23,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,11,0,1466,2,3,0
37,0,300,0,4735,1,1,0
1,0,66,0,4735,1,1,0
16,0,333,0,1466,2,4,0
1,0,28,0,4735,2,4,0
1,0,29,0,762,2,4,0
1,0,28,0,1466,2,3,0
2,0,46,0,1466,1,1,0
1,0,29,0,1466,2,3,0
2,0,39,0,1466,2,6,0
3,0,29,0,4735,3,4,0
6,0,50,0,762,3,5,0
2,0,44,0,1466,2,3,0
1,0,34,0,762,2,4,0
216,0,1274,6,762,7,52,1
3,0,25,0,762,3,7,0
60,0,431,3,511,4,10,1
12,0,121,0,1466,3,8,0
1,0,41,1,762,4,7,0
7,0,34,0,762,4,5,0
5,0,103,0,762,3,4,0
1,0,41,1,762,3,7,0
11,0,89,1,762,3,7,0
7,0,34,0,762,3,6,0
1,0,41,1,762,4,8,0
7,0,34,0,762,4,5,0
18,0,168,0,762,3,8,0
1,0,33,0,762,3,5,0
3,0,47,1,762,4,7,0
7,0,34,0,762,4,5,0
1,0,40,1,762,4,7,0
13,0,93,1,762,3,6,0
7,0,34,0,762,4,5,0
1,0,8,1,762,1,2,0
1,0,43,1,762,4,7,0
7,0,34,0,762,4,5,0
5,0,21,0,762,1,1,0
7,0,100,2,1466,2,5,0
1,0,82,1,4735,3,9,0
1,0,79,1,511,3,9,0
10,0,157,1,4735,3,3,1
1,0,45,1,511,5,11,0
28,0,276,2,1466,3,9,0
4,0,106,1,4735,3,9,0
16,0,119,0,762,2,3,0
4,0,227,2,4735,4,16,0
11,0,101,2,4735,5,15,0
4,0,227,2,4735,4,19,0
11,0,101,2,4735,5,15,0
11,0,209,1,511,3,7,0
6,0,65,2,1466,3,8,0
10,0,324,1,4735,4,13,0
11,0,105,2,4735,5,13,0
8,0,241,1,4735,2,3,0
21,0,151,2,511,1,3,0
7,0,205,1,511,4,13,0
6,0,64,2,511,5,16,0
2,0,48,0,4735,1,1,0
121,0,695,1,4735,2,10,0
1,0,29,0,4735,1,1,0
35,0,251,3,515,3,12,0
1,0,29,0,4735,1,1,0
2,0,76,0,4735,1,1,0
19,0,127,1,1466,3,3,0
83,0,579,3,4735,6,45,1
28,0,186,0,4735,4,20,1
27,0,180,0,4735,4,22,1
47,0,312,2,511,7,32,1
35,0,251,0,244,1,1,1
68,0,382,2,4735,5,36,1
47,0,308,2,511,6,33,1
46,0,305,2,511,7,34,1
47,0,309,2,511,6,34,1
47,0,310,2,511,6,33,1
16,0,204,1,1466,4,23,1
47,0,314,2,511,7,33,1
49,0,332,1,4735,5,30,1
50,0,178,0,246,6,16,1
83,0,501,1,4735,5,18,1
26,0,217,1,22,6,20,1
33,0,221,0,4735,4,18,1
11,0,120,0,4735,1,1,0
24,0,234,0,4735,4,23,1
2,0,11,0,244,1,2,0
48,0,279,0,4735,5,28,1
15,0,154,0,244,5,17,1
25,0,224,0,4735,4,22,1
25,0,192,1,244,5,15,1
15,0,129,0,244,6,15,1
52,0,324,0,4735,5,24,1
24,0,192,1,244,5,19,1
25,0,188,1,244,6,21,1
9,0,145,1,4735,4,22,1
16,0,187,0,511,5,23,1
32,0,284,2,511,6,27,1
43,0,247,0,1466,2,4,0
159,0,732,2,4735,7,19,1
34,0,215,0,4735,1,2,0
8,0,40,0,1466,1,2,0
17,0,160,1,511,1,2,0
13,0,139,1,1466,3,9,0
11,0,128,1,1466,3,9,0
21,0,183,1,1466,3,12,0
2,0,70,0,1466,2,5,0
1,0,19,1,4735,1,1,0
3,0,42,0,4735,1,1,0
3,0,57,0,4735,1,2,0
2,0,75,0,762,1,1,1
1,0,27,0,762,1,1,0
21,0,90,0,4735,1,3,0
36,0,339,6,1466,3,18,1
17,0,149,4,762,4,20,0
12,0,127,2,762,3,19,0
3,0,30,1,1466,1,1,0
7,0,58,0,762,1,1,1
21,0,230,5,1466,3,16,0
5,0,19,0,762,1,2,0
35,0,286,4,4735,4,22,0
26,0,157,0,4735,3,6,0
35,0,174,1,4735,3,7,0
11,0,83,0,4735,3,6,0
31,0,117,0,4735,2,3,0
24,0,119,0,4735,3,6,0
20,0,212,1,1466,3,5,0
1,0,29,0,4735,2,2,0
79,0,336,1,1466,2,5,1
2,0,36,0,4735,2,3,0
6,0,48,1,22,3,7,0
2,0,11,0,0,0,1,0
35,0,177,1,1466,3,7,0
16,0,206,0,4735,3,4,0
25,0,155,0,4735,1,1,0
1,0,73,0,762,3,12,1
96,0,755,4,4735,7,36,1
4,0,43,1,319,1,3,0
1,0,7,0,319,1,1,0
5,0,36,1,319,1,3,0
5,0,34,1,319,1,3,0
14,0,94,0,1466,2,3,0
14,0,97,0,4735,1,1,0
1,0,21,0,1466,2,2,0
1,0,19,0,4735,1,1,0
1,0,21,0,1466,2,2,0
1,0,19,0,4735,1,1,0
1,0,21,0,1466,2,2,0
1,0,19,0,4735,1,1,0
3,0,55,0,4735,1,1,0
3,0,45,0,4735,1,1,0
3,0,46,0,4735,1,1,0
1,0,34,0,4735,1,1,0
6,0,84,1,4735,2,3,0
1,0,5,0,4735,1,1,0
15,0,165,1,4735,1,4,0
7,0,100,0,4735,1,1,0
45,0,339,1,4735,2,9,1
3,0,42,0,4735,1,4,0
5,0,79,0,4735,1,4,0
14,0,148,2,4735,2,10,0
24,0,175,0,4735,1,5,0
4,0,46,0,811,2,2,0
8,0,79,0,1466,1,1,0
12,0,94,0,1466,1,1,0
11,0,117,0,762,5,6,0
13,0,117,0,91,1,1,1
3,0,62,0,91,2,4,1
14,0,130,0,91,1,2,1
10,0,107,0,91,2,7,1
10,0,97,0,1466,5,10,1
6,0,85,1,762,4,4,0
11,0,104,0,762,5,9,0
16,0,139,0,479,4,6,0
6,0,71,0,479,6,7,0
8,0,73,0,479,2,2,0
4,0,55,2,4735,3,6,0
6,0,74,0,479,4,4,1
11,0,116,0,762,5,6,0
7,0,81,1,4735,3,8,0
8,0,93,1,1466,4,5,0
11,0,177,0,762,4,10,1
6,0,73,1,1466,4,9,1
52,0,264,1,479,6,12,0
10,0,79,0,1466,3,4,1
10,0,92,0,1466,3,3,0
15,0,94,0,4735,2,4,1
46,0,180,0,91,2,2,0
14,0,104,2,4735,1,10,0
24,0,150,0,246,1,1,0
18,0,142,1,762,8,18,0
1,0,66,0,4735,2,4,0
22,0,102,1,4735,1,2,0
15,0,152,0,4735,2,4,0
42,0,230,0,4735,1,2,0
15,0,198,0,4735,2,6,0
1,0,17,0,4735,1,2,0
15,0,219,0,4735,3,8,0
4,0,92,0,4735,2,5,0
4,0,91,0,4735,2,4,0
1,0,6,0,4735,1,1,0
2,0,41,0,4735,2,2,0
6,0,68,1,4735,1,2,0
1,0,34,0,474,2,2,1
3,0,81,1,4735,2,7,0
2,0,55,0,4735,1,1,0
14,0,159,0,1466,3,4,0
9,0,95,0,1466,2,3,0
31,0,135,0,22,2,2,0
11,0,137,0,4735,2,6,0
3,0,64,0,1466,2,3,0
4,0,54,0,1466,2,3,0
1,0,70,0,4735,2,4,0
4,0,81,0,4735,2,4,0
22,0,102,1,4735,1,2,0
5,0,76,0,4735,2,2,0
31,0,106,0,89,2,2,0
11,0,97,0,4735,2,2,0
15,0,198,0,4735,2,4,0
14,0,216,0,4735,3,5,0
1,0,17,0,4735,1,2,0
6,0,84,0,4735,1,3,0
4,0,90,0,4735,2,4,0
4,0,95,0,4735,2,4,0
20,0,168,0,762,2,2,0
3,0,81,1,4735,2,7,0
1,0,6,0,4735,1,1,0
2,0,42,0,4735,2,2,0
12,0,92,1,4735,1,2,0
1,0,34,0,4735,1,1,0
19,0,178,0,4735,2,6,0
13,0,91,0,1466,2,3,0
4,0,60,0,4735,1,1,0
10,0,116,0,4735,2,2,0
8,0,72,0,1466,2,3,0
38,0,127,0,89,2,2,0
10,0,109,0,4735,2,2,0
6,0,62,0,4735,1,2,0
8,0,154,0,4735,2,6,0
3,0,65,0,4735,1,2,0
1,0,13,0,4735,1,1,0
5,0,54,0,4735,2,2,0
3,0,82,0,1466,2,3,0
21,0,100,0,762,2,2,0
5,0,77,0,1466,2,3,0
5,0,62,0,4735,2,2,0
1,0,21,0,4735,1,4,0
13,0,87,0,4735,2,3,0
18,0,147,0,1466,3,3,0
44,0,164,1,4735,3,5,0
1,0,21,0,4735,1,2,0
75,0,295,1,4735,2,5,0
11,0,89,0,1466,2,2,0
30,0,112,0,762,3,4,0
3,0,47,0,1466,1,1,0
8,0,58,0,474,3,3,0
1,0,33,0,4735,1,1,0
4,0,51,0,4735,1,1,0
22,0,60,0,4735,1,1,0
6,0,62,0,319,1,1,0
16,0,117,0,479,1,1,0
19,0,56,0,479,1,1,1
4,0,51,0,479,1,1,0
3,0,45,0,511,3,4,0
15,0,64,1,1466,2,6,0
1,0,19,1,511,2,2,0
2,0,40,2,511,4,8,0
3,0,35,3,1466,3,8,0
11,0,199,0,244,1,1,1
16,0,243,0,244,1,1,1
1,0,15,0,244,1,1,0
11,0,81,0,244,1,1,1
3,0,73,0,244,1,1,0
1,0,14,0,244,1,1,0
1,0,16,0,244,1,1,0
4,0,31,0,244,1,1,0
7,0,100,0,244,1,1,1
1,0,12,0,244,1,1,0
1,0,18,1,1466,1,3,0
13,0,89,1,1466,1,2,0
2,0,32,1,1466,1,2,0
21,0,200,2,1466,1,4,1
1,0,32,0,1466,1,2,1
3,0,38,0,1466,1,2,1
3,0,49,1,1466,1,3,0
16,0,107,2,1466,1,5,0
3,0,57,1,1466,3,6,1
29,0,301,0,1466,1,5,0
2,0,111,0,1466,1,2,0
85,0,245,0,1466,3,9,1
4,0,45,0,1466,1,3,1
10,0,71,0,1466,1,3,1
3,0,71,0,244,3,4,1
6,0,126,0,1466,1,1,0
11,0,93,0,1466,1,2,0
1,0,13,0,1466,1,1,0
6,0,38,0,244,3,3,0
1,0,18,0,11,2,2,1
10,0,151,0,4735,4,10,1
1,0,60,0,319,4,7,1
7,0,128,0,811,3,5,1
4,0,26,0,4735,1,2,1
6,0,119,0,811,3,4,1
1,0,65,0,811,2,3,1
65,0,283,1,4735,5,14,1
1,0,18,0,11,2,2,1
8,0,72,0,811,2,6,1
1,0,28,0,811,3,6,1
1,0,27,0,811,2,5,1
2,0,70,0,4735,3,9,1
1,0,18,0,11,2,2,1
5,0,93,0,811,3,7,1
1,0,48,0,811,3,5,1
1,0,37,0,22,2,4,1
14,0,141,1,4735,7,15,1
1,0,18,0,319,1,1,1
4,0,62,0,319,1,1,1
6,0,110,0,319,1,1,1
1,0,43,0,319,1,1,1
9,0,73,0,319,1,1,1
4,0,72,0,4735,2,2,1
1,0,18,0,11,2,2,1
1,0,107,1,319,4,9,1
1,0,46,0,811,3,6,1
1,0,35,0,811,2,5,1
15,0,87,1,4735,4,10,1
1,0,18,0,762,1,1,1
1,0,9,0,762,1,1,1
1,0,14,0,762,1,1,1
3,0,46,0,762,1,1,1
1,0,38,0,762,1,1,1
1,0,18,0,11,2,2,1
12,0,122,1,762,5,9,1
1,0,46,0,811,3,5,1
1,0,26,0,811,2,4,1
2,0,63,0,4735,3,8,1
1,0,18,0,11,2,2,1
6,0,104,1,811,3,9,1
1,0,37,0,811,3,6,1
9,0,130,0,811,2,4,1
34,0,195,1,511,5,14,1
1,0,18,0,11,2,2,1
3,0,67,0,474,4,10,1
1,0,35,0,811,3,7,1
1,0,26,0,811,2,4,1
4,0,72,0,474,4,12,1
1,0,18,0,11,2,2,1
21,0,244,1,4735,3,13,1
1,0,107,0,4735,3,10,1
1,0,26,0,811,2,5,1
1,0,1,0,4735,1,2,1
3,0,70,0,4735,3,10,1
1,0,18,0,11,2,2,1
5,0,69,0,811,3,7,1
1,0,23,0,811,3,5,1
1,0,26,0,811,2,5,1
1,0,1,0,4735,1,2,1
10,0,96,1,4735,4,14,1
1,0,18,0,11,2,2,1
1,0,52,0,811,2,5,1
1,0,22,0,811,4,6,1
1,0,22,0,4735,1,2,1
1,0,1,0,4735,1,2,1
1,0,41,0,811,2,5,1
1,0,20,0,4735,1,2,1
6,0,92,0,4735,3,11,1
1,0,1,0,4735,1,2,1
1,0,1,0,4735,1,2,1
1,0,18,0,11,2,2,1
3,0,67,0,474,4,10,1
1,0,35,0,811,3,7,1
1,0,26,0,811,2,4,1
1,0,61,0,474,4,12,1
1,0,18,0,11,2,2,1
1,0,77,0,811,2,5,1
1,0,34,0,811,4,6,1
1,0,22,0,4735,1,2,1
1,0,1,0,4735,1,2,1
1,0,55,0,811,2,5,1
1,0,20,0,4735,1,2,1
5,0,99,0,4735,3,10,1
1,0,1,0,4735,1,2,1
1,0,18,0,11,2,2,1
1,0,30,0,811,2,5,1
1,0,18,0,811,4,6,1
1,0,22,0,4735,1,2,1
1,0,31,0,811,2,5,1
1,0,20,0,4735,1,2,1
5,0,93,0,4735,3,12,1
4,0,36,0,811,2,3,1
1,0,25,0,811,2,3,1
15,0,134,0,4735,2,4,1
1,0,18,0,11,2,2,1
1,0,11,0,4735,1,3,1
1,0,14,0,4735,3,4,1
8,0,79,0,4735,2,4,1
5,0,114,0,4735,3,10,1
1,0,50,0,4735,3,8,1
1,0,18,0,11,2,2,1
3,0,82,0,811,3,7,0
1,0,36,0,811,3,5,0
1,0,17,0,4735,1,3,0
66,0,378,0,762,3,8,0
6,0,131,0,762,3,5,0
6,0,51,0,811,2,3,0
10,0,70,0,811,2,3,0
1,0,18,0,4735,2,3,0
1,0,139,0,762,5,15,0
1,0,86,0,762,4,13,0
20,0,176,0,4735,2,5,0
1,0,41,0,811,2,3,0
18,0,160,0,4735,4,16,1
1,0,15,1,811,3,5,0
9,0,84,0,811,2,3,0
7,0,64,0,811,2,3,0
21,0,118,0,811,2,3,0
22,0,123,0,811,2,3,0
1,0,18,0,11,2,2,0
1,0,42,0,811,2,5,0
1,0,22,0,811,4,6,0
26,0,273,0,811,2,4,0
9,0,84,0,811,2,3,0
17,0,186,1,811,3,5,0
27,0,235,0,4735,3,10,1
1,0,61,0,762,1,1,0
1,0,41,0,762,1,1,0
1,0,30,0,4735,2,2,0
1,0,44,0,811,2,3,0
1,0,20,0,811,2,3,0
27,0,287,0,1466,4,10,0
2,0,63,0,811,3,6,0
1,0,26,0,811,2,3,0
24,0,236,1,1466,4,9,1
2,0,52,0,811,4,6,0
1,0,20,0,811,2,3,0
16,0,226,1,4735,5,11,0
1,0,33,0,811,2,2,1
1,0,18,0,4735,1,1,1
1,0,60,0,811,2,5,1
1,0,27,0,811,2,4,1
3,0,29,0,4735,1,1,1
4,0,96,0,4735,1,4,1
25,0,233,0,811,6,13,1
1,0,18,0,11,2,2,1
1,0,134,0,811,3,10,1
1,0,58,0,811,3,7,1
