McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,12,13,0,8,5350,0
1,0,28,48,0,14,2319,1
1,0,5,2,0,2,3997,0
1,0,36,35,0,9,5350,0
1,0,20,2,0,1,3997,0
1,0,16,7,0,6,665,0
1,0,1,5,0,2,533,0
1,0,16,5,0,4,2319,0
1,0,7,3,0,3,2319,0
1,0,13,10,0,7,505,0
1,0,12,10,0,6,828,0
1,0,6,8,0,5,2472,0
1,0,5,6,0,4,828,0
1,0,6,9,0,4,828,0
1,0,7,10,0,5,665,0
1,0,22,9,0,6,236,0
1,0,22,9,0,6,236,0
1,0,9,20,0,11,505,0
1,0,12,2,0,1,3997,0
1,0,11,3,0,2,236,0
1,0,16,16,0,9,224,0
31,0,180,29,0,12,199,1
1,0,5,8,0,3,5350,0
1,0,16,7,0,5,1634,0
4,0,35,6,0,5,815,0
23,0,183,59,0,10,1404,0
1,0,5,6,0,5,505,0
3,0,94,18,0,7,5350,0
1,0,5,10,0,6,665,0
1,0,5,5,0,4,665,0
3,0,109,12,0,6,665,0
19,0,135,31,0,9,199,0
5,0,69,9,0,4,1296,0
2,0,39,14,0,8,815,0
1,0,1,2,0,1,3997,0
7,0,54,5,0,4,665,0
1,0,5,2,0,1,3997,0
8,0,155,9,0,4,5350,0
1,0,8,4,0,2,1636,0
13,0,153,20,0,9,533,0
4,0,34,6,0,4,1296,0
30,0,303,18,0,8,2319,0
44,0,691,49,0,11,1296,0
3,0,46,7,0,6,7,0
4,0,32,9,0,5,199,0
1,0,7,4,0,4,5350,0
1,0,5,4,0,2,5350,0
7,0,55,16,0,6,5350,0
9,0,68,3,0,2,1636,0
6,0,42,7,0,4,505,0
3,0,46,13,0,7,1636,0
8,0,220,32,0,9,1296,0
1,0,7,103,0,15,828,0
5,0,82,7,0,4,828,0
2,0,15,7,0,6,2472,0
4,0,32,3,0,3,2319,0
14,0,156,39,0,12,1636,0
16,0,159,28,0,6,815,0
25,0,168,6,0,3,5350,0
1,0,36,8,0,5,5350,0
1,0,24,59,0,13,5350,0
4,0,55,25,0,7,5350,0
1,0,17,7,0,4,1296,0
3,0,123,49,0,13,2472,0
1,0,35,16,0,4,1296,0
1,0,27,19,0,8,5350,0
1,0,18,25,0,10,5350,0
1,0,39,80,0,18,1296,0
1,0,78,66,0,18,1296,0
1,0,22,2,0,1,3997,0
12,0,169,3,0,3,2319,0
1,0,22,7,0,4,2319,0
1,0,52,31,0,11,5350,0
1,0,60,17,0,4,5350,0
1,0,10,24,0,10,5350,0
2,0,37,29,0,10,5350,0
29,0,392,52,0,13,665,0
72,0,1186,486,0,24,1296,1
8,0,69,34,0,11,828,0
9,0,133,19,0,10,5350,0
10,0,98,14,0,6,505,0
1,0,11,10,0,8,2319,0
12,0,80,3,0,3,2319,0
2,0,32,3,0,3,2319,0
2,0,21,8,0,6,2319,0
2,0,68,24,0,10,1296,0
1,0,19,7,0,4,2319,0
5,0,80,13,0,6,505,0
1,0,1,1,0,1,3997,0
3,0,73,5,0,3,5350,0
3,0,28,7,0,4,2319,0
3,0,28,29,0,10,505,0
10,0,69,7,0,5,2319,0
4,0,37,7,0,5,2319,0
4,0,40,7,0,5,2319,0
5,0,41,7,0,5,2319,0
6,0,57,9,0,5,5350,0
1,0,8,5,0,4,828,0
3,0,32,13,0,7,2319,0
2,0,117,24,0,10,1296,0
3,0,24,3,0,3,2319,0
1,0,31,5,0,4,5350,0
11,0,68,3,0,3,2319,0
31,0,892,23,0,9,5350,0
7,0,59,40,0,10,665,0
1,0,23,8,0,6,828,0
1,0,12,3,0,2,2472,0
10,0,128,46,0,13,5350,0
1,0,7,10,0,6,505,0
1,0,23,12,0,8,505,0
10,0,127,21,0,8,505,0
8,0,63,6,0,5,505,0
10,0,270,27,0,8,5350,0
6,0,103,8,0,6,5350,1
11,0,80,30,0,12,224,0
1,0,13,7,0,4,1296,0
4,0,34,5,0,3,665,0
9,0,63,5,0,2,5350,0
1,0,46,71,0,16,2472,0
1,0,1,3,0,3,5350,0
1,0,1,3,0,2,533,0
1,0,8,9,0,6,665,0
1,0,6,10,0,6,5350,0
1,0,15,2,0,1,3997,0
1,0,1,2,0,1,3997,0
1,0,11,2,0,1,3997,0
1,0,16,4,0,3,5350,0
1,0,26,8,0,5,533,0
1,0,12,12,0,8,2472,0
1,0,11,8,0,6,1296,0
7,0,107,33,0,10,5350,0
7,0,123,53,0,17,5350,1
1,0,171,39,0,10,2472,0
5,0,323,151,0,21,2319,1
1,0,9,14,0,6,1296,0
1,0,1,3,0,2,533,0
19,0,137,11,0,9,2472,0
1,0,12,7,0,6,533,0
1,0,12,16,0,7,505,0
1,0,7,8,0,4,5350,0
1,0,12,11,0,5,5350,0
1,0,13,14,0,6,5350,0
1,0,13,9,0,5,533,0
1,0,13,17,0,7,5350,0
1,0,4,11,0,7,2319,0
1,0,24,16,0,7,1636,0
1,0,18,19,0,10,2319,0
3,0,56,6,0,5,2319,0
1,0,6,5,0,3,505,0
1,0,1,2,0,1,3997,0
1,0,13,7,0,5,505,0
1,0,13,6,0,5,1636,0
1,0,6,3,0,3,1636,0
1,0,6,4,0,3,2319,0
3,0,121,22,0,9,2319,0
1,0,16,6,0,4,5350,0
1,0,5,3,0,3,2472,0
1,0,7,3,0,3,2319,0
1,0,6,5,0,4,2319,0
1,0,5,11,0,7,505,0
1,0,19,5,0,4,1636,0
6,0,36,12,0,6,505,0
1,0,24,7,0,5,1636,0
22,0,256,28,0,11,505,0
1,0,47,2,0,2,1636,0
1,0,34,5,0,4,1636,0
1,0,1,2,0,1,3997,0
1,0,14,2,0,2,1636,0
1,0,14,7,0,5,1636,0
1,0,6,3,0,3,2319,0
1,0,5,3,0,3,2319,0
4,0,68,4,0,3,5350,0
1,0,16,15,0,7,505,0
1,0,10,4,0,3,5350,0
1,0,30,18,0,11,1296,0
1,0,6,3,0,3,2319,0
1,0,12,7,0,5,665,0
1,0,5,5,0,4,2319,1
1,0,6,10,0,6,2472,0
2,0,25,2,0,1,3997,0
11,0,116,2,0,1,3997,0
7,0,56,2,0,1,3997,0
1,0,5,2,0,1,3997,0
1,0,6,7,0,5,1296,0
4,0,100,2,0,1,3997,0
2,0,20,2,0,1,3997,0
7,0,39,9,0,4,2319,0
6,0,71,11,0,8,224,0
1,0,51,2,0,1,3997,0
3,0,34,2,0,1,3997,0
5,0,40,5,0,3,7,0
56,0,815,64,0,13,2319,0
1,0,27,2,0,1,3997,0
22,0,250,110,0,19,5350,0
1,0,23,2,0,1,3997,0
1,0,17,3,0,3,2319,0
3,0,31,3,0,3,2319,0
8,0,66,10,0,8,310,0
11,0,193,21,0,8,1296,0
1,0,22,3,0,2,3997,0
8,0,43,3,0,2,3997,0
1,0,1,2,0,1,3997,0
3,0,38,2,0,1,3997,0
2,0,26,2,0,1,3997,0
4,0,46,4,0,3,828,0
2,0,33,2,0,1,3997,0
2,0,26,3,0,3,2319,0
1,0,5,2,0,2,533,0
1,0,5,5,0,3,1636,0
7,0,77,3,0,2,1636,0
13,0,105,2,0,2,1636,0
3,0,119,3,0,2,533,0
6,0,145,4,0,2,1636,0
5,0,82,10,0,6,533,0
7,0,36,5,0,4,1296,0
4,0,31,4,0,3,1636,0
4,0,80,6,0,3,2319,0
19,0,353,51,0,12,1296,0
13,0,72,5,0,3,3997,0
4,0,20,7,0,5,2319,0
1,0,30,4,0,4,7,0
1,0,5,4,0,4,7,0
1,0,7,14,0,6,2319,0
1,0,11,4,0,4,7,0
4,0,36,7,0,4,5350,0
4,0,142,31,0,10,505,0
1,0,5,2,0,2,2319,0
1,0,10,2,0,2,2319,0
5,0,72,12,0,6,533,0
7,0,53,16,0,8,2319,0
1,0,16,10,0,6,505,0
1,0,18,2,0,2,1636,0
12,0,179,30,0,8,815,0
5,0,93,14,0,5,505,0
1,0,8,4,0,3,505,0
1,0,14,4,0,3,505,0
1,0,14,4,0,3,505,0
1,0,10,2,0,2,2319,0
26,0,302,17,0,8,828,0
1,0,49,4,0,4,828,0
1,0,8,2,0,2,2319,0
3,0,29,18,0,7,665,0
1,0,12,3,0,3,505,0
5,0,95,8,0,6,665,0
1,0,34,4,0,3,1296,0
1,0,29,2,0,2,2319,0
41,0,349,8,0,6,665,0
2,0,57,4,0,3,1296,0
1,0,12,3,0,2,505,0
1,0,25,4,0,4,665,0
7,0,43,4,0,3,2319,0
1,0,5,2,0,2,5350,0
1,0,12,3,0,3,2319,0
51,0,443,21,0,7,505,0
9,0,93,6,0,2,5350,0
5,0,102,19,0,10,5350,0
1,0,19,18,0,7,1296,0
1,0,46,9,0,5,5350,0
3,0,16,3,0,3,310,0
1,0,15,12,0,5,1296,0
1,0,19,16,0,8,5350,0
9,0,224,41,0,11,1296,1
6,0,87,16,0,7,5350,0
1,0,7,19,0,8,5350,0
1,0,15,3,0,3,310,0
1,0,18,3,0,2,5350,0
7,0,46,3,0,2,5350,0
1,0,28,6,0,5,310,0
1,0,50,3,0,3,310,0
1,0,9,2,0,2,1404,0
1,0,9,8,0,3,5350,0
1,0,6,10,0,4,665,0
1,0,6,3,0,3,5350,0
24,0,253,11,0,5,815,0
30,0,670,52,0,12,5350,0
1,0,32,23,0,11,310,0
83,0,853,156,1,18,5350,1
1,0,17,7,0,4,5350,0
1,0,12,7,0,4,5350,0
1,0,44,16,0,6,5350,1
1,0,33,3,0,3,5350,0
1,0,1,3,0,3,5350,0
4,0,42,3,0,3,5350,0
4,0,43,3,0,3,5350,0
14,0,152,22,0,9,665,0
25,0,180,9,0,5,7,0
6,0,56,23,0,11,2472,0
1,0,12,12,0,5,7,0
2,0,30,16,0,7,2472,0
1,0,33,10,0,5,5350,0
1,0,156,86,0,13,5350,0
4,0,42,7,0,4,5350,0
4,0,43,7,0,4,5350,0
1,0,34,7,0,4,5350,0
1,0,16,31,0,14,815,0
1,0,37,20,0,9,5350,0
24,0,193,11,0,5,2319,0
1,0,7,4,0,4,2472,0
2,0,24,7,0,5,1634,0
14,0,161,22,0,12,505,0
7,0,73,19,0,7,5350,0
1,0,46,24,0,9,665,0
1,0,65,29,0,12,815,0
1,0,26,16,0,8,5350,0
11,0,147,36,0,11,815,0
1,0,13,10,0,2,815,0
1,0,13,10,0,2,815,0
1,0,5,4,0,4,2472,0
19,0,71,10,0,3,5350,0
1,0,26,16,0,8,5350,0
1,0,9,27,0,12,815,0
1,0,13,2,0,1,3997,0
1,0,30,12,0,3,815,0
1,0,26,16,0,8,5350,0
4,0,76,39,0,13,815,0
1,0,26,18,0,9,5350,0
1,0,9,27,0,12,815,0
1,0,13,6,0,4,505,0
1,0,30,12,0,3,815,0
21,0,176,50,0,13,815,0
1,0,11,13,0,6,505,0
1,0,38,20,0,8,505,0
6,0,93,20,0,10,815,0
10,0,160,27,0,9,505,0
1,0,26,9,0,4,2319,0
1,0,5,2,0,2,2319,0
5,0,52,8,0,3,5350,0
67,0,609,164,1,21,5350,0
86,0,1115,221,1,23,815,0
4,0,184,137,0,20,5350,0
1,0,199,43,0,11,505,0
118,0,574,100,0,17,5350,0
3,0,60,2,0,1,3997,0
1,0,19,2,0,1,3997,0
2,0,33,3,0,2,5350,0
14,0,144,26,0,9,310,0
1,0,8,2,0,1,3997,0
1,0,87,77,0,16,815,0
10,0,144,70,0,14,5350,0
15,0,116,23,0,8,5350,0
6,0,138,76,0,18,5350,0
1,0,9,2,0,1,3997,0
9,0,169,27,0,9,1296,0
1,0,105,11,0,6,505,0
3,0,42,13,0,7,5350,0
1,0,58,47,0,10,505,0
1,0,6,2,0,1,3997,0
101,0,771,73,0,12,505,0
53,0,354,25,0,7,5350,0
13,0,125,14,0,7,505,0
13,0,160,21,0,7,5350,0
21,0,201,40,0,10,5350,0
30,0,274,23,0,9,665,0
1,0,13,6,0,4,5350,0
1,0,26,2,0,1,3997,0
1,0,7,8,0,6,1296,0
1,0,16,1,0,1,3997,0
1,0,57,63,1,12,2319,0
16,0,320,115,1,16,1296,0
1,0,11,11,0,4,1296,0
1,0,12,5,0,4,1296,0
9,0,72,36,0,10,1296,0
2,0,19,13,0,8,1636,0
3,0,44,16,0,8,5350,0
3,0,40,17,0,7,1296,0
5,0,39,47,0,10,5350,0
6,0,52,13,0,6,5350,0
2,0,34,21,0,6,2319,0
3,0,57,80,0,15,20,0
15,0,216,145,0,14,5350,0
6,0,114,96,0,15,20,0
7,0,62,14,0,7,1296,0
4,0,66,51,0,14,199,0
1,0,5,8,0,5,1296,0
1,0,17,14,0,9,815,0
1,0,25,37,2,13,1296,0
1,0,62,10,0,6,1296,0
1,0,9,9,0,3,5350,0
1,0,18,4,0,3,1296,0
1,0,20,1,0,1,3997,0
6,0,68,9,0,3,1296,0
1,0,20,1,0,1,3997,0
1,0,31,39,0,9,1296,0
20,0,250,17,0,7,310,0
1,0,8,6,0,3,5350,0
1,0,35,18,0,7,1296,0
25,0,217,17,0,10,533,0
69,0,503,30,0,12,1296,0
33,0,288,49,0,13,1296,0
1,0,7,10,0,4,5350,0
48,0,498,46,0,14,5350,0
1,0,10,19,0,8,5350,0
1,0,11,4,0,2,1296,0
1,0,9,3,0,1,5350,0
1,0,4,1,0,1,3997,0
83,0,643,94,0,15,1296,0
1,0,19,27,0,8,1296,0
1,0,46,15,0,6,1296,0
43,0,396,72,0,11,1296,0
84,0,826,207,2,20,1296,0
1,0,10,17,0,7,1296,0
53,0,497,44,0,14,1296,0
17,0,159,24,0,9,5350,0
3,0,64,5,0,4,665,0
1,0,30,6,0,4,665,0
3,0,129,4,0,3,5350,1
1,0,91,10,0,5,665,0
1,0,22,5,0,3,2319,0
12,0,154,13,0,7,665,1
1,0,13,5,0,4,5350,0
1,0,7,5,0,4,5350,0
1,0,100,8,0,5,5350,0
6,0,43,5,0,4,5350,0
13,0,223,5,0,4,2319,0
4,0,77,7,0,4,665,0
3,0,36,10,0,5,5350,0
19,0,320,19,0,10,5350,0
1,0,54,5,0,4,828,0
11,0,180,8,0,4,5350,0
2,0,21,9,0,5,665,1
4,0,62,7,0,4,665,1
20,0,136,1,0,1,3997,0
50,0,368,20,0,11,2319,0
19,0,266,36,0,13,143,0
9,0,100,15,0,5,665,0
1,0,96,2,0,2,5350,0
5,0,67,11,0,4,5350,0
9,0,137,11,0,3,1296,0
10,0,77,13,0,6,5350,0
11,0,71,21,0,5,5350,0
1,0,188,2,0,2,2472,0
23,0,253,16,0,5,5350,0
1,0,32,6,0,4,2319,0
12,0,159,86,0,16,5350,1
2,0,16,2,0,2,5350,0
48,0,356,82,0,14,1296,0
30,0,239,28,0,8,505,0
3,0,31,4,0,2,5350,0
6,0,71,6,0,4,505,0
60,0,707,75,0,12,1296,0
8,0,70,25,0,8,5350,0
1,0,10,10,0,5,5350,0
1,0,61,3,0,3,2319,0
23,0,548,89,0,18,815,0
1,0,22,3,0,3,505,0
1,0,24,14,0,9,5350,0
5,0,50,11,0,4,5350,0
23,0,331,174,0,15,5350,0
4,0,57,4,0,3,54,0
22,0,347,30,0,8,5350,0
8,0,134,48,0,13,665,0
1,0,24,7,0,4,5350,0
6,0,61,85,0,14,5350,0
1,0,94,10,0,4,665,0
8,0,94,14,0,4,665,0
1,0,13,4,0,2,1296,0
3,0,109,32,0,7,665,0
69,0,623,193,0,18,5350,0
1,0,8,1,0,1,2319,0
1,0,8,1,0,1,1636,0
3,0,46,32,0,11,665,0
1,0,11,10,0,4,665,0
25,0,224,14,0,4,815,0
21,0,231,14,0,4,815,0
17,0,161,67,0,14,665,0
9,0,113,42,0,10,5350,0
1,0,33,48,0,13,5350,0
11,0,145,33,0,11,665,0
1,0,29,38,0,12,2472,0
1,0,13,20,0,7,505,0
49,0,426,82,0,16,1404,0
1,0,31,2,0,1,3997,0
1,0,16,2,0,1,3997,0
1,0,16,2,0,1,3997,0
15,0,119,53,0,17,665,0
138,0,664,40,0,10,1636,0
1,0,12,2,0,1,3997,0
5,0,110,37,0,10,665,0
1,0,20,1,0,1,5350,0
1,0,19,1,0,1,5350,0
44,0,530,202,0,18,143,0
1,0,22,6,0,3,5350,0
2,0,34,47,0,13,5350,0
13,0,206,121,1,14,1404,0
2,0,15,8,0,5,5350,0
1,0,5,2,0,1,3997,0
13,0,200,37,0,12,665,0
1,0,11,9,0,4,665,0
72,0,545,93,0,17,665,0
1,0,11,9,0,4,665,0
2,0,25,18,0,8,1296,0
18,0,144,42,0,13,1296,0
1,0,9,15,0,8,5350,0
7,0,282,27,0,11,5350,0
1,0,22,6,0,4,54,0
1,0,56,54,0,11,1296,0
12,0,148,58,0,15,1296,0
54,0,613,179,0,15,5350,0
22,0,323,42,0,11,1296,0
1,0,53,13,0,5,1296,0
1,0,36,7,0,5,143,0
1,0,5,4,0,4,1296,0
8,0,151,50,0,11,665,0
1,0,76,25,0,10,815,0
16,0,260,89,0,15,1404,0
1,0,8,3,0,2,5350,0
1,0,67,73,0,12,5350,0
87,0,696,32,0,8,1634,0
101,0,449,18,0,8,533,0
1,0,12,13,0,8,665,0
5,0,176,85,0,12,505,0
1,0,19,15,0,6,2472,0
13,0,268,121,0,18,143,0
1,0,16,1,0,1,3997,0
1,0,105,14,0,5,1296,0
4,0,72,16,0,6,815,0
1,0,16,1,0,1,3997,0
1,0,99,13,0,7,665,0
107,0,999,143,2,15,1296,0
1,0,16,12,0,6,1296,0
2,0,28,32,0,9,1296,0
3,0,81,25,0,9,1296,0
24,0,492,357,0,21,1296,0
3,0,71,33,0,10,1296,0
21,0,376,83,1,14,828,0
6,0,177,30,0,9,1296,0
216,0,1653,210,3,15,2319,0
3,0,99,4,0,4,5350,0
13,0,136,13,0,8,5350,0
26,0,239,25,0,10,5350,0
1,0,60,21,0,8,5350,0
5,0,84,46,0,12,5350,0
3,0,47,22,0,10,665,0
1,0,66,4,0,4,5350,0
2,0,73,30,0,11,665,0
15,0,158,4,0,4,5350,0
5,0,107,42,0,11,5350,0
3,0,46,16,0,9,5350,0
4,0,115,56,0,11,5350,0
1,0,7,8,0,6,1296,0
1,0,13,5,0,4,7,0
2,0,35,15,0,9,5350,0
6,0,110,31,0,10,1296,0
9,0,142,47,0,9,1296,0
1,0,22,3,0,2,5350,0
1,0,19,9,2,4,1296,0
5,0,130,30,1,9,665,0
6,0,61,40,0,8,5350,0
1,0,6,3,0,3,5350,0
2,0,91,51,0,13,1296,0
1,0,18,26,0,10,665,0
1,0,191,55,0,9,665,0
49,0,513,60,0,12,665,0
23,0,253,36,0,10,5350,0
25,0,252,29,2,6,1296,0
1,0,6,5,0,3,1296,0
1,0,21,1,0,1,1296,0
1,0,22,5,0,5,5350,0
2,0,19,1,0,1,1296,0
1,0,28,19,0,6,665,0
12,0,93,27,0,6,665,0
1,0,10,4,0,4,199,0
1,0,9,6,0,5,505,0
1,0,13,8,0,6,1636,0
2,0,53,8,0,5,505,0
1,0,8,7,0,3,5350,0
1,0,20,9,0,5,5350,0
1,0,8,11,0,5,1296,0
14,0,166,13,0,5,5350,0
1,0,28,14,0,7,5350,0
1,0,13,2,0,2,1636,0
1,0,19,5,0,3,5350,0
1,0,9,3,0,3,5350,0
1,0,14,7,0,4,5350,0
4,0,56,9,0,4,5350,0
2,0,33,19,0,6,1296,0
1,0,117,66,0,13,5350,0
6,0,65,54,0,10,665,0
127,0,1336,279,1,21,1296,0
12,0,108,18,0,6,665,0
1,0,14,13,0,5,665,0
1,0,6,4,0,4,665,0
1,0,7,3,0,3,815,0
7,0,93,3,0,3,5350,0
75,0,705,118,0,17,815,0
10,0,123,20,0,11,815,0
1,0,23,17,0,8,5350,0
1,0,12,5,0,3,665,0
1,0,10,14,0,6,665,0
6,0,112,17,0,8,5350,0
4,0,63,12,0,6,5350,0
1,0,3,5,0,3,3,0
1,0,3,5,0,3,3,0
5,0,62,8,0,3,815,0
1,0,6,5,0,3,3,0
1,0,65,5,0,4,665,0
1,0,101,21,0,7,199,0
8,0,86,7,0,4,1296,0
8,0,206,29,0,7,1296,0
1,0,16,3,0,1,1296,0
1,0,61,6,0,4,2319,0
2,0,97,11,0,4,5350,0
3,0,60,11,0,3,5350,0
1,0,19,2,0,2,1296,0
1,0,150,22,0,9,1636,0
1,0,167,13,0,4,815,0
4,0,139,37,0,9,665,0
2,0,73,8,0,4,2472,0
1,0,53,6,0,4,1296,0
2,0,111,25,0,10,5350,0
5,0,56,7,0,4,1296,0
1,0,22,1,0,1,1296,0
13,0,146,18,0,8,665,0
4,0,139,4,0,3,1296,0
1,0,47,13,0,2,199,0
22,0,193,12,0,8,1296,0
3,0,84,21,0,9,5350,0
6,0,96,25,0,8,665,0
9,0,153,40,0,14,5350,0
2,0,70,13,0,7,533,0
1,0,73,14,0,4,5350,0
1,0,64,20,0,8,310,0
1,0,19,2,0,2,5350,0
1,0,11,2,0,2,5350,0
1,0,29,14,0,5,505,0
2,0,96,11,0,4,665,0
1,0,15,4,0,3,412,0
4,0,48,3,0,2,1296,0
2,0,34,7,0,3,665,0
1,0,6,7,0,3,665,0
3,0,68,13,0,5,1296,0
7,0,62,7,0,3,665,0
8,0,52,7,0,3,665,0
1,0,1,6,0,3,665,0
11,0,72,7,0,3,665,0
4,0,45,2,0,1,533,0
1,0,29,2,0,1,533,0
8,0,171,1,0,1,533,0
8,0,177,1,0,1,533,0
6,0,158,1,0,1,533,0
10,0,188,1,0,1,533,0
1,0,45,7,0,5,5350,0
9,0,171,16,0,8,1296,0
1,0,15,3,0,2,1296,0
1,0,105,25,0,9,5350,0
1,0,55,14,0,9,2319,0
2,0,130,41,0,14,5350,0
6,0,137,7,0,5,1636,0
22,0,319,42,0,13,5350,0
25,0,263,40,0,10,828,0
4,0,29,5,0,3,5350,0
3,0,82,6,0,1,5350,0
1,0,29,6,0,2,5350,0
3,0,79,20,0,7,5350,1
32,0,289,18,0,6,2472,0
3,0,28,7,0,3,665,0
1,0,29,16,0,6,5350,0
1,0,37,10,0,5,5350,0
2,0,55,4,0,3,2319,0
6,0,62,4,0,3,268,0
1,0,8,2,0,1,1636,0
26,0,330,31,0,10,828,0
1,0,6,2,0,1,1636,0
16,0,340,27,0,9,505,0
1,0,38,8,0,2,505,0
18,0,259,4,0,2,5350,0
1,0,39,4,0,2,665,0
9,0,108,2,0,1,5350,0
1,0,16,10,0,5,533,0
11,0,167,110,0,15,665,0
5,0,44,2,0,2,2472,0
2,0,27,8,0,4,5350,0
3,0,61,39,0,10,1296,0
1,0,36,4,0,3,2472,0
37,0,422,67,0,10,815,0
11,0,186,45,0,11,5350,0
4,0,68,14,2,6,2319,0
2,0,29,2,0,2,1636,0
3,0,38,10,0,5,2319,0
6,0,55,15,0,11,412,0
3,0,45,6,0,4,505,0
2,0,37,3,0,3,5350,0
4,0,46,10,0,5,2319,0
16,0,181,35,0,12,815,0
29,0,217,17,0,7,533,0
1,0,11,4,0,2,5350,0
2,0,58,45,0,12,5350,0
5,0,60,10,0,2,1296,0
2,0,39,28,0,11,665,0
1,0,44,10,0,7,2319,0
1,0,142,9,0,6,828,0
2,0,119,13,0,6,665,0
1,0,123,18,0,6,665,0
1,0,12,2,0,2,2472,0
1,0,105,10,0,4,665,0
2,0,132,32,0,10,2472,0
1,0,16,18,0,7,5350,0
1,0,65,2,0,2,2472,0
4,0,49,2,0,1,268,0
19,0,292,12,0,8,236,0
22,0,432,7,0,4,1636,0
1,0,33,1,0,1,1636,0
1,0,35,10,0,8,533,0
3,0,84,16,0,6,1296,0
7,0,64,2,0,2,505,0
1,0,44,22,0,8,665,0
4,0,116,7,0,4,665,0
16,0,213,51,0,15,665,0
9,0,177,36,0,13,5350,0
1,0,35,7,0,3,5350,0
1,0,21,3,0,3,505,0
1,0,43,15,0,7,665,0
2,0,24,4,1,3,505,0
10,0,327,17,0,4,199,0
1,0,47,1,0,1,2319,0
1,0,63,8,0,3,1296,0
2,0,79,27,0,11,665,0
44,0,699,75,0,13,665,0
5,0,153,12,0,4,665,0
1,0,125,21,0,5,665,0
3,0,80,7,0,3,665,0
1,0,45,6,0,3,665,0
4,0,92,7,0,3,665,0
1,0,86,6,0,3,665,0
2,0,39,9,0,3,665,0
3,0,46,9,0,3,665,0
66,0,760,77,0,14,2472,0
8,0,104,18,0,6,505,0
2,0,116,14,0,7,5350,0
1,0,23,6,0,4,5350,0
6,0,71,4,0,2,1634,0
1,0,10,3,0,3,1296,0
19,0,207,24,0,9,5350,0
1,0,11,3,0,3,1296,0
1,0,13,6,0,5,2319,0
7,0,106,11,0,5,2472,0
1,0,13,6,0,3,1296,0
32,0,181,12,0,6,5350,0
1,0,11,3,0,3,1296,0
1,0,19,6,0,5,2319,0
1,0,19,3,0,2,2319,0
108,0,927,41,0,13,412,0
69,0,557,9,0,6,5350,0
5,0,37,3,0,3,1296,0
1,0,10,3,0,3,1296,0
2,0,126,7,0,3,5350,0
44,0,574,54,0,10,5350,0
8,0,156,16,0,3,5350,0
2,0,115,22,0,6,815,0
9,0,151,11,0,5,2319,0
6,0,143,8,0,7,665,0
2,0,49,8,0,4,665,0
32,0,213,40,0,10,1296,0
14,0,245,15,0,9,5350,0
8,0,130,4,0,3,828,0
3,0,73,2,0,1,5350,0
1,0,28,6,0,4,505,0
4,0,101,7,0,6,1404,0
2,0,65,18,0,8,5350,0
4,0,141,18,0,8,412,0
1,0,229,22,1,9,505,0
6,0,61,9,0,6,310,0
2,0,33,3,0,2,5350,0
5,0,112,11,0,4,5350,0
8,0,89,6,0,3,5350,0
2,0,72,30,0,8,815,0
3,0,129,36,0,8,5350,0
9,0,111,19,0,8,665,0
6,0,114,40,0,10,2319,0
1,0,183,16,0,8,2472,0
7,0,92,29,0,12,665,0
4,0,147,6,0,4,5350,0
14,0,400,9,0,5,5350,0
8,0,84,14,0,7,5350,0
5,0,98,13,0,6,7,0
28,0,305,16,0,5,5350,0
15,0,246,45,0,13,5350,0
9,0,115,9,0,5,3997,0
31,0,590,41,0,10,5350,0
40,0,537,9,0,6,310,0
22,0,373,21,0,8,665,0
1,0,135,16,0,6,5350,0
3,0,55,15,0,8,5350,0
10,0,234,42,0,13,2319,0
4,0,179,17,0,8,5350,0
19,0,497,16,0,7,1636,0
10,0,263,20,0,10,5350,0
7,0,119,39,0,12,5350,0
42,0,826,47,1,13,5350,0
4,0,124,32,0,10,815,0
10,0,174,19,0,7,5350,0
3,0,146,31,0,11,1636,0
3,0,186,33,0,11,5350,0
1,0,92,16,0,8,533,0
5,0,141,12,0,7,828,0
3,0,61,19,0,8,1296,0
2,0,76,8,0,4,1296,0
2,0,251,19,0,10,5350,0
8,0,133,36,0,10,665,0
1,0,53,19,0,7,5350,0
5,0,111,16,0,5,665,0
1,0,45,30,0,8,2319,0
4,0,48,6,0,5,2472,0
1,0,34,9,0,5,1296,0
10,0,151,85,0,15,5350,0
1,0,30,8,0,5,5350,0
3,0,95,14,0,6,2319,0
5,0,194,18,0,8,5350,0
3,0,79,40,0,13,665,0
4,0,93,31,0,9,665,0
6,0,141,50,0,10,665,0
1,0,50,8,0,7,1296,0
1,0,48,39,0,8,815,0
3,0,33,6,0,3,5350,0
3,0,234,17,0,7,1296,0
5,0,126,13,0,4,5350,0
10,0,201,26,0,8,665,0
1,0,36,12,0,3,5350,0
4,0,122,4,0,2,5350,0
1,0,23,4,0,2,5350,0
2,0,37,5,0,4,310,0
1,0,71,7,0,3,1296,0
6,0,143,24,0,5,1404,0
1,0,111,24,0,10,5350,0
1,0,39,7,0,2,665,0
22,0,245,27,0,7,2472,0
3,0,83,21,0,7,1296,0
28,0,622,25,0,8,1296,0
4,0,139,13,0,9,665,0
33,0,329,22,0,6,5350,0
1,0,88,27,0,8,5350,0
7,0,164,43,0,10,665,0
1,0,41,11,0,4,1296,0
5,0,44,8,0,5,1636,0
8,0,212,108,0,12,1296,0
2,0,114,41,0,11,5350,0
6,0,166,24,0,9,1296,0
