McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
1,0,24,0,3,3,1283,0
1,0,16,0,1,1,2597,0
1,0,24,0,1,1,2597,0
1,0,16,0,1,1,2597,0
1,0,10,0,1,1,1464,0
1,0,10,0,2,4,592,0
1,0,10,0,2,4,592,0
7,0,59,0,1,1,2597,0
1,0,8,0,2,4,592,0
1,0,5,0,1,1,2597,0
9,0,57,0,1,1,2597,0
9,0,57,0,1,1,2597,0
9,0,60,0,1,1,2597,0
1,0,16,0,1,1,2597,0
1,0,16,0,1,1,2597,0
7,0,36,0,4,6,592,0
1,0,34,0,1,1,2597,0
7,0,22,0,2,3,592,0
10,0,52,0,2,3,592,0
5,0,21,0,1,1,2597,0
1,0,15,0,2,3,592,0
1,0,30,0,2,3,592,0
4,0,17,0,3,4,219,0
5,0,27,0,1,1,2597,0
29,0,147,0,2,3,592,0
10,0,38,0,4,6,592,0
6,0,45,0,2,3,263,0
16,0,133,0,1,4,2597,0
8,0,55,0,1,1,2597,0
2,0,19,0,1,1,2597,0
1,0,32,0,1,1,2597,0
3,0,17,0,1,1,2597,0
4,0,37,0,1,1,2597,0
1,0,129,0,1,1,2597,0
4,0,31,0,3,6,592,0
2,0,189,0,5,9,343,0
1,0,17,0,2,2,263,0
43,0,284,0,2,3,263,0
2,0,57,0,5,8,343,0
1,0,78,0,3,4,263,0
1,0,26,0,3,8,1283,0
1,0,15,0,2,2,263,0
1,0,23,0,2,2,263,0
1,0,17,0,2,2,263,0
1,0,24,0,2,2,263,0
1,0,19,0,2,2,263,0
1,0,19,0,2,2,263,0
1,0,19,0,2,2,263,0
2,0,166,0,2,4,1283,0
1,0,36,0,3,3,263,0
1,0,47,0,2,2,1283,0
5,0,134,0,5,9,343,0
1,0,47,0,3,4,263,0
10,0,154,0,3,8,1464,0
4,0,216,0,7,19,1283,0
9,0,66,0,2,2,263,0
1,0,59,0,4,4,263,0
12,0,160,0,5,9,263,0
11,0,200,0,6,19,343,0
5,0,460,0,6,15,343,0
1,0,90,0,3,6,1283,0
1,0,94,0,3,8,263,0
1,0,52,0,4,7,1283,0
1,0,78,0,3,4,263,0
21,0,185,0,6,15,343,0
1,0,49,0,5,16,343,0
17,0,462,0,8,29,1283,0
3,0,83,0,2,3,263,0
4,0,284,0,6,11,1464,0
4,0,199,0,4,10,1283,0
2,0,45,0,3,3,263,0
7,0,173,0,4,10,263,0
5,0,457,0,2,7,1283,0
1,0,92,0,3,7,1283,0
1,0,178,0,2,4,1283,0
13,0,268,0,2,8,1283,0
9,0,563,0,5,15,1283,0
2,0,263,0,2,6,1283,0
1,0,40,0,2,4,263,0
5,0,80,0,2,4,263,0
2,0,53,0,2,2,263,0
3,0,58,0,2,2,263,0
4,0,58,0,2,2,263,0
1,0,34,0,2,2,263,0
8,0,113,0,3,3,1464,0
1,0,56,0,3,3,263,0
1,0,44,0,4,7,219,0
4,0,34,0,3,4,1283,0
4,0,42,0,3,5,1283,0
34,0,259,0,5,10,2597,0
4,0,26,0,3,5,2597,0
4,0,25,0,3,5,2597,0
2,0,17,0,4,5,263,0
1,0,24,0,1,1,1464,0
1,0,10,0,1,1,1464,0
1,0,17,0,3,6,1464,0
5,0,34,0,1,1,1464,0
13,0,96,0,5,9,1283,0
7,0,38,0,7,15,1283,0
3,0,38,0,7,15,1283,0
15,0,127,0,4,6,1283,0
2,0,37,0,7,19,1283,0
2,0,32,0,5,10,1283,0
1,0,46,0,5,8,1283,0
4,0,31,0,5,14,1283,0
30,0,184,0,8,16,1283,0
3,0,78,0,6,7,1283,0
5,0,46,0,7,13,1283,0
13,0,84,0,7,14,1283,0
1,0,49,0,7,15,219,0
2,0,59,0,6,14,1283,0
2,0,46,0,4,7,1283,0
9,0,35,0,2,2,1283,0
1,0,13,0,2,3,263,0
14,0,82,0,3,9,343,0
18,0,129,0,3,6,263,0
3,0,86,0,2,4,1283,0
3,0,58,0,1,1,343,0
1,0,6,0,1,1,343,0
1,0,5,0,1,1,423,0
1,0,13,0,2,4,263,0
2,0,19,0,1,2,423,0
1,0,26,0,3,3,343,0
16,0,88,0,4,5,2597,1
2,0,31,0,1,2,343,0
1,0,26,0,2,2,423,0
4,0,37,0,2,3,1464,0
4,0,56,0,1,4,343,0
11,0,83,0,4,8,1283,0
1,0,25,0,1,1,343,0
2,0,43,0,2,2,1464,0
1,0,27,0,3,3,263,0
6,0,74,0,5,8,2597,0
10,0,77,0,3,5,263,0
15,0,113,0,3,3,263,0
1,0,25,0,3,3,263,0
4,0,39,0,3,3,263,0
1,0,38,0,1,2,343,0
1,0,26,0,1,1,423,0
4,0,47,0,3,6,263,0
1,0,31,0,3,3,263,0
4,0,48,0,3,3,263,0
4,0,61,0,5,12,2597,1
9,0,90,0,1,1,343,0
2,0,32,0,3,5,2597,0
1,0,26,0,1,1,423,0
1,0,34,0,2,2,263,0
3,0,49,0,3,4,1283,1
2,0,31,0,1,2,343,0
2,0,23,0,2,2,1283,0
3,0,32,0,2,2,2597,0
5,0,43,0,1,1,592,0
6,0,83,0,2,3,2597,0
13,0,202,0,3,4,2597,0
1,0,70,0,6,17,1283,0
3,0,91,0,4,11,1283,0
1,0,28,0,6,9,263,0
1,0,12,0,4,6,263,0
1,0,14,0,4,10,263,0
1,0,52,0,7,19,1283,0
2,0,29,0,1,2,343,0
3,0,38,0,2,3,1283,0
3,0,27,0,1,1,1283,0
3,0,23,0,4,5,263,0
2,0,25,0,2,3,127,0
1,0,15,0,1,1,1283,0
1,0,11,0,3,6,263,0
2,0,45,0,6,14,263,0
13,0,155,0,6,21,263,0
9,0,153,0,5,18,1283,0
5,0,71,0,6,13,1283,0
3,0,43,0,7,12,1283,0
9,0,82,0,7,23,343,0
2,0,50,0,6,17,263,0
1,0,26,0,5,11,263,0
1,0,28,0,5,13,1283,0
1,0,33,0,5,12,263,0
1,0,26,0,5,10,263,0
1,0,14,0,7,14,219,0
10,0,119,0,8,35,1283,0
1,0,8,0,1,2,1283,0
6,0,86,0,6,29,219,0
2,0,32,0,1,2,1283,0
2,0,40,0,3,4,263,0
10,0,94,0,7,33,219,0
1,0,27,0,1,2,127,0
1,0,56,0,6,21,1283,0
31,0,344,0,9,79,1283,1
7,0,42,0,4,6,1283,0
2,0,49,0,2,2,2597,0
15,0,122,0,1,1,592,0
12,0,73,0,2,3,1283,0
4,0,43,0,2,2,2597,0
1,0,4,0,4,8,263,0
3,0,26,0,5,8,343,0
5,0,56,0,5,12,1464,0
4,0,49,0,6,12,1464,0
51,0,422,0,6,26,343,0
11,0,121,0,4,6,263,0
1,0,28,0,2,5,343,0
37,0,275,0,8,25,219,0
24,0,165,0,3,4,263,0
6,0,60,0,4,6,263,0
5,0,44,0,3,3,1283,0
2,0,24,0,1,1,127,0
5,0,37,0,3,3,423,0
1,0,42,0,1,1,2597,0
1,0,49,0,1,1,2597,0
1,0,27,0,1,1,2597,0
1,0,11,0,1,1,2597,0
17,0,129,0,2,2,263,0
1,0,7,0,3,7,1283,0
1,0,17,0,2,3,1283,0
7,0,64,0,2,3,1283,0
5,0,41,0,4,8,1283,0
1,0,7,0,3,4,1283,0
9,0,59,0,2,3,1283,0
1,0,14,0,2,2,263,0
1,0,16,0,2,2,1283,0
1,0,42,0,4,4,2597,1
5,0,165,0,8,20,263,1
2,0,53,0,1,1,592,0
1,0,38,0,6,24,1283,0
22,0,336,0,6,35,592,0
1,0,9,0,4,7,263,0
1,0,32,0,5,10,1283,0
1,0,14,0,2,2,1464,0
2,0,57,0,3,5,1464,0
1,0,95,0,9,40,1283,0
1,0,14,0,4,6,343,0
18,0,133,0,4,6,343,0
79,0,701,0,10,88,1283,1
4,0,76,0,5,5,1283,1
1,0,92,0,7,14,263,0
4,0,86,0,3,5,263,0
1,0,14,0,2,2,219,0
1,0,77,0,7,12,219,0
1,0,83,0,7,44,1283,0
1,0,14,0,2,3,343,0
18,0,126,0,8,18,343,0
1,0,24,0,7,20,343,0
14,0,51,0,2,2,1464,0
20,0,167,0,8,43,1283,0
47,0,598,0,10,133,1283,1
1,0,24,0,8,22,1283,0
2,0,133,0,9,36,1283,0
1,0,15,0,6,17,1283,0
10,0,115,0,8,34,1283,0
1,0,6,0,2,2,219,0
1,0,15,0,3,3,592,0
1,0,38,0,1,1,592,0
9,0,60,0,1,1,592,0
1,0,69,0,9,47,1283,0
1,0,14,0,2,3,343,0
18,0,123,0,5,8,343,0
1,0,16,0,4,11,1283,0
8,0,116,0,7,24,1283,0
1,0,25,0,3,6,1283,0
2,0,128,0,3,9,1464,1
89,0,588,0,10,128,1283,1
1,0,92,0,7,15,592,0
2,0,32,0,3,3,263,0
1,0,55,0,6,18,1464,0
9,0,227,0,7,21,343,0
1,0,7,0,1,1,592,0
27,0,134,0,2,2,219,0
10,0,59,0,6,14,1283,0
8,0,102,0,4,5,1283,0
5,0,44,0,4,5,1283,0
1,0,42,0,1,1,592,0
1,0,287,0,1,1,592,0
53,0,391,0,3,3,263,0
1,0,8,0,3,3,219,0
3,0,32,0,3,4,219,0
1,0,21,0,5,6,219,0
17,0,134,0,7,12,219,0
1,0,10,0,5,6,219,0
5,0,39,0,5,7,219,1
1,0,12,0,2,2,2597,0
1,0,50,0,4,6,1283,0
1,0,22,0,2,2,2597,0
22,0,136,0,2,2,2597,0
1,0,12,0,2,2,2597,0
1,0,30,0,2,2,2597,0
1,0,14,0,1,1,1464,0
22,0,136,0,5,12,263,0
2,0,39,0,3,4,1283,0
1,0,9,0,2,2,2597,1
2,0,46,0,4,6,1283,1
3,0,43,0,3,4,1283,0
2,0,79,0,6,13,263,0
1,0,12,0,1,1,2597,0
1,0,13,0,1,1,2597,0
19,0,119,0,5,6,1464,0
1,0,16,0,1,1,2597,0
23,0,153,0,5,11,1283,0
1,0,15,0,1,1,2597,0
19,0,119,0,5,6,1464,0
14,0,97,0,1,1,592,0
1,0,9,0,1,1,2597,0
23,0,168,0,6,19,1464,0
1,0,77,0,4,10,1283,1
1,0,15,0,2,3,2597,1
22,0,108,0,2,5,2597,1
14,0,172,0,5,11,343,1
28,0,493,0,8,42,343,1
10,0,83,0,1,1,592,0
1,0,14,0,2,2,263,0
15,0,122,0,4,10,263,1
11,0,80,0,1,2,592,1
23,0,168,0,6,19,1464,0
1,0,14,0,1,1,592,0
25,0,200,0,6,27,1464,0
1,0,17,0,3,3,343,0
1,0,45,0,5,15,592,1
36,0,274,0,7,33,592,1
1,0,33,0,3,3,343,0
148,0,776,0,5,11,1283,0
1,0,13,0,3,5,1283,0
4,0,57,0,6,17,1283,0
2,0,39,0,5,12,1283,0
1,0,8,0,3,4,423,0
1,0,32,0,3,4,423,0
1,0,19,0,2,4,1283,0
14,0,112,0,7,34,1283,0
4,0,50,0,3,4,343,0
1,0,10,0,1,3,1283,0
2,0,42,0,1,3,1283,0
1,0,24,0,4,8,592,0
1,0,17,0,2,3,263,0
31,0,185,0,5,11,1283,0
55,0,332,0,6,33,592,0
1,0,26,0,3,6,592,0
1,0,16,0,5,9,1283,0
29,0,177,0,5,19,2597,0
38,0,280,0,6,29,592,1
1,0,32,0,3,4,2597,0
1,0,80,0,7,17,1283,0
1,0,22,0,3,5,1283,0
28,0,155,0,6,13,1464,0
34,0,479,0,8,38,1283,1
1,0,25,0,5,9,1283,0
16,0,194,0,7,28,1283,0
1,0,17,0,6,21,263,0
2,0,99,0,8,30,263,1
12,0,71,0,4,9,1283,0
1,0,4,0,1,1,1283,0
1,0,10,0,1,1,1283,0
1,0,234,0,4,12,592,0
1,0,73,0,7,20,592,0
1,0,12,0,1,1,592,0
5,0,102,0,6,16,1283,0
46,0,437,0,7,49,592,1
1,0,59,0,5,12,592,0
1,0,13,0,1,1,592,0
9,0,130,0,5,14,1283,0
65,0,515,0,6,39,592,1
1,0,14,0,1,1,1283,0
1,0,83,0,1,3,1283,0
18,0,105,0,4,6,2597,0
1,0,5,0,2,2,1464,0
1,0,14,0,3,4,1283,0
1,0,88,0,7,24,1283,0
9,0,62,0,6,7,263,0
1,0,22,0,4,12,1283,0
42,0,276,0,6,22,1283,0
1,0,8,0,3,4,423,0
1,0,25,0,4,7,423,0
1,0,13,0,4,7,343,0
27,0,127,0,4,24,343,1
1,0,24,0,3,7,1283,0
18,0,197,0,6,23,1283,0
1,0,18,0,1,4,1283,0
20,0,153,0,2,6,263,0
1,0,53,0,10,48,1283,0
65,0,482,0,10,86,1283,1
12,0,58,0,1,1,592,0
12,0,58,0,2,2,2597,0
1,0,11,0,2,3,1283,0
35,0,189,0,5,12,343,1
1,0,25,0,2,6,263,0
2,0,53,0,3,4,1283,0
11,0,79,0,2,2,2597,0
1,0,18,0,4,7,1283,0
27,0,133,0,3,4,1283,0
18,0,103,0,1,1,2597,0
1,0,15,0,1,1,343,0
22,0,133,0,6,6,1283,0
1,0,27,0,2,3,592,0
18,0,101,0,1,1,2597,0
1,0,34,0,6,9,1283,1
16,0,177,0,7,17,1283,1
1,0,31,0,2,2,263,0
26,0,187,0,5,9,263,0
1,0,51,0,4,4,1283,1
13,0,284,0,6,11,1283,1
1,0,11,0,1,1,2597,0
1,0,15,0,2,2,1283,0
7,0,61,0,4,5,1283,0
1,0,18,0,3,4,1283,1
1,0,13,0,3,4,1283,0
1,0,40,0,3,3,1283,0
1,0,6,0,2,2,1283,0
1,0,41,0,2,2,1283,0
25,0,214,0,2,2,263,0
1,0,14,0,4,7,1464,0
2,0,49,0,5,11,1464,0
1,0,20,0,4,5,1283,0
30,0,157,0,4,5,1283,0
1,0,14,0,5,12,1464,0
9,0,69,0,5,23,1464,0
1,0,12,0,4,7,1464,0
1,0,27,0,4,7,1464,0
1,0,8,0,1,1,1464,0
1,0,20,0,4,4,1464,0
5,0,72,0,5,7,263,0
1,0,11,0,3,3,263,0
2,0,43,0,6,9,263,0
1,0,19,0,3,3,263,0
12,0,124,0,8,13,1283,0
1,0,7,0,2,3,263,0
1,0,42,0,2,3,263,0
1,0,7,0,2,6,263,0
4,0,58,0,2,9,263,0
1,0,12,0,3,3,343,0
3,0,51,0,3,3,343,0
1,0,10,0,3,3,2597,0
1,0,60,0,3,3,2597,0
1,0,12,0,5,6,2597,0
1,0,71,0,5,7,2597,0
1,0,22,0,2,6,1283,0
9,0,60,0,2,3,263,0
7,0,146,0,4,21,2597,0
1,0,36,0,2,6,263,0
5,0,49,0,3,8,2597,0
1,0,3,0,2,2,263,0
1,0,18,0,5,18,1283,0
1,0,33,0,2,4,263,0
4,0,124,0,6,26,1283,0
1,0,12,0,2,7,1283,0
1,0,72,0,4,16,1283,0
2,0,53,0,2,6,263,0
1,0,9,0,3,3,343,0
1,0,46,0,4,6,343,0
1,0,14,0,1,1,1283,0
20,0,212,0,5,14,343,0
1,0,22,0,5,14,592,0
1,0,26,0,1,1,263,0
1,0,110,0,1,1,263,0
3,0,49,0,3,4,1283,0
8,0,77,0,2,2,1283,0
1,0,16,0,1,1,1464,0
28,0,122,0,1,1,1464,0
1,0,11,0,1,1,1464,0
1,0,27,0,1,1,1464,0
1,0,14,0,1,1,423,0
12,0,65,0,5,7,1283,0
1,0,13,0,2,4,1283,0
1,0,20,0,3,4,1283,0
1,0,6,0,2,4,1283,0
1,0,20,0,2,2,1283,0
9,0,57,0,3,3,263,0
9,0,64,0,3,5,343,0
9,0,57,0,3,3,263,0
9,0,58,0,2,3,1283,0
1,0,28,0,2,2,1283,0
1,0,16,0,2,3,1283,0
10,0,55,0,3,6,1283,0
9,0,60,0,6,7,219,0
8,0,49,0,3,3,1283,0
1,0,15,0,1,1,2597,0
1,0,60,0,2,2,263,0
1,0,21,0,2,2,2597,0
59,0,252,0,6,13,592,1
1,0,12,0,2,2,263,0
52,0,218,0,5,14,1464,1
99,0,406,0,6,21,592,1
1,0,23,0,5,14,592,0
42,0,225,0,6,33,592,1
9,0,58,0,1,1,592,0
9,0,58,0,1,1,592,0
9,0,59,0,1,1,592,0
9,0,58,0,1,1,592,0
9,0,58,0,1,1,592,0
11,0,63,0,2,4,2597,1
17,0,67,0,2,4,2597,1
1,0,7,0,3,4,263,0
1,0,30,0,4,6,592,0
1,0,7,0,1,1,1464,0
1,0,30,0,1,1,1464,0
1,0,9,0,3,10,1283,0
2,0,30,0,3,7,1464,0
1,0,13,0,2,4,263,0
1,0,32,0,1,1,1464,0
1,0,12,0,3,8,263,0
1,0,63,0,4,10,1464,0
1,0,17,0,2,4,263,0
2,0,80,0,2,4,263,0
16,0,90,0,5,9,1283,0
17,0,81,0,3,4,1283,0
1,0,32,0,6,11,1283,0
1,0,34,0,2,2,263,0
1,0,64,0,2,3,1283,0
8,0,36,0,2,2,263,0
1,0,69,0,6,12,219,0
1,0,31,0,1,2,1283,0
1,0,50,0,5,9,219,0
1,0,16,0,2,2,263,0
1,0,16,0,4,5,2597,0
1,0,16,0,2,2,263,0
1,0,16,0,1,1,1283,0
1,0,16,0,2,2,263,0
1,0,22,0,2,6,1283,0
16,0,126,0,4,16,343,0
78,0,343,0,4,5,343,0
1,0,78,0,4,14,1283,0
113,0,737,0,4,19,1283,0
1,0,20,0,1,2,2597,0
1,0,224,0,2,8,592,0
9,0,59,0,3,4,263,0
9,0,58,0,3,4,1283,0
9,0,61,0,6,7,343,0
9,0,59,0,1,1,592,0
9,0,58,0,5,5,1283,0
1,0,20,0,2,2,263,0
2,0,16,0,2,2,263,0
1,0,46,0,2,6,263,0
6,0,40,0,8,13,219,0
1,0,20,0,3,4,592,0
1,0,15,0,1,1,1283,0
1,0,16,0,1,1,1283,0
1,0,11,0,3,6,1283,0
1,0,45,0,4,8,1283,0
1,0,31,0,2,3,1283,0
11,0,91,0,6,20,1283,0
1,0,15,0,2,3,1283,0
9,0,60,0,7,13,1283,0
9,0,66,0,5,10,1283,0
9,0,57,0,1,1,592,0
9,0,62,0,1,1,592,0
1,0,30,0,2,2,1283,0
9,0,62,0,1,1,592,0
14,0,114,0,6,13,1283,0
6,0,49,0,3,4,1283,0
1,0,25,0,2,2,1283,0
1,0,6,0,3,4,263,0
1,0,16,0,2,2,423,0
12,0,107,0,4,10,1464,0
1,0,15,0,4,7,1464,0
46,0,266,0,4,10,343,0
59,0,268,0,6,21,1283,0
12,0,78,0,3,3,1283,0
3,0,22,0,5,7,1464,0
4,0,31,0,6,16,1464,0
2,0,28,0,3,4,1464,0
13,0,79,0,4,7,1464,0
9,0,76,0,3,6,343,0
1,0,5,0,3,3,343,0
3,0,28,0,3,3,343,0
1,0,18,0,3,3,343,0
3,0,111,0,3,3,343,0
1,0,5,0,3,3,343,0
2,0,20,0,3,3,343,0
2,0,23,0,2,5,592,0
1,0,25,0,2,5,592,1
10,0,144,0,2,5,592,1
1,0,6,0,2,5,592,0
38,0,234,0,3,7,2597,1
58,0,437,0,7,54,1283,1
1,0,18,0,1,1,2597,0
12,0,76,0,4,4,1464,0
1,0,28,0,1,1,2597,0
12,0,124,0,4,8,1283,1
9,0,83,0,4,4,1464,0
1,0,20,0,2,2,592,0
1,0,9,0,2,2,592,0
13,0,95,0,3,9,592,0
12,0,251,0,7,16,592,0
1,0,21,0,1,1,592,0
1,0,41,0,1,1,592,0
1,0,61,0,4,14,592,0
1,0,9,0,2,2,592,0
11,0,64,0,5,11,592,0
74,0,484,0,6,23,592,0
1,0,56,0,4,13,592,0
1,0,10,0,2,3,592,0
21,0,100,0,4,11,1283,0
65,0,390,0,4,16,592,0
1,0,17,0,3,4,1283,0
7,0,72,0,6,16,1283,0
34,0,117,0,5,10,2597,0
1,0,17,0,3,4,1283,0
1,0,36,0,5,14,592,0
3,0,29,0,3,4,343,0
6,0,32,0,4,5,343,0
1,0,17,0,2,2,263,0
10,0,67,0,5,11,592,0
8,0,44,0,3,4,343,0
7,0,35,0,4,5,343,0
34,0,151,0,6,17,423,0
4,0,40,0,1,1,1464,1
1,0,14,0,1,1,1464,0
1,0,12,0,1,2,1464,0
9,0,65,0,5,7,1464,0
4,0,122,0,4,5,1283,0
10,0,414,0,6,22,1283,0
15,0,349,0,5,17,1283,0
13,0,323,0,5,18,1283,0
41,0,398,0,5,16,343,0
17,0,208,0,4,17,1283,0
1,0,12,0,1,2,1283,0
10,0,167,0,2,2,1283,0
2,0,99,0,3,5,592,0
1,0,20,0,4,5,1464,0
7,0,57,0,1,1,592,0
11,0,73,0,1,1,592,0
7,0,59,0,3,4,263,0
1,0,34,0,4,9,263,0
22,0,127,0,5,8,1464,0
10,0,53,0,3,3,1464,0
10,0,59,0,2,4,2597,0
7,0,64,0,3,8,2597,0
1,0,7,0,3,4,263,0
1,0,27,0,4,6,263,0
2,0,30,0,3,4,1283,0
1,0,30,0,3,4,1283,0
4,0,52,0,3,4,1283,0
1,0,12,0,1,1,592,0
5,0,47,0,5,10,343,0
1,0,6,0,1,1,592,0
1,0,22,0,3,4,263,0
4,0,58,0,3,4,1283,0
10,0,84,0,1,1,592,1
1,0,24,0,3,4,1283,0
1,0,36,0,3,4,1283,0
1,0,10,0,1,2,1464,0
1,0,51,0,3,6,1283,0
1,0,46,0,4,5,1283,0
46,0,312,0,7,17,1283,0
10,0,71,0,4,5,2597,0
12,0,66,0,4,5,2597,0
1,0,48,0,6,12,1283,0
1,0,12,0,4,4,343,0
19,0,140,0,6,20,1283,0
1,0,12,0,2,2,2597,0
18,0,126,0,5,9,263,0
1,0,15,0,1,1,592,0
7,0,71,0,1,1,592,0
19,0,331,0,7,29,1283,0
18,0,97,0,2,2,1283,0
14,0,90,0,4,5,2597,0
1,0,10,0,1,2,1464,0
16,0,86,0,4,7,2597,0
1,0,22,0,2,3,343,0
1,0,32,0,5,8,1464,0
44,0,371,0,6,16,1464,0
1,0,9,0,1,2,1464,0
1,0,25,0,3,5,343,0
5,0,54,0,3,4,1283,0
6,0,85,0,4,5,263,0
1,0,6,0,1,1,2597,0
9,0,58,0,2,2,592,0
9,0,84,0,1,1,592,0
8,0,62,0,3,3,263,0
8,0,38,0,3,3,263,0
