McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
5,0,50,0,13,2,2,0
18,0,68,0,4735,2,4,0
14,0,101,0,762,3,3,0
47,0,189,1,762,5,9,1
3,0,36,1,1466,2,2,0
17,0,75,0,1466,3,6,0
2,0,25,0,246,1,1,0
11,0,60,0,246,2,3,0
10,0,101,0,762,4,4,0
39,0,156,0,762,4,9,0
8,0,70,0,246,3,3,0
17,0,84,0,246,5,13,0
5,0,46,0,762,2,2,0
17,0,80,0,762,2,3,0
16,0,77,1,4735,1,5,1
3,0,35,0,762,2,2,0
13,0,70,0,762,2,2,0
1,0,9,0,13,1,1,0
1,0,193,1,4735,4,15,0
4,0,39,0,762,3,3,0
32,0,109,3,4735,4,16,0
1,0,9,1,4735,1,2,0
14,0,65,0,4735,1,2,0
10,0,91,3,1466,6,7,0
29,0,112,1,1466,5,6,0
12,0,99,2,1466,6,6,0
31,0,111,1,1466,4,6,1
11,0,72,0,1466,4,7,0
22,0,99,0,1466,4,7,0
9,0,113,0,22,3,4,0
34,0,148,0,22,3,9,1
7,0,92,0,1466,2,2,0
35,0,134,0,22,3,9,1
7,0,125,0,1466,2,2,0
54,0,177,1,22,3,9,1
22,0,175,0,22,3,3,1
5,0,61,0,22,2,2,0
27,0,111,0,22,3,8,1
9,0,99,0,762,4,7,0
33,0,133,1,22,5,10,0
7,0,79,1,762,5,8,0
34,0,140,1,762,5,10,0
5,0,53,1,762,2,8,0
27,0,113,5,1466,4,21,1
5,0,51,1,1466,3,9,0
31,0,120,5,762,3,22,1
4,0,45,1,762,2,8,0
28,0,132,3,1466,3,17,1
4,0,42,0,1466,2,8,0
34,0,141,3,1466,3,18,1
22,0,86,0,4735,2,6,1
8,0,57,0,762,2,2,0
23,0,92,0,1466,4,9,1
36,0,270,3,1466,5,15,0
4,0,43,1,6,2,2,0
28,0,120,2,762,4,8,0
4,0,43,1,6,2,2,0
28,0,120,2,762,6,11,1
6,0,38,0,4735,1,1,0
3,0,25,0,4735,1,1,0
3,0,26,0,18,1,1,0
7,0,42,1,1466,2,4,0
17,0,162,0,1466,4,7,0
52,0,144,2,34,7,15,0
4,0,39,0,4735,1,1,0
30,0,123,1,4735,1,7,1
17,0,135,2,34,6,6,0
28,0,116,2,34,4,5,0
19,0,143,2,34,6,6,0
31,0,132,2,34,4,6,0
22,0,181,0,1466,5,9,0
52,0,160,3,34,7,13,0
1,0,3,0,244,1,2,0
6,0,63,0,762,1,1,0
28,0,128,2,762,2,7,1
5,0,55,0,762,2,3,0
29,0,145,2,762,3,11,1
15,0,68,0,4735,1,3,0
4,0,197,0,762,1,1,0
28,0,98,0,762,2,5,0
21,0,87,0,4735,1,2,0
1,0,19,1,1466,3,4,0
1,0,26,1,1466,1,1,0
15,0,76,0,4735,1,3,0
7,0,47,0,762,2,3,0
18,0,93,1,762,3,7,0
1,0,9,0,13,2,3,0
1,0,262,1,230,9,20,0
2,0,24,0,4735,1,1,0
37,0,264,2,1466,4,22,1
1,0,9,0,4735,1,1,0
30,0,230,0,1466,4,8,0
70,0,200,5,1466,6,18,0
5,0,204,0,762,1,1,0
39,0,136,1,762,4,8,1
3,0,216,0,762,2,3,0
24,0,92,0,762,4,7,1
7,0,61,0,89,1,1,0
21,0,101,0,4735,2,2,0
8,0,45,0,1466,2,3,0
10,0,63,0,244,3,3,0
20,0,101,0,762,3,3,0
28,0,143,1,319,3,5,0
9,0,76,0,230,1,2,0
7,0,49,0,230,2,3,1
30,0,128,0,230,2,4,1
3,0,35,0,762,2,2,0
12,0,65,0,762,2,2,0
1,0,17,0,244,1,2,0
5,0,39,0,244,1,3,0
8,0,66,0,13,4,4,0
18,0,77,0,762,3,3,0
5,0,47,1,13,4,4,0
13,0,69,0,762,2,2,0
5,0,41,0,13,3,3,0
11,0,63,0,762,2,2,0
5,0,54,0,762,2,2,0
14,0,78,1,762,3,5,0
25,0,100,0,511,2,7,0
5,0,57,0,762,2,2,0
15,0,83,0,762,2,7,0
5,0,72,0,4735,1,2,0
83,0,273,1,13,5,26,1
7,0,82,0,4735,1,3,0
10,0,92,0,1466,5,5,0
24,0,103,2,1466,4,9,0
6,0,59,0,1466,3,4,0
24,0,100,3,1466,3,18,1
5,0,46,0,511,3,5,0
7,0,47,0,762,3,4,0
14,0,81,0,762,2,6,0
1,0,25,0,4735,1,1,0
3,0,40,0,4735,1,1,1
1,0,25,0,4735,1,1,0
3,0,40,0,4735,1,1,1
2,0,68,0,474,2,3,0
26,0,165,0,1466,2,2,0
52,0,321,2,1466,6,17,1
12,0,62,3,1,5,8,1
82,0,298,0,1466,2,6,0
1,0,42,1,479,3,6,0
24,0,348,2,31,7,22,0
1,0,14,1,319,1,1,0
1,0,106,2,1466,5,14,1
4,0,41,1,319,1,1,0
1,0,34,0,4735,1,1,0
2,0,59,0,811,1,1,0
1,0,20,0,4735,1,1,0
1,0,20,0,4735,1,3,0
3,0,30,0,762,2,3,0
5,0,70,0,4735,1,3,0
3,0,24,0,1466,2,3,0
6,0,35,0,9,2,2,0
1,0,22,0,9,1,1,0
1,0,20,0,9,2,2,0
3,0,57,0,9,1,1,0
3,0,51,0,9,1,1,0
1,0,30,0,9,1,1,0
1,0,21,0,479,2,2,0
5,0,41,0,479,2,2,0
6,0,47,0,9,1,1,0
1,0,12,0,9,2,2,0
5,0,66,0,479,3,3,0
1,0,9,0,1466,2,2,0
1,0,11,0,319,1,1,0
1,0,10,0,319,1,1,0
13,0,82,0,319,1,1,1
1,0,11,0,319,1,1,0
1,0,10,0,319,1,1,0
1,0,8,0,319,1,1,0
1,0,57,0,319,1,1,0
1,0,9,0,4735,1,1,0
8,0,45,0,4735,2,2,0
1,0,17,0,4735,1,1,0
17,0,48,0,4735,2,2,0
69,0,535,2,4735,3,23,1
6,0,71,0,4735,1,2,1
4,0,40,0,4735,2,3,1
2,0,75,0,474,2,3,0
1,0,8,0,1466,2,2,0
3,0,54,1,4735,3,3,1
35,0,457,0,244,3,10,1
20,0,156,2,4735,2,6,1
2,0,46,0,244,1,1,0
9,0,56,0,4735,1,1,0
1,0,31,0,4735,1,2,0
2,0,79,0,474,2,3,0
23,0,148,0,1466,4,6,0
2,0,21,0,89,1,1,0
8,0,128,0,244,7,19,0
5,0,329,0,1466,2,5,1
4,0,58,0,244,1,1,0
2,0,38,0,244,1,1,1
2,0,248,0,244,1,1,1
2,0,110,0,244,1,1,1
141,0,686,6,474,7,39,1
41,0,233,0,4735,2,4,1
7,0,123,1,230,7,11,0
5,0,54,0,4735,2,11,0
1,0,10,1,4735,1,1,0
3,0,50,0,4735,1,2,0
1,0,84,0,4735,1,5,1
9,0,88,0,4735,1,2,1
1,0,34,0,4735,1,2,0
1,0,34,0,4735,1,2,0
9,0,86,0,1466,2,3,0
12,0,137,2,230,4,11,1
32,0,265,1,4735,3,17,1
6,0,105,0,1466,2,3,1
72,0,513,1,1466,2,15,1
3,0,52,0,4735,1,2,0
3,0,76,0,1,2,3,1
22,0,137,3,4735,3,11,1
30,0,339,1,762,5,8,1
25,0,224,3,4735,7,16,1
1,0,37,0,511,2,7,0
10,0,77,1,511,3,10,0
3,0,57,0,1466,1,2,0
10,0,82,1,1466,1,1,0
1,0,4,0,4735,1,1,0
2,0,24,0,811,2,2,0
28,0,301,0,762,6,12,0
3,0,32,0,4735,1,1,0
8,0,68,0,10,2,2,0
21,0,27,0,4735,1,1,1
48,0,230,2,1466,3,9,0
24,0,361,0,762,4,8,0
35,0,200,0,4735,1,5,0
42,0,764,0,1466,5,13,0
2,0,110,0,1466,2,2,0
11,0,80,0,4735,1,1,0
4,0,186,0,4735,1,1,0
14,0,284,0,479,4,6,0
2,0,31,0,4735,1,1,0
16,0,336,1,479,4,8,0
10,0,88,0,244,1,1,0
1,0,83,0,762,3,3,0
7,0,212,0,474,2,3,0
4,0,35,0,4735,1,1,0
16,0,310,0,4735,5,27,1
22,0,94,0,319,3,3,0
26,0,124,1,4735,6,18,0
11,0,71,2,319,3,4,0
49,0,398,0,319,1,4,1
23,0,267,0,319,1,1,0
2,0,57,0,319,1,2,1
1,0,15,0,319,1,1,0
4,0,59,0,319,1,3,1
1,0,15,0,319,1,1,0
2,0,185,0,762,9,47,0
5,0,82,1,1466,2,3,0
13,0,116,1,474,1,1,0
7,0,25,0,3,1,1,0
3,0,49,0,1466,1,1,0
32,0,193,1,474,5,6,0
6,0,153,1,89,4,5,0
24,0,630,1,762,3,7,1
1,0,10,0,1466,2,2,0
1,0,4,0,1466,2,2,0
1,0,22,0,1466,2,2,0
9,0,73,0,1466,2,2,0
1,0,81,0,34,3,3,0
1,0,10,0,1466,2,2,0
1,0,10,0,1466,2,2,0
2,0,61,0,1466,3,3,0
1,0,17,0,1466,2,2,0
16,0,138,0,511,4,5,1
1,0,9,0,1466,2,2,0
2,0,22,0,1466,2,2,0
4,0,91,1,511,3,5,1
11,0,135,0,511,3,4,1
1,0,27,0,1466,2,2,0
15,0,70,0,1466,3,3,0
1,0,67,0,1466,2,2,1
14,0,140,1,89,3,4,0
1,0,25,0,1466,2,2,0
1,0,51,0,1466,3,3,0
7,0,64,0,1466,2,3,0
83,0,627,1,36,10,17,1
3,0,19,0,4735,2,3,0
76,0,351,1,762,5,20,1
12,0,62,0,4735,1,2,0
4,0,70,1,762,4,8,0
4,0,76,0,1466,2,3,0
9,0,111,1,36,5,10,0
11,0,173,1,762,3,7,0
2,0,23,0,1466,1,2,0
1,0,5,0,4735,1,2,0
1,0,22,0,4735,1,1,0
5,0,61,0,4735,1,1,0
5,0,78,1,811,2,3,0
2,0,41,0,4735,1,1,0
27,0,93,0,474,4,6,0
1,0,10,0,4735,1,1,0
3,0,21,0,89,2,2,0
35,0,157,0,319,3,8,0
2,0,63,0,4735,1,4,0
7,0,99,0,762,3,4,0
2,0,23,0,1466,1,2,0
3,0,58,0,4735,2,2,0
39,0,185,3,230,7,22,1
3,0,47,0,762,2,3,0
1,0,64,0,4735,1,1,0
3,0,71,0,762,1,4,1
5,0,26,0,230,1,1,0
1,0,58,0,4735,1,1,0
1,0,37,0,4735,1,1,0
5,0,59,2,1466,2,6,1
32,0,139,3,36,7,14,1
41,0,318,1,36,7,12,1
1,0,5,0,244,1,1,0
1,0,41,0,474,3,4,0
109,0,242,1,36,5,11,1
3,0,21,0,244,1,1,0
6,0,67,0,4735,2,3,0
2,0,24,0,474,2,2,0
19,0,107,5,762,7,33,1
4,0,40,1,762,2,2,1
34,0,146,4,762,6,13,1
31,0,193,3,762,2,7,1
1,0,156,1,36,5,11,1
26,0,142,1,1466,7,18,1
24,0,517,0,36,6,8,1
7,0,76,0,4735,1,1,1
3,0,51,0,811,2,2,0
94,0,612,1,762,5,17,1
5,0,74,1,762,3,4,0
16,0,193,0,762,2,3,0
10,0,102,0,89,3,3,0
1,0,154,1,36,10,33,1
3,0,135,0,811,2,2,0
8,0,91,0,246,1,2,0
6,0,109,0,4735,2,7,0
6,0,58,0,762,1,3,0
9,0,126,0,762,3,7,0
4,0,52,0,246,1,1,0
31,0,201,0,246,1,1,0
15,0,128,0,246,1,1,0
4,0,95,0,246,1,2,0
1,0,57,0,246,3,9,0
7,0,150,0,479,3,10,1
7,0,34,0,246,1,1,0
2,0,21,1,762,2,2,0
2,0,14,0,762,1,1,0
8,0,104,2,36,5,21,0
1,0,37,0,4735,1,1,0
7,0,143,0,89,4,4,0
1,0,37,0,4735,1,1,0
2,0,16,0,4735,1,1,0
32,0,339,0,36,4,7,0
5,0,85,0,36,5,5,0
11,0,50,0,36,2,2,0
3,0,36,0,36,2,2,0
1,0,17,0,36,3,3,0
1,0,24,0,1466,1,1,0
9,0,110,0,319,4,6,0
8,0,70,1,1466,3,5,0
8,0,89,0,1466,3,4,0
32,0,120,1,22,5,13,1
8,0,82,1,762,2,3,0
30,0,106,0,474,3,5,0
54,0,206,2,762,6,21,1
1,0,77,0,1466,1,1,0
50,0,476,1,762,6,12,0
10,0,119,0,22,3,4,1
1,0,7,0,22,2,2,0
2,0,17,1,1466,4,5,0
3,0,21,0,244,1,1,0
3,0,79,1,1466,4,7,0
2,0,29,0,244,1,2,0
15,0,79,1,244,4,7,0
5,0,65,1,811,6,8,0
44,0,251,2,34,4,9,1
1,0,18,0,31,3,3,0
27,0,166,0,474,3,6,0
26,0,259,1,4735,2,16,1
2,0,83,0,4735,1,8,1
1,0,15,0,4735,1,2,0
8,0,103,0,4735,1,7,0
1,0,11,0,1466,2,2,0
30,0,231,3,4735,1,20,0
1,0,20,0,4735,1,2,0
116,0,777,4,2,3,30,1
4,0,81,0,4735,1,8,0
1,0,15,0,4735,1,2,0
7,0,35,0,1466,2,3,0
1,0,31,0,4735,1,1,0
1,0,105,0,319,2,3,0
3,0,25,1,1466,2,3,0
6,0,50,1,1466,3,5,0
1,0,6,1,319,3,3,0
4,0,28,1,1466,2,5,1
1,0,6,1,1466,2,3,0
166,0,777,10,1466,8,25,0
4,0,31,1,1466,2,5,1
65,0,282,3,1466,4,6,0
6,0,45,1,1466,2,3,0
9,0,110,1,1466,2,3,0
1,0,20,1,1466,2,2,0
66,0,455,1,1466,2,3,0
28,0,120,4,1466,4,17,1
82,0,639,1,1466,3,8,1
12,0,105,1,1466,2,4,0
1,0,13,1,1466,3,4,0
1,0,13,1,1466,3,4,0
1,0,1,1,1466,2,3,0
1,0,52,0,811,2,5,0
3,0,57,0,811,2,4,0
3,0,75,0,811,3,7,0
1,0,33,0,230,3,5,0
3,0,63,0,811,3,6,0
7,0,98,0,230,5,11,0
1,0,30,0,811,2,3,0
2,0,51,0,4735,2,7,0
17,0,151,2,4735,3,13,0
32,0,252,2,762,5,15,0
14,0,100,1,1466,3,10,1
4,0,63,0,4735,2,6,0
18,0,159,2,762,4,15,1
2,0,52,0,4735,2,7,0
29,0,199,1,4735,4,11,1
30,0,225,1,762,5,14,1
35,0,224,1,89,5,13,0
56,0,328,6,762,6,34,1
1,0,66,0,762,3,8,1
1,0,30,0,762,3,4,0
5,0,60,0,22,3,5,0
5,0,33,0,1466,2,4,0
1,0,15,0,1466,2,3,0
1,0,38,0,762,3,6,0
1,0,33,0,811,2,4,0
43,0,313,2,1466,5,19,1
1,0,32,0,762,3,7,0
1,0,19,0,1466,2,2,0
1,0,22,0,474,2,6,0
1,0,31,0,811,3,8,1
1,0,21,0,474,3,4,0
5,0,32,0,474,1,1,0
1,0,14,0,474,1,1,0
20,0,225,2,1466,5,13,1
2,0,20,0,4735,2,2,0
1,0,24,0,4735,1,3,0
1,0,28,1,1466,3,5,0
3,0,62,0,811,2,4,0
1,0,25,0,811,2,3,0
3,0,55,0,811,2,3,0
18,0,228,1,1466,5,13,0
2,0,69,0,811,3,6,0
4,0,94,0,762,5,7,0
1,0,48,0,762,4,5,0
1,0,15,0,1466,2,2,0
7,0,35,0,1466,3,3,0
2,0,103,1,4735,3,8,0
1,0,47,0,811,2,3,0
10,0,120,0,1466,4,7,0
12,0,123,1,1466,6,12,1
83,0,619,8,1466,6,34,1
3,0,75,0,1466,3,9,1
3,0,60,0,1466,3,6,1
3,0,60,0,1466,3,7,1
1,0,139,1,762,5,9,0
5,0,151,0,1466,2,6,0
2,0,95,1,762,4,8,0
20,0,244,2,762,6,15,0
8,0,80,0,1466,1,2,0
1,0,22,0,1466,2,2,0
76,0,376,4,230,7,22,1
1,0,17,0,230,3,3,0
4,0,95,1,230,3,5,1
1,0,17,0,230,2,2,0
1,0,19,0,4735,1,1,0
8,0,71,0,319,2,3,0
9,0,70,0,1466,1,1,0
4,0,60,0,319,1,2,0
5,0,64,0,319,1,1,1
1,0,19,0,319,1,1,0
2,0,41,0,4735,2,6,0
3,0,39,0,4735,1,3,0
2,0,34,0,4735,1,3,0
20,0,107,1,4735,1,8,0
1,0,5,0,4735,1,1,0
16,0,86,0,22,1,1,0
38,0,292,0,22,1,1,1
1,0,52,0,22,1,2,0
1,0,42,0,22,1,2,0
1,0,19,0,22,1,1,0
7,0,88,0,22,1,1,0
1,0,28,0,22,1,1,0
7,0,76,0,22,1,1,0
1,0,35,0,22,1,1,0
7,0,56,0,22,1,1,0
1,0,17,0,22,1,1,0
53,0,372,0,22,2,3,1
38,0,218,0,1466,2,2,0
11,0,68,0,4735,1,2,0
10,0,76,0,4735,1,1,0
43,0,459,0,511,2,2,0
5,0,36,0,4735,1,1,0
1,0,20,0,4735,1,1,0
89,0,457,0,4735,1,1,0
6,0,69,0,91,2,2,0
10,0,81,0,4735,1,1,0
1,0,35,0,4735,1,1,0
7,0,69,0,4735,1,1,0
13,0,236,0,4735,1,1,0
6,0,70,0,4735,1,1,0
12,0,161,0,4735,1,1,0
1,0,118,0,1466,2,14,0
1,0,128,0,4735,2,15,0
6,0,69,0,1466,2,2,0
19,0,120,0,4735,1,8,0
7,0,89,0,4735,2,8,1
3,0,39,0,4735,1,3,0
6,0,61,0,762,3,7,0
4,0,52,0,762,3,7,0
4,0,51,1,511,1,1,0
1,0,29,0,4735,1,1,0
70,0,370,1,246,5,30,0
52,0,338,1,246,5,32,0
8,0,100,0,474,1,1,0
1,0,15,0,89,1,1,0
13,0,124,0,1466,1,1,0
8,0,97,0,474,1,1,0
1,0,16,0,89,1,1,0
10,0,79,0,4735,1,1,0
1,0,81,0,474,1,1,0
1,0,15,0,89,1,1,0
44,0,212,0,1466,2,2,0
24,0,185,2,2,4,4,0
3,0,37,0,1466,3,4,0
12,0,129,1,511,3,5,0
3,0,45,1,511,3,3,0
3,0,53,0,1466,2,2,0
27,0,168,0,1466,2,2,1
1,0,34,0,1466,2,2,0
1,0,11,0,4735,1,2,0
13,0,84,0,511,5,7,0
13,0,118,0,762,3,5,1
6,0,39,0,4735,1,1,0
15,0,118,1,1466,2,3,0
28,0,171,0,1466,2,2,0
12,0,63,0,4735,3,5,0
17,0,118,1,1466,2,2,0
1,0,7,0,4735,1,1,0
1,0,35,0,1466,4,6,0
3,0,42,0,1466,4,6,0
3,0,38,0,4735,2,3,0
4,0,33,0,4735,2,3,0
4,0,32,0,4735,2,4,0
2,0,57,0,511,3,4,0
27,0,208,1,511,3,5,0
35,0,184,1,511,4,7,1
4,0,42,1,1466,1,1,0
1,0,21,0,4735,3,3,0
7,0,41,0,4735,3,4,0
14,0,69,0,4735,3,4,0
25,0,115,1,511,3,10,0
8,0,63,0,1466,2,2,0
79,0,316,2,762,3,15,0
1,0,6,0,1466,2,2,0
1,0,14,0,1466,3,3,0
11,0,122,0,1466,4,8,0
1,0,53,0,4735,1,1,0
12,0,68,0,4735,1,1,0
1,0,30,0,4735,1,1,0
15,0,83,0,511,2,5,0
1,0,8,0,4735,1,1,0
3,0,40,0,4735,1,2,0
10,0,66,1,4735,1,1,0
8,0,25,0,1,1,1,0
16,0,91,1,1466,2,3,0
1,0,14,1,4735,1,2,0
1,0,6,1,4735,1,1,0
9,0,64,0,1466,3,5,0
12,0,132,0,762,2,3,0
4,0,55,0,511,2,7,0
1,0,98,0,4735,1,2,0
5,0,37,0,1466,1,2,0
7,0,42,1,31,3,9,0
7,0,98,2,4735,3,12,1
1,0,18,0,1466,2,3,0
4,0,45,1,1466,3,7,0
9,0,56,0,1466,1,2,0
2,0,18,0,4735,1,1,0
1,0,30,0,1466,2,2,0
17,0,128,0,1466,4,8,0
1,0,29,0,1466,2,2,0
9,0,148,1,1466,2,3,0
1,0,10,0,1466,1,1,0
1,0,5,0,4735,1,1,0
2,0,68,0,4735,1,6,0
8,0,263,1,4735,1,7,1
31,0,185,0,1466,2,3,0
2,0,66,0,4735,1,5,1
2,0,70,0,4735,1,5,0
1,0,13,0,4735,1,1,0
32,0,233,0,34,4,8,0
75,0,317,4,31,7,10,1
2,0,64,0,1466,2,3,0
2,0,70,0,4735,1,4,0
1,0,13,0,4735,1,1,0
12,0,81,1,762,4,5,1
31,0,335,0,1466,2,8,1
26,0,256,0,1466,2,6,1
2,0,185,0,1466,2,5,0
3,0,70,0,1466,1,1,1
17,0,137,0,1466,3,5,1
12,0,144,1,474,3,18,1
2,0,31,0,4735,2,2,0
1,0,11,0,4735,1,1,0
1,0,17,0,4735,1,1,0
1,0,21,0,1466,2,5,0
1,0,20,0,4735,1,1,0
1,0,61,0,474,2,3,0
3,0,35,0,4735,1,2,0
1,0,8,0,4735,1,1,0
1,0,15,0,1466,3,10,0
1,0,20,0,1466,1,1,0
1,0,51,0,474,2,3,0
1,0,8,0,1466,3,5,0
1,0,8,0,1466,3,4,0
1,0,23,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,11,0,511,1,1,0
1,0,18,0,511,1,1,0
1,0,18,0,511,1,1,0
3,0,29,0,511,1,1,0
2,0,28,0,479,2,2,0
6,0,50,0,479,2,2,0
1,0,18,0,511,1,1,0
1,0,43,0,511,1,1,0
1,0,11,0,1466,2,3,0
1,0,66,0,4735,1,1,0
20,0,310,0,4735,3,9,0
1,0,29,0,4735,2,6,0
1,0,29,0,762,2,4,0
1,0,28,0,1466,2,3,0
1,0,29,0,1466,2,3,0
3,0,42,0,4735,4,9,0
3,0,29,0,4735,3,4,0
6,0,51,0,479,5,7,0
2,0,44,0,1466,2,3,0
1,0,34,0,762,2,4,0
223,0,1375,0,1466,1,3,1
1,0,9,0,1466,1,1,0
1,0,20,0,1466,1,1,0
1,0,9,0,1466,1,1,0
3,0,36,0,511,4,9,0
36,0,269,4,1466,4,14,1
7,0,81,0,1466,4,13,1
5,0,103,0,762,3,4,1
1,0,41,1,1466,3,8,0
1,0,41,1,1466,4,11,1
1,0,27,0,511,4,7,0
1,0,41,1,1466,4,10,0
1,0,27,0,1466,5,7,0
4,0,126,0,1466,3,10,1
1,0,33,0,762,3,5,0
1,0,40,1,1466,4,9,0
3,0,47,1,1466,4,10,1
1,0,27,0,1466,5,7,0
1,0,6,0,511,1,1,0
1,0,5,1,1466,3,4,1
10,0,170,0,1466,2,4,0
7,0,100,2,1466,2,5,1
1,0,87,1,1466,3,10,0
1,0,80,1,1466,3,10,0
9,0,145,2,1466,4,7,0
1,0,24,1,1466,5,12,0
28,0,276,2,479,4,10,0
2,0,101,1,1466,3,10,0
14,0,109,0,511,3,5,0
5,0,99,0,511,1,1,1
5,0,76,0,1466,2,4,0
1,0,28,0,511,1,1,0
8,0,122,0,511,1,1,0
4,0,51,0,511,1,1,0
1,0,12,0,1466,1,2,0
1,0,12,0,1466,1,2,0
1,0,38,0,230,2,3,0
6,0,66,0,230,2,4,0
6,0,253,2,1466,5,22,1
10,0,102,2,230,6,19,0
1,0,27,0,1466,1,1,0
6,0,252,2,1466,5,27,1
10,0,102,2,1466,6,20,0
8,0,150,1,1466,5,12,0
7,0,80,2,1466,4,11,0
2,0,68,0,511,1,1,0
2,0,46,0,230,2,2,0
5,0,201,0,1466,2,2,0
12,0,119,0,22,4,4,0
5,0,190,1,1466,6,21,0
8,0,85,2,1466,6,18,0
1,0,26,0,1466,2,2,0
6,0,99,0,1466,2,2,0
1,0,32,0,511,1,1,0
6,0,270,1,1466,4,9,1
20,0,187,2,230,5,8,0
5,0,160,1,1466,5,19,0
18,0,159,2,1466,6,19,1
7,0,202,0,89,3,4,0
1,0,18,0,1466,2,3,0
1,0,27,0,511,1,2,0
2,0,48,0,4735,1,1,0
121,0,695,1,1466,2,12,0
1,0,29,0,4735,1,1,0
35,0,253,3,4735,3,14,1
1,0,29,0,4735,1,1,0
2,0,76,0,4735,1,4,0
19,0,127,1,1466,3,3,0
162,0,903,7,319,11,59,1
32,0,191,1,762,7,27,1
28,0,189,1,319,7,29,0
52,0,322,3,319,9,43,0
54,0,362,4,762,7,22,1
83,0,478,5,319,11,53,1
53,0,346,3,319,9,44,0
54,0,353,3,319,9,44,0
52,0,323,3,319,9,45,0
50,0,308,3,319,9,44,0
35,0,372,2,319,9,34,0
52,0,321,3,319,9,43,0
60,0,381,3,319,8,39,0
17,0,144,1,319,5,8,1
87,0,329,1,319,8,26,0
107,0,597,4,762,7,30,1
29,0,225,3,319,9,29,0
50,0,267,2,762,6,26,1
11,0,120,0,4735,1,1,1
36,0,257,1,319,9,32,1
2,0,11,0,244,1,2,0
68,0,315,1,511,7,34,1
20,0,167,1,511,7,21,1
40,0,278,3,1466,5,33,1
30,0,200,2,511,7,19,1
18,0,136,2,319,9,23,1
65,0,341,1,511,7,30,1
37,0,209,2,319,10,27,1
29,0,197,3,319,10,30,1
13,0,159,2,511,6,27,1
29,0,195,1,511,6,29,1
15,0,157,1,511,2,5,1
37,0,297,3,319,8,37,1
50,0,184,0,479,1,1,1
159,0,761,3,319,9,28,1
34,0,215,0,4735,1,2,1
8,0,40,0,1466,1,2,0
17,0,166,1,1466,2,5,0
13,0,139,1,1466,3,9,1
11,0,126,1,1466,3,9,1
1,0,16,0,1466,1,1,0
21,0,181,1,1466,3,12,1
3,0,89,0,4735,2,6,1
1,0,19,1,4735,1,1,0
5,0,66,0,4735,1,2,1
4,0,76,0,4735,1,3,0
2,0,100,1,1466,4,6,1
2,0,54,0,1466,2,3,1
1,0,8,0,246,1,2,0
6,0,49,0,246,1,6,0
38,0,285,2,22,4,16,1
2,0,33,0,89,2,3,0
11,0,106,0,246,1,6,1
32,0,153,1,246,1,6,1
1,0,5,0,246,1,1,0
1,0,46,0,246,1,2,0
1,0,10,0,246,1,1,0
4,0,30,0,246,1,1,0
21,0,90,0,4735,1,3,0
23,0,225,4,1,4,9,1
37,0,363,10,1,6,37,1
1,0,42,1,1466,2,3,0
10,0,80,2,762,2,4,1
9,0,88,0,1,3,3,1
14,0,184,1,1,4,6,1
3,0,30,1,1466,1,1,0
12,0,77,1,1466,3,5,0
20,0,241,5,1,5,25,1
5,0,19,0,1466,2,3,0
34,0,295,4,1,6,31,1
23,0,145,0,22,5,8,1
30,0,160,1,22,5,9,0
9,0,75,0,22,5,8,0
31,0,117,0,22,3,4,0
12,0,97,0,1466,4,7,0
20,0,212,1,1466,3,7,1
1,0,29,0,4735,2,2,0
65,0,311,2,1466,3,9,1
2,0,36,0,4735,2,3,0
7,0,53,1,762,4,8,0
2,0,11,0,0,0,1,0
35,0,177,1,244,4,9,0
16,0,204,0,474,4,6,0
25,0,155,0,4735,1,1,1
1,0,97,1,244,8,23,0
122,0,870,9,1466,10,64,1
66,0,500,0,319,1,2,1
33,0,223,0,319,1,1,1
5,0,36,0,319,1,1,0
3,0,62,0,319,1,1,1
3,0,43,1,1466,2,5,0
1,0,7,0,319,1,1,0
5,0,36,1,319,1,3,0
5,0,34,1,319,1,3,0
16,0,103,0,1466,2,5,1
14,0,97,0,4735,1,1,0
1,0,21,0,1466,2,2,0
1,0,19,0,1466,2,2,0
1,0,21,0,1466,2,2,0
1,0,19,0,1466,2,2,0
1,0,21,0,1466,2,2,0
1,0,19,0,1466,2,2,0
3,0,53,0,4735,2,4,1
1,0,34,0,4735,1,1,0
6,0,84,1,4735,2,3,0
1,0,5,0,4735,1,1,0
15,0,165,1,1466,2,5,1
7,0,100,0,4735,1,1,1
46,0,346,2,244,3,11,1
3,0,42,0,4735,1,4,0
5,0,79,0,4735,1,4,1
15,0,156,2,511,5,14,1
1,0,6,0,230,1,1,0
1,0,65,0,230,1,1,0
4,0,68,0,511,3,4,0
21,0,165,0,1466,4,10,1
4,0,46,0,811,2,2,0
8,0,79,0,1466,1,1,0
12,0,94,0,1466,1,1,0
16,0,145,0,230,6,12,0
5,0,35,0,91,3,5,0
9,0,88,1,91,3,5,0
17,0,142,4,91,4,12,1
5,0,41,0,4735,2,2,0
5,0,89,2,91,7,12,0
3,0,89,2,91,4,9,0
107,0,314,3,91,3,15,0
4,0,83,1,91,3,10,0
72,0,240,2,91,3,26,1
4,0,72,1,91,3,7,0
13,0,127,1,91,5,9,1
57,0,216,2,91,3,17,0
26,0,253,0,762,1,1,1
9,0,94,1,762,6,15,0
