McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,target
3,0,31,0,2,2,33,0
8,0,57,0,25,0,0,1
8,0,53,0,10,0,0,0
7,0,92,0,10,5,16,0
16,0,114,0,1,0,0,0
1,0,26,0,6,0,0,0
71,0,537,1,20,4,33,1
7,0,68,0,1,0,0,0
15,0,328,0,26,8,3122,0
27,0,189,0,7,0,0,0
4,0,31,0,1,0,0,0
47,0,187,0,6,0,0,0
1,0,12,0,1,0,0,0
1,0,12,0,1,0,0,0
7,0,63,0,2,0,0,0
1,0,6,0,1,0,0,0
1,0,24,0,4,0,0,0
1,0,4,0,1,0,0,0
87,0,536,0,9,0,0,0
8,0,456,0,8,0,0,0
2,0,46,0,2,1,3122,0
11,0,117,0,3,0,0,0
8,0,115,0,20,0,0,0
8,0,53,0,11,0,0,0
74,0,404,0,39,1,3122,0
22,0,132,0,44,1,3122,0
8,0,58,0,25,4,16,0
1,0,9,0,4,0,0,0
8,0,39,0,6,0,0,0
4,0,39,0,6,0,0,0
3,0,77,0,72,7,16,1
1,0,18,0,10,0,0,0
1,0,11,0,2,0,0,0
1,0,4,0,2,0,0,0
2,0,36,0,6,0,0,0
1,0,17,0,8,0,0,0
9,0,57,0,8,2,1345,0
1,0,20,0,6,2,113,0
2,0,37,0,13,0,0,0
5,0,26,0,1,0,0,0
42,0,274,0,20,0,0,0
1,0,24,0,8,3,16,0
28,0,119,0,8,4,16,1
16,0,77,0,5,3,16,0
42,0,142,0,6,4,16,0
18,0,92,0,5,3,16,1
4,0,46,0,7,4,16,0
4,0,48,0,5,3,16,0
1,0,14,0,4,3,16,0
1,0,14,0,2,2,16,0
1,0,14,0,2,2,16,0
14,0,76,0,2,2,16,0
5,0,70,0,4,3,16,0
1,0,14,0,4,3,16,0
1,0,14,0,2,2,16,0
1,0,14,0,2,2,16,0
4,0,45,0,3,3,16,0
13,0,77,0,6,4,16,0
1,0,14,0,4,3,16,0
1,0,14,0,2,2,16,0
1,0,14,0,2,2,16,0
13,0,100,0,2,2,16,0
9,0,61,0,2,2,16,0
2,0,82,0,7,4,16,0
2,0,42,0,3,2,16,1
4,0,67,0,5,3,16,0
5,0,107,0,3,3,16,0
23,0,148,0,4,3,16,0
6,0,91,0,3,3,16,0
1,0,50,0,3,3,16,0
1,0,9,0,3,3,16,0
8,0,107,0,3,3,16,0
3,0,39,0,3,3,16,0
6,0,82,0,12,4,33,0
1,0,21,0,3,0,0,0
41,0,371,0,20,4,1345,0
7,0,77,0,9,2,3122,0
59,0,359,0,25,7,33,0
7,0,53,0,2,0,0,0
14,0,191,0,8,1,3122,0
10,0,158,0,5,0,0,0
17,0,158,0,6,0,0,0
1,0,20,0,3,0,0,0
57,0,513,0,53,7,3122,1
7,0,75,0,8,2,3122,0
10,0,80,0,9,4,16,0
104,0,403,0,16,4,16,0
5,0,51,0,4,0,0,0
36,0,209,0,12,0,0,0
46,0,232,0,18,6,16,0
1,0,16,0,1,0,0,0
1,0,16,0,2,0,0,0
1,0,23,0,3,0,0,0
51,0,252,0,10,2,3122,0
333,0,957,0,51,5,3122,1
32,0,96,0,4,1,3122,0
172,0,660,0,38,2,3122,0
7,0,28,0,6,3,3122,0
1,0,4,0,2,0,0,0
3,0,32,0,1,0,0,0
23,0,208,0,6,0,0,0
10,0,141,0,5,0,0,0
15,0,136,0,6,0,0,0
6,0,109,0,1,0,0,0
23,0,121,0,1,0,0,0
1,0,42,0,6,4,3122,0
1,0,42,0,9,4,3122,0
7,0,162,0,6,0,0,0
2,0,53,0,3,0,0,0
1,0,28,0,2,0,0,0
1,0,18,0,3,0,0,0
1,0,4,0,2,0,0,0
2,0,30,0,2,0,0,0
22,0,204,0,8,0,0,0
8,0,137,0,6,0,0,0
14,0,133,0,8,0,0,0
1,0,10,0,2,0,0,0
17,0,57,0,2,0,0,0
219,0,862,0,14,2,3122,0
1,0,26,0,1,0,0,0
2,0,21,0,1,0,0,0
2,0,17,0,1,0,0,0
1,0,31,0,1,0,0,0
3,0,132,0,4,2,3122,0
21,0,189,0,4,2,33,0
1,0,14,0,2,0,0,0
74,0,456,0,2,0,0,0
19,0,149,0,5,4,6,0
3,0,38,0,1,0,0,0
1,0,60,0,1,0,0,0
2,0,18,0,3,3,33,0
2,0,40,0,1,0,0,0
6,0,63,0,8,2,113,0
1,0,60,0,9,0,0,0
9,0,255,0,12,4,33,0
14,0,940,0,17,4,113,0
13,0,1035,0,7,0,0,0
47,0,333,0,12,4,113,0
6,0,211,0,13,0,0,0
11,0,82,0,11,5,33,0
10,0,124,0,9,4,113,0
49,0,710,0,88,4,3122,0
1,0,172,0,12,0,0,0
9,0,84,0,6,0,0,0
7,0,145,0,13,0,0,0
106,0,1545,0,82,6,3122,0
2,0,44,0,4,0,0,0
1,0,63,0,7,1,3122,0
1,0,29,0,8,4,113,0
3,0,36,0,6,0,0,0
1,0,29,0,6,0,0,0
16,0,193,0,41,0,0,0
11,0,69,0,17,4,113,0
5,0,62,0,17,4,113,0
7,0,138,0,17,4,113,0
4,0,121,0,19,5,113,0
3,0,695,0,2,0,0,0
1,0,7,0,3,0,0,0
1,0,3,0,4,3,3122,0
1,0,33,0,1,0,0,0
5,0,49,0,12,0,0,0
15,0,167,0,12,0,0,0
7,0,116,0,19,2,113,0
35,0,430,0,62,4,1345,0
28,0,132,0,12,0,0,0
26,0,120,0,6,0,0,0
1,0,49,0,1,0,0,0
8,0,202,0,18,5,3122,0
7,0,486,0,2,0,0,0
135,0,1203,0,62,4,33,0
2,0,256,0,6,0,0,0
2,0,257,0,6,0,0,0
2,0,261,0,8,0,0,0
2,0,220,0,8,0,0,0
1,0,221,0,5,0,0,0
1,0,228,0,5,0,0,0
19,0,530,0,53,5,3122,0
47,0,412,0,8,4,113,0
109,0,737,0,8,4,113,0
25,0,207,0,3,0,0,0
109,0,648,0,11,4,113,0
22,0,178,0,25,4,113,0
2,0,47,0,12,1,3122,0
18,0,572,0,24,5,113,0
8,0,78,0,2,0,0,0
23,0,929,0,45,5,3122,0
4,0,63,0,12,4,113,0
5,0,48,0,2,2,1345,0
9,0,162,0,3,0,0,0
2,0,40,0,4,4,33,0
21,0,387,0,8,3,113,0
7,0,159,0,4,0,0,0
2,0,69,0,4,0,0,0
11,0,310,0,46,3,113,0
8,0,72,0,11,0,0,0
1,0,49,0,3,0,0,0
10,0,310,0,10,2,113,0
1,0,79,0,9,3,113,0
1,0,46,0,7,0,0,0
3,0,54,0,3,0,0,0
4,0,98,0,4,0,0,0
3,0,120,0,4,0,0,0
12,0,194,0,12,1,3122,0
29,0,289,0,40,7,3122,0
9,0,168,0,2,0,0,0
3,0,214,0,24,0,0,0
26,0,329,0,4,1,3122,0
24,0,304,0,3,0,0,0
6,0,74,0,1,0,0,0
236,0,1949,0,16,3,113,0
17,0,273,0,26,2,3122,0
110,0,1116,0,133,6,1345,0
7,0,240,0,25,0,0,0
6,0,65,0,14,4,3122,0
1,0,36,0,12,5,113,0
5,0,77,0,2,2,3122,0
22,0,157,0,7,4,3122,0
4,0,127,0,17,2,3122,0
31,0,545,0,37,5,16,0
3,0,163,0,18,2,3122,0
11,0,213,0,10,0,0,0
9,0,88,0,4,0,0,0
1,0,28,0,5,0,0,0
6,0,25,0,3,0,0,0
1,0,17,0,6,0,0,0
1,0,10,0,1,0,0,0
3,0,21,0,4,0,0,0
1,0,4,0,1,0,0,0
2,0,13,0,2,0,0,0
3,0,33,0,1,0,0,0
3,0,28,0,7,0,0,0
1,0,26,0,3,0,0,0
1,0,26,0,6,3,113,0
2,0,49,0,2,0,0,0
1,0,46,0,7,0,0,0
2,0,65,0,10,0,0,0
1,0,7,0,2,0,0,0
21,0,185,0,1,1,1345,0
6,0,63,0,5,0,0,0
3,0,54,0,6,0,0,0
5,0,52,0,4,0,0,0
4,0,47,0,4,0,0,0
12,0,98,0,11,0,0,0
5,0,72,0,5,0,0,0
4,0,62,0,12,3,1345,0
4,0,54,0,7,2,113,0
3,0,60,0,4,0,0,0
4,0,48,0,9,2,113,0
2,0,54,0,4,1,3122,0
2,0,46,0,4,1,3122,0
2,0,53,0,9,0,0,0
2,0,45,0,10,0,0,0
3,0,25,0,1,0,0,0
9,0,95,0,7,0,0,0
1,0,31,0,12,1,3122,0
2,0,38,0,6,1,3122,0
14,0,151,0,6,4,113,0
3,0,39,0,11,2,6,0
5,0,64,0,14,0,0,0
1,0,37,0,10,4,113,0
2,0,37,0,12,1,3122,0
1,0,37,0,3,0,0,0
4,0,55,0,8,0,0,0
2,0,24,0,2,0,0,0
2,0,31,0,1,0,0,0
4,0,42,0,5,0,0,0
5,0,76,0,7,0,0,0
4,0,25,0,5,5,113,0
5,0,49,0,5,5,113,0
1,0,31,0,2,0,0,0
1,0,14,0,1,0,0,0
1,0,4,0,1,0,0,0
1,0,38,0,1,0,0,0
1,0,21,0,1,0,0,0
1,0,38,0,2,0,0,0
1,0,80,0,2,0,0,0
1,0,168,0,10,0,0,0
1,0,96,0,2,0,0,0
1,0,4,0,1,0,0,0
1,0,28,0,1,0,0,0
1,0,30,0,1,0,0,0
1,0,28,0,1,0,0,0
1,0,71,0,2,0,0,0
1,0,48,0,1,0,0,0
5,0,47,0,5,5,113,0
3,0,97,0,12,3,33,0
1,0,52,0,2,0,0,0
1,0,22,0,2,0,0,0
1,0,38,0,5,0,0,0
1,0,15,0,3,0,0,0
1,0,27,0,3,0,0,0
1,0,12,0,1,0,0,0
3,0,26,0,1,0,0,0
1,0,10,0,1,0,0,0
1,0,10,0,1,0,0,0
1,0,4,0,2,0,0,0
1,0,22,0,3,0,0,0
1,0,31,0,2,0,0,0
1,0,109,0,7,0,0,0
3,0,56,0,24,6,1345,0
26,0,229,0,3,1,3122,0
3,0,46,0,4,4,113,0
11,0,63,0,4,0,0,0
4,0,52,0,1,0,0,0
1,0,15,0,1,0,0,0
1,0,12,0,2,0,0,0
4,0,36,0,3,0,0,0
1,0,12,0,2,0,0,0
3,0,28,0,3,0,0,0
2,0,29,0,4,1,1345,0
7,0,52,0,2,0,0,0
11,0,84,0,3,0,0,0
4,0,26,0,3,0,0,0
4,0,21,0,2,0,0,0
1,0,17,0,3,0,0,0
1,0,13,0,2,0,0,0
2,0,30,0,7,3,113,0
2,0,22,0,2,0,0,0
7,0,37,0,1,0,0,0
2,0,19,0,2,0,0,0
4,0,40,0,3,0,0,0
2,0,19,0,2,0,0,0
6,0,37,0,6,0,0,0
1,0,24,0,2,2,113,0
1,0,15,0,5,4,33,0
2,0,21,0,3,0,0,0
1,0,21,0,3,0,0,0
6,0,29,0,2,0,0,0
1,0,17,0,2,0,0,0
8,0,43,0,4,0,0,0
2,0,19,0,2,0,0,0
2,0,26,0,2,0,0,0
1,0,26,0,2,0,0,0
1,0,22,0,2,0,0,0
1,0,27,0,3,0,0,0
4,0,33,0,3,1,1345,0
3,0,16,0,3,0,0,0
4,0,20,0,3,0,0,0
3,0,15,0,3,0,0,0
1,0,20,0,4,0,0,0
4,0,18,0,3,0,0,0
195,0,1560,0,200,8,3122,1
3,0,32,0,2,0,0,0
4,0,36,0,8,0,0,0
51,0,216,0,4,2,3122,0
24,0,93,0,20,6,16,0
1,0,6,0,4,0,0,0
1,0,6,0,5,0,0,0
14,0,79,0,11,0,0,0
3,0,55,0,2,0,0,0
2,0,32,0,2,0,0,0
1,0,5,0,3,0,0,0
1,0,21,0,2,0,0,0
2,0,15,1,2,2,33,0
24,0,131,0,6,4,16,0
90,0,261,0,27,4,3122,0
341,0,1854,0,70,3,16,0
32,0,196,0,12,0,0,0
19,0,172,0,5,0,0,0
4,0,29,0,4,0,0,0
1,0,47,0,10,3,16,0
13,0,156,0,3,0,0,0
1,0,28,0,4,0,0,0
1,0,22,0,4,0,0,0
6,0,43,0,4,0,0,0
4,0,18,0,2,0,0,0
3,0,24,0,3,0,0,0
3,0,14,0,3,0,0,0
10,0,65,0,5,0,0,0
1,0,17,0,2,0,0,0
1,0,16,0,2,0,0,0
2,0,19,0,2,0,0,0
80,0,345,0,31,2,16,1
1,0,8,0,1,0,0,0
1,0,6,0,2,0,0,0
100,0,426,0,16,0,0,0
1,0,24,0,12,6,16,0
1,0,34,0,6,4,16,0
14,0,170,0,18,6,16,0
1,0,18,0,6,5,16,0
1,0,15,0,1,0,0,0
1,0,18,0,2,0,0,0
2,0,22,0,2,0,0,0
17,0,98,0,1,0,0,0
23,0,86,0,12,0,0,0
1,0,11,0,2,0,0,0
52,0,198,0,19,4,16,0
3,0,13,0,2,0,0,0
1,0,6,0,3,0,0,0
7,0,60,0,10,0,0,0
65,0,234,0,35,5,33,0
97,0,313,0,15,4,16,1
16,0,98,0,4,0,0,0
87,0,265,0,27,0,0,0
3,0,17,0,3,0,0,0
8,0,27,0,5,1,3122,0
1,0,4,0,2,0,0,0
60,0,476,0,55,4,1345,0
69,0,430,0,15,4,3122,0
1,0,17,0,5,0,0,0
44,0,151,0,14,3,16,0
1,0,13,0,7,4,3122,0
1,0,18,0,3,0,0,0
9,0,121,0,3,2,3122,0
9,0,81,0,11,5,3122,0
6,0,42,0,3,0,0,0
1,0,23,0,4,0,0,0
5,0,60,0,6,0,0,0
4,0,20,0,1,0,0,0
4,0,76,0,3,0,0,0
1,0,13,0,2,0,0,0
99,0,419,0,1,0,0,0
115,0,803,0,1,0,0,0
15,0,61,0,3,0,0,0
9,0,68,0,2,0,0,0
1,0,4,0,2,0,0,0
1,0,7,0,2,0,0,0
1,0,15,0,2,0,0,0
5,0,31,0,4,0,0,0
8,0,39,0,2,0,0,0
8,0,61,0,4,0,0,0
1,0,4,0,4,4,16,0
1,0,6,0,2,0,0,0
8,0,65,0,2,0,0,0
1,0,11,0,6,0,0,0
19,0,128,0,20,0,0,0
7,0,57,0,7,4,16,0
1,0,16,0,3,0,0,0
1,0,13,0,3,0,0,0
1,0,4,0,2,0,0,0
1,0,11,0,2,0,0,0
8,0,56,0,20,2,33,0
1,0,5,0,8,0,0,0
1,0,7,0,2,0,0,0
5,0,32,0,3,0,0,0
1,0,7,0,4,0,0,0
1,0,18,0,3,0,0,0
20,0,117,0,15,4,16,0
1,0,28,0,6,0,0,0
1,0,19,0,2,0,0,0
1,0,23,0,2,0,0,0
7,0,42,0,6,0,0,0
1,0,12,0,1,0,0,0
1,0,12,0,2,0,0,0
18,0,121,0,7,4,16,0
30,0,212,0,4,4,16,0
32,0,193,0,8,4,16,0
1,0,17,0,5,4,16,0
1,0,69,0,13,6,3122,0
3,0,52,0,5,4,16,0
1,0,49,0,5,4,16,0
1,0,54,0,7,5,3122,0
1,0,74,0,5,4,16,0
1,0,68,0,5,4,16,0
1,0,71,0,5,4,16,0
1,0,53,0,7,5,3122,0
1,0,53,0,7,5,3122,0
1,0,58,0,7,5,3122,0
1,0,63,0,7,5,3122,0
1,0,45,0,5,4,16,0
1,0,55,0,7,5,3122,0
7,0,91,0,10,6,3122,0
1,0,138,0,2,0,0,0
1,0,27,0,2,0,0,0
1,0,15,0,1,0,0,0
1,0,62,0,2,2,3122,0
1,0,42,0,2,2,3122,0
1,0,42,0,2,2,3122,0
1,0,82,0,1,0,0,0
1,0,8,0,1,0,0,0
4,0,48,0,1,0,0,0
13,0,209,0,13,6,33,0
7,0,60,0,2,0,0,0
1,0,8,0,1,0,0,0
4,0,33,0,3,0,0,0
1,0,30,0,2,0,0,0
17,0,144,0,8,4,16,0
18,0,155,0,6,4,16,0
1,0,41,0,3,2,3122,0
1,0,50,0,3,2,3122,0
1,0,38,0,3,2,3122,0
1,0,39,0,3,2,3122,0
1,0,58,0,3,2,3122,0
1,0,39,0,3,2,3122,0
1,0,40,0,3,2,3122,0
1,0,38,0,3,2,3122,0
1,0,38,0,3,2,3122,0
1,0,38,0,3,2,3122,0
1,0,38,0,3,2,3122,0
1,0,38,0,3,2,3122,0
2,0,47,0,3,2,3122,0
1,0,11,0,3,2,3122,0
11,0,48,0,4,0,0,0
1,0,14,0,1,0,0,0
1,0,89,0,3,2,3122,0
1,0,120,0,2,2,3122,0
