McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
27,0,192,0,4735,1,1,0
34,0,191,0,4735,1,1,0
38,0,199,0,4735,1,1,0
20,0,297,0,4735,1,1,0
19,0,171,0,4735,1,2,0
20,0,297,0,4735,1,1,0
19,0,171,0,4735,1,2,0
18,0,296,0,4735,1,1,0
19,0,172,0,4735,1,2,0
7,0,81,0,4735,1,2,0
5,0,61,0,4735,1,1,0
31,0,205,0,4735,1,1,0
7,0,90,0,4735,1,1,0
21,0,144,0,4735,1,1,0
25,0,187,0,4735,1,1,0
11,0,115,0,4735,1,1,0
24,0,207,0,4735,1,1,0
8,0,466,0,4735,1,2,0
17,0,211,0,4735,1,3,0
8,0,87,0,4735,1,2,0
2,0,24,0,4735,1,1,0
11,0,263,0,4735,2,4,0
1,0,9,0,4735,1,1,0
4,0,165,0,4735,1,1,0
1,0,227,0,4735,1,1,0
1,0,86,0,4735,1,1,0
5,0,336,2,4735,1,3,0
21,0,301,0,4735,1,1,0
7,0,122,0,4735,1,2,0
2,0,111,0,4735,2,4,0
7,0,122,0,4735,2,2,0
1,0,48,0,4735,2,2,0
19,0,175,0,4735,1,1,0
5,0,29,0,4735,1,1,0
8,0,63,0,4735,1,1,0
8,0,76,1,4735,1,1,0
12,0,132,0,4735,1,1,0
46,0,328,0,4735,1,1,0
2,0,27,0,4735,1,1,0
1,0,37,0,4735,1,1,0
1,0,37,0,4735,1,1,0
8,0,123,0,4735,1,1,0
19,0,326,0,4735,1,3,0
4,0,82,0,4735,1,2,0
4,0,67,0,4735,1,1,0
9,0,109,0,4735,2,2,0
13,0,428,1,4735,1,1,0
1,0,225,0,4735,2,3,0
15,0,295,0,4735,1,1,0
30,0,297,0,4735,1,1,0
34,0,324,0,4735,1,1,0
59,0,1537,1,4735,1,2,0
1,0,214,0,4735,1,2,0
29,0,514,0,4735,1,3,0
3,0,101,0,4735,1,1,0
1,0,49,0,4735,1,1,0
8,0,240,0,4735,1,1,0
10,0,193,0,4735,1,1,0
9,0,81,0,4735,1,1,0
1,0,88,0,4735,1,1,0
1,0,96,0,4735,1,2,0
28,0,454,0,4735,1,1,0
2,0,41,0,4735,1,1,0
1,0,29,0,4735,1,2,0
1,0,45,0,4735,1,2,0
1,0,56,0,4735,1,1,0
1,0,30,0,4735,1,1,0
1,0,75,0,4735,1,1,0
1,0,53,1,4735,1,2,0
1,0,91,0,4735,1,1,0
2,0,110,0,4735,1,2,0
3,0,98,0,4735,1,1,0
25,0,681,0,4735,1,2,0
1,0,92,0,4735,1,1,0
1,0,1584,0,4735,1,2,0
1,0,195,0,4735,1,3,0
5,0,114,1,4735,1,1,0
4,0,79,0,4735,1,1,0
1,0,16,0,4735,1,1,0
2,0,61,0,4735,1,1,0
3,0,145,1,4735,1,2,0
1,0,38,0,4735,1,1,0
1,0,31,0,4735,1,1,0
8,0,112,0,4735,1,1,0
1,0,102,0,4735,1,1,0
4,0,58,0,4735,1,1,0
2,0,138,0,4735,1,1,0
1,0,63,0,4735,1,1,0
1,0,58,0,4735,1,1,0
1,0,66,0,4735,1,1,0
3,0,132,0,4735,2,2,0
1,0,21,0,4735,1,1,0
1,0,21,0,4735,1,2,0
2,0,105,0,4735,1,2,0
1,0,72,0,4735,1,1,0
