McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
17,0,252,9,0,3,5350,0
9,0,108,22,0,7,5350,0
1,0,29,3,0,3,2319,0
17,0,133,5,0,4,2472,0
4,0,58,5,0,3,5350,0
6,0,61,3,0,3,2319,0
2,0,59,6,0,3,5350,0
9,0,111,2,0,2,1404,0
3,0,48,17,0,5,257,0
1,0,180,12,0,4,5350,0
7,0,91,15,0,9,257,0
8,0,81,3,0,2,5350,0
5,0,98,13,0,6,7,0
1,0,18,11,0,6,1634,0
28,0,305,11,0,4,5350,0
15,0,244,26,0,9,1404,0
31,0,588,26,0,8,5350,0
40,0,537,2,0,1,5350,0
22,0,373,9,0,6,5350,0
1,0,125,2,0,1,5350,0
3,0,49,2,0,1,5350,0
10,0,224,27,0,9,5350,0
4,0,179,7,0,6,1634,0
19,0,498,12,0,7,5350,0
10,0,263,7,0,6,533,0
7,0,119,19,0,7,5350,0
42,0,826,30,0,9,2319,0
10,0,174,5,0,3,1634,0
2,0,117,16,0,6,5350,0
3,0,187,19,0,7,5350,0
1,0,91,12,0,8,5350,0
5,0,139,5,0,3,2472,0
3,0,61,7,0,5,1634,0
2,0,64,6,0,3,5350,0
2,0,222,7,0,4,533,0
8,0,130,10,0,5,5350,0
1,0,51,6,0,3,5350,0
5,0,111,13,0,4,5350,0
4,0,75,1,0,1,2319,0
4,0,48,4,0,4,1636,0
8,0,128,27,0,9,2319,0
1,0,40,3,0,3,2319,0
3,0,92,3,0,3,2319,0
5,0,174,5,0,3,2319,0
3,0,75,14,0,8,2319,0
4,0,85,3,0,3,2319,0
6,0,159,3,0,3,2319,0
1,0,71,3,0,3,2319,0
3,0,33,6,0,3,5350,0
4,0,108,7,0,4,2319,0
8,0,163,7,0,4,2319,0
1,0,63,5,0,3,2319,0
28,0,446,16,0,6,2319,0
23,0,558,5,0,3,2319,0
4,0,138,3,0,2,5350,0
41,0,482,14,0,4,2319,0
1,0,62,2,0,2,5350,0
7,0,163,19,0,7,5350,0
5,0,44,6,0,3,5350,0
12,0,387,38,0,8,2472,0
5,0,145,7,0,4,2319,0
16,0,269,14,0,6,2472,0
5,0,65,4,0,4,2319,0
1,0,30,3,0,3,2319,0
3,0,230,4,0,4,2319,0
1,0,36,8,0,5,2319,0
1,0,100,4,0,4,2319,0
1,0,106,4,0,3,5350,0
2,0,59,3,0,3,2319,0
1,0,58,11,0,5,2319,0
4,0,69,4,0,4,2319,0
1,0,29,3,0,3,2319,0
3,0,51,8,0,5,2319,0
2,0,39,4,0,4,2319,0
2,0,49,4,0,4,2319,0
2,0,101,4,0,4,2319,0
1,0,37,3,0,3,2319,0
2,0,49,3,0,3,2319,0
1,0,31,7,0,4,2319,0
7,0,100,3,0,3,2319,0
8,0,145,4,0,4,2319,0
16,0,132,2,0,2,2472,0
15,0,220,22,0,10,257,0
8,0,58,11,0,6,7,0
9,0,92,3,0,1,5350,0
1,0,35,2,0,2,2472,0
1,0,14,2,0,2,5350,0
1,0,51,2,0,1,5350,0
1,0,39,3,0,2,5350,0
8,0,104,18,0,5,1404,0
11,0,127,4,0,2,5350,0
2,0,102,6,0,4,1634,0
5,0,126,4,0,2,5350,0
7,0,87,18,0,7,5350,0
22,0,500,6,0,3,5350,0
11,0,120,4,0,2,5350,0
11,0,278,15,0,5,533,0
5,0,56,3,0,3,2319,0
1,0,72,4,0,4,2472,0
5,0,96,6,0,5,2319,0
3,0,44,16,0,5,5350,0
4,0,95,33,0,9,5350,0
5,0,119,2,0,2,1296,0
1,0,42,11,0,5,257,0
21,0,338,37,0,8,5350,0
11,0,381,25,0,6,257,0
3,0,59,3,0,2,5350,0
55,0,659,42,0,10,2472,0
5,0,91,21,0,9,257,0
66,0,958,70,0,12,533,0
2,0,64,6,0,2,5350,0
11,0,174,6,0,2,2319,0
56,0,709,23,0,7,5350,0
2,0,46,2,0,2,1634,0
3,0,83,17,0,6,5350,0
11,0,271,18,0,8,5350,0
5,0,147,30,0,7,5350,0
2,0,60,9,0,5,257,0
34,0,788,83,0,10,533,0
14,0,315,3,0,3,2319,0
7,0,104,3,0,3,2319,0
3,0,34,10,0,4,5350,0
2,0,36,5,0,3,5350,0
1,0,51,2,0,2,5350,0
6,0,140,7,0,3,1296,0
24,0,353,2,0,2,1404,0
9,0,118,2,0,2,1404,0
4,0,47,22,0,7,257,0
5,0,68,20,0,6,257,0
5,0,94,10,0,5,5350,0
1,0,32,5,0,4,1404,0
1,0,211,2,0,2,5350,0
2,0,185,9,0,4,5350,0
6,0,230,32,0,10,1634,0
11,0,423,55,0,11,1634,0
2,0,59,5,0,3,1296,0
1,0,37,2,0,2,5350,0
3,0,144,7,0,4,533,0
1,0,27,3,0,3,5350,0
5,0,63,14,0,7,5350,0
4,0,79,11,0,4,1126,0
1,0,1,2,0,1,5350,0
8,0,113,12,0,4,505,0
1,0,14,1,0,1,5350,0
3,0,39,2,0,1,5350,0
1,0,26,1,0,1,3997,0
5,0,43,5,0,4,505,0
3,0,62,1,0,1,3997,0
7,0,71,10,0,6,5350,0
1,0,18,4,0,3,2319,0
2,0,28,1,0,1,3997,0
6,0,71,9,0,3,5350,0
4,0,43,13,0,6,1634,0
1,0,8,1,0,1,3997,0
31,0,180,17,0,6,1634,0
46,0,354,20,0,8,1296,0
23,0,186,5,0,2,5350,0
6,0,43,1,0,1,3997,0
3,0,65,1,0,1,3997,0
2,0,22,2,0,1,5350,0
5,0,42,6,0,5,1296,0
10,0,97,1,0,1,5350,0
2,0,24,9,0,5,5350,0
37,0,336,19,0,8,2319,0
5,0,38,3,0,3,1404,0
2,0,20,7,0,5,505,0
1,0,19,4,0,2,1126,0
36,0,344,35,0,11,5350,0
1,0,29,12,0,5,5350,0
6,0,119,3,0,3,5350,0
6,0,127,3,0,3,5350,0
52,0,415,13,0,7,5350,0
61,0,790,74,0,12,1636,0
41,0,434,45,0,10,1404,0
15,0,134,18,0,6,2319,0
58,0,461,26,0,9,5350,0
21,0,87,5,0,4,505,0
4,0,89,12,0,6,5350,0
4,0,37,9,0,4,1296,0
1,0,1,1,0,1,3997,0
1,0,20,1,0,1,3997,0
1,0,28,1,0,1,3997,0
7,0,75,9,0,2,5350,0
1,0,20,13,0,3,5350,0
1,0,47,13,0,3,5350,0
5,0,81,4,0,2,1296,0
15,0,181,4,0,3,1296,0
5,0,298,3,0,3,5350,0
4,0,203,13,0,6,1296,0
1,0,8,4,0,3,1296,0
6,0,149,4,0,2,5350,0
6,0,135,3,0,3,2319,0
1,0,27,4,0,3,5350,0
1,0,24,4,0,3,5350,0
1,0,38,3,0,2,5350,0
3,0,49,3,0,3,2319,0
1,0,11,2,0,2,5350,0
1,0,19,4,0,2,5350,0
1,0,12,2,0,2,5350,0
5,0,48,3,0,3,2472,0
1,0,19,2,0,2,5350,0
1,0,17,5,0,2,5350,0
1,0,11,2,0,2,5350,0
1,0,11,2,0,2,5350,0
4,0,50,10,0,5,2319,0
1,0,21,1,0,1,3997,0
2,0,89,3,0,3,2319,0
1,0,21,1,0,1,5350,0
24,0,242,8,0,4,5350,0
1,0,20,3,0,3,1296,0
1,0,19,2,0,2,5350,0
9,0,62,4,0,3,2319,0
1,0,18,2,0,2,5350,0
1,0,13,2,0,2,5350,0
1,0,14,6,0,4,2319,0
9,0,507,39,0,9,5350,0
9,0,116,2,0,1,5350,0
1,0,61,5,0,2,5350,0
7,0,206,18,0,6,5350,0
4,0,84,3,0,3,1296,0
9,0,373,45,0,11,5350,0
1,0,191,36,0,9,5350,0
32,0,1482,77,0,13,533,0
7,0,147,24,0,10,5350,0
1,0,122,53,0,10,5350,0
2,0,101,11,0,5,1296,0
5,0,101,13,0,5,5350,0
5,0,226,14,0,4,5350,0
8,0,162,8,0,4,5350,0
7,0,202,26,0,7,533,0
13,0,321,23,0,8,2472,0
6,0,127,20,0,8,533,0
6,0,149,8,0,4,5350,0
3,0,112,9,0,4,5350,0
1,0,153,15,0,6,2319,0
3,0,145,9,0,7,5350,0
1,0,18,6,0,5,505,0
11,0,139,22,0,9,5350,0
3,0,30,1,0,1,2319,0
8,0,55,9,0,4,1126,0
1,0,38,3,0,3,7,0
1,0,10,1,0,1,1636,0
8,0,59,6,0,5,5350,0
4,0,57,6,0,5,2472,0
12,0,227,29,0,10,533,0
26,0,354,34,0,10,2319,0
15,0,121,22,0,9,533,0
1,0,26,5,0,3,2319,0
1,0,5,5,0,3,2319,0
4,0,86,2,0,2,2319,0
4,0,85,14,0,5,5350,0
4,0,30,4,0,3,1126,0
1,0,11,9,0,5,3997,0
36,0,397,56,0,13,1404,0
13,0,167,9,0,4,5350,0
1,0,22,11,0,5,1296,0
1,0,48,21,0,9,533,0
1,0,74,18,0,8,2319,0
1,0,48,20,0,8,505,0
1,0,102,28,0,9,505,0
1,0,22,7,0,4,2319,0
1,0,78,23,0,7,1296,0
2,0,75,11,0,5,533,0
4,0,72,8,0,4,505,0
2,0,43,6,0,4,268,0
1,0,83,12,0,3,1126,0
3,0,52,5,0,4,1296,0
4,0,64,11,0,6,1296,0
1,0,61,9,0,4,1296,0
2,0,31,3,0,3,533,0
5,0,127,4,0,3,2472,0
3,0,78,5,0,4,1126,0
1,0,28,18,0,7,268,0
1,0,34,21,0,8,5350,0
1,0,34,22,0,8,268,0
1,0,39,18,0,7,268,0
1,0,52,32,0,10,533,0
3,0,112,1,0,1,2319,0
1,0,72,2,0,1,2319,0
3,0,121,1,0,1,2319,0
3,0,101,1,0,1,2319,0
1,0,19,3,0,3,1126,0
1,0,20,3,0,3,1126,0
1,0,21,7,0,4,1636,0
1,0,24,10,0,5,1636,0
1,0,19,2,0,2,257,0
1,0,114,4,0,3,7,0
4,0,85,2,0,2,1636,0
1,0,88,4,0,3,7,0
1,0,90,4,0,3,268,0
4,0,112,3,0,2,1296,0
1,0,28,6,0,5,1636,0
19,0,892,48,0,12,2319,0
1,0,36,10,0,6,533,0
1,0,57,12,0,8,1,0
3,0,201,27,0,10,533,0
3,0,166,15,0,8,533,0
22,0,1544,75,0,16,1,0
3,0,47,3,0,3,505,0
1,0,18,3,0,1,1126,0
1,0,31,2,0,1,1126,0
1,0,63,3,0,1,1126,0
1,0,48,3,0,1,1126,0
4,0,98,9,0,6,533,0
1,0,87,3,0,2,1126,0
1,0,67,14,0,6,5350,0
9,0,341,24,0,7,505,0
1,0,20,3,0,2,1126,0
1,0,14,1,0,1,1126,0
1,0,73,3,0,2,1126,0
1,0,76,10,0,4,1126,0
1,0,54,9,0,5,1126,0
1,0,70,3,0,2,1126,0
1,0,129,2,0,2,1634,0
1,0,49,7,0,5,5350,0
4,0,79,5,0,4,505,0
1,0,116,3,0,2,5350,0
1,0,53,3,0,2,5350,0
1,0,23,3,0,3,2472,0
2,0,51,10,0,7,505,0
2,0,49,31,0,10,505,0
2,0,61,6,0,4,505,0
1,0,20,13,0,8,5350,0
1,0,43,56,0,11,5350,0
6,0,89,31,0,12,533,0
1,0,31,19,0,7,505,0
2,0,35,18,0,8,505,0
1,0,46,35,0,10,5350,0
1,0,17,1,0,1,2319,0
1,0,75,45,0,10,505,0
1,0,39,2,0,2,1126,0
5,0,107,9,0,1,2319,0
2,0,134,62,0,13,2472,0
8,0,182,60,0,13,533,0
1,0,289,19,0,10,533,0
1,0,70,15,0,9,505,0
2,0,521,103,0,15,2472,0
2,0,81,28,0,10,505,0
1,0,27,5,0,5,2319,0
1,0,110,57,0,11,505,0
1,0,165,29,0,9,5350,0
1,0,34,47,0,10,360,0
1,0,45,5,0,4,2319,0
1,0,65,29,0,10,360,0
3,0,52,37,0,11,1296,0
1,0,135,64,0,10,268,0
4,0,92,95,0,12,2319,0
1,0,96,39,0,11,505,0
1,0,138,40,0,11,505,0
3,0,651,132,0,15,1,0
2,0,471,71,0,14,2319,0
1,0,33,42,0,10,360,0
1,0,206,79,0,11,2319,0
3,0,191,46,0,10,2319,0
1,0,24,23,0,9,360,0
1,0,158,23,0,10,268,0
1,0,100,61,0,11,505,0
1,0,46,37,0,10,360,0
1,0,133,79,0,10,2472,0
2,0,265,56,0,11,2472,0
1,0,119,52,0,10,2319,0
1,0,110,57,0,10,360,0
1,0,5,4,0,2,1296,0
3,0,135,64,0,11,268,0
1,0,20,17,0,8,533,0
1,0,21,6,0,4,2319,0
1,0,34,7,0,5,2319,0
5,0,78,18,0,10,505,0
2,0,50,2,0,2,2472,0
6,0,268,38,0,12,533,0
1,0,21,13,0,8,505,0
1,0,21,3,0,2,2319,0
1,0,18,7,0,4,2319,0
1,0,20,9,0,7,2472,0
3,0,143,40,0,9,505,0
1,0,527,4,0,3,2,0
1,0,10,1,0,1,268,0
1,0,10,1,0,1,268,0
1,0,10,1,0,1,268,0
1,0,10,1,0,1,268,0
1,0,10,1,0,1,268,0
9,0,155,1,0,1,2319,0
1,0,24,21,0,8,1296,0
1,0,60,30,0,9,533,0
1,0,47,2,0,2,2472,0
1,0,73,15,0,7,2472,0
1,0,72,7,0,3,2472,0
1,0,43,9,0,6,2319,0
2,0,81,32,0,11,505,0
1,0,75,24,0,7,2472,0
1,0,35,10,0,6,2319,0
32,0,427,12,0,3,2319,1
9,0,127,34,0,9,2319,0
1,0,8,2,0,2,505,0
1,0,59,6,0,4,2319,0
4,0,123,3,0,1,2319,0
5,0,40,7,0,4,2319,0
1,0,17,27,0,9,5350,0
1,0,19,7,0,5,268,0
2,0,21,20,0,8,1296,0
1,0,20,8,0,4,2319,0
1,0,29,4,0,3,2319,0
1,0,28,25,0,8,505,0
2,0,28,13,0,7,5350,0
2,0,28,13,0,7,5350,0
2,0,28,13,0,7,5350,0
1,0,11,13,0,7,5350,0
2,0,28,13,0,7,5350,0
2,0,28,13,0,7,5350,0
2,0,28,13,0,7,5350,0
4,0,28,13,0,7,5350,0
2,0,28,13,0,7,5350,0
1,0,18,5,0,3,5350,0
1,0,16,12,0,6,5350,0
4,0,31,12,0,6,5350,0
1,0,16,10,0,6,5350,0
1,0,20,4,0,3,268,0
21,0,162,42,0,12,5350,0
10,0,69,19,0,9,5350,0
29,0,207,17,0,7,1636,0
1,0,16,12,0,6,5350,0
4,0,27,12,0,6,5350,0
27,0,221,7,0,4,2319,0
2,0,28,12,0,6,5350,0
1,0,13,10,0,5,5350,0
1,0,8,9,0,6,2319,0
1,0,16,12,0,6,5350,0
1,0,14,12,0,6,5350,0
1,0,16,12,0,6,5350,0
4,0,40,15,0,6,5350,0
1,0,5,3,0,2,1296,0
1,0,5,17,0,8,1296,0
1,0,21,8,0,5,268,0
15,0,189,55,0,11,533,0
3,0,22,19,0,8,2319,0
1,0,5,11,0,6,2319,0
4,0,32,8,0,6,2472,0
1,0,8,8,0,6,2319,0
2,0,31,19,0,8,1296,0
1,0,10,8,0,4,2319,0
1,0,4,4,0,3,5350,0
1,0,5,4,0,2,1126,0
1,0,20,1,0,1,268,0
33,0,473,126,0,17,268,0
1,0,25,4,0,2,5350,0
2,0,27,30,0,12,5350,0
5,0,30,4,0,3,1126,0
1,0,41,58,0,13,1634,0
1,0,19,5,0,4,268,0
1,0,20,7,0,5,268,0
5,0,96,70,0,14,2319,0
1,0,9,6,0,4,2319,0
1,0,35,6,0,2,2319,0
19,0,187,28,0,10,5350,0
1,0,35,6,0,4,2319,0
1,0,19,6,0,4,2319,0
6,0,81,5,0,5,533,0
1,0,36,1,0,1,268,0
1,0,18,1,0,1,268,0
6,0,138,64,0,13,2472,0
1,0,10,6,0,4,505,0
1,0,18,9,0,5,268,0
1,0,7,12,0,7,5350,0
1,0,19,11,0,7,268,0
2,0,31,1,0,1,268,0
1,0,29,3,0,3,533,0
1,0,23,3,0,3,533,0
9,0,91,17,0,7,268,0
1,0,51,6,0,3,1296,0
3,0,71,24,0,7,1126,0
2,0,13,12,0,7,7,0
3,0,49,6,0,4,2319,0
2,0,34,24,0,8,5350,0
7,0,61,2,0,2,268,0
5,0,66,25,0,9,5350,0
7,0,98,27,0,9,5350,0
5,0,58,3,0,3,268,0
1,0,7,19,0,8,268,0
3,0,39,16,0,9,268,0
5,0,55,23,0,9,268,0
4,0,55,40,0,12,268,0
7,0,76,1,0,1,2319,0
8,0,91,1,0,1,2319,0
4,0,45,1,0,1,2319,0
6,0,86,2,0,1,2319,0
1,0,10,1,0,1,2319,0
1,0,6,1,0,1,2319,0
5,0,33,1,0,1,2319,0
7,0,76,3,0,3,1126,1
1,0,20,3,0,3,1126,0
10,0,130,3,0,3,1126,0
1,0,13,4,0,3,1126,0
1,0,40,7,0,4,5350,0
11,0,99,14,0,6,1296,0
3,0,53,4,0,4,1296,0
1,0,50,2,0,2,2319,0
3,0,55,2,0,2,2319,0
9,0,84,19,0,7,505,0
2,0,37,23,0,6,2319,0
10,0,121,9,0,5,1296,0
1,0,21,9,0,4,2319,0
1,0,5,3,0,2,1296,0
5,0,33,23,0,7,2472,0
2,0,81,5,0,4,2319,0
1,0,36,6,0,4,2319,0
1,0,43,9,0,7,5350,0
1,0,42,5,0,4,2319,0
2,0,37,10,0,6,5350,0
2,0,32,6,0,5,268,0
6,0,24,2,0,2,257,0
6,0,60,7,0,4,2319,0
1,0,17,7,0,4,5350,0
1,0,18,5,0,4,2319,0
2,0,24,5,0,4,2319,0
2,0,115,7,0,5,5350,0
13,0,119,9,0,7,5350,0
19,0,128,12,0,8,1634,0
9,0,150,26,0,11,1,0
2,0,34,10,0,6,268,0
1,0,59,10,0,7,2319,0
10,0,200,5,0,4,2319,0
1,0,17,7,0,4,5350,0
1,0,18,3,0,2,1296,0
2,0,22,5,0,4,2319,0
1,0,79,5,0,4,2319,0
4,0,27,3,0,3,5350,0
16,0,99,10,0,6,5350,0
1,0,39,3,0,2,5350,0
1,0,64,3,0,2,5350,0
1,0,40,3,0,2,5350,0
5,0,52,5,0,4,2319,0
9,0,24,1,0,1,1634,0
1,0,11,3,0,1,268,0
1,0,14,8,0,6,2319,0
5,0,38,5,0,4,2319,0
9,0,117,55,0,12,533,0
6,0,38,2,0,2,2472,0
4,0,44,13,0,7,268,0
80,0,1371,92,0,15,2319,0
2,0,43,11,0,6,533,0
28,0,291,26,0,10,533,0
10,0,219,11,0,5,268,0
8,0,212,8,0,6,360,0
1,0,10,3,0,2,1296,0
1,0,9,10,0,5,2319,0
1,0,5,3,0,2,1296,0
1,0,22,3,0,2,1296,0
7,0,90,7,0,4,2319,0
139,0,1272,94,0,17,1,0
4,0,74,6,0,3,2472,0
1,0,5,1,0,1,1126,0
1,0,4,1,0,1,1126,0
3,0,56,2,0,1,1126,0
1,0,9,3,0,2,2319,0
7,0,64,3,0,1,1126,0
1,0,26,5,0,3,268,0
4,0,51,3,0,2,2319,0
1,0,9,1,0,1,1126,0
1,0,15,4,0,4,7,0
2,0,27,4,0,4,7,0
7,0,82,11,0,8,505,0
1,0,10,14,0,7,2319,0
1,0,13,6,0,4,505,0
6,0,60,3,0,2,1,0
19,0,138,3,0,2,5350,0
2,0,38,2,0,1,268,0
17,0,114,5,0,3,2472,0
2,0,52,14,0,4,2319,0
1,0,11,4,0,3,268,0
1,0,5,5,0,4,2319,0
1,0,21,5,0,4,2319,0
12,0,197,9,0,6,2472,0
2,0,24,5,0,4,2319,0
21,0,168,10,0,7,7,0
1,0,17,5,0,4,2319,0
8,0,81,23,0,11,505,0
1,0,17,5,0,4,2319,0
1,0,13,5,0,4,2319,0
11,0,67,7,0,4,2319,0
1,0,5,5,0,4,2319,0
1,0,5,5,0,4,2319,0
25,0,177,9,0,6,2472,0
2,0,49,15,0,7,268,0
2,0,18,5,0,4,2319,0
4,0,52,5,0,4,2319,0
1,0,22,8,0,5,5350,0
2,0,39,6,0,4,2319,0
1,0,18,8,0,5,5350,0
1,0,18,8,0,5,5350,0
1,0,18,8,0,5,5350,0
1,0,20,2,0,2,2319,0
1,0,20,2,0,2,2319,0
1,0,20,2,0,2,2319,0
1,0,20,5,0,4,5350,0
1,0,20,5,0,4,5350,0
1,0,20,2,0,2,2319,0
1,0,27,2,0,2,2319,0
4,0,41,23,0,7,54,0
7,0,56,6,0,3,1126,0
5,0,105,27,0,8,2472,0
3,0,36,15,0,6,257,0
1,0,15,2,0,2,257,0
1,0,6,4,0,3,1296,0
1,0,6,3,0,2,1126,0
5,0,105,16,0,8,2472,0
1,0,8,2,0,2,2472,0
13,0,177,11,0,8,533,0
4,0,85,9,0,6,1296,0
1,0,25,5,0,4,2472,0
6,0,86,25,0,8,2472,0
13,0,82,30,0,7,5350,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
3,0,15,6,0,4,2319,0
1,0,13,6,0,4,2319,0
1,0,6,6,0,4,2319,0
5,0,36,10,0,5,2319,0
5,0,57,12,0,5,2319,0
11,0,199,13,0,7,1296,0
15,0,346,11,0,6,2319,0
12,0,115,14,0,8,5350,0
1,0,44,3,0,2,1296,0
1,0,49,3,0,2,1296,0
7,0,91,7,0,5,1296,0
23,0,299,8,0,3,268,0
13,0,52,9,0,5,5350,0
7,0,114,11,0,6,1296,0
1,0,18,2,0,2,2472,0
3,0,68,7,0,4,1126,0
11,0,160,3,0,2,1126,0
2,0,44,3,0,2,1126,0
1,0,31,3,0,2,1126,0
2,0,68,8,0,5,7,0
1,0,32,3,0,2,1126,0
2,0,47,3,0,2,1126,0
3,0,41,5,0,3,1126,0
6,0,54,2,0,1,3997,0
4,0,160,13,0,9,533,0
1,0,65,7,0,5,1636,0
4,0,182,7,0,4,2319,0
8,0,109,5,0,3,2319,0
4,0,173,5,0,3,2319,0
3,0,327,7,0,5,1636,0
1,0,137,5,0,3,2319,0
2,0,47,8,0,6,533,0
2,0,25,2,0,2,2472,0
7,0,92,12,0,6,2472,0
1,0,92,15,0,5,5350,0
1,0,83,9,0,4,2472,0
1,0,59,2,0,2,2472,0
1,0,39,4,0,3,2472,0
1,0,15,3,0,2,5350,0
1,0,9,2,0,2,5350,0
1,0,12,2,0,2,5350,0
2,0,28,4,0,2,2319,0
2,0,27,4,0,2,2319,0
4,0,39,5,0,2,5350,0
1,0,8,4,0,2,2319,0
1,0,11,4,0,2,5350,0
6,0,31,1,0,1,2319,0
10,0,111,9,0,5,533,0
6,0,29,1,0,1,2319,0
4,0,37,8,0,4,1634,0
5,0,112,29,0,5,2472,0
7,0,80,2,0,2,5350,0
3,0,22,5,0,2,5350,0
1,0,14,4,0,2,5350,0
4,0,86,15,0,5,533,0
4,0,105,20,0,5,533,0
2,0,25,1,0,1,533,0
46,0,676,7,0,5,268,0
1,0,8,5,0,4,3997,0
1,0,11,5,0,4,3997,0
1,0,6,3,0,2,3997,0
1,0,11,5,0,4,3997,0
1,0,12,5,0,4,3997,0
1,0,6,5,0,4,3997,0
21,0,383,12,0,7,5350,0
1,0,8,5,0,4,3997,0
1,0,9,6,0,5,1636,0
1,0,8,5,0,4,3997,0
2,0,38,10,0,6,5350,0
1,0,6,5,0,4,3997,0
1,0,11,5,0,4,3997,0
6,0,89,7,0,5,2472,0
7,0,67,7,0,5,2472,0
1,0,10,5,0,4,3997,0
1,0,27,5,0,5,41,0
1,0,16,5,0,4,3997,0
1,0,5,5,0,4,3997,0
1,0,7,5,0,4,3997,0
1,0,11,5,0,4,3997,0
1,0,13,7,0,6,1296,0
4,0,116,8,0,6,1634,0
3,0,47,9,0,5,3997,0
2,0,49,5,0,4,3997,0
2,0,48,5,0,4,3997,0
3,0,47,9,0,5,3997,0
3,0,57,6,0,5,1634,0
1,0,86,11,0,7,1296,0
57,0,433,18,0,8,268,0
12,0,127,12,0,7,1296,0
11,0,85,13,0,6,268,0
1,0,228,7,0,5,268,0
1,0,14,9,0,5,2319,0
1,0,5,5,0,4,3997,0
1,0,16,8,0,5,268,0
1,0,16,2,0,2,2472,0
4,0,43,5,0,2,268,0
7,0,150,7,0,4,2472,0
1,0,9,4,0,3,1404,0
6,0,327,42,0,13,310,0
1,0,4,2,0,1,268,0
1,0,18,6,0,3,2472,0
1,0,20,14,0,6,5350,0
27,0,210,4,0,4,5350,0
1,0,4,3,0,2,1634,0
4,0,47,7,0,4,2472,0
7,0,74,60,0,14,1636,0
1,0,8,7,0,3,2472,0
2,0,43,19,0,8,2472,0
1,0,18,1,0,1,3997,0
1,0,15,7,0,3,5350,0
36,0,249,6,0,3,5350,0
1,0,6,3,0,3,1634,0
1,0,6,1,0,1,3997,0
1,0,7,6,0,2,5350,0
1,0,19,1,0,1,3997,0
1,0,17,1,0,1,3997,0
1,0,10,1,0,1,3997,0
1,0,20,6,0,2,5350,0
1,0,37,7,0,3,5350,0
1,0,16,10,0,4,5350,0
14,0,108,7,0,4,1634,0
2,0,69,11,0,4,5350,0
1,0,20,9,0,4,5350,0
1,0,18,7,0,2,5350,0
1,0,10,3,0,3,1634,0
37,0,334,15,0,5,3997,0
1,0,21,1,0,1,3997,0
23,0,123,3,0,3,1296,0
1,0,26,6,0,2,5350,0
6,0,55,7,0,3,5350,0
3,0,27,7,0,3,5350,0
8,0,55,7,0,3,5350,0
1,0,7,1,0,1,3997,0
22,0,194,9,0,3,5350,0
18,0,171,7,0,3,5350,0
14,0,143,18,0,7,1634,0
19,0,217,22,0,7,5350,0
8,0,116,11,0,5,5350,0
3,0,87,1,0,1,3997,0
23,0,181,1,0,1,3997,0
1,0,85,2,0,2,1296,0
4,0,64,1,0,1,3997,0
1,0,22,1,0,1,3997,0
9,0,88,14,0,6,5350,0
2,0,81,10,0,5,5350,0
3,0,54,1,0,1,3997,0
11,0,159,1,0,1,3997,0
2,0,40,17,0,6,5350,0
5,0,91,14,0,6,1636,0
3,0,68,11,0,6,5350,0
7,0,56,7,0,3,5350,0
3,0,30,1,0,1,3997,0
2,0,48,3,0,3,2319,0
10,0,160,19,0,8,5350,0
3,0,794,19,0,7,5350,0
1,0,28,7,0,3,5350,0
2,0,104,1,0,1,3997,0
1,0,29,7,0,3,5350,0
16,0,182,1,0,1,3997,0
8,0,84,10,0,3,2472,0
14,0,162,1,0,1,3997,0
7,0,74,12,0,4,2472,0
46,0,299,12,0,6,5350,0
9,0,82,12,0,4,2472,0
1,0,19,7,0,3,5350,0
1,0,19,10,0,3,5350,0
27,0,216,13,0,4,5350,0
6,0,47,12,0,5,5350,0
81,0,614,21,0,6,2472,0
1,0,28,7,0,3,5350,0
58,0,362,8,0,3,5350,0
1,0,28,7,0,3,5350,0
32,0,335,10,0,3,2472,0
3,0,43,8,0,2,5350,0
10,0,98,8,0,3,5350,0
5,0,60,7,0,3,5350,0
3,0,188,1,0,1,3997,0
6,0,63,11,0,6,5350,0
1,0,13,7,0,3,5350,0
