McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
15,0,63,0,4735,1,2,0
40,0,146,0,762,3,7,1
28,0,344,0,762,1,2,1
20,0,195,0,762,1,2,0
2,0,134,0,762,1,2,1
72,0,202,0,762,1,2,1
13,0,166,0,762,1,2,0
1,0,17,0,4735,1,1,0
27,0,169,0,1466,2,5,0
21,0,228,0,4735,1,9,1
2,0,90,0,4735,1,6,1
2,0,19,0,4735,1,1,0
8,0,103,0,4735,1,7,0
1,0,11,0,4735,1,1,0
29,0,222,2,4735,1,17,0
1,0,20,0,4735,1,2,0
99,0,691,0,4735,1,16,1
4,0,91,0,4735,1,6,0
2,0,19,0,4735,1,1,0
7,0,35,0,4735,1,2,0
1,0,31,0,4735,1,1,0
1,0,105,0,4735,1,1,0
3,0,25,0,4735,1,2,0
6,0,50,0,4735,2,4,0
1,0,11,0,1466,1,2,0
4,0,28,0,4735,2,4,0
1,0,6,0,4735,2,2,0
141,0,684,3,4735,4,10,0
4,0,31,0,4735,2,4,0
65,0,278,0,4735,2,2,1
27,0,115,1,1466,2,8,1
5,0,39,1,762,3,4,0
1,0,25,1,762,2,2,0
4,0,45,0,11,2,4,0
11,0,96,0,4735,2,8,0
3,0,63,0,4735,2,6,0
1,0,35,0,4735,1,1,0
20,0,144,0,4735,2,6,0
10,0,91,0,4735,2,4,0
9,0,45,0,4735,2,4,0
4,0,28,0,11,2,3,0
1,0,13,0,4735,2,3,0
1,0,13,0,4735,2,3,0
1,0,1,0,4735,1,2,0
1,0,52,0,4735,1,3,0
3,0,69,0,4735,1,3,0
3,0,75,0,4735,2,5,0
1,0,33,0,4735,1,3,0
3,0,63,0,11,2,4,0
7,0,98,0,11,2,4,0
1,0,30,0,4735,1,2,0
5,0,61,1,4735,2,5,0
2,0,63,0,4735,1,3,0
16,0,148,1,4735,2,5,1
30,0,238,1,4735,2,6,1
14,0,93,1,4735,2,7,0
2,0,59,0,4735,1,3,0
17,0,154,1,4735,2,6,1
2,0,63,0,4735,1,3,0
27,0,186,1,4735,2,5,0
28,0,212,1,4735,2,7,0
33,0,214,1,762,3,6,0
43,0,266,1,4735,3,11,1
1,0,66,0,4735,2,4,0
1,0,30,0,4735,1,1,0
6,0,79,0,4735,1,3,0
5,0,32,0,4735,1,2,0
1,0,15,0,4735,1,2,0
1,0,34,0,4735,1,3,0
1,0,39,0,4735,1,3,0
41,0,304,0,762,3,7,1
1,0,31,0,4735,2,6,0
1,0,21,0,4735,1,1,0
19,0,217,0,11,2,5,0
1,0,24,0,4735,1,3,0
1,0,30,0,4735,1,3,0
3,0,62,0,4735,1,2,0
1,0,25,0,4735,1,1,0
3,0,61,0,4735,1,2,0
16,0,216,1,4735,2,6,0
2,0,69,0,4735,2,4,0
1,0,74,0,4735,1,2,0
1,0,42,0,4735,1,1,0
1,0,15,0,4735,1,1,0
7,0,35,0,4735,1,1,0
2,0,103,1,4735,2,5,0
1,0,47,0,4735,1,1,0
10,0,120,0,11,2,3,0
10,0,120,0,4735,2,4,1
80,0,572,2,4735,2,13,1
3,0,75,0,4735,2,8,0
3,0,60,0,4735,1,4,0
3,0,60,0,4735,2,6,0
4,0,121,0,4735,1,3,0
4,0,111,0,4735,1,3,0
3,0,94,0,4735,1,3,0
3,0,94,0,4735,1,3,0
4,0,118,0,4735,1,3,0
2,0,97,0,4735,1,3,0
19,0,215,0,4735,2,5,0
8,0,80,0,1466,1,2,0
1,0,22,0,1466,2,2,0
81,0,375,3,4735,2,10,0
1,0,15,0,1466,1,1,0
3,0,74,1,1466,2,3,0
1,0,16,0,1466,1,1,0
1,0,19,0,4735,1,1,0
2,0,41,0,4735,2,6,0
3,0,39,0,4735,1,3,0
2,0,34,0,4735,1,3,0
19,0,102,0,4735,1,7,0
1,0,5,0,4735,1,1,0
10,0,76,0,4735,1,1,0
89,0,457,0,4735,1,1,0
7,0,69,0,4735,1,1,0
6,0,70,0,4735,1,1,0
12,0,161,0,4735,1,1,0
1,0,114,0,1466,2,12,0
1,0,124,0,1466,2,14,0
6,0,69,0,4735,1,1,0
19,0,120,0,4735,1,8,0
6,0,79,0,4735,1,5,0
4,0,47,0,4735,1,2,0
9,0,126,0,4735,1,7,0
8,0,70,0,1466,2,4,0
14,0,158,0,1466,2,5,0
1,0,29,0,4735,1,1,0
53,0,252,1,1466,3,23,0
37,0,256,1,1466,3,25,0
1,0,15,0,89,1,1,0
1,0,16,0,89,1,1,0
10,0,79,0,4735,1,1,0
1,0,15,0,89,1,1,0
19,0,157,0,4735,1,1,0
3,0,37,0,4735,2,3,0
16,0,138,0,1466,2,3,0
4,0,44,0,4735,2,2,0
3,0,49,0,4735,1,1,0
27,0,160,0,4735,1,1,0
1,0,30,0,4735,1,1,0
12,0,67,0,319,2,2,0
13,0,110,0,4735,1,1,0
6,0,39,0,4735,1,1,0
15,0,106,0,4735,1,1,1
28,0,163,0,4735,1,1,0
12,0,63,0,4735,3,5,0
10,0,95,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,29,0,1466,3,3,0
2,0,36,0,4735,3,4,0
3,0,38,0,4735,2,3,0
4,0,33,0,4735,2,3,0
4,0,32,0,4735,2,4,0
1,0,56,0,4735,2,3,0
4,0,147,1,4735,2,4,0
35,0,184,1,1466,3,5,1
1,0,21,0,4735,3,3,0
7,0,41,0,4735,3,4,0
14,0,69,0,4735,3,4,0
27,0,130,0,1466,2,6,0
8,0,63,0,89,1,1,0
12,0,62,0,4735,1,1,0
11,0,53,0,4735,3,5,0
52,0,229,0,762,3,9,1
1,0,14,0,4735,1,1,0
10,0,111,0,1466,2,4,0
11,0,90,0,4735,2,5,0
1,0,52,0,4735,1,1,0
1,0,53,0,4735,1,1,0
12,0,68,0,4735,1,1,0
1,0,30,0,4735,1,1,0
14,0,135,0,4735,3,10,0
1,0,8,0,4735,1,1,0
10,0,66,1,4735,1,1,0
8,0,25,0,1,1,1,0
15,0,87,0,4735,1,1,1
1,0,14,1,4735,1,2,0
13,0,135,0,4735,1,2,0
1,0,28,0,4735,1,3,0
1,0,98,0,4735,1,1,0
1,0,15,0,4735,1,3,0
9,0,124,0,89,2,6,0
1,0,18,0,4735,1,2,0
4,0,42,0,319,2,4,0
2,0,18,0,4735,1,1,0
1,0,30,0,89,1,1,0
10,0,87,0,89,1,4,0
1,0,29,0,89,1,1,0
17,0,106,0,4735,1,2,0
1,0,5,0,4735,1,1,0
2,0,68,0,4735,1,4,0
3,0,231,0,4735,1,4,0
31,0,185,0,4735,1,2,0
2,0,66,0,4735,1,3,0
2,0,67,0,4735,1,2,0
1,0,13,0,4735,1,1,0
10,0,102,0,4735,2,5,0
39,0,160,1,4735,1,3,0
59,0,285,1,4735,1,2,1
2,0,64,0,4735,1,1,0
2,0,67,0,4735,1,1,0
1,0,13,0,4735,1,1,0
12,0,82,0,0,0,1,1
31,0,335,0,4735,1,5,1
26,0,256,0,4735,1,3,1
2,0,185,0,4735,1,4,0
16,0,128,0,762,2,3,1
7,0,121,0,4735,1,10,1
2,0,31,0,4735,2,2,0
1,0,21,0,4735,1,2,0
1,0,20,0,4735,1,1,0
1,0,14,0,4735,2,4,0
1,0,9,0,762,2,2,0
1,0,8,0,762,2,3,0
1,0,11,0,1466,2,3,0
1,0,66,0,4735,2,3,0
1,0,29,0,1466,2,3,0
1,0,28,0,1466,2,3,0
1,0,29,0,1466,2,3,0
1,0,35,0,1466,2,4,0
3,0,29,0,1466,2,3,0
6,0,50,0,1466,3,4,0
1,0,41,0,762,1,2,0
1,0,34,0,1466,2,3,0
237,0,1289,3,1466,4,34,1
3,0,25,0,762,3,7,0
60,0,429,0,762,3,7,1
12,0,133,0,762,3,5,0
1,0,29,0,762,4,5,1
7,0,34,0,762,4,5,0
5,0,86,0,1466,2,3,0
1,0,29,0,762,3,5,1
13,0,91,0,762,2,2,1
7,0,34,0,762,3,6,0
3,0,35,0,762,4,5,1
7,0,34,0,762,4,5,0
10,0,100,0,1466,2,5,0
1,0,31,0,1466,2,4,0
3,0,35,0,762,4,5,1
7,0,34,0,762,4,5,0
1,0,28,0,762,4,5,1
13,0,89,0,762,2,2,1
7,0,34,0,762,4,5,0
1,0,31,0,762,4,5,1
7,0,34,0,762,4,5,0
5,0,21,0,762,1,1,0
7,0,90,0,1466,2,3,1
1,0,86,0,4735,2,5,1
1,0,82,0,4735,2,6,1
10,0,142,0,4735,3,7,1
1,0,49,0,4735,4,8,1
22,0,200,0,1466,1,2,1
7,0,75,0,1466,1,1,1
3,0,98,0,4735,1,5,0
4,0,102,0,4735,1,5,1
12,0,171,0,4735,3,8,1
22,0,549,0,1466,3,5,1
8,0,96,0,762,4,9,0
37,0,504,0,4735,2,7,0
6,0,76,0,762,4,9,0
27,0,654,0,1466,3,4,1
8,0,96,0,762,4,9,1
22,0,549,0,1466,3,6,1
8,0,96,0,762,4,9,1
31,0,634,0,4735,2,4,1
10,0,104,0,762,4,8,1
22,0,544,0,1466,3,6,1
8,0,96,0,762,4,9,0
31,0,711,0,1466,3,5,1
8,0,96,0,762,4,11,0
34,0,514,0,4735,2,5,1
10,0,109,0,762,4,8,1
22,0,549,0,1466,3,5,1
8,0,96,0,762,4,9,0
18,0,127,0,762,2,3,0
2,0,33,0,762,2,3,0
18,0,127,0,762,2,3,0
18,0,127,0,762,2,3,0
22,0,124,0,4735,1,3,0
19,0,132,0,762,2,4,0
18,0,127,0,762,2,3,0
18,0,127,0,762,2,3,0
17,0,109,0,4735,1,2,0
122,0,700,0,4735,1,7,1
33,0,243,3,1466,2,9,0
19,0,131,0,4735,1,1,1
78,0,562,2,4735,5,40,1
28,0,187,0,4735,4,19,0
26,0,205,0,4735,4,20,0
48,0,312,0,4735,6,30,1
59,0,352,1,4735,5,30,1
48,0,309,0,4735,5,30,1
47,0,306,0,4735,6,31,1
48,0,310,0,4735,5,31,1
48,0,311,0,4735,5,30,1
16,0,200,0,4735,4,22,1
48,0,314,0,4735,6,31,1
49,0,333,1,4735,5,29,0
47,0,162,0,4735,5,13,0
78,0,475,0,4735,4,14,1
13,0,147,0,4735,3,14,1
33,0,221,0,4735,4,18,0
11,0,120,0,4735,1,1,0
24,0,235,0,4735,4,22,0
48,0,279,0,4735,5,27,0
10,0,147,0,4735,4,14,0
25,0,224,0,4735,4,20,0
25,0,192,0,4735,4,14,1
10,0,123,0,4735,5,12,0
52,0,333,0,4735,4,22,0
19,0,183,0,4735,4,14,1
20,0,184,0,4735,5,16,1
9,0,145,0,4735,4,21,1
16,0,177,0,4735,4,21,0
32,0,287,0,4735,5,25,1
43,0,246,0,4735,1,3,0
157,0,735,1,319,5,14,1
35,0,218,0,4735,1,1,0
13,0,143,0,4735,3,4,1
11,0,129,0,4735,3,4,1
21,0,186,0,4735,3,7,1
3,0,76,0,4735,1,2,0
1,0,19,1,4735,1,1,0
3,0,59,0,4735,1,1,0
21,0,90,0,4735,1,3,0
26,0,298,1,762,2,7,1
5,0,105,2,762,3,14,1
5,0,103,2,762,3,15,0
16,0,216,1,762,2,6,1
4,0,17,0,762,1,1,0
29,0,261,2,762,4,16,1
26,0,157,0,4735,3,6,0
35,0,174,1,4735,3,7,0
11,0,83,0,4735,3,6,0
31,0,117,0,4735,2,3,0
24,0,119,0,4735,3,6,0
20,0,208,1,1466,3,4,0
6,0,62,1,4735,2,3,0
1,0,29,0,4735,2,2,0
2,0,36,0,4735,2,3,0
6,0,48,0,4735,1,3,1
2,0,11,0,0,0,1,0
35,0,181,0,4735,1,5,1
16,0,214,0,1466,1,1,0
1,0,57,0,4735,2,7,0
96,0,703,2,4735,4,24,1
14,0,94,0,1466,2,3,0
14,0,97,0,4735,1,1,0
1,0,21,0,1466,2,2,0
1,0,19,0,4735,1,1,0
1,0,21,0,1466,2,2,0
1,0,19,0,4735,1,1,0
1,0,21,0,1466,2,2,0
1,0,19,0,4735,1,1,0
3,0,55,0,4735,1,1,0
3,0,45,0,4735,1,1,0
3,0,46,0,4735,1,1,0
1,0,34,0,4735,1,1,0
6,0,89,0,4735,1,1,1
1,0,5,0,4735,1,1,0
13,0,150,1,4735,1,3,0
7,0,100,0,4735,1,1,0
45,0,334,0,4735,1,5,1
3,0,41,0,4735,1,3,0
5,0,76,0,4735,1,3,0
13,0,149,1,319,2,7,1
13,0,123,0,4735,1,2,0
10,0,96,0,4735,2,7,0
6,0,85,0,4735,1,1,1
10,0,99,0,4735,1,4,0
16,0,134,0,762,1,2,0
6,0,64,0,4735,1,2,0
4,0,54,1,4735,1,2,1
6,0,72,0,4735,1,1,0
13,0,124,0,4735,1,2,0
7,0,71,1,4735,1,3,0
8,0,93,1,762,2,3,0
4,0,63,0,4735,1,2,0
6,0,73,1,762,2,7,0
48,0,250,0,762,2,7,1
10,0,79,0,4735,1,2,0
14,0,83,0,4735,1,2,0
10,0,68,1,4735,1,7,1
20,0,147,0,4735,3,12,1
1,0,52,1,4735,2,5,0
22,0,110,1,4735,1,1,0
15,0,152,0,762,2,3,0
42,0,222,2,4735,1,8,0
10,0,221,0,4735,2,2,0
1,0,8,0,4735,1,1,0
15,0,262,0,4735,2,3,0
4,0,80,1,4735,2,6,0
4,0,77,1,4735,2,7,0
2,0,41,0,762,1,1,0
4,0,52,0,4735,2,3,0
1,0,26,0,4735,1,1,0
3,0,92,0,4735,2,2,1
14,0,158,0,762,2,2,0
8,0,80,0,4735,2,5,0
38,0,144,0,4735,1,5,0
11,0,150,0,4735,2,2,0
7,0,71,0,4735,2,5,0
7,0,69,0,4735,2,4,0
22,0,110,1,4735,1,1,0
7,0,87,0,762,1,1,0
37,0,119,0,4735,1,4,0
13,0,108,0,762,1,1,0
1,0,14,0,4735,1,1,0
4,0,94,0,4735,2,2,1
2,0,42,0,762,1,1,0
10,0,74,0,4735,2,4,0
1,0,26,0,4735,1,1,0
19,0,191,0,4735,2,2,0
13,0,83,0,4735,2,4,0
10,0,116,0,762,1,1,0
8,0,64,0,4735,2,4,0
38,0,119,0,4735,1,6,0
10,0,109,0,762,1,1,0
6,0,54,0,762,1,2,0
9,0,196,0,4735,2,2,0
3,0,47,0,4735,2,4,0
5,0,54,0,762,1,1,0
3,0,68,0,4735,2,4,0
19,0,85,0,4735,1,4,0
5,0,73,0,4735,2,3,0
5,0,62,0,762,1,1,0
1,0,12,0,4735,1,3,0
13,0,96,0,762,1,2,0
18,0,146,0,762,1,1,0
38,0,139,0,4735,2,6,0
1,0,12,0,4735,1,1,0
75,0,307,1,762,2,4,0
27,0,99,0,4735,1,3,0
3,0,47,0,1466,1,1,0
5,0,51,0,4735,2,2,0
1,0,33,0,4735,1,1,0
4,0,51,0,4735,1,1,0
22,0,60,0,4735,1,1,0
6,0,62,0,319,1,1,0
2,0,39,0,4735,2,3,0
2,0,34,1,4735,2,5,1
3,0,38,1,4735,2,5,1
1,0,18,0,11,2,2,0
8,0,133,0,319,3,6,0
1,0,51,0,4735,2,3,0
7,0,167,0,1466,2,4,0
4,0,26,0,4735,1,2,0
6,0,152,0,1466,2,3,0
1,0,86,0,4735,1,2,0
61,0,241,0,4735,2,6,1
1,0,18,0,11,2,2,0
8,0,72,0,4735,1,4,0
1,0,28,0,4735,2,4,0
1,0,30,0,4735,1,4,0
6,0,84,0,89,3,7,1
1,0,18,0,11,2,2,0
5,0,93,0,4735,2,5,0
1,0,48,0,4735,2,3,0
1,0,17,0,4735,1,3,0
14,0,126,0,89,4,8,1
1,0,18,0,11,2,2,0
1,0,102,0,4735,2,6,1
1,0,46,0,4735,2,4,0
1,0,41,0,4735,1,4,0
13,0,84,0,4735,2,6,1
1,0,18,0,11,2,2,0
9,0,109,0,4735,2,5,1
1,0,46,0,4735,2,3,0
1,0,29,0,4735,1,3,0
5,0,81,0,11,2,4,1
1,0,18,0,11,2,2,0
6,0,104,1,4735,2,7,0
1,0,37,0,4735,2,4,0
9,0,148,0,4735,1,3,0
33,0,193,0,4735,3,10,1
1,0,18,0,11,2,2,0
2,0,56,0,4735,2,6,0
1,0,30,0,4735,2,4,0
1,0,29,0,4735,1,3,0
4,0,75,0,11,2,5,1
1,0,18,0,11,2,2,0
21,0,235,1,4735,2,10,0
1,0,99,0,4735,2,7,0
1,0,29,0,4735,1,3,0
1,0,1,0,4735,1,2,0
5,0,82,0,4735,2,5,1
1,0,18,0,11,2,2,0
5,0,69,0,4735,2,5,0
1,0,23,0,4735,2,3,0
1,0,29,0,4735,1,3,0
1,0,1,0,4735,1,2,0
20,0,128,1,4735,2,6,1
1,0,18,0,11,2,2,0
1,0,52,0,4735,1,3,0
1,0,22,0,4735,3,4,0
1,0,22,0,4735,1,2,0
1,0,1,0,4735,1,2,0
1,0,41,0,4735,1,3,0
1,0,20,0,4735,1,2,0
6,0,96,0,4735,2,8,1
1,0,1,0,4735,1,2,0
1,0,1,0,4735,1,2,0
1,0,18,0,11,2,2,0
2,0,56,0,4735,2,6,0
1,0,30,0,4735,2,4,0
1,0,29,0,4735,1,3,0
4,0,75,0,11,2,5,1
1,0,18,0,11,2,2,0
1,0,77,0,4735,1,3,0
1,0,34,0,4735,3,4,0
1,0,22,0,4735,1,2,0
1,0,1,0,4735,1,2,0
1,0,55,0,4735,1,3,0
1,0,20,0,4735,1,2,0
5,0,106,0,11,2,6,1
1,0,1,0,4735,1,2,0
1,0,18,0,11,2,2,0
1,0,30,0,4735,1,3,0
1,0,18,0,4735,3,4,0
1,0,22,0,4735,1,2,0
1,0,31,0,4735,1,3,0
1,0,20,0,4735,1,2,0
8,0,115,0,11,2,8,1
4,0,42,0,4735,1,2,0
1,0,31,0,4735,1,2,0
13,0,129,0,4735,1,2,0
1,0,18,0,11,2,2,0
1,0,11,0,4735,1,3,0
1,0,14,0,4735,3,4,0
8,0,85,0,4735,1,2,0
5,0,118,0,4735,2,7,1
4,0,66,0,11,2,4,0
1,0,18,0,11,2,2,0
3,0,82,0,4735,2,5,0
1,0,36,0,4735,2,3,0
1,0,17,0,4735,1,3,0
46,0,306,0,4735,1,3,0
6,0,57,0,4735,1,2,0
10,0,76,0,4735,1,2,0
17,0,162,0,4735,1,2,0
1,0,18,0,11,2,2,0
9,0,179,0,1466,3,7,0
1,0,66,0,4735,3,6,0
1,0,47,0,4735,1,2,0
14,0,152,0,4735,2,8,1
1,0,24,1,11,2,4,0
9,0,108,0,4735,1,2,0
7,0,79,0,4735,1,2,0
21,0,145,0,4735,1,2,0
22,0,150,0,4735,1,2,0
1,0,18,0,11,2,2,0
1,0,42,0,4735,1,3,0
1,0,22,0,4735,3,4,0
26,0,279,0,4735,1,3,0
9,0,108,0,4735,1,2,0
17,0,222,1,11,2,4,0
27,0,239,0,4735,2,7,0
1,0,44,0,4735,1,1,0
1,0,20,0,4735,1,1,0
27,0,287,0,4735,2,7,0
2,0,63,0,4735,2,4,0
1,0,26,0,4735,1,1,0
24,0,236,1,4735,2,6,0
2,0,52,0,4735,3,4,0
1,0,20,0,4735,1,1,0
14,0,219,0,4735,3,7,1
1,0,33,0,4735,1,1,0
1,0,18,0,4735,1,1,0
1,0,60,0,4735,1,3,0
1,0,27,0,4735,1,2,0
3,0,29,0,4735,1,1,0
4,0,96,0,4735,1,4,0
23,0,260,0,1466,5,11,0
1,0,18,0,11,2,2,0
1,0,122,0,4735,2,7,0
1,0,54,0,4735,2,4,0
19,0,99,0,762,3,7,0
3,0,91,0,4735,2,8,0
1,0,18,0,11,2,2,0
1,0,35,0,4735,1,3,0
1,0,23,0,4735,2,3,0
3,0,43,0,4735,1,2,0
9,0,135,0,4735,2,7,0
1,0,18,0,11,2,2,0
1,0,58,0,4735,1,3,0
1,0,31,0,4735,2,3,0
3,0,47,0,4735,1,3,0
24,0,248,2,4735,2,10,1
1,0,18,0,11,2,2,0
1,0,134,0,4735,2,9,0
1,0,58,0,4735,2,5,0
16,0,83,0,4735,2,7,0
21,0,248,0,1466,4,10,0
3,0,91,0,4735,2,9,0
1,0,18,0,11,2,2,0
5,0,73,0,4735,1,5,0
1,0,30,0,4735,3,6,0
1,0,22,0,4735,1,2,0
5,0,65,0,1466,2,6,0
1,0,20,0,4735,1,2,0
16,0,127,0,4735,2,11,1
1,0,18,0,762,1,1,0
3,0,38,0,4735,2,2,0
1,0,18,0,4735,2,2,0
1,0,29,0,4735,2,2,0
3,0,53,0,762,1,1,1
7,0,62,0,762,1,1,1
1,0,18,0,762,1,1,0
4,0,62,0,4735,2,2,0
1,0,30,0,4735,2,2,0
1,0,27,0,4735,2,2,0
1,0,18,0,11,2,2,0
1,0,9,0,4735,1,3,0
1,0,14,0,4735,3,4,0
1,0,22,0,4735,1,2,0
1,0,1,0,4735,1,2,0
1,0,20,0,4735,1,3,0
1,0,20,0,4735,1,2,0
5,0,97,0,4735,2,8,0
1,0,18,0,11,2,2,0
7,0,67,0,4735,2,5,0
1,0,22,0,4735,2,3,0
1,0,17,0,4735,1,3,0
4,0,133,1,4735,2,6,0
1,0,1,0,4735,1,2,0
1,0,18,0,11,2,2,0
5,0,116,0,4735,2,5,0
1,0,51,0,4735,2,3,0
1,0,29,0,4735,1,3,0
4,0,82,0,11,2,4,1
1,0,18,0,11,2,2,0
2,0,52,0,4735,2,5,0
1,0,26,0,4735,2,4,0
1,0,29,0,4735,1,3,0
4,0,74,0,11,2,5,1
1,0,18,0,11,2,2,0
26,0,265,0,4735,4,11,0
1,0,98,0,4735,3,7,0
1,0,29,0,4735,1,3,0
5,0,85,0,4735,3,8,1
1,0,1,0,11,3,3,0
1,0,62,0,1466,2,2,0
8,0,74,0,4735,4,8,0
1,0,41,0,1466,5,6,0
12,0,149,0,4735,4,14,0
1,0,18,0,11,2,2,0
7,0,135,0,1466,5,10,0
1,0,40,0,4735,4,6,0
6,0,60,0,319,4,4,0
1,0,18,0,4735,1,1,0
1,0,49,0,4735,1,2,0
1,0,22,0,4735,1,2,0
1,0,29,0,4735,1,2,0
20,0,135,1,319,2,2,1
1,0,18,0,4735,1,1,0
4,0,66,0,4735,1,2,0
1,0,31,0,4735,1,2,0
1,0,29,0,4735,1,2,0
15,0,127,0,4735,1,2,1
100,0,661,0,1466,1,1,1
26,0,168,0,1466,2,4,0
1,0,9,0,1466,1,1,0
1,0,15,0,1466,1,1,0
4,0,43,0,1466,2,3,0
1,0,52,0,1466,1,2,0
22,0,131,1,1466,2,5,0
1,0,19,1,1466,2,3,0
17,0,123,1,1466,2,4,0
30,0,156,1,1466,2,4,0
20,0,132,1,1466,2,4,0
1,0,20,1,1466,2,4,0
9,0,71,0,1466,2,4,0
2,0,35,0,1466,2,2,0
28,0,142,0,1466,2,3,1
20,0,67,1,1466,2,3,0
7,0,55,0,1466,2,2,1
6,0,70,0,1466,2,2,0
13,0,61,1,1466,2,4,1
21,0,111,1,1466,3,3,1
3,0,23,0,4735,1,1,0
10,0,45,0,1466,2,2,0
11,0,70,0,1466,2,3,1
15,0,83,0,1466,1,1,1
1,0,5,0,1466,1,1,0
51,0,255,0,4735,1,3,1
4,0,26,0,1466,1,1,0
1,0,12,0,1466,1,1,0
6,0,50,0,4735,2,3,0
51,0,311,1,1466,5,12,0
7,0,129,0,1466,4,6,0
1,0,10,0,4735,2,3,0
12,0,38,0,4735,1,1,0
4,0,41,0,0,0,1,0
5,0,96,0,4735,2,6,0
8,0,92,0,0,0,2,0
18,0,124,0,0,0,2,0
22,0,219,0,0,0,2,0
21,0,136,0,0,0,2,1
55,0,442,1,4735,1,15,0
1,0,6,0,4735,1,1,0
31,0,360,1,4735,1,10,1
10,0,172,0,4735,1,4,0
109,0,582,2,4735,1,12,0
9,0,179,0,4735,1,4,0
79,0,367,1,4735,1,11,0
1,0,11,0,4735,1,2,0
8,0,190,0,4735,1,4,0
1,0,41,0,4735,1,2,0
3,0,72,0,89,3,4,0
1,0,10,0,4735,1,1,0
20,0,185,2,319,2,12,1
29,0,193,1,4735,3,14,1
6,0,53,0,762,2,4,0
7,0,66,0,762,2,6,0
1,0,10,0,4735,2,2,1
1,0,17,0,4735,1,1,0
1,0,29,0,4735,2,2,0
2,0,47,0,4735,2,4,1
1,0,33,0,4735,2,2,1
22,0,166,0,319,3,6,0
8,0,72,0,4735,1,2,0
5,0,58,0,4735,1,1,0
8,0,61,0,4735,1,2,0
4,0,68,0,4735,1,6,0
5,0,67,0,4735,1,1,0
33,0,145,0,4735,1,2,1
7,0,69,0,4735,1,3,1
3,0,54,0,4735,1,1,0
6,0,63,0,4735,1,3,0
3,0,56,0,4735,1,1,0
5,0,67,0,762,2,3,0
3,0,54,0,4735,1,1,0
7,0,80,0,762,2,3,0
5,0,64,0,762,2,3,0
5,0,62,0,762,2,3,0
7,0,79,1,4735,1,2,0
10,0,83,0,4735,1,3,0
31,0,417,0,762,2,5,1
5,0,68,0,762,2,3,0
4,0,60,0,4735,1,2,0
5,0,155,0,4735,2,5,0
5,0,187,0,4735,1,5,0
7,0,79,0,4735,2,4,0
4,0,51,0,762,1,1,0
5,0,54,0,762,1,1,0
4,0,55,0,762,1,2,0
3,0,51,0,4735,1,1,0
19,0,104,2,4735,2,5,0
3,0,59,0,4735,1,2,0
3,0,54,0,4735,1,1,0
8,0,86,0,4735,1,1,1
5,0,77,0,4735,2,6,0
17,0,117,0,762,4,9,0
3,0,52,0,4735,1,2,0
16,0,97,0,4735,1,2,0
3,0,55,0,4735,1,3,0
4,0,67,0,4735,2,4,0
7,0,100,0,4735,2,4,0
7,0,98,0,4735,2,5,0
12,0,232,0,4735,2,2,0
23,0,301,0,4735,2,2,0
1,0,56,0,4735,2,4,0
4,0,67,0,4735,2,5,0
10,0,223,0,4735,2,2,0
14,0,261,0,4735,2,3,0
6,0,70,0,762,2,3,0
4,0,79,0,4735,2,5,0
4,0,81,0,4735,2,6,0
13,0,241,0,4735,2,3,0
19,0,156,0,4735,2,6,0
1,0,31,0,762,1,1,0
13,0,241,0,4735,2,3,0
19,0,156,0,4735,2,6,0
25,0,178,0,4735,3,5,0
12,0,248,0,4735,2,3,0
21,0,132,0,762,1,3,0
21,0,159,0,4735,3,7,0
34,0,185,0,4735,3,7,0
1,0,16,0,762,1,1,0
20,0,299,0,4735,2,4,0
14,0,148,0,4735,2,6,0
20,0,299,0,4735,3,5,0
14,0,149,0,4735,2,6,0
18,0,303,0,4735,3,7,0
14,0,155,0,4735,2,7,0
3,0,44,0,4735,1,2,0
40,0,157,0,1466,1,1,0
6,0,96,0,4735,1,1,0
15,0,127,0,762,1,2,0
7,0,81,0,4735,1,3,0
5,0,62,0,4735,1,2,0
1,0,29,0,4735,1,1,0
1,0,39,0,4735,1,1,0
4,0,102,0,4735,1,4,0
8,0,137,0,4735,1,4,0
31,0,205,0,4735,1,1,0
13,0,124,0,319,2,2,0
1,0,39,0,319,1,2,0
1,0,35,0,319,1,2,0
47,0,305,0,762,2,9,0
25,0,187,0,4735,1,1,0
11,0,115,0,4735,1,1,0
24,0,207,0,4735,1,1,0
13,0,136,0,1466,2,2,0
8,0,449,0,4735,1,3,0
7,0,138,0,762,2,2,0
2,0,128,0,0,0,1,0
17,0,211,0,4735,1,3,0
8,0,87,0,4735,1,2,0
5,0,77,0,1466,3,7,0
3,0,62,0,1466,1,1,0
2,0,24,0,4735,1,1,0
11,0,263,0,762,3,5,0
1,0,9,0,4735,1,1,0
4,0,150,1,762,1,3,0
5,0,299,0,4735,3,5,0
1,0,228,1,4735,1,2,0
14,0,161,0,4735,2,2,0
5,0,141,2,1466,3,5,0
5,0,429,3,762,4,8,0
1,0,77,0,0,0,1,0
1,0,49,0,319,2,2,0
4,0,130,0,319,1,2,0
23,0,338,0,319,2,2,0
41,0,384,1,4735,1,3,0
42,0,333,1,4735,1,1,0
2,0,70,0,1466,2,2,0
11,0,135,0,4735,2,2,0
2,0,111,0,4735,2,4,0
13,0,293,0,319,4,13,0
1,0,207,0,4735,3,8,0
