Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc
0,28,1,95,2,0.0,0,0,0,0.0,0.0,0,0,15,1,1,17,3,1,0,2,17,0.0625,0.192308,10,5,1,15,0.192308,10,0,0,0,0,0,42,68,0,0,0,0,15,0,15,0,15,8,0,15,0,42,68,0,0,0,0,15,0,15,0,15,8,0,15,0,3.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,8.0,4.0,1.6,5.0,2.0,1.0,3.0,3.0,0.6,71.8571,39.125,3.24474,0.00136898,0.148128,9.14866,0.21996,3.0,1.0,0.0,3.0,105.0,0.0,0.0,0.0,51.0,15.0,9.0,0.0,0.0,0.0,15.0,27.0,17.0
0,27,1,97,2,0.0,0,0,0,0.0,0.0,0,0,5,2,2,12,4,4,3,5,13,0.111111,0.313433,21,5,1,8,0.313433,21,0,0,0,0,0,46,71,1,2,1,2,8,0,8,1,8,20,0,8,1,46,71,1,2,1,2,8,0,8,1,8,20,0,8,1,4.0,1.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,10.0,5.0,1.66667,9.0,4.0,1.5,1.0,1.0,0.166667,48.8571,15.2571,4.7898,0.00226398,0.16288,9.21441,0.279805,6.0,1.0,4.0,2.0,36.0,0.0,1.0,0.0,59.0,9.0,9.0,1.0,0.0,0.0,9.0,27.0,12.0
0,34,1,79,2,0.0,0,0,0,0.0,0.0,0,0,0,4,3,13,4,1,2,1,3,0.5,0.148936,7,6,1,1,0.148936,7,1,1,0,0,1,40,46,4,5,0,2,2,0,1,0,8,25,0,7,2,40,46,4,5,0,2,2,0,1,0,8,25,0,7,2,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0,10.0,5.0,2.0,2.0,0.666667,13.0,8.0,4.33333,19.8571,10.4286,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,12.0,2.0,16.0,0.0,1.0,0.0,1.0,7.0,3.0
0,24,1,53,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,5,5,0,0,2,6,0.5,0.192308,5,4,2,2,0.192308,5,1,1,0,0,1,21,30,6,5,1,1,4,0,3,1,13,5,0,12,4,21,30,6,5,1,1,4,0,3,1,13,5,0,12,4,3.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,9.0,5.0,2.25,5.0,3.0,1.25,4.0,4.0,1.0,81.0,45.1587,3.13741,0.00195293,0.14525,9.14037,0.20589,1.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,16.0,4.0,19.0,1.0,0.0,0.0,3.0,6.0,4.0
0,27,1,77,2,0.0,0,0,0,0.0,0.0,0,0,0,3,3,12,9,1,1,7,11,0.25,0.0681818,3,3,1,3,0.0681818,3,2,2,0,0,1,41,51,3,8,2,3,4,1,3,0,18,22,1,11,0,41,51,3,8,2,3,4,1,3,0,18,22,1,11,0,9.0,2.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0,33.0,7.0,3.0,39.0,16.0,3.54545,-6.0,5.0,-0.545455,81.2857,28.5844,7.76934,0.00741852,0.183098,9.32416,0.351105,9.0,3.0,1.0,8.0,6.0,0.0,2.0,1.0,39.0,4.0,19.0,1.0,1.0,0.0,3.0,20.0,11.0
0,21,1,38,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,4,0,0,2,5,0.333333,0.176471,3,3,1,2,0.176471,3,1,1,0,0,1,14,18,6,5,1,1,3,0,2,0,12,3,0,11,3,14,18,6,5,1,1,3,0,2,0,12,3,0,11,3,2.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,5.0,2.0,2.0,1.0,0.666667,4.0,4.0,1.33333,79.0,55.3571,1.84703,0.00113849,0.136921,9.09329,0.175609,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,9.0,3.0,19.0,1.0,0.0,0.0,2.0,4.0,3.0
0,30,1,92,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,20,10,1,1,13,18,0.2,0.0508475,3,3,1,4,0.0508475,3,2,2,0,0,1,56,63,2,8,1,3,5,0,4,0,19,26,0,12,0,56,63,2,8,1,3,5,0,4,0,19,26,0,12,0,9.0,4.0,1.0,0.0,6.0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,80.0,21.0,5.71429,50.0,7.0,3.57143,30.0,19.0,2.14286,79.0,28.0554,9.13821,0.0161349,0.225123,9.43975,0.460328,9.0,3.0,1.0,8.0,10.0,0.0,1.0,1.0,51.0,5.0,19.0,0.0,1.0,1.0,4.0,38.0,15.0
0,34,1,86,2,0.0,0,0,0,0.0,0.0,0,0,2,6,6,12,7,3,1,9,13,0.2,0.0980392,5,5,1,4,0.0980392,5,0,0,0,0,0,46,53,2,0,2,0,4,1,4,0,4,18,1,4,0,46,53,2,0,2,0,4,1,4,0,4,18,1,4,0,5.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,8.0,4.0,1.33333,4.0,1.0,0.666667,4.0,3.0,0.666667,48.8571,16.8036,4.01306,0.00116189,0.155113,9.18069,0.248225,10.0,1.0,2.0,8.0,10.0,0.0,2.0,0.0,42.0,5.0,9.0,1.0,0.0,0.0,5.0,27.0,10.0
0,41,1,151,2,0.0,0,0,0,0.0,0.0,0,0,1,7,3,35,14,1,1,6,13,0.2,0.046729,5,4,1,4,0.046729,5,0,0,0,0,0,102,111,2,5,2,5,7,0,4,0,7,62,0,4,0,102,111,2,5,2,5,7,0,4,0,7,62,0,4,0,4.0,1.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,9.0,5.0,1.8,7.0,4.0,1.4,2.0,1.0,0.4,48.8571,18.3175,4.8068,0.00207769,0.164621,9.2181,0.286827,7.0,1.0,1.0,6.0,21.0,0.0,2.0,0.0,96.0,7.0,0.0,2.0,3.0,0.0,4.0,44.0,35.0
0,33,1,194,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,22,6,12,12,8,20,0.333333,0.15,18,16,4,8,0.132353,18,0,0,0,0,0,102,146,9,7,9,7,12,4,11,1,12,53,4,11,1,118,162,9,7,9,7,13,4,12,1,13,62,4,12,1,13.0,2.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,194.0,75.0,11.4118,65.0,17.0,3.82353,129.0,73.0,7.58824,92.0,40.6377,11.0557,0.0310359,0.191568,9.4164,0.359764,12.0,1.0,7.0,5.0,66.0,0.0,9.0,0.0,114.0,12.0,0.0,5.0,1.0,0.0,11.0,44.0,19.0
0,66,1,666,2,0.0216942,1,5,1,0.0249584,0.0367647,15,15,4,2,2,20,11,7,0,13,28,0.222222,0.0720721,16,8,2,7,0.190476,96,0,0,0,0,0,206,306,15,0,15,0,15,0,8,0,15,136,0,8,0,408,601,19,5,19,5,39,3,28,0,39,230,3,28,0,16.0,2.0,0.0,0.0,6.0,1,1.0,0.0,0.0,0.0,19.0,1.0,0.0,2.0,213.0,67.0,11.2105,134.0,25.0,7.05263,79.0,42.0,4.15789,92.0,20.1932,8.9439,0.0178025,0.181834,9.34787,0.333022,9.0,1.0,0.0,9.0,105.0,0.0,15.0,0.0,265.0,15.0,0.0,14.0,6.0,0.0,8.0,70.0,21.0
0,22,1,71,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,2,1,0,1,5,1.0,0.458333,22,22,5,0,0.458333,22,0,0,0,0,0,26,50,2,1,2,1,4,0,4,2,4,9,0,4,2,26,50,2,1,2,1,4,0,4,2,4,9,0,4,2,9.0,2.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.0,26.0,9.0,2.36364,32.0,15.0,2.90909,-6.0,3.0,-0.545455,92.0,24.0934,8.85888,0.00467862,0.174928,9.33149,0.297368,1.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,22.0,4.0,9.0,2.0,0.0,0.0,4.0,7.0,7.0
0,31,1,92,2,0.0,0,0,0,0.0,0.0,0,0,6,1,1,11,4,1,0,6,15,0.1,0.191489,9,5,1,9,0.163636,9,0,0,0,0,0,38,54,2,0,2,0,9,0,9,0,9,12,0,9,0,46,62,2,0,2,0,10,0,10,0,18,16,0,18,0,6.0,3.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,46.0,30.0,5.75,57.0,40.0,7.125,-11.0,3.0,-1.375,92.0,42.882,6.73946,0.00691384,0.168788,9.27016,0.287761,4.0,1.0,1.0,3.0,28.0,0.0,2.0,0.0,35.0,8.0,0.0,1.0,0.0,0.0,8.0,25.0,10.0
0,37,1,80,2,0.0,0,0,0,0.0,0.0,0,0,4,5,5,13,1,0,0,3,7,0.2,0.102564,4,3,1,4,0.102564,4,0,0,0,0,0,35,44,0,0,0,0,4,0,4,0,4,16,0,4,0,35,44,0,0,0,0,4,0,4,0,4,16,0,4,0,2.0,1.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,44.0,20.9429,1.84703,0.000948744,0.136921,9.09329,0.175609,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0
0,39,1,115,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,8,3,1,1,1,8,0.125,0.152174,7,4,1,7,0.106061,7,0,0,0,0,0,39,57,4,1,4,1,7,1,7,0,7,16,1,7,0,59,77,4,1,4,1,8,1,8,0,8,26,1,8,0,5.0,1.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,13.0,4.0,1.625,9.0,4.0,1.125,4.0,3.0,0.5,48.8571,11.4725,4.7898,0.00170794,0.16288,9.21441,0.279805,2.0,1.0,1.0,1.0,21.0,0.0,4.0,0.0,38.0,7.0,0.0,3.0,0.0,0.0,7.0,14.0,8.0
0,28,1,62,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,6,4,0,0,7,11,0.2,0.25,8,4,1,4,0.25,8,0,0,0,0,0,24,35,1,0,1,0,4,0,4,0,4,9,0,4,0,24,35,1,0,1,0,4,0,4,0,4,9,0,4,0,3.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,4.0,1.5,2.0,1.0,0.5,4.0,3.0,1.0,48.8571,21.7143,3.24474,0.00101878,0.148128,9.14866,0.21996,3.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,26.0,4.0,9.0,1.0,0.0,0.0,4.0,12.0,6.0
0,28,1,56,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,5,1,0,0,2,7,0.166667,0.269231,7,5,1,5,0.269231,7,0,0,0,0,0,19,29,1,1,1,1,5,0,5,0,5,6,0,5,0,19,29,1,1,1,1,5,0,5,0,5,6,0,5,0,3.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,4.0,1.5,3.0,1.0,0.75,3.0,3.0,0.75,55.0,27.6429,3.24474,0.00108882,0.148128,9.14866,0.21996,1.0,1.0,0.0,1.0,10.0,0.0,1.0,0.0,19.0,5.0,9.0,1.0,0.0,0.0,5.0,8.0,5.0
0,24,1,52,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,3,1,1,2,5,0.25,0.148148,4,4,1,3,0.148148,4,0,0,0,0,0,23,29,3,0,3,0,3,2,3,0,3,11,2,3,0,23,29,3,0,3,0,3,2,3,0,3,11,2,3,0,3.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,4.0,1.4,3.0,1.0,0.6,4.0,3.0,0.8,48.8571,18.6122,3.24474,0.00115886,0.148128,9.14866,0.21996,2.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,17.0,3.0,0.0,1.0,0.0,0.0,3.0,11.0,3.0
0,36,1,144,2,0.0,0,0,0,0.0,0.0,0,0,1,3,2,17,5,2,1,8,15,0.142857,0.0853659,7,5,1,6,0.0752688,7,0,0,0,0,0,75,98,6,3,6,3,7,1,6,0,7,42,1,6,0,86,109,6,3,6,3,8,1,7,0,8,46,1,7,0,6.0,1.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,11.0,5.0,1.375,9.0,4.0,1.125,2.0,1.0,0.25,48.8571,15.3117,5.55245,0.00210668,0.173942,9.25394,0.323855,3.0,1.0,1.0,3.0,15.0,0.0,6.0,0.0,36.0,6.0,0.0,5.0,1.0,0.0,5.0,25.0,8.0
0,33,1,96,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,10,4,0,0,7,14,0.142857,0.12,6,5,1,6,0.103448,6,0,0,0,0,0,44,54,1,0,1,0,7,0,6,0,7,19,0,6,0,52,64,1,0,1,0,9,0,8,0,17,21,0,16,0,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,43.0,16.4571,1.84703,0.00132824,0.136921,9.09329,0.175609,4.0,1.0,1.0,3.0,21.0,0.0,1.0,0.0,38.0,7.0,0.0,1.0,1.0,0.0,6.0,32.0,10.0
0,34,1,91,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,4,1,1,3,8,0.25,0.222222,6,5,1,3,0.115385,6,0,0,0,0,0,21,29,0,1,0,1,5,0,3,1,5,8,0,3,1,46,58,0,1,0,1,8,0,6,1,8,20,0,6,1,5.0,3.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,52.0,43.0,8.66667,59.0,56.0,9.83333,-7.0,43.0,-1.16667,37.5714,8.31868,3.33706,0.00865864,0.180438,9.21468,0.291852,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,1.0,11.0,3.0
0,57,1,251,2,0.0,0,0,0,0.0,0.0,0,0,4,5,5,31,7,2,2,9,18,0.166667,0.0769231,10,5,1,5,0.0662651,11,3,3,0,0,1,120,154,47,15,3,0,9,0,5,0,84,68,18,52,6,155,195,49,17,3,0,13,0,8,0,94,87,18,61,7,8.0,4.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,258.0,199.0,25.8,57.0,25.0,5.7,201.0,199.0,20.1,39.7143,6.94352,5.27238,0.0891825,0.209691,9.31711,0.400416,7.0,4.0,1.0,6.0,36.0,0.0,3.0,18.0,172.0,9.0,54.0,3.0,3.0,0.0,5.0,52.0,23.0
0,27,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,5,0,0,4,7,0.25,0.285714,6,6,1,3,0.285714,6,2,2,0,0,1,15,19,5,8,0,1,3,0,3,0,13,3,4,13,1,15,19,5,8,0,1,3,0,3,0,13,3,4,13,1,3.0,1.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,5.0,1.75,2.0,1.0,0.5,5.0,4.0,1.25,39.7143,13.8776,1.84703,0.00151799,0.136921,9.09329,0.175609,4.0,3.0,0.0,4.0,3.0,0.0,0.0,4.0,10.0,3.0,23.0,0.0,0.0,0.0,3.0,7.0,4.0
0,21,1,31,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,5,1,0,5,6,0.5,0.25,3,3,1,1,0.25,3,3,3,0,0,1,9,11,13,13,0,0,1,0,1,0,35,3,0,22,9,9,11,13,13,0,0,1,0,1,0,35,3,0,22,9,5.0,2.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,38.0,18.0,4.22222,57.0,41.0,6.33333,-19.0,17.0,-2.11111,37.5714,5.47368,4.341,0.0155162,0.184741,9.2446,0.336165,5.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,6.0,2.0,33.0,0.0,0.0,0.0,2.0,9.0,4.0
0,40,1,132,2,0.0,0,0,0,0.0,0.0,0,0,2,6,4,20,3,1,1,3,9,0.25,0.1375,11,5,1,3,0.1375,11,0,0,0,0,0,69,93,2,0,2,0,6,1,3,0,6,37,1,3,0,69,93,2,0,2,0,6,1,3,0,6,37,1,3,0,3.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,4.0,1.75,11.0,9.0,2.75,-4.0,3.0,-1.0,30.4286,2.97959,3.33706,0.00320346,0.180438,9.21468,0.291852,7.0,1.0,1.0,6.0,15.0,0.0,2.0,0.0,79.0,6.0,0.0,1.0,3.0,0.0,3.0,41.0,17.0
0,19,1,144,2,0.238727,2,17,5,0.238095,0.333333,30,30,2,3,3,15,0,1,2,0,2,1.0,0.302326,39,27,3,0,0.302326,39,0,0,0,0,0,90,126,0,0,0,0,2,0,2,0,2,66,0,2,0,90,126,0,0,0,0,2,0,2,0,2,66,0,2,0,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,10.0,9.0,3.33333,2.0,1.0,0.666667,8.0,8.0,2.66667,43.5714,18.7571,1.84703,0.00189749,0.136921,9.09329,0.175609,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,2.0,9.0,0.0,0.0,0.0,2.0,8.0,15.0
0,27,1,59,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,5,1,1,1,0,5,0.166667,0.111111,3,3,1,5,0.111111,3,0,0,0,0,0,24,33,2,0,2,0,5,1,5,0,5,7,1,5,0,24,33,2,0,2,0,5,1,5,0,5,7,1,5,0,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,43.5714,20.5143,1.84703,0.000948744,0.136921,9.09329,0.175609,1.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,15.0,4.0,0.0,1.0,0.0,0.0,4.0,6.0,4.0
0,30,1,275,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,47,7,12,20,3,25,0.1,0.0328638,7,6,2,18,0.0328638,7,0,0,0,0,0,206,246,11,6,11,6,22,0,19,4,22,118,0,19,4,206,246,11,6,11,6,22,0,19,4,22,118,0,19,4,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,43.5714,20.5143,1.84703,0.000948744,0.136921,9.09329,0.175609,14.0,1.0,8.0,6.0,210.0,0.0,11.0,0.0,186.0,21.0,9.0,11.0,3.0,0.0,18.0,69.0,41.0
0,26,1,174,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,29,4,7,10,11,26,0.142857,0.149254,20,8,2,12,0.149254,20,0,0,0,0,0,114,149,2,2,2,2,15,1,13,1,15,66,1,13,1,114,149,2,2,2,2,15,1,13,1,15,66,1,13,1,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,6.0,2.33333,2.0,1.0,0.666667,5.0,5.0,1.66667,43.5714,19.5102,1.84703,0.00132824,0.136921,9.09329,0.175609,10.0,1.0,5.0,5.0,78.0,0.0,2.0,0.0,116.0,13.0,9.0,1.0,2.0,0.0,11.0,48.0,21.0
0,32,1,75,2,0.0,0,0,0,0.0,0.0,0,0,5,2,2,10,5,0,0,6,13,0.125,0.288889,13,9,1,7,0.288889,13,1,1,0,0,1,32,44,0,1,0,1,7,0,7,0,7,11,0,7,0,32,44,0,1,0,1,7,0,7,0,7,11,0,7,0,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,43.5714,20.5143,1.84703,0.000948744,0.136921,9.09329,0.175609,4.0,1.0,0.0,4.0,21.0,0.0,0.0,0.0,34.0,7.0,10.0,0.0,0.0,0.0,7.0,18.0,10.0
0,30,1,67,2,0.0,0,0,0,0.0,0.0,0,0,0,2,2,3,6,0,0,8,9,0.5,0.12,3,3,1,1,0.0769231,3,1,1,0,0,1,22,24,1,1,1,1,1,0,1,0,1,11,0,1,0,36,38,1,1,1,1,2,0,2,0,2,18,0,2,0,3.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,4.0,2.0,5.0,3.0,1.25,3.0,3.0,0.75,43.5714,13.5179,3.4091,0.0013986,0.153414,9.16273,0.242476,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,33.0,1.0,10.0,1.0,0.0,0.0,1.0,17.0,4.0
0,30,1,133,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,15,1,2,0,0,7,0.5,0.510417,49,48,1,1,0.510417,49,1,1,2,2,1,47,104,1,2,1,2,7,0,1,0,7,25,0,1,0,47,104,1,2,1,2,7,0,1,0,7,25,0,1,0,2.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,33.8571,7.31429,1.84703,0.00132824,0.136921,9.09329,0.175609,4.0,1.0,0.0,4.0,21.0,2.0,1.0,0.0,50.0,7.0,10.0,0.0,2.0,0.0,1.0,32.0,11.0
0,32,1,83,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,0,1,1,0,6,0.166667,0.0857143,3,3,1,5,0.0652174,3,0,0,0,0,0,32,40,2,3,2,3,6,0,5,0,6,12,0,5,0,43,52,2,3,2,3,7,0,6,0,7,17,0,6,0,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,31.8571,5.31429,1.84703,0.00132824,0.136921,9.09329,0.175609,2.0,1.0,1.0,1.0,15.0,0.0,2.0,0.0,40.0,6.0,9.0,2.0,1.0,0.0,5.0,12.0,7.0
0,23,1,47,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,4,2,0,0,1,4,0.5,0.130435,3,3,1,1,0.130435,3,2,2,0,0,1,20,25,3,2,2,1,3,0,1,0,7,6,0,1,0,20,25,3,2,2,1,3,0,1,0,7,6,0,1,0,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,31.8571,5.31429,1.84703,0.00132824,0.136921,9.09329,0.175609,2.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,13.0,3.0,15.0,2.0,0.0,0.0,1.0,6.0,4.0
0,50,1,199,2,0.0,0,0,0,0.0,0.0,0,0,4,3,3,17,0,3,3,0,9,0.166667,0.215054,20,19,1,5,0.165414,22,0,0,0,0,0,73,102,2,3,2,3,9,0,5,0,9,35,0,5,0,111,150,2,3,2,3,12,0,7,0,12,54,0,7,0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,140.0,125.0,20.0,67.0,33.0,9.57143,73.0,117.0,10.4286,33.8571,4.6398,3.33706,0.0329515,0.180438,9.21468,0.291852,3.0,1.0,3.0,0.0,36.0,0.0,2.0,0.0,121.0,9.0,9.0,2.0,1.0,0.0,5.0,23.0,18.0
0,20,1,38,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,2,0,0,1,4,1.0,0.166667,3,3,1,0,0.166667,3,2,2,0,0,1,15,19,2,2,1,1,3,0,0,0,7,3,0,1,0,15,19,2,2,1,1,3,0,0,0,7,3,0,1,0,3.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,4.0,1.5,9.0,7.0,2.25,-3.0,3.0,-0.75,33.8571,6.78571,3.33706,0.00269204,0.180438,9.21468,0.291852,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,9.0,3.0,15.0,1.0,0.0,0.0,0.0,4.0,3.0
0,33,1,71,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,2,0,0,2,4,0.5,0.195122,8,8,1,1,0.195122,8,0,0,0,0,0,33,39,0,0,0,0,2,0,1,0,2,20,0,1,0,33,39,0,0,0,0,2,0,1,0,2,20,0,1,0,2.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,31.8571,5.31429,1.84703,0.00132824,0.136921,9.09329,0.175609,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0
0,28,1,71,2,0.348993,2,8,2,0.272727,0.297297,12,11,1,3,3,7,4,1,1,2,4,0.5,0.075,3,3,1,1,0.075,3,0,0,0,0,0,37,44,4,0,4,0,2,3,1,0,2,16,3,1,0,37,44,4,0,4,0,2,3,1,0,2,16,3,1,0,2.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,34.1429,7.6,1.84703,0.00132824,0.136921,9.09329,0.175609,3.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,32.0,2.0,9.0,1.0,1.0,0.0,1.0,14.0,4.0
