McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
2,0,38,0,5,6,343,0
11,0,75,0,5,12,1283,0
29,0,178,2,4,7,1464,0
9,0,85,0,2,3,592,0
1,0,12,0,1,2,2597,0
7,0,87,0,2,7,2597,0
1,0,12,0,1,1,2597,0
1,0,5,1,2,2,263,0
22,0,184,1,6,14,343,0
12,0,69,0,2,4,592,0
22,0,131,0,2,4,592,0
1,0,10,1,3,3,2597,0
1,0,4,0,1,3,2597,0
1,0,6,0,1,1,2597,0
15,0,107,1,4,11,52,0
21,0,141,3,7,42,2597,0
1,0,9,0,2,2,592,0
1,0,15,0,2,2,343,0
1,0,7,0,2,5,1283,0
9,0,57,1,4,10,1283,0
10,0,73,0,1,2,2597,0
3,0,35,0,2,3,423,0
1,0,4,0,1,1,2597,0
1,0,5,0,1,1,2597,0
1,0,5,0,1,1,2597,0
4,0,33,0,1,1,2597,0
1,0,6,0,1,1,2597,0
1,0,24,0,2,2,2597,0
1,0,16,0,2,2,2597,0
1,0,25,0,4,6,1464,0
1,0,16,0,2,2,1464,0
1,0,24,0,1,1,2597,0
1,0,16,0,1,1,2597,0
1,0,10,0,1,1,1464,0
1,0,10,0,3,5,1464,0
1,0,10,0,2,4,592,0
7,0,59,0,1,1,2597,0
1,0,8,0,4,6,1464,0
1,0,5,0,1,2,2597,0
9,0,57,1,2,7,1283,0
9,0,57,1,2,7,1283,0
9,0,60,1,2,7,1283,0
1,0,16,0,1,1,2597,0
1,0,16,0,1,1,2597,0
5,0,36,0,4,9,1283,0
1,0,34,0,1,2,2597,0
1,0,11,0,3,3,1464,0
5,0,23,0,2,3,592,0
8,0,52,0,2,4,2597,0
5,0,21,0,1,2,2597,0
1,0,14,0,2,3,592,0
1,0,29,0,2,3,592,0
4,0,17,0,3,4,219,0
5,0,27,0,1,1,2597,0
27,0,147,0,2,3,592,0
8,0,48,0,4,9,1283,0
6,0,45,0,2,3,263,0
1,0,7,0,3,3,1464,0
16,0,133,1,4,11,52,0
8,0,55,1,2,6,1283,0
2,0,19,0,1,1,2597,0
1,0,32,0,1,1,2597,0
3,0,17,0,1,1,2597,0
1,0,129,0,1,1,2597,0
1,0,99,0,2,4,1464,0
4,0,46,1,6,13,2597,0
2,0,189,0,5,10,343,0
1,0,17,0,2,2,263,0
43,0,284,0,3,6,1283,0
4,0,42,0,1,1,263,0
1,0,22,0,1,1,263,0
1,0,56,0,3,5,263,0
2,0,57,0,5,8,343,0
1,0,78,0,3,4,263,0
1,0,13,0,1,3,2597,0
1,0,26,0,3,8,1283,0
1,0,15,0,2,2,263,0
1,0,23,0,4,5,1464,0
1,0,17,0,3,5,1464,0
1,0,24,0,2,2,263,0
1,0,16,0,1,1,2597,0
8,0,27,0,1,1,2597,0
1,0,17,0,1,1,2597,0
1,0,54,0,6,10,1464,0
1,0,19,0,2,2,263,0
1,0,19,0,2,2,263,0
1,0,19,0,2,2,263,0
2,0,166,0,3,5,343,0
1,0,36,0,3,3,263,0
1,0,47,0,2,2,1283,0
5,0,134,0,5,9,343,0
1,0,47,0,3,4,263,0
10,0,174,0,5,23,1283,0
4,0,218,0,7,34,343,0
9,0,66,0,4,5,592,0
2,0,70,1,4,9,592,0
12,0,167,0,5,11,2597,0
9,0,195,0,7,24,343,0
5,0,435,1,7,27,2597,0
1,0,90,0,3,6,1283,0
1,0,94,0,3,8,263,0
1,0,44,0,5,9,1464,0
1,0,78,0,3,4,263,0
21,0,182,0,7,19,2597,0
1,0,49,0,5,16,343,0
21,0,515,1,8,39,1283,0
3,0,83,0,3,8,1464,0
4,0,288,1,6,24,592,0
4,0,215,0,6,24,343,0
2,0,45,0,4,6,592,0
3,0,148,0,6,16,343,0
5,0,446,0,7,17,2597,0
1,0,92,0,3,7,1283,0
1,0,130,0,2,4,1283,0
13,0,268,0,2,8,1283,0
9,0,563,0,5,18,1464,0
2,0,261,0,5,14,1283,0
1,0,40,0,2,4,263,0
5,0,80,0,3,5,343,0
2,0,53,0,2,2,263,0
3,0,58,0,3,5,1283,0
4,0,58,0,3,5,1283,0
1,0,34,0,2,2,263,0
8,0,113,0,4,6,2597,0
1,0,56,0,3,3,263,0
1,0,14,0,2,3,263,0
1,0,9,0,1,2,1464,0
1,0,12,0,2,3,1283,0
1,0,9,0,4,6,263,0
1,0,23,0,4,6,263,0
4,0,34,0,3,4,1283,0
4,0,42,1,6,9,1464,0
35,0,261,0,6,18,1283,0
10,0,49,0,3,7,423,0
1,0,19,0,4,7,1283,0
4,0,31,0,4,13,1464,0
1,0,24,0,3,4,2597,0
1,0,12,0,3,4,2597,0
1,0,25,0,4,7,1283,0
4,0,30,0,5,16,1464,0
4,0,25,0,4,8,2597,0
1,0,24,0,1,1,1464,0
1,0,10,0,1,1,1464,0
3,0,21,0,5,14,1464,0
8,0,31,3,3,5,1283,0
5,0,34,1,3,7,1464,0
7,0,66,6,4,12,1464,0
13,0,98,0,7,17,56,0
8,0,49,1,9,38,2597,0
4,0,49,0,8,23,56,0
17,0,134,1,9,27,1464,0
20,0,206,3,6,34,1464,0
2,0,44,0,7,30,1464,0
2,0,35,0,6,16,56,0
3,0,52,0,7,18,56,0
4,0,40,0,7,27,1464,0
6,0,47,0,3,6,1464,0
32,0,204,1,8,33,1283,1
3,0,81,1,6,16,1283,0
5,0,49,0,7,21,1464,0
13,0,87,1,10,37,2597,0
1,0,51,0,8,23,1464,0
2,0,63,0,7,24,1464,0
2,0,49,0,4,12,1283,0
9,0,35,0,2,2,1283,0
1,0,11,2,2,4,592,0
13,0,88,2,5,10,2597,0
1,0,13,0,5,9,1464,0
14,0,82,0,7,15,1464,0
1,0,12,1,4,7,592,0
1,0,8,2,3,5,592,0
1,0,9,1,3,5,1464,0
27,0,156,3,6,17,1464,0
1,0,22,0,1,2,343,0
11,0,47,0,4,10,1283,0
1,0,18,0,1,2,423,0
13,0,124,0,5,16,52,0
4,0,50,0,2,3,27,0
3,0,62,0,3,5,1464,0
1,0,6,0,1,1,343,0
1,0,6,0,1,3,423,0
1,0,13,0,4,7,56,0
2,0,25,0,3,4,27,0
2,0,27,0,2,6,27,0
1,0,30,0,5,8,27,0
21,0,133,1,7,22,27,0
2,0,35,0,3,5,27,0
1,0,41,0,3,4,52,0
6,0,69,0,5,9,56,0
4,0,41,0,6,8,27,0
7,0,73,0,6,12,27,0
21,0,132,1,6,21,27,0
2,0,36,0,2,3,27,0
1,0,25,0,2,2,423,0
2,0,47,0,4,6,27,0
1,0,31,0,4,10,27,0
1,0,31,0,3,4,27,0
1,0,31,0,4,6,27,0
3,0,49,0,4,8,27,0
1,0,24,0,2,3,27,0
16,0,117,0,6,24,27,0
16,0,110,0,6,21,27,0
18,0,130,0,5,8,1464,0
1,0,25,0,4,7,343,0
4,0,43,0,4,8,343,0
3,0,46,0,3,7,27,0
1,0,30,0,2,4,27,0
1,0,29,0,4,7,27,0
4,0,49,1,4,10,27,0
34,0,212,3,6,28,27,0
9,0,107,0,4,8,27,0
1,0,31,0,4,10,27,0
1,0,37,0,2,5,27,0
3,0,37,0,2,5,27,0
5,0,57,0,4,8,27,0
1,0,30,0,2,4,27,0
1,0,48,0,3,7,27,0
3,0,60,1,6,15,56,0
2,0,35,0,3,5,27,0
3,0,52,0,2,3,27,0
2,0,27,0,6,7,27,0
3,0,32,0,2,2,2597,0
5,0,42,2,1,3,592,0
6,0,83,1,7,15,1464,0
13,0,202,0,3,4,2597,0
11,0,59,0,1,1,2597,0
1,0,74,0,8,27,38,0
3,0,94,0,6,15,38,0
1,0,28,0,6,9,263,0
1,0,12,0,4,6,263,0
1,0,14,0,4,10,263,0
1,0,56,0,9,28,38,0
2,0,29,0,3,8,1283,0
3,0,38,0,2,4,1283,0
3,0,27,1,3,6,1283,0
3,0,23,1,4,6,343,0
2,0,25,1,5,11,1283,0
1,0,15,1,3,4,1464,0
1,0,11,0,4,9,2597,0
2,0,45,0,6,16,2597,0
13,0,150,6,8,35,1464,1
10,0,164,0,8,32,38,0
5,0,71,0,6,17,1464,0
3,0,34,0,9,16,1464,0
12,0,90,6,8,35,1464,0
11,0,64,4,4,8,1464,0
2,0,50,0,6,17,263,0
1,0,26,0,5,11,263,0
2,0,35,0,7,21,38,0
1,0,33,0,5,12,263,0
1,0,26,0,5,11,2597,0
1,0,17,0,8,18,1464,0
15,0,131,1,11,55,11,0
1,0,8,0,2,4,2597,0
6,0,83,0,10,57,1464,0
2,0,32,0,6,24,1464,0
2,0,40,0,3,4,263,0
10,0,94,0,10,43,1464,0
1,0,27,0,1,2,127,0
1,0,62,1,8,39,38,0
40,0,388,5,11,118,343,0
7,0,42,0,4,9,1464,0
12,0,73,0,2,3,1283,0
1,0,4,0,4,8,263,0
3,0,24,3,8,20,1464,0
11,0,88,7,7,31,2597,1
1,0,22,0,3,6,2597,0
10,0,96,6,6,29,1464,0
4,0,58,4,7,27,1464,0
1,0,6,0,4,6,2597,0
3,0,25,0,4,8,1283,0
54,0,415,1,10,61,56,0
10,0,98,0,5,23,1464,0
1,0,8,0,2,7,423,0
38,0,240,1,9,51,11,0
32,0,188,0,5,15,1464,0
6,0,41,0,6,15,1464,0
5,0,48,2,6,8,35,0
2,0,24,0,5,6,1283,0
5,0,37,1,6,11,2597,0
1,0,42,0,1,2,2597,0
1,0,49,0,1,1,2597,0
1,0,27,0,1,1,2597,0
1,0,11,0,1,1,2597,0
1,0,17,0,2,3,2597,0
1,0,5,0,3,4,1464,0
12,0,81,0,3,6,1464,0
1,0,23,0,2,4,592,0
1,0,7,0,2,3,2597,0
2,0,20,0,3,8,263,0
1,0,21,0,4,16,1464,0
1,0,72,0,4,10,263,0
1,0,7,0,3,5,263,0
9,0,122,0,4,10,263,0
5,0,41,0,4,8,1283,0
1,0,8,0,1,2,1464,0
1,0,6,0,1,2,1283,0
1,0,4,0,1,4,1464,0
1,0,7,0,3,6,263,0
1,0,4,0,2,3,263,0
1,0,10,0,2,3,263,0
17,0,95,0,5,10,423,0
1,0,14,0,2,2,263,0
1,0,17,0,2,3,1283,0
1,0,42,3,8,13,1464,0
6,0,188,8,9,46,2597,0
1,0,19,0,1,1,423,0
2,0,53,0,3,4,423,0
1,0,49,2,7,34,1283,0
23,0,420,9,8,64,2597,0
1,0,10,0,4,10,2597,0
1,0,35,0,5,13,2597,0
1,0,14,0,6,10,423,0
2,0,57,0,9,18,56,0
1,0,128,0,11,65,2597,0
1,0,12,0,5,13,2597,0
19,0,139,2,6,33,343,0
94,0,1005,9,13,188,2597,1
1,0,10,1,3,8,2597,0
3,0,68,3,7,34,2597,0
2,0,43,1,3,4,423,0
1,0,10,0,2,7,2597,0
9,0,68,1,3,22,2597,0
4,0,38,0,1,3,2597,0
1,0,102,0,8,28,2597,0
4,0,106,2,5,12,38,0
1,0,14,0,6,7,2597,0
1,0,94,0,9,26,2597,0
1,0,88,0,9,60,2597,0
1,0,8,0,4,6,2597,0
19,0,139,2,9,43,343,0
1,0,24,0,7,23,423,0
14,0,51,0,2,2,1464,0
22,0,178,0,9,56,2597,0
48,0,724,9,17,236,2597,0
1,0,35,0,9,31,2597,0
4,0,203,1,11,69,2597,0
1,0,15,0,7,21,2597,0
12,0,128,1,9,59,2597,0
1,0,6,0,3,3,2597,0
1,0,15,0,3,3,592,0
1,0,38,0,1,1,592,0
9,0,60,1,2,7,1283,0
1,0,83,2,12,88,592,0
1,0,10,0,4,6,2597,0
19,0,137,2,8,33,343,0
1,0,17,0,6,14,2597,0
6,0,144,0,9,48,2597,0
1,0,28,0,4,10,1283,0
2,0,144,1,4,13,1283,0
101,0,741,4,15,244,38,0
1,0,102,0,8,27,2597,0
2,0,38,2,5,10,38,0
1,0,67,2,9,42,423,0
9,0,262,2,9,47,423,0
1,0,7,0,1,1,592,0
27,0,143,0,2,2,219,0
1,0,11,0,1,3,1464,0
8,0,52,2,9,32,56,0
1,0,9,0,4,6,592,0
3,0,36,0,4,7,592,0
1,0,22,0,5,6,219,0
17,0,159,1,8,18,1283,0
1,0,11,0,6,9,592,0
6,0,52,1,7,13,1464,0
4,0,54,0,2,4,1283,0
1,0,11,0,1,1,2597,0
2,0,42,0,4,5,2597,0
1,0,13,2,3,5,1464,0
3,0,68,4,5,16,1464,0
3,0,46,0,5,9,1464,0
1,0,31,0,4,5,2597,0
4,0,136,2,6,26,592,0
1,0,12,0,1,1,2597,0
1,0,11,0,4,8,592,0
1,0,13,0,1,1,2597,0
19,0,132,1,5,12,1283,0
1,0,16,0,2,4,2597,0
23,0,159,1,6,19,2597,0
1,0,15,0,1,1,2597,0
19,0,134,1,5,12,1283,0
12,0,73,1,2,6,2597,0
14,0,97,1,3,7,1283,0
1,0,9,0,1,1,2597,0
24,0,185,1,6,31,1283,0
1,0,98,2,7,30,592,0
1,0,17,4,3,8,1464,0
4,0,138,6,4,17,1283,0
1,0,16,3,1,4,1464,0
1,0,27,2,3,7,2597,0
3,0,168,6,8,43,2597,0
24,0,705,10,9,136,2597,0
1,0,9,0,2,2,2597,0
10,0,83,1,5,11,2597,0
1,0,4,0,3,7,2597,0
15,0,103,2,6,23,2597,0
1,0,8,0,2,3,2597,0
11,0,80,2,6,13,2597,0
1,0,12,0,3,4,592,0
1,0,7,0,3,3,1464,0
24,0,184,1,6,29,1283,0
1,0,14,0,1,1,592,0
25,0,219,1,6,35,1283,0
1,0,16,0,5,5,2597,0
29,0,237,1,6,18,2597,0
1,0,10,1,4,9,1464,0
1,0,12,2,3,5,592,0
1,0,38,2,3,5,592,0
1,0,18,0,3,6,1283,0
1,0,51,2,8,30,1464,0
1,0,8,1,4,8,1464,0
1,0,9,1,3,7,1464,0
41,0,323,7,8,71,1464,0
1,0,16,0,3,4,1464,0
1,0,14,1,3,3,1283,0
1,0,21,0,3,6,1283,0
8,0,120,0,6,18,1283,0
2,0,39,0,5,12,1283,0
1,0,10,0,6,9,2597,0
1,0,37,0,6,9,2597,0
1,0,20,3,6,14,1464,0
1,0,10,1,3,3,1283,0
1,0,13,1,3,5,1464,0
24,0,160,6,8,59,2597,0
1,0,17,0,3,7,1464,0
4,0,81,0,5,16,2597,0
1,0,10,0,2,5,2597,0
2,0,45,0,3,8,2597,0
1,0,24,0,5,10,1464,0
1,0,18,0,4,9,1283,0
31,0,209,1,5,18,1283,0
57,0,382,2,7,60,343,1
1,0,28,0,4,11,263,0
1,0,16,0,5,9,1283,0
29,0,195,1,5,27,1283,0
56,0,363,4,8,60,1464,1
1,0,26,0,4,8,1464,0
1,0,96,1,8,26,423,0
1,0,22,0,3,5,1283,0
28,0,211,1,8,26,1283,0
37,0,680,3,10,67,1283,0
1,0,33,0,7,14,1464,0
19,0,271,1,9,45,1283,0
1,0,21,0,8,30,2597,0
2,0,148,2,11,51,2597,0
12,0,69,2,6,22,2597,0
1,0,4,0,2,3,2597,0
1,0,10,0,2,3,2597,0
1,0,271,0,8,30,343,0
1,0,87,0,8,40,2597,0
1,0,12,0,3,3,2597,0
5,0,109,1,7,26,2597,0
55,0,665,7,9,103,2597,0
1,0,76,2,7,36,1464,0
1,0,9,0,3,4,2597,0
9,0,127,3,6,27,2597,0
1,0,7,0,3,4,1464,0
85,0,708,5,7,86,343,1
1,0,20,0,5,9,2597,0
4,0,145,1,6,19,2597,0
1,0,13,0,3,3,1464,0
20,0,108,1,4,9,1283,0
1,0,14,0,2,3,2597,0
1,0,89,0,2,4,1464,0
2,0,21,2,3,4,1283,0
1,0,11,2,3,4,1283,0
18,0,122,1,5,12,1283,0
1,0,5,0,2,2,1464,0
1,0,28,0,4,6,423,0
1,0,159,0,7,27,423,0
9,0,62,1,7,16,1283,0
1,0,14,1,2,7,592,0
1,0,11,1,3,5,592,0
1,0,29,0,5,17,1283,0
43,0,307,1,8,33,2597,0
1,0,10,0,6,9,2597,0
1,0,30,1,6,16,1283,0
1,0,13,0,4,9,2597,0
1,0,9,1,2,7,592,0
1,0,12,0,1,5,1283,0
29,0,136,2,6,38,1464,0
1,0,26,0,4,11,1283,0
32,0,287,0,6,35,1283,0
1,0,6,6,4,12,1464,0
1,0,18,0,2,6,2597,0
20,0,153,0,4,11,95,0
1,0,61,5,11,82,11,0
1,0,8,1,3,5,592,0
1,0,12,1,3,5,1464,0
97,0,635,13,11,162,11,0
12,0,59,0,3,5,1283,0
1,0,5,0,2,3,2597,0
3,0,26,0,4,7,423,0
12,0,59,0,3,6,1283,0
1,0,11,0,3,5,2597,0
58,0,284,5,8,33,423,0
1,0,25,0,3,8,2597,0
2,0,53,0,3,4,1283,0
11,0,79,0,2,2,2597,0
1,0,19,0,5,10,1464,0
27,0,179,1,4,11,1283,0
1,0,9,0,1,1,1464,0
18,0,120,1,3,5,1283,0
1,0,15,0,2,2,1464,0
22,0,156,1,7,11,1283,0
1,0,27,0,3,5,1464,0
1,0,9,0,1,1,1464,0
18,0,120,1,3,6,1283,0
1,0,46,1,7,17,1464,0
1,0,19,0,3,5,1464,0
4,0,126,2,5,16,1464,0
9,0,58,2,3,7,1283,0
20,0,385,2,10,44,1283,0
1,0,34,0,5,7,56,0
27,0,248,1,7,23,1283,0
1,0,58,1,5,9,1464,0
14,0,386,4,6,27,1283,0
1,0,11,0,2,3,1464,0
1,0,8,0,4,6,1464,0
12,0,115,0,4,9,1464,0
1,0,6,0,3,6,1464,0
1,0,17,0,4,8,1464,0
1,0,14,0,3,4,1464,0
7,0,58,0,5,7,1464,0
1,0,18,1,5,9,1464,0
1,0,17,0,4,7,1464,0
1,0,60,0,4,6,1464,0
1,0,6,0,3,4,1464,0
1,0,17,0,1,1,1464,0
1,0,59,0,4,6,1464,0
1,0,15,0,4,6,343,0
27,0,243,0,6,9,343,0
1,0,11,0,1,1,1464,0
11,0,79,0,1,2,1464,0
1,0,14,0,4,7,1464,0
2,0,49,0,5,11,1464,0
1,0,20,0,4,5,1283,0
30,0,164,1,4,11,1283,0
1,0,14,0,5,12,1464,0
9,0,69,0,6,26,1464,0
2,0,22,0,1,1,263,0
1,0,12,0,4,7,1464,0
1,0,30,0,4,11,1283,0
1,0,8,0,1,1,1464,0
1,0,20,0,4,4,1464,0
1,0,8,0,2,7,2597,0
31,0,108,0,3,12,423,0
1,0,20,0,2,2,1283,0
5,0,111,0,7,15,423,0
1,0,11,0,3,3,263,0
2,0,43,0,6,9,263,0
1,0,15,0,2,2,1283,0
1,0,84,0,2,3,1283,0
1,0,19,0,2,2,1283,0
7,0,109,0,2,3,1283,0
2,0,121,0,1,1,1464,0
1,0,74,0,1,2,1464,0
1,0,19,0,3,3,263,0
12,0,130,2,10,18,1464,0
1,0,8,0,5,8,1464,0
1,0,53,0,5,8,1464,0
1,0,8,0,5,11,1464,0
4,0,62,1,6,18,1464,0
1,0,12,0,3,3,343,0
3,0,51,0,3,3,343,0
1,0,5,4,4,9,1464,0
1,0,17,7,4,19,1464,1
1,0,10,0,5,8,2597,0
1,0,66,0,6,15,2597,0
1,0,12,0,6,10,2597,0
1,0,82,0,7,18,2597,1
1,0,24,0,6,13,2597,0
9,0,60,1,4,11,1283,0
9,0,166,1,8,49,2597,0
1,0,36,0,3,8,2597,0
5,0,49,0,3,10,2597,0
1,0,10,0,4,7,2597,0
1,0,63,0,5,10,2597,0
1,0,3,0,3,5,2597,0
1,0,22,0,6,22,2597,0
1,0,33,0,3,6,2597,0
5,0,164,1,9,48,2597,1
1,0,12,0,4,11,2597,0
1,0,89,0,6,24,2597,0
2,0,53,0,3,8,2597,0
1,0,9,0,3,3,343,0
1,0,53,0,4,7,1464,0
1,0,14,0,1,1,1283,0
1,0,56,1,3,7,2597,0
20,0,211,2,8,20,1464,0
1,0,22,0,7,18,1464,0
1,0,21,0,1,2,343,0
5,0,142,0,2,5,1283,0
1,0,7,0,3,4,56,0
2,0,27,0,4,6,423,0
11,0,89,0,1,1,2597,0
1,0,26,0,3,4,423,0
1,0,110,2,6,8,2597,0
1,0,10,0,3,4,56,0
5,0,43,0,3,4,56,0
3,0,49,0,3,4,1283,0
1,0,16,0,1,1,1464,0
28,0,141,1,2,7,1283,0
1,0,11,0,1,1,1464,0
1,0,35,0,2,6,2597,0
1,0,13,0,3,5,1464,0
17,0,131,1,3,7,1464,0
1,0,39,0,4,7,423,0
1,0,8,0,4,6,263,0
1,0,25,0,2,6,1283,0
13,0,72,0,5,7,1283,0
1,0,35,0,4,8,2597,0
1,0,11,0,1,1,592,0
1,0,27,0,5,9,592,0
1,0,17,0,4,8,2597,0
1,0,25,0,3,5,2597,0
3,0,28,0,4,11,1283,0
9,0,57,1,4,12,1283,0
9,0,65,1,6,19,1464,0
9,0,58,1,2,6,1283,0
9,0,57,1,3,9,1283,0
9,0,58,1,3,11,1283,0
1,0,29,0,2,3,1283,0
1,0,20,0,1,1,263,0
1,0,12,0,2,3,263,0
1,0,11,0,1,2,1464,0
1,0,33,0,1,2,1464,0
1,0,20,0,4,6,1283,0
2,0,26,1,4,6,1464,0
1,0,19,1,5,18,1464,0
1,0,18,2,1,2,1464,0
2,0,21,0,2,3,263,0
10,0,55,0,5,22,1464,0
1,0,16,0,2,3,263,0
9,0,63,1,7,13,1283,0
9,0,59,1,6,14,592,0
4,0,55,1,1,2,592,0
8,0,55,1,3,8,1283,0
2,0,15,0,3,3,1464,0
2,0,15,1,3,5,1464,0
1,0,15,0,1,1,2597,0
2,0,15,0,3,3,1464,0
2,0,73,1,4,9,1464,0
2,0,62,0,3,5,1464,0
1,0,21,0,3,3,11,0
85,0,378,4,6,38,2597,1
1,0,7,0,3,3,1464,0
1,0,12,0,2,2,263,0
44,0,205,3,6,24,592,0
1,0,12,0,3,3,1464,0
111,0,475,8,6,51,592,0
1,0,6,0,1,1,263,0
2,0,15,1,3,3,2597,0
1,0,21,0,6,17,1464,0
88,0,491,6,6,56,592,0
9,0,70,1,3,9,1283,0
9,0,58,1,2,7,1283,0
9,0,59,1,2,7,1283,0
9,0,60,1,3,9,1283,0
9,0,70,1,2,8,1283,0
9,0,70,1,3,9,1283,0
4,0,62,7,5,16,1464,0
2,0,23,2,3,5,592,0
7,0,40,3,4,11,1464,0
1,0,7,0,4,6,2597,0
1,0,30,0,5,9,2597,0
1,0,7,0,2,3,2597,0
1,0,30,0,2,4,2597,0
1,0,12,0,4,12,2597,0
2,0,48,0,4,11,2597,0
1,0,13,0,3,6,2597,0
1,0,32,0,2,4,2597,0
1,0,12,0,4,11,2597,0
1,0,63,0,5,12,2597,0
1,0,17,0,3,6,2597,0
2,0,80,0,3,6,2597,0
19,0,109,1,6,19,1283,0
17,0,104,1,5,13,1283,0
1,0,43,0,6,15,263,0
1,0,34,0,2,2,263,0
1,0,64,0,3,6,95,0
8,0,36,2,2,9,1283,0
1,0,18,0,2,2,1464,0
1,0,27,0,3,4,1464,0
1,0,87,0,6,17,1283,0
1,0,31,0,1,2,1283,0
1,0,81,0,6,13,263,0
1,0,23,0,1,1,219,0
1,0,16,0,2,2,263,0
1,0,16,0,1,1,2597,0
1,0,25,0,2,2,423,0
1,0,16,0,2,2,263,0
1,0,16,0,2,2,423,0
1,0,16,0,2,2,263,0
1,0,22,0,2,6,1283,0
16,0,126,0,4,16,343,0
78,0,343,0,4,7,2597,0
1,0,77,0,4,16,1464,0
116,0,790,0,5,28,343,0
1,0,20,0,1,2,2597,0
9,0,59,1,4,12,1283,0
9,0,64,1,3,11,1283,0
9,0,64,1,8,26,1283,0
9,0,60,1,3,9,1283,0
9,0,61,1,5,18,1283,0
1,0,20,0,2,2,263,0
2,0,16,0,3,4,2597,0
1,0,46,0,3,10,1283,0
1,0,17,0,5,16,1283,0
1,0,15,0,3,4,263,0
1,0,16,0,3,8,1464,0
8,0,149,0,6,15,1464,0
1,0,52,0,5,15,1464,0
1,0,44,0,4,10,1464,0
13,0,119,1,7,28,343,0
1,0,25,0,4,10,1464,0
1,0,9,0,1,2,1464,0
1,0,17,0,2,3,1464,0
9,0,70,1,8,19,1283,0
9,0,65,1,7,17,1283,0
9,0,57,1,2,4,1283,0
9,0,63,1,5,8,1283,0
1,0,41,0,3,5,1464,0
2,0,21,0,2,5,1464,0
1,0,11,0,1,2,1464,0
9,0,63,1,5,8,1283,0
22,0,155,0,6,28,1464,0
6,0,49,0,4,8,1464,0
1,0,36,0,3,5,1464,0
1,0,20,0,1,1,263,0
2,0,16,0,2,3,1464,0
1,0,20,0,1,1,263,0
1,0,6,0,4,6,2597,0
1,0,16,0,3,4,2597,0
12,0,107,0,6,13,1464,0
1,0,15,0,4,7,1464,0
46,0,272,0,7,16,423,0
1,0,11,0,2,6,423,0
59,0,257,0,6,29,263,0
2,0,21,0,2,3,263,0
12,0,79,0,4,9,263,1
3,0,25,0,6,13,263,0
4,0,32,0,8,25,1283,0
30,0,198,4,7,20,1283,0
1,0,19,0,4,13,1464,0
1,0,21,0,1,1,263,0
1,0,13,0,2,3,263,0
2,0,29,0,3,7,263,0
1,0,16,0,2,3,263,0
3,0,28,0,3,11,423,0
13,0,80,0,6,15,56,0
9,0,52,1,1,5,1283,0
9,0,49,1,1,5,1283,0
9,0,51,1,1,5,1283,0
9,0,78,2,7,21,1464,0
1,0,5,0,3,3,343,0
5,0,46,2,5,9,423,0
1,0,18,0,3,3,343,0
3,0,119,0,7,10,592,0
1,0,5,0,3,3,343,0
2,0,20,0,3,3,343,0
1,0,44,1,6,13,1464,0
8,0,87,2,6,20,423,0
3,0,33,4,5,15,423,0
1,0,29,2,7,24,1464,0
13,0,166,5,7,36,1464,0
1,0,6,1,6,21,423,0
39,0,269,11,9,83,423,1
1,0,28,2,6,14,1464,0
1,0,9,1,3,5,1464,0
74,0,517,11,12,130,423,0
1,0,24,0,3,3,1464,0
1,0,7,0,3,3,1464,0
1,0,15,0,4,4,1464,0
9,0,76,0,5,8,2597,0
1,0,31,3,5,16,1464,0
11,0,150,5,6,30,592,0
1,0,16,0,3,4,1464,0
8,0,77,0,5,11,1464,0
1,0,20,0,4,5,1464,0
1,0,14,0,4,5,1464,0
10,0,105,0,5,12,1464,0
30,0,190,0,7,19,1464,0
1,0,33,0,3,7,1464,0
1,0,70,0,3,7,1464,0
12,0,66,0,4,6,423,0
1,0,37,1,6,25,1464,0
1,0,11,0,4,5,1464,0
8,0,85,2,5,21,1464,0
39,0,262,4,7,39,1283,0
1,0,31,0,4,19,1464,0
17,0,184,2,5,28,1464,0
1,0,34,2,4,13,1464,0
1,0,17,0,3,4,1464,0
7,0,115,2,3,6,592,0
73,0,419,5,6,23,592,0
1,0,7,0,3,3,1464,0
1,0,17,0,4,8,263,0
9,0,88,0,6,29,1283,1
48,0,142,0,8,35,1464,0
1,0,17,0,4,8,263,0
1,0,29,0,6,22,1283,0
3,0,29,0,5,8,1283,0
6,0,32,0,5,9,1283,0
1,0,17,0,3,5,263,0
6,0,38,0,6,19,1283,0
8,0,42,1,6,14,2597,0
7,0,35,0,5,8,263,0
35,0,156,0,7,25,2597,0
4,0,39,2,2,7,1464,0
1,0,14,0,2,3,2597,0
1,0,12,0,2,4,2597,0
1,0,10,0,3,10,423,0
9,0,65,1,5,13,1283,0
2,0,120,1,5,17,592,0
10,0,645,0,7,40,592,0
6,0,366,0,8,31,592,0
1,0,120,0,3,5,1464,0
14,0,314,0,8,32,592,0
25,0,435,3,8,41,1464,0
6,0,108,0,4,7,592,0
17,0,209,0,5,21,2597,0
2,0,31,1,1,2,1464,0
14,0,138,0,3,4,263,0
10,0,167,0,2,2,1283,0
2,0,94,4,4,10,1464,0
3,0,29,1,6,16,1464,0
6,0,28,6,4,17,2597,0
7,0,57,0,1,1,592,0
10,0,73,1,4,7,2597,0
7,0,59,0,3,4,263,0
1,0,34,0,4,9,263,0
1,0,27,0,6,11,2597,1
1,0,21,0,3,6,2597,0
24,0,132,8,7,36,1464,1
10,0,53,1,6,18,1464,0
1,0,7,1,5,13,1464,0
