Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc
0,26,1,294,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,40,1,3,3,1,17,1.0,0.305085,72,64,15,0,0.301961,77,0,0,0,0,0,164,253,12,10,12,10,16,1,14,0,16,105,1,14,0,178,269,14,12,14,12,19,1,16,0,19,109,1,16,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,31.0,29.0,10.3333,3.0,1.0,1.0,28.0,28.0,9.33333,62.7143,22.424,3.00249,0.0176672,0.0134887,0.096298,0.0366511,8.0,1.0,3.0,5.0,120.0,0.0,12.0,0.0,154.0,16.0,9.0,11.0,2.0,0.0,14.0,57.0,40.0
0,21,1,57,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,11,0,0,11,12,0.5,0.322581,10,4,1,1,0.322581,10,0,0,0,0,0,21,37,0,0,0,0,1,0,1,0,1,17,0,1,0,21,37,0,0,0,0,1,0,1,0,1,17,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.5,2.0,1.0,1.0,1.0,1.0,0.5,51.0,7.42857,2.3444,0.00589857,0.0102046,0.0747136,0.0262005,8.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,35.0,1.0,9.0,0.0,0.0,0.0,1.0,18.0,1.0
0,38,1,87,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,4,1,0,0,1,3,1.0,0.45614,26,21,3,0,0.45614,26,0,0,0,0,0,31,50,1,0,1,0,2,0,2,0,2,20,0,2,0,31,50,1,0,1,0,2,0,2,0,2,20,0,2,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,39.8571,0.0,1.22665,0.00108798,0.00598607,0.0406094,0.0174669,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,33.0,2.0,9.0,1.0,0.0,0.0,2.0,16.0,4.0
0,33,1,158,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,21,3,2,2,5,9,1.0,0.217822,22,21,5,0,0.193277,23,1,1,0,0,1,79,105,1,0,1,0,4,0,4,0,4,56,0,4,0,96,126,3,0,3,0,8,0,6,0,8,61,0,6,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,62.7143,0.0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055,7.0,1.0,2.0,5.0,6.0,0.0,1.0,0.0,77.0,4.0,12.0,0.0,0.0,1.0,4.0,45.0,21.0
0,47,1,123,2,0.150183,1,4,1,0.142857,0.196429,11,11,1,3,3,10,1,2,2,1,4,1.0,0.397849,37,30,3,0,0.397849,37,0,0,0,0,0,56,77,1,0,1,0,3,0,2,0,3,39,0,2,0,56,77,1,0,1,0,3,0,2,0,3,39,0,2,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,62.7143,0.0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055,6.0,1.0,2.0,4.0,3.0,0.0,1.0,0.0,60.0,3.0,9.0,1.0,1.0,0.0,2.0,22.0,10.0
0,28,1,59,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,4,2,2,2,4,1.0,0.538462,14,14,3,0,0.451613,14,0,0,0,0,0,12,27,2,0,2,0,2,0,2,0,2,3,0,2,0,17,32,2,0,2,0,3,0,3,0,3,4,0,3,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,62.7143,0.0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055,5.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,13.0,2.0,9.0,2.0,0.0,0.0,2.0,5.0,3.0
0,33,1,135,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,15,8,0,0,16,21,1.0,0.17284,14,12,2,0,0.141414,14,0,0,0,0,0,67,85,2,0,2,0,5,0,1,0,5,40,0,1,0,85,103,7,0,4,0,8,0,1,0,19,46,0,9,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,62.7143,0.0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055,9.0,1.0,0.0,9.0,10.0,0.0,2.0,0.0,64.0,5.0,9.0,2.0,4.0,0.0,1.0,33.0,15.0
0,30,1,58,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,6,2,2,4,6,1.0,0.413793,12,12,3,0,0.413793,12,1,1,0,0,1,17,29,3,0,3,0,2,0,2,0,2,7,0,2,0,17,29,3,0,3,0,2,0,2,0,2,7,0,2,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,62.7143,0.0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055,4.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,12.0,2.0,10.0,2.0,0.0,1.0,2.0,8.0,3.0
0,34,1,93,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,5,3,2,3,7,0.75,0.311475,19,19,3,1,0.311475,19,0,0,0,0,0,42,60,4,0,4,0,4,0,3,0,4,20,0,3,0,42,60,4,0,4,0,4,0,3,0,4,20,0,3,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,13.0,7.0,4.0,3.0,2.0,10.0,10.0,5.0,62.7143,21.2245,2.40151,0.00966953,0.00960402,0.0743622,0.0225175,7.0,1.0,2.0,5.0,6.0,0.0,4.0,0.0,36.0,4.0,9.0,4.0,1.0,0.0,3.0,17.0,8.0
0,32,1,59,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,7,1,1,5,6,0.5,0.5,23,19,1,1,0.5,23,0,0,0,0,0,23,28,1,1,1,1,1,1,1,0,1,1,1,1,0,23,28,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,6.0,2.33333,7.0,6.0,2.33333,0.0,0.0,0.0,99.0,33.551,2.60998,0.0289249,0.00641575,0.0701584,0.00618888,5.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,9.0,1.0,9.0,0.0,0.0,1.0,1.0,15.0,1.0
0,54,1,453,2,0.127619,3,14,4,0.165,0.197492,66,63,2,6,6,62,28,1,0,59,69,0.4,0.212714,87,72,2,3,0.212714,87,2,2,0,0,2,322,400,3,2,3,2,10,2,4,0,11,205,2,5,0,322,400,3,2,3,2,10,2,4,0,11,205,2,5,0,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,17.0,6.0,2.125,24.0,15.0,3.0,-7.0,2.0,-0.875,99.0,40.521,6.47189,0.0207855,0.0671365,0.292414,0.131498,26.0,2.0,0.0,26.0,45.0,0.0,3.0,0.0,319.0,10.0,12.0,1.0,0.0,0.0,4.0,165.0,58.0
0,25,1,78,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,2,0,8,0.333333,0.390625,25,25,3,6,0.390625,25,1,1,0,0,1,39,54,4,4,4,4,8,0,8,4,8,8,0,8,4,39,54,4,4,4,4,8,0,8,4,8,8,0,8,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,0.6,11.0,6.0,2.2,-8.0,0.0,-1.6,99.0,19.619,5.25817,0.0125676,0.0131499,0.142268,0.0119555,1.0,1.0,1.0,0.0,28.0,0.0,4.0,0.0,24.0,8.0,9.0,4.0,0.0,0.0,8.0,8.0,8.0
0,22,1,42,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,2,1,0,2,0.666667,0.540541,20,20,2,1,0.540541,20,0,0,0,0,0,17,21,6,0,6,0,2,6,2,0,2,9,6,2,0,17,21,6,0,6,0,2,6,2,0,2,9,6,2,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.333333,2.0,1.0,0.666667,-1.0,0.0,-0.333333,99.0,0.0,2.88097,0.00120628,0.0551741,0.187772,0.108062,2.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,13.0,3.0,9.0,0.0,0.0,6.0,3.0,8.0,2.0
0,27,1,78,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,10,2,2,2,1,4,0.75,0.377358,20,20,3,1,0.377358,20,0,0,0,0,0,33,52,5,2,5,2,3,5,3,0,3,23,5,3,0,33,52,5,2,5,2,3,5,3,0,3,23,5,3,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.333333,2.0,1.0,0.666667,-1.0,0.0,-0.333333,99.0,0.0,2.88097,0.00120628,0.0551741,0.187772,0.108062,4.0,1.0,2.0,2.0,6.0,0.0,5.0,0.0,26.0,4.0,9.0,0.0,0.0,5.0,4.0,10.0,10.0
0,23,1,101,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,0,3,5,0,11,0.727273,0.409091,36,35,8,3,0.409091,36,0,0,0,0,0,52,79,6,2,6,2,11,5,10,0,11,26,5,10,0,52,79,6,2,6,2,11,5,10,0,11,26,5,10,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,103.0,102.0,34.3333,104.0,102.0,34.6667,-1.0,0.0,-0.333333,99.0,19.5229,4.3615,0.0298344,0.0588296,0.227768,0.110914,5.0,1.0,2.0,3.0,36.0,0.0,6.0,0.0,42.0,9.0,9.0,1.0,0.0,5.0,8.0,20.0,11.0
0,32,1,176,2,0.0,0,0,0,0.0,0.0,0,0,1,6,6,18,0,0,0,0,5,0.25,0.102362,13,8,1,3,0.0984849,13,0,0,0,0,0,114,140,6,0,6,0,5,0,3,0,5,57,0,3,0,119,145,6,0,6,0,6,0,4,0,6,58,0,4,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0.666667,1.0,1.0,0.333333,1.0,1.0,0.333333,99.0,8.64286,3.09513,0.000931311,0.00675431,0.080868,0.00370199,9.0,1.0,0.0,9.0,10.0,0.0,6.0,0.0,115.0,5.0,9.0,5.0,1.0,1.0,3.0,45.0,17.0
0,35,1,154,2,0.0,0,0,0,0.0,0.0,0,0,1,4,2,22,6,0,0,5,11,0.166667,0.0384615,4,3,1,5,0.0384615,4,0,0,0,0,0,100,120,4,0,4,0,6,1,5,0,6,72,1,5,0,100,120,4,0,4,0,6,1,5,0,6,72,1,5,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,92.0,88.0,18.4,150.0,145.0,30.0,-58.0,0.0,-11.6,66.4286,29.7003,4.75056,0.0839952,0.0194024,0.147995,0.0469234,11.0,1.0,0.0,11.0,15.0,0.0,4.0,0.0,103.0,6.0,9.0,1.0,1.0,1.0,5.0,49.0,20.0
0,28,1,64,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,4,0,0,6,8,1.0,0.30303,10,3,2,0,0.30303,10,0,0,0,0,0,23,37,0,0,0,0,2,0,1,0,2,13,0,1,0,23,37,0,0,0,0,2,0,1,0,2,13,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,46.0,18.0,6.57143,69.0,51.0,9.85714,-23.0,9.0,-3.28571,349.571,154.186,4.92899,0.0119391,0.0090143,0.122947,0.0029026,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,32.0,2.0,9.0,0.0,1.0,0.0,1.0,14.0,3.0
0,29,1,70,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,6,3,3,5,7,1.0,0.648649,24,13,2,0,0.648649,24,0,0,0,0,0,13,42,0,0,0,0,2,0,1,0,2,5,0,1,0,13,42,0,0,0,0,2,0,1,0,2,5,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,5.0,47.0,13.0,5.22222,87.0,51.0,9.66667,-40.0,1.0,-4.44444,349.571,149.696,2.88097,0.0058919,0.0551741,0.187772,0.108062,6.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,26.0,2.0,9.0,0.0,1.0,0.0,1.0,10.0,2.0
0,26,1,85,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,7,1,2,9,13,0.25,0.431373,22,1,1,3,0.431373,22,0,0,0,0,0,29,60,1,0,1,0,4,0,3,0,4,13,0,3,0,29,60,1,0,1,0,4,0,3,0,4,13,0,3,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,6.0,79.0,18.0,6.58333,114.0,51.0,9.5,-35.0,7.0,-2.91667,349.571,155.192,4.65286,0.0771399,0.0571345,0.2271,0.108089,7.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,52.0,4.0,9.0,0.0,1.0,1.0,3.0,25.0,4.0
0,29,1,98,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,13,4,0,0,6,9,1.0,0.0983607,6,2,2,0,0.0983607,6,0,0,0,0,0,55,70,1,0,1,0,3,0,1,0,3,34,0,1,0,55,70,1,0,1,0,3,0,1,0,3,34,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,7.0,83.0,39.0,9.22222,81.0,61.0,9.0,2.0,8.0,0.222222,349.571,134.069,4.17914,0.011353,0.0114939,0.114259,0.0207742,5.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,60.0,3.0,9.0,0.0,1.0,0.0,1.0,34.0,11.0
0,31,1,160,2,0.0,0,0,0,0.0,0.0,0,0,1,5,4,29,8,0,0,20,24,1.0,0.255474,35,7,2,0,0.255474,35,0,0,0,0,0,102,130,4,0,4,0,4,0,1,0,4,69,0,1,0,102,130,4,0,4,0,4,0,1,0,4,69,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,6.0,87.0,46.0,7.90909,121.0,51.0,11.0,-34.0,3.0,-3.09091,349.571,164.714,6.17458,0.216048,0.0138113,0.15911,0.0205534,10.0,1.0,0.0,10.0,3.0,0.0,4.0,0.0,88.0,3.0,9.0,4.0,2.0,0.0,1.0,53.0,23.0
0,40,1,288,2,0.0,0,0,0,0.0,0.0,0,0,1,10,5,47,13,0,0,15,19,1.0,0.116751,23,19,4,0,0.134259,29,0,0,0,0,0,174,231,0,0,0,0,4,0,3,0,4,137,0,3,0,187,249,7,13,1,0,7,0,6,0,87,141,0,74,3,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,8.0,338.0,151.0,26.0,174.0,51.0,13.3846,164.0,111.0,12.6154,349.571,231.055,7.70696,0.0988963,0.0235861,0.212649,0.0547781,12.0,1.0,0.0,12.0,6.0,0.0,0.0,0.0,206.0,4.0,9.0,0.0,1.0,0.0,3.0,78.0,47.0
0,23,1,329,2,0.0,0,0,0,0.0,0.0,0,0,1,3,2,13,0,2,2,0,3,0.0,0.0130719,4,0,0,2,0.0130719,4,0,0,0,0,0,302,307,2,0,2,0,3,0,1,0,3,33,0,1,0,302,307,2,0,2,0,3,0,1,0,3,33,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,22.0,11.0,4.4,58.0,49.0,11.6,-36.0,1.0,-7.2,349.571,176.571,2.88097,0.00638699,0.0551741,0.187772,0.108062,6.0,1.0,2.0,4.0,3.0,0.0,2.0,0.0,44.0,3.0,9.0,0.0,0.0,0.0,1.0,26.0,13.0
0,7,1,744,2,0.260824,9,90,13,0.237127,0.261194,175,175,3,6,6,216,11,4,4,13,52,0.04,0.0194611,13,3,1,24,0.0302594,21,1,1,0,0,1,655,717,79,6,40,6,39,5,24,0,39,491,44,24,0,673,738,83,6,44,6,42,5,27,0,42,494,44,27,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,6.0,125.0,34.0,8.92857,100.0,28.0,7.14286,25.0,19.0,1.78571,264.857,56.4354,6.53022,0.0788933,0.0426173,0.225197,0.114191,15.0,1.0,3.0,13.0,496.0,0.0,40.0,39.0,574.0,32.0,9.0,19.0,11.0,21.0,17.0,177.0,179.0
0,6,1,1625,2,0.487087,26,403,59,0.461728,0.461835,748,720,1,9,6,456,4,1,9,11,65,0.0,0.0,0,0,0,8,0.0,0,1,1,0,0,1,1614,1620,57,1,18,1,54,4,7,1,54,979,43,7,1,1614,1620,57,1,18,1,54,4,7,1,54,979,43,7,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,618.0,431.0,154.5,343.0,176.0,85.75,275.0,255.0,68.75,264.857,23.4621,1.41194,0.0023938,0.0315366,0.0941817,0.099295,4.0,1.0,1.0,3.0,1275.0,0.0,18.0,39.0,1504.0,51.0,9.0,2.0,45.0,7.0,5.0,238.0,408.0
0,13,1,192,2,0.644105,7,50,8,0.405556,0.663551,73,71,1,3,3,26,1,2,6,0,5,0.8,0.384181,68,68,4,1,0.384181,68,0,0,0,0,0,109,180,5,1,5,1,5,3,4,0,5,73,3,4,0,109,180,5,1,5,1,5,3,4,0,5,73,3,4,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,8.0,6.0,2.66667,8.0,6.0,2.66667,0.0,0.0,0.0,264.857,220.839,2.76873,0.00606085,0.037311,0.137154,0.113602,4.0,1.0,1.0,3.0,3.0,0.0,5.0,0.0,87.0,3.0,27.0,0.0,0.0,3.0,2.0,28.0,24.0
0,22,1,49,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,5,3,1,1,3,5,0.0,0.0714286,2,0,0,2,0.0714286,2,0,0,0,0,0,26,28,1,0,1,0,2,0,1,0,2,12,0,1,0,26,28,1,0,1,0,2,0,1,0,2,12,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,31.0,13.0,7.75,68.0,51.0,17.0,-37.0,1.0,-9.25,349.571,143.184,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,6.0,1.0,1.0,6.0,1.0,0.0,1.0,2.0,23.0,2.0,31.0,0.0,0.0,1.0,1.0,11.0,2.0
0,9,1,439,2,0.0,0,0,0,0.0,0.0,0,0,1,4,3,69,0,2,27,0,36,0.125,0.0408719,15,15,4,28,0.0408719,15,0,0,0,0,0,352,431,16,9,16,9,36,2,31,1,36,167,2,31,1,352,431,16,9,16,9,36,2,31,1,36,167,2,31,1,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,65.0,46.0,16.25,27.0,18.0,6.75,38.0,38.0,9.5,264.857,227.662,4.36338,0.0468221,0.0366038,0.166707,0.100452,6.0,1.0,1.0,5.0,190.0,0.0,16.0,0.0,256.0,20.0,9.0,0.0,0.0,4.0,15.0,38.0,47.0
0,25,1,64,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0789474,3,3,0,1,0.0789474,3,0,0,0,0,0,35,40,1,0,1,0,0,1,0,0,0,0,1,0,0,35,40,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,40.0,15.0,8.0,65.0,50.0,13.0,-25.0,12.0,-5.0,254.429,30.4929,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,1,81,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,0,4,1,0,2,1.0,0.73913,51,51,3,0,0.73913,51,0,0,0,0,0,18,74,8,0,8,0,2,8,2,0,2,3,8,2,0,18,74,8,0,8,0,2,8,2,0,2,3,8,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,264.857,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,8.0,0.0,9.0,3.0,9.0,0.0,0.0,8.0,3.0,4.0,2.0
0,4,1,133,2,0.632576,5,44,6,0.338462,0.623188,44,43,1,3,3,19,0,2,3,0,6,0.4,0.398305,47,47,2,3,0.398305,47,0,0,0,0,0,71,130,5,1,5,1,6,0,4,0,6,34,0,4,0,71,130,5,1,5,1,6,0,4,0,6,34,0,4,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,264.857,159.143,2.76873,0.00207117,0.037311,0.137154,0.113602,5.0,1.0,2.0,3.0,6.0,0.0,5.0,0.0,57.0,4.0,27.0,0.0,0.0,1.0,2.0,26.0,17.0
0,23,1,340,2,0.320285,3,35,7,0.169811,0.276923,54,54,1,5,2,62,5,15,25,0,24,0.909091,0.346405,106,105,20,2,0.346405,106,1,1,3,3,1,200,318,16,7,16,7,24,0,21,4,28,125,0,25,4,200,318,16,7,16,7,24,0,21,4,28,125,0,25,4,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,349.0,274.0,58.1667,283.0,274.0,47.1667,66.0,38.0,11.0,121.571,103.953,5.34192,0.126545,0.103812,0.341011,0.279462,16.0,2.0,13.0,3.0,231.0,3.0,16.0,0.0,182.0,22.0,41.0,0.0,0.0,0.0,20.0,57.0,60.0
0,44,1,106,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,12,0,2,5,0,7,0.714286,0.458333,33,32,5,2,0.458333,33,0,0,0,0,0,39,63,1,0,1,0,7,0,6,0,7,22,0,6,0,39,63,1,0,1,0,7,0,6,0,7,22,0,6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,7.0,95.0,19.0,7.30769,98.0,51.0,7.53846,-3.0,13.0,-0.230769,368.143,130.263,4.07967,0.026554,0.00682189,0.0995781,0.00145655,7.0,1.0,2.0,5.0,21.0,0.0,1.0,0.0,40.0,7.0,9.0,1.0,1.0,0.0,6.0,24.0,12.0
0,40,1,283,2,0.0,0,0,0,0.0,0.0,0,0,1,7,1,28,1,13,19,0,7,1.0,0.359813,77,72,7,0,0.334764,78,0,0,0,0,0,137,220,8,0,8,0,7,0,6,0,7,85,0,6,0,155,244,16,0,16,0,10,7,7,0,10,87,7,7,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,106.0,76.0,15.1429,47.0,33.0,6.71429,59.0,43.0,8.42857,213.429,87.9016,4.70954,0.462237,0.0124595,0.127247,0.021855,18.0,1.0,13.0,5.0,15.0,0.0,8.0,0.0,126.0,6.0,9.0,8.0,1.0,0.0,5.0,56.0,27.0
0,39,1,331,2,0.194595,1,8,2,0.0955631,0.170213,28,24,1,2,2,47,3,217,378,5,22,1.0,0.496241,132,132,18,0,0.483516,132,0,0,0,0,0,134,286,6,9,6,9,17,0,17,1,17,95,0,17,1,141,293,7,9,7,9,19,0,19,1,19,97,0,19,1,9.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,10.0,424.0,58.0,13.25,238.0,51.0,7.4375,186.0,51.0,5.8125,368.143,168.949,9.3931,0.127039,0.0877331,0.400665,0.210511,179.0,1.0,174.0,5.0,120.0,0.0,6.0,0.0,138.0,16.0,18.0,5.0,0.0,1.0,16.0,99.0,46.0
0,35,1,476,2,0.168498,1,6,2,0.0859729,0.154696,38,28,1,5,1,48,6,159,261,2,19,1.0,0.477663,139,135,18,0,0.528351,205,2,2,0,0,2,152,329,16,7,0,0,17,0,17,5,41,111,0,38,9,183,442,34,7,16,0,20,16,17,5,59,114,16,41,9,7.0,7.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,46.0,7.0,0.0,10.0,991.0,136.0,21.5435,684.0,199.0,14.8696,307.0,133.0,6.67391,368.143,189.416,16.2091,0.427376,0.111507,0.585738,0.232305,14.0,3.0,11.0,3.0,15.0,0.0,0.0,16.0,49.0,6.0,104.0,0.0,0.0,0.0,6.0,13.0,17.0
0,25,1,96,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,0,11,1,0,3,0.333333,0.7125,57,57,1,2,0.7125,57,0,0,0,0,0,23,72,8,0,8,0,3,7,2,0,3,10,7,2,0,23,72,8,0,8,0,3,7,2,0,3,10,7,2,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,167.0,96.0,20.875,115.0,96.0,14.375,52.0,32.0,6.5,121.571,66.6801,8.13453,0.106547,0.0265863,0.231586,0.0568552,1.0,1.0,1.0,0.0,3.0,0.0,8.0,0.0,16.0,3.0,18.0,1.0,1.0,0.0,2.0,5.0,7.0
