target,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
1,12,33,1,1,1,0.0,True,1.0,24154.0,3.0,1.0,False,3.0,163713.0,5.0,2.0,117.0,299.0,299.0,117.0,299.0,299.0,65.0,168.0,168.0,0.0964912280701754,0.2470760233918128,0.2470760233918128
1,31,28,6,1,1,0.7664375166720497,True,2.0,471102.0,11.0,3.0,False,20.0,5292679.0,40.0,2.0,147.0,609.0,609.0,124.0,462.0,462.0,136.0,575.0,575.0,0.0088001027749229,0.0369989722507708,0.0369989722507708
1,1287,1238,4,1,1,0.8574363341322414,True,3.0,294769.0,21.0,3.0,True,1.0,351.5,1.0,1.0,2499.0,2499.0,2499.0,2113.0,2113.0,2113.0,1831.0,1831.0,1831.0,0.0936605316973415,0.0936605316973415,0.0936605316973415
0,48,4,6,4,2,0.8295773887483071,True,9.0,347660.0,29.0,8.0,False,17.0,87453.0,70.0,2.0,78.0,452.0,452.0,78.0,452.0,452.0,74.0,438.0,438.0,0.0090623489608506,0.0530449492508458,0.0530449492508458
1,63,11,7,2,1,0.7583173578722365,True,4.0,354968.0,17.0,4.0,False,41.0,325053.28571428574,345.0,2.0,2570.0,4650.0,4650.0,2140.0,3370.0,3370.0,1896.0,3639.0,3639.0,0.0952118048584621,0.1826942381047982,0.1826942381047982
1,32,0,1,1,1,0.0,True,2.0,793399.0,12.0,2.0,False,5.0,2326922.0,12.0,2.0,650.0,799.0,799.0,648.0,797.0,797.0,355.0,458.0,458.0,0.0985058107360265,0.1270060874377421,0.1270060874377421
1,30,1,1,1,1,0.0,True,6.0,1579791.0,26.0,12.0,False,1.0,2092.0,4.0,1.0,21.0,482.0,494.0,21.0,482.0,494.0,16.0,443.0,451.0,0.003845283872427,0.1004297670210359,0.1022393123727663
1,3,1,1,1,1,0.0,True,3.0,50815729.0,10.0,6.0,False,5.0,16597.0,7.0,2.0,26.0,1509.0,1526.0,26.0,1367.0,1384.0,23.0,1157.0,1172.0,0.0020957038071952,0.1011177086971708,0.1024275235766678
1,7,8,1,1,1,0.0,True,3.0,67255.0,14.0,4.0,False,6.0,59891.0,54.0,1.0,479.0,246.0,531.0,350.0,196.0,384.0,421.0,215.0,465.0,0.0215218278253774,0.011015911872705,0.023765809873521
1,174,0,6,1,1,0.8281176631007698,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
0,1152,632,15,1,1,0.8600421599512785,True,8.0,1551685.0,30.0,9.0,False,5.0,396508.6,9.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,0.0070564516129032,0.0070564516129032,0.0070564516129032
0,1,1,1,1,1,0.0,True,1.0,2357854.0,8.0,5.0,False,4.0,477343.0,10.0,1.0,0.0,437.0,437.0,0.0,437.0,437.0,0.0,380.0,380.0,0.0002178649237472,0.0830065359477124,0.0830065359477124
1,94,163,10,2,1,0.1297075682794265,True,2.0,183491.0,6.0,2.0,False,13.0,2450068.6,72.0,2.0,145.0,430.0,430.0,145.0,430.0,430.0,131.0,383.0,383.0,0.0201619062165877,0.0586528180846189,0.0586528180846189
1,8,68,4,1,1,0.5250595838940433,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
0,28,6,1,1,1,0.0,True,1.0,991.0,2.0,2.0,False,14.0,1119539.0,40.0,1.0,1420.0,2721.0,3065.0,1364.0,2255.0,2546.0,842.0,1975.0,2181.0,0.0579660317678608,0.1358729285566939,0.1500378188819363
1,555,12,5,2,1,0.3426752774246533,True,3.0,7873.0,7.0,3.0,True,1.0,450774.4,1.0,1.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,6.0,6.0,0.0101449275362318,0.0101449275362318,0.0101449275362318
1,124,124,34,8,1,0.8361516668065438,True,3.0,46793.0,21.0,14.0,False,32.0,106040.70588235294,152.0,2.0,10.0,595.0,603.0,10.0,591.0,599.0,10.0,436.0,444.0,0.002518315018315,0.1000457875457875,0.1018772893772893
0,5,1,1,1,1,0.0,True,1.0,811138.0,18.0,10.0,False,9.0,453985.0,18.0,1.0,291.0,1465.0,1621.0,290.0,1454.0,1609.0,264.0,1282.0,1418.0,0.0275926697209496,0.1335901707621824,0.1477509371095376
1,140,14,6,1,1,0.7508326014290215,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,3,1,1,1,1,0.0,True,1.0,27215.0,4.0,3.0,False,5.0,172924.0,7.0,2.0,4.0,524.0,528.0,4.0,524.0,528.0,4.0,479.0,483.0,0.0011130899376669,0.1068566340160284,0.107747105966162
0,18,26,7,1,1,0.6072383195561168,True,1.0,176766.0,3.0,2.0,False,2.0,130850.71428571428,2.0,1.0,23.0,2.0,24.0,23.0,2.0,24.0,21.0,2.0,22.0,0.1170212765957446,0.0159574468085106,0.1223404255319148
0,13,5,3,1,1,0.7079749057776119,True,1.0,7763.0,4.0,3.0,True,4.0,297238.0,9.0,1.0,131.0,131.0,131.0,131.0,131.0,131.0,113.0,113.0,113.0,0.053196453569762,0.053196453569762,0.053196453569762
1,11,3,1,1,1,0.0,True,2.0,513914.0,11.0,4.0,False,1.0,6899387.0,1.0,2.0,785.0,1005.0,1005.0,582.0,767.0,767.0,679.0,879.0,879.0,0.0399131302459353,0.0516522862006221,0.0516522862006221
1,548,0,3,1,1,0.3117806148878028,True,6.0,1091316.0,22.0,6.0,False,14.0,141436.0,42.0,2.0,339.0,3266.0,3266.0,277.0,2663.0,2663.0,305.0,2466.0,2466.0,0.019160926737633,0.1544771446462116,0.1544771446462116
1,416,2,4,1,1,0.8311068583982091,True,10.0,29177732.0,61.0,13.0,False,15.0,2781813.0,59.0,2.0,1928.0,395.0,2179.0,1677.0,330.0,1884.0,1676.0,332.0,1888.0,0.1338708389877863,0.0265825816236928,0.150794284345813
1,27,2,2,2,2,0.9293636260137188,True,1.0,80348.0,4.0,1.0,False,16.0,1424958.5,62.0,2.0,453.0,655.0,655.0,438.0,625.0,625.0,447.0,644.0,644.0,0.0396074617628856,0.0570241357970117,0.0570241357970117
0,173,141,43,7,3,0.8757584375804981,True,3.0,609427.0,53.0,2.0,False,46.0,5574.767441860465,403.0,2.0,3117.0,3565.0,3565.0,2541.0,2923.0,2923.0,2530.0,2852.0,2852.0,0.1321602005117226,0.1489739439193775,0.1489739439193775
1,419,288,8,3,2,0.809234068349789,True,5.0,1116459.0,15.0,3.0,False,2.0,778483.7777777778,2.0,2.0,15.0,24.0,24.0,15.0,24.0,24.0,4.0,5.0,5.0,0.0314465408805031,0.0377358490566037,0.0377358490566037
1,2926,1964,112,11,1,0.7835402676198913,True,4.0,324616.0,33.0,10.0,False,8.0,7426786.321428572,13.0,4.0,52.0,1359.0,1359.0,52.0,1014.0,1014.0,34.0,767.0,767.0,0.002147371004356,0.0471194551812994,0.0471194551812994
1,14,14,8,5,2,0.9357849740192016,True,2.0,13903.0,11.0,1.0,False,15.0,993125.0,61.0,2.0,123.0,662.0,662.0,123.0,661.0,661.0,64.0,575.0,575.0,0.0090947250594655,0.0805932559115713,0.0805932559115713
1,56,1,4,3,2,0.8438132905743033,True,1.0,74730.0,3.0,1.0,False,5.0,469059.0,11.0,2.0,57.0,201.0,201.0,57.0,201.0,201.0,56.0,198.0,198.0,0.0163511187607573,0.0570854847963281,0.0570854847963281
1,12,1,1,1,1,0.0,True,1.0,72497.0,3.0,2.0,False,6.0,15230.0,22.0,1.0,26.0,85.0,99.0,26.0,85.0,99.0,22.0,78.0,91.0,0.0068127962085308,0.0234004739336492,0.0272511848341232
1,104,70,3,3,1,0.6155407835061094,True,4.0,323654.0,15.0,2.0,False,3.0,372218.0,7.0,2.0,252.0,811.0,811.0,252.0,810.0,810.0,48.0,425.0,425.0,0.0329966329966329,0.2868686868686869,0.2868686868686869
0,97,0,3,2,2,0.6764938567155929,True,5.0,7627552.0,18.0,6.0,False,26.0,308128.0,146.0,2.0,381.0,2280.0,2280.0,300.0,1805.0,1805.0,375.0,2197.0,2197.0,0.0233830845771144,0.1366915422885572,0.1366915422885572
1,28,15,2,1,1,0.4464813468968029,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,967,1,4,3,3,0.6446111275139866,True,11.0,644353.0,41.0,7.0,False,0.0,0.0,0.0,2.0,26.0,116.0,116.0,26.0,116.0,116.0,26.0,116.0,116.0,0.0201643017176997,0.087378640776699,0.087378640776699
1,164,295,12,4,3,0.7563811086111495,True,4.0,86982.0,8.0,2.0,False,3.0,213253.61538461535,7.0,1.0,112.0,18.0,123.0,112.0,18.0,123.0,106.0,16.0,116.0,0.084384858044164,0.0134069400630914,0.0922712933753943
1,516,5,10,1,1,0.3832781821061131,True,3.0,5350.0,6.0,1.0,False,2.0,341173.3,3.0,2.0,43.0,43.0,43.0,43.0,43.0,43.0,41.0,41.0,41.0,0.0435684647302904,0.0435684647302904,0.0435684647302904
1,3655,0,10,2,1,0.54852702234331,True,13.0,10847929.0,53.0,12.0,False,23.0,627176.8,60.0,2.0,323.0,901.0,901.0,317.0,735.0,735.0,293.0,815.0,815.0,0.0225460122699386,0.0625766871165644,0.0625766871165644
1,4,0,1,1,1,0.0,True,3.0,1321113.0,16.0,7.0,False,16.0,528626.0,45.0,3.0,63.0,345.0,345.0,63.0,345.0,345.0,57.0,258.0,258.0,0.0198698184309695,0.0887290167865707,0.0887290167865707
1,1,1,1,1,1,0.0,True,2.0,147905.0,13.0,7.0,False,16.0,14292161.0,31.0,3.0,2294.0,3185.0,3185.0,1557.0,2130.0,2130.0,2000.0,2730.0,2730.0,0.127047619047619,0.1733968253968254,0.1733968253968254
0,10,5,1,1,1,0.0,True,1.0,13300.0,5.0,3.0,False,6.0,4066050.0,14.0,2.0,294.0,237.0,526.0,294.0,237.0,526.0,237.0,226.0,458.0,0.0385362694300518,0.0367551813471502,0.0743199481865285
1,22,21,6,1,1,0.8709328320515896,True,6.0,193217.0,35.0,11.0,False,20.0,849090.1666666666,62.0,4.0,1917.0,3087.0,3087.0,1676.0,2608.0,2608.0,1665.0,2711.0,2711.0,0.1339335959482273,0.2180239569097194,0.2180239569097194
1,1425,26,17,4,2,0.5788297930308771,True,1.0,270834.0,7.0,3.0,True,2.0,107031.82352941176,3.0,1.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0928961748633879,0.0928961748633879,0.0928961748633879
1,40,19,6,1,1,0.6898591232048996,True,3.0,341888.0,13.0,2.0,False,3.0,10748318.0,10.0,2.0,78.0,339.0,339.0,78.0,337.0,337.0,67.0,282.0,282.0,0.0082364341085271,0.0342781007751938,0.0342781007751938
1,93,72,8,5,2,0.860705329985572,True,3.0,718686.0,9.0,1.0,False,14.0,7843.0,78.0,2.0,659.0,794.0,794.0,659.0,794.0,794.0,646.0,776.0,776.0,0.0867873910127431,0.104225352112676,0.104225352112676
0,8433,4725,789,144,4,0.8558956599750653,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
0,39,26,9,4,2,0.7571797569547741,True,5.0,71449.0,18.0,6.0,False,48.0,1510564.6666666667,135.0,2.0,203.0,2221.0,2221.0,177.0,1668.0,1668.0,173.0,2051.0,2051.0,0.0095862486915321,0.1130516225001377,0.1130516225001377
1,98,21,9,5,1,0.4579210298131155,True,5.0,85882.0,15.0,2.0,False,38.0,251931.11111111112,285.0,2.0,3371.0,3845.0,3845.0,2740.0,3136.0,3136.0,2575.0,2886.0,2886.0,0.1514759496648241,0.1697636128425261,0.1697636128425261
0,117,440,5,3,2,0.7141249121475444,True,11.0,644349.0,31.0,3.0,False,5.0,193562.4,13.0,2.0,32.0,148.0,148.0,32.0,148.0,148.0,32.0,148.0,148.0,0.0225872689938398,0.1019849418206707,0.1019849418206707
1,208,75,25,4,1,0.9040979838233644,True,4.0,89145.0,11.0,4.0,False,26.0,158747.92,277.0,1.0,6.0,36.0,40.0,6.0,36.0,40.0,5.0,33.0,36.0,0.0007689350249903,0.0043572984749455,0.0047417659874407
1,18,11,2,1,1,0.9784493292686188,True,1.0,1929.0,2.0,1.0,False,15.0,1040805.0,38.0,2.0,260.0,289.0,289.0,238.0,265.0,265.0,149.0,168.0,168.0,0.0143760782058654,0.0161970481119417,0.0161970481119417
1,105,21,4,2,1,0.4512240748266857,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
0,3,4,1,1,1,0.0,True,1.0,29902.0,12.0,1.0,False,18.0,1398643.0,25.0,2.0,116.0,1137.0,1137.0,116.0,908.0,908.0,29.0,185.0,185.0,0.0059101654846335,0.0366430260047281,0.0366430260047281
1,1,1,1,1,1,0.0,True,1.0,1034002.0,9.0,2.0,False,26.0,4137491.0,45.0,2.0,602.0,990.0,990.0,442.0,759.0,759.0,11.0,14.0,14.0,0.0216216216216216,0.027027027027027,0.027027027027027
0,148,6,7,2,2,0.6854675567247506,True,4.0,1761215.0,22.0,6.0,False,44.0,4654621.714285715,127.0,3.0,82.0,337.0,337.0,82.0,245.0,245.0,80.0,329.0,329.0,0.0050077279752704,0.0204018547140649,0.0204018547140649
0,8,12,4,2,2,0.8804820237218406,True,5.0,1436287.0,21.0,10.0,False,11.0,2496644.0,20.0,2.0,6.0,1613.0,1616.0,6.0,1612.0,1615.0,6.0,1533.0,1536.0,0.0009095634095634,0.1993243243243243,0.1997141372141372
0,119,33,3,2,2,0.233161320868682,True,4.0,1029627.0,23.0,1.0,True,0.0,0.0,0.0,1.0,140.0,140.0,140.0,140.0,140.0,140.0,133.0,133.0,133.0,0.0552577319587628,0.0552577319587628,0.0552577319587628
1,12,2,1,1,1,0.0,True,3.0,81467.0,11.0,1.0,False,3.0,207459.0,3.0,2.0,349.0,576.0,576.0,274.0,500.0,500.0,324.0,539.0,539.0,0.0253411306042884,0.0421052631578947,0.0421052631578947
1,3,0,1,1,1,0.0,True,1.0,8038.0,3.0,2.0,False,1.0,1411356.0,7.0,1.0,40.0,22.0,59.0,40.0,22.0,59.0,17.0,7.0,23.0,0.0972972972972973,0.0432432432432432,0.1297297297297297
1,21,1,5,2,1,0.8043461359047003,True,3.0,1890768.0,13.0,5.0,False,26.0,2452392.8,62.0,3.0,116.0,1349.0,1349.0,115.0,1345.0,1345.0,91.0,1160.0,1160.0,0.011622031328954,0.1466649823143001,0.1466649823143001
1,13,1,2,2,2,0.5916727785823275,True,8.0,1815463.0,37.0,16.0,False,7.0,2056081.0,13.0,2.0,0.0,2699.0,2699.0,0.0,2645.0,2645.0,0.0,2519.0,2519.0,9.062896501721952e-05,0.2283849918433931,0.2283849918433931
1,194,2377,2,1,1,0.5709043582402149,True,7.0,499092.0,33.0,12.0,True,3.0,525673.0,5.0,1.0,123.0,123.0,123.0,123.0,123.0,123.0,106.0,106.0,106.0,0.0365562008882815,0.0365562008882815,0.0365562008882815
1,650,318,77,9,2,0.7387628748037497,True,4.0,176395.0,11.0,3.0,True,4.0,49589.75,14.0,1.0,23.0,23.0,23.0,23.0,23.0,23.0,19.0,19.0,19.0,0.0421052631578947,0.0421052631578947,0.0421052631578947
0,8,5,2,1,1,0.6193821946787638,True,1.0,77712.0,4.0,1.0,False,9.0,1988462.5,20.0,2.0,145.0,452.0,452.0,143.0,443.0,443.0,141.0,421.0,421.0,0.0166471277842907,0.0494724501758499,0.0494724501758499
1,23,4,3,1,1,0.7517534997669404,True,5.0,103208.0,16.0,4.0,False,2.0,9171.0,3.0,2.0,61.0,206.0,206.0,58.0,180.0,180.0,54.0,187.0,187.0,0.0033335353657797,0.0113946299775743,0.0113946299775743
1,7,16,4,1,1,0.6207621019142506,True,1.0,155748.0,3.0,1.0,False,6.0,45938.0,26.0,2.0,42.0,108.0,108.0,42.0,108.0,108.0,36.0,98.0,98.0,0.0344186046511627,0.0920930232558139,0.0920930232558139
1,181,17,9,1,1,0.7934579417690278,True,8.0,261550.0,38.0,23.0,False,2.0,469251.0,3.0,2.0,9.0,214.0,215.0,8.0,214.0,214.0,9.0,198.0,199.0,0.0008093889113719,0.016106839336301,0.0161877782274382
1,45,12,1,1,1,0.0,True,4.0,698202.0,18.0,8.0,False,1.0,1299961.0,1.0,1.0,2715.0,209.0,2882.0,1838.0,206.0,2002.0,105.0,9.0,110.0,0.1091658084449021,0.0102986611740473,0.1143151390319258
1,2028,55,20,4,2,0.6169059435751053,True,11.0,1232468.0,63.0,11.0,False,57.0,962664.45,175.0,1.0,138.0,242.0,337.0,116.0,153.0,229.0,136.0,241.0,334.0,0.0062654349217963,0.0110674105917863,0.0153205890423488
1,5,0,3,2,1,0.8649735207179273,True,2.0,4046088.0,7.0,1.0,False,1.0,11145126.0,1.0,2.0,118.0,138.0,138.0,100.0,119.0,119.0,110.0,127.0,127.0,0.0078362160254147,0.0090363572184962,0.0090363572184962
0,4,4,4,1,1,1.0,True,1.0,364417.0,3.0,1.0,False,6.0,7498426.0,10.0,2.0,175.0,191.0,191.0,167.0,183.0,183.0,141.0,155.0,155.0,0.0125187340209821,0.0137529754033324,0.0137529754033324
1,180,36,3,2,2,0.666911043670755,True,7.0,186722.0,27.0,3.0,False,16.0,2331235.6666666665,28.0,2.0,1061.0,2082.0,2082.0,1035.0,2015.0,2015.0,991.0,1979.0,1979.0,0.0868575431223185,0.173364854215918,0.173364854215918
1,419,410,22,4,2,0.8859509747863402,True,2.0,573050.0,15.0,4.0,False,6.0,26328.0,62.0,2.0,99.0,152.0,152.0,97.0,150.0,150.0,98.0,148.0,148.0,0.0284482758620689,0.0428160919540229,0.0428160919540229
0,3,1,1,1,1,0.0,True,1.0,354753.0,16.0,1.0,False,2.0,330979.0,4.0,2.0,165.0,493.0,633.0,162.0,328.0,465.0,155.0,451.0,584.0,0.0079203899268887,0.022948822095857,0.0297014622258326
1,117,115,27,2,1,0.8590013312014814,True,6.0,178151.0,31.0,10.0,False,11.0,6799.0,235.0,2.0,3312.0,3768.0,3768.0,2699.0,3083.0,3083.0,2517.0,2813.0,2813.0,0.151013554036224,0.1687657430730478,0.1687657430730478
1,44801,0,429,108,3,0.7419942829720788,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,367,295,18,4,1,0.686664292397733,True,10.0,530469.0,44.0,4.0,False,55.0,66586.33333333333,203.0,1.0,203.0,275.0,448.0,200.0,164.0,334.0,190.0,258.0,423.0,0.0095128996912043,0.0128996912043032,0.0211176411993226
0,6,6,1,1,1,0.0,True,1.0,15051.0,6.0,2.0,False,6.0,2415263.0,10.0,2.0,117.0,696.0,696.0,117.0,695.0,695.0,102.0,548.0,548.0,0.0170191672174487,0.0907138136153337,0.0907138136153337
1,22,0,2,1,1,0.5746356978376794,True,1.0,69346.0,8.0,6.0,False,15.0,150297.0,53.0,3.0,89.0,1984.0,2036.0,89.0,1950.0,2002.0,67.0,1038.0,1081.0,0.0074700648137976,0.1141381961990552,0.118861913654839
1,32,16,3,1,1,0.8722208507618189,True,10.0,444995.0,41.0,6.0,False,19.0,64818.0,67.0,3.0,1072.0,1268.0,1268.0,1043.0,1217.0,1217.0,833.0,1013.0,1013.0,0.0860503508047874,0.1046223689640941,0.1046223689640941
0,30,3,2,2,2,0.5328350630342233,True,2.0,59281.0,14.0,7.0,False,14.0,47268.0,21.0,3.0,2.0,374.0,374.0,2.0,372.0,372.0,2.0,362.0,362.0,0.0006105006105006,0.0738705738705738,0.0738705738705738
1,3,0,1,1,1,0.0,True,1.0,26856.0,7.0,1.0,False,0.0,0.0,0.0,2.0,92.0,92.0,92.0,92.0,92.0,92.0,52.0,52.0,52.0,0.1802721088435374,0.1802721088435374,0.1802721088435374
1,20,0,1,1,1,0.0,True,2.0,284997.0,11.0,5.0,False,4.0,1240.0,21.0,3.0,78.0,160.0,160.0,78.0,160.0,160.0,56.0,124.0,124.0,0.016341743119266,0.0358371559633027,0.0358371559633027
1,128,7,10,3,1,0.7920197479323564,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,42,497,4,4,2,0.2075133098631371,True,1.0,766.0,2.0,2.0,False,16.0,50351.0,52.0,1.0,12.0,123.0,124.0,12.0,123.0,124.0,12.0,120.0,121.0,0.0089717046238785,0.0835058661145617,0.0841959972394755
0,3,0,2,2,1,0.9182958340544896,True,2.0,260203.0,11.0,7.0,False,22.0,2223246.0,38.0,1.0,18.0,255.0,273.0,17.0,170.0,187.0,18.0,211.0,229.0,0.0010974412291341,0.0122451337145497,0.0132848148789926
0,529,1549,10,2,2,0.5207145632293477,True,7.0,411686.0,27.0,9.0,False,2.0,104676.25,3.0,2.0,52.0,183.0,183.0,52.0,183.0,183.0,0.0,11.0,11.0,0.0035971223021582,0.0431654676258992,0.0431654676258992
1,1,0,1,1,1,0.0,True,1.0,21156.0,6.0,1.0,False,7.0,442919.0,15.0,2.0,55.0,219.0,219.0,55.0,219.0,219.0,26.0,97.0,97.0,0.0368349249658935,0.1336971350613915,0.1336971350613915
1,1,0,1,1,1,0.0,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,341,213,3,1,1,0.3102181628414276,True,7.0,1399992.0,17.0,3.0,False,8.0,2187492.0,11.0,2.0,182.0,467.0,467.0,182.0,467.0,467.0,165.0,375.0,375.0,0.0278476765643348,0.0630766649890958,0.0630766649890958
1,23,23,8,4,2,0.9222543917789072,True,3.0,4052196.0,21.0,7.0,False,9.0,493378.875,14.0,1.0,282.0,483.0,747.0,281.0,482.0,746.0,235.0,391.0,610.0,0.0438173041217972,0.0727812848124768,0.1134422577051615
1,21,2,3,1,1,0.7250832502304526,True,1.0,72963.0,3.0,1.0,False,2.0,27040551.0,2.0,1.0,339.0,50.0,367.0,315.0,43.0,337.0,258.0,37.0,273.0,0.7337110481586402,0.1076487252124645,0.7762039660056658
1,224,95,11,3,2,0.8454772376681889,True,3.0,535973.0,20.0,6.0,False,15.0,683881.2727272727,24.0,3.0,164.0,3571.0,3571.0,139.0,3166.0,3166.0,163.0,2894.0,2894.0,0.0115884680610514,0.2045647258338044,0.2045647258338044
1,24,9,11,7,1,0.967622659270062,True,3.0,110027.0,21.0,7.0,False,14.0,394860.8181818182,43.0,2.0,138.0,477.0,477.0,138.0,476.0,476.0,104.0,364.0,364.0,0.0255598831548198,0.0888510223953261,0.0888510223953261
1,4,10,4,2,1,0.9315602842833156,True,4.0,342231.0,14.0,3.0,False,10.0,1953.0,22.0,2.0,36.0,42.0,42.0,36.0,42.0,42.0,32.0,37.0,37.0,0.0041872858774267,0.0048217231315822,0.0048217231315822
1,2,4,1,1,1,0.0,True,1.0,95047.0,5.0,2.0,False,3.0,543819.0,11.0,3.0,413.0,771.0,771.0,412.0,770.0,770.0,323.0,490.0,490.0,0.1948286229705352,0.2952495490078172,0.2952495490078172
1,22334,0,45,3,1,0.7644055152943368,True,7.0,2295962.0,51.0,13.0,False,0.0,0.0,0.0,2.0,35.0,1138.0,1138.0,34.0,873.0,873.0,32.0,1027.0,1027.0,0.0024696901661427,0.0769345906301451,0.0769345906301451
1,11,7,2,1,1,0.7642045065086203,True,2.0,110658.0,11.0,6.0,False,10.0,654282.5,39.0,3.0,1309.0,845.0,1920.0,1308.0,845.0,1919.0,638.0,573.0,1091.0,0.0932710553203911,0.0837833892862355,0.159392789373814
1,298,205,8,3,2,0.8441195329519116,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,3,2,1,1,1,0.0,True,1.0,11254.0,5.0,2.0,False,9.0,3012360.0,15.0,2.0,108.0,515.0,515.0,91.0,421.0,421.0,100.0,488.0,488.0,0.0074881376037959,0.0362544483985765,0.0362544483985765
0,97,97,1,1,1,0.0,True,1.0,64292.0,10.0,4.0,False,6.0,60701.0,26.0,3.0,69.0,349.0,349.0,69.0,349.0,349.0,30.0,186.0,186.0,0.0457227138643067,0.275811209439528,0.275811209439528
0,264,282,62,11,1,0.9228475295545084,True,2.0,73291.0,10.0,4.0,False,15.0,2920604.064516129,34.0,2.0,83.0,83.0,83.0,79.0,79.0,79.0,10.0,10.0,10.0,0.0214007782101167,0.0214007782101167,0.0214007782101167
0,156,40,6,2,1,0.6880432254319131,True,1.0,248928.0,5.0,4.0,False,19.0,230122.3333333333,71.0,1.0,0.0,125.0,125.0,0.0,125.0,125.0,0.0,124.0,124.0,0.0001943256898561,0.0242907112320248,0.0242907112320248
1,1114,3356,91,7,2,0.8335251715198693,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
0,14,13,13,5,2,0.9971495145997448,True,1.0,80430.0,4.0,1.0,False,32.0,715490.4615384615,76.0,2.0,52.0,306.0,306.0,52.0,298.0,298.0,50.0,257.0,257.0,0.003215028683099,0.0162642627497951,0.0162642627497951
1,37,35,8,8,1,0.7718741902755535,True,2.0,75100.0,9.0,5.0,False,9.0,189302.625,26.0,1.0,41.0,527.0,538.0,41.0,526.0,537.0,19.0,141.0,143.0,0.0071761750986724,0.050950843200574,0.0516684607104413
0,1,0,1,1,1,0.0,True,2.0,888407.0,11.0,4.0,False,24.0,70340.0,83.0,2.0,289.0,990.0,1228.0,267.0,692.0,912.0,272.0,571.0,797.0,0.0134284308903098,0.0281357599606492,0.0392523364485981
1,32,18,2,1,1,0.4689955935892812,True,8.0,7152336.0,25.0,5.0,False,4.0,1037741.0,48.0,2.0,362.0,369.0,369.0,286.0,293.0,293.0,309.0,316.0,316.0,0.0162857893354347,0.0166535329655897,0.0166535329655897
0,141,136,37,5,1,0.8540833666035044,True,3.0,100267.0,8.0,1.0,False,49.0,86580.16216216216,435.0,2.0,230.0,630.0,630.0,217.0,606.0,606.0,191.0,507.0,507.0,0.0211058590744201,0.0558425854677366,0.0558425854677366
1,185,88,4,2,2,0.6870159380814912,True,2.0,17634.0,9.0,4.0,False,2.0,897355.2,3.0,3.0,16.0,84.0,84.0,16.0,84.0,84.0,13.0,64.0,64.0,0.0073606729758149,0.0341745531019979,0.0341745531019979
1,4,2,3,1,1,0.579380164285695,True,2.0,162819.0,5.0,1.0,False,2.0,455925.0,4.0,2.0,198.0,446.0,446.0,198.0,446.0,446.0,167.0,376.0,376.0,0.0526810912511759,0.1182188773910316,0.1182188773910316
1,6,4,2,2,2,0.9709505944546686,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
