McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
44,0,247,0,4735,1,1,0
151,0,733,0,4735,1,4,1
2,0,21,0,4735,1,1,0
3,0,31,0,4735,1,1,0
5,0,32,1,4735,1,2,0
5,0,32,0,4735,1,1,0
2,0,23,0,4735,1,1,0
22,0,219,0,4735,1,1,0
6,0,87,0,4735,1,1,0
1,0,19,1,4735,1,1,0
21,0,90,0,4735,1,2,0
8,0,67,0,4735,1,1,1
22,0,232,0,4735,1,1,1
19,0,237,0,4735,1,1,0
28,0,161,0,319,1,1,0
37,0,181,1,4735,2,2,0
11,0,84,0,319,1,1,0
12,0,51,0,6,1,2,0
24,0,123,0,319,1,1,0
20,0,209,1,4735,1,2,0
41,0,166,0,4735,1,3,0
1,0,57,0,4735,2,7,0
96,0,707,1,4735,3,19,1
13,0,82,0,4735,1,2,0
14,0,97,0,4735,1,1,0
2,0,27,0,4735,1,1,0
1,0,19,0,4735,1,1,0
2,0,27,0,4735,1,1,0
1,0,19,0,4735,1,1,0
2,0,27,0,4735,1,1,0
1,0,19,0,4735,1,1,0
3,0,55,0,4735,1,1,0
3,0,45,0,4735,1,1,0
3,0,46,0,4735,1,1,0
1,0,34,0,4735,1,1,0
6,0,89,0,4735,1,1,0
13,0,150,1,4735,1,3,0
7,0,100,0,4735,1,1,0
45,0,334,0,4735,1,5,0
3,0,41,0,4735,1,3,0
5,0,76,0,4735,1,3,0
8,0,109,0,4735,1,3,1
13,0,123,0,4735,1,2,0
9,0,93,0,4735,1,4,0
6,0,85,0,4735,1,1,0
10,0,99,0,4735,1,4,0
13,0,112,0,762,1,1,0
6,0,64,0,4735,1,2,0
4,0,54,1,4735,1,2,0
6,0,72,0,4735,1,1,0
13,0,124,0,4735,1,2,0
7,0,71,1,4735,1,3,0
8,0,92,0,4735,1,2,1
4,0,63,0,4735,1,2,0
5,0,68,0,4735,1,4,1
45,0,233,0,4735,1,3,0
10,0,79,0,4735,1,2,0
14,0,83,0,4735,1,2,0
10,0,68,1,4735,1,7,1
20,0,147,0,4735,3,12,0
4,0,65,1,4735,1,2,0
22,0,110,1,4735,1,1,0
15,0,157,0,4735,1,2,0
42,0,224,2,4735,1,5,0
15,0,262,0,4735,1,1,0
8,0,95,1,4735,1,3,0
7,0,91,1,4735,1,3,0
12,0,92,0,4735,1,1,0
44,0,175,0,0,0,1,0
22,0,110,1,4735,1,1,0
17,0,100,0,4735,1,1,0
11,0,75,0,4735,1,1,0
6,0,82,0,4735,1,1,0
75,0,304,1,4735,1,2,0
1,0,33,0,4735,1,1,0
4,0,51,0,4735,1,1,0
22,0,60,0,4735,1,1,0
2,0,32,1,4735,1,3,0
3,0,36,1,4735,1,3,0
1,0,18,0,11,2,2,0
8,0,123,0,11,2,4,0
1,0,54,0,11,2,2,0
7,0,165,0,4735,1,2,0
4,0,26,0,4735,1,2,0
6,0,152,0,4735,1,2,0
1,0,86,0,4735,1,2,0
61,0,241,0,4735,2,6,0
1,0,18,0,11,2,2,0
1,0,22,0,4735,1,2,0
1,0,22,0,11,2,2,0
1,0,15,0,4735,1,2,0
5,0,76,0,4735,2,5,0
1,0,18,0,11,2,2,0
5,0,93,0,11,2,4,0
1,0,56,0,11,2,2,0
1,0,16,0,4735,1,2,0
14,0,125,0,11,3,7,1
1,0,18,0,11,2,2,0
7,0,125,0,4735,2,5,0
1,0,54,0,11,2,3,0
1,0,39,0,4735,1,3,0
13,0,84,0,4735,2,6,0
1,0,28,0,11,2,2,0
1,0,18,0,11,2,2,0
9,0,109,0,11,2,4,0
1,0,49,0,11,2,2,0
1,0,28,0,4735,1,2,0
5,0,81,0,11,2,4,0
1,0,18,0,11,2,2,0
6,0,109,1,4735,2,6,0
1,0,40,0,11,2,3,0
11,0,153,0,4735,1,2,0
33,0,193,0,11,2,8,0
1,0,18,0,11,2,2,0
2,0,56,0,11,2,5,0
1,0,37,0,11,2,3,0
1,0,28,0,4735,1,2,0
4,0,75,0,11,2,5,0
1,0,18,0,11,2,2,0
21,0,240,1,4735,2,9,0
1,0,106,0,4735,2,6,0
1,0,28,0,4735,1,2,0
1,0,1,0,4735,1,2,0
5,0,82,0,4735,2,5,0
1,0,18,0,11,2,2,0
5,0,69,0,11,2,4,0
1,0,30,0,11,2,2,0
1,0,28,0,4735,1,2,0
1,0,1,0,4735,1,2,0
20,0,128,1,4735,2,6,0
1,0,18,0,11,2,2,0
5,0,43,0,11,2,4,0
1,0,17,0,11,2,2,0
1,0,28,0,4735,1,2,0
3,0,53,0,11,2,4,0
1,0,18,0,11,2,2,0
1,0,62,0,4735,1,2,0
1,0,25,0,11,2,2,0
1,0,22,0,4735,1,2,0
1,0,1,0,4735,1,2,0
1,0,41,0,4735,1,2,0
1,0,20,0,4735,1,2,0
5,0,96,0,4735,2,7,0
1,0,1,0,4735,1,2,0
1,0,1,0,4735,1,2,0
1,0,18,0,11,2,2,0
2,0,56,0,11,2,5,0
1,0,37,0,11,2,3,0
1,0,28,0,4735,1,2,0
4,0,75,0,11,2,5,0
1,0,18,0,11,2,2,0
1,0,87,0,4735,1,2,0
1,0,46,0,11,2,2,0
1,0,22,0,4735,1,2,0
1,0,1,0,4735,1,2,0
1,0,55,0,4735,1,2,0
1,0,20,0,4735,1,2,0
5,0,106,0,11,2,6,0
1,0,1,0,4735,1,2,0
1,0,18,0,11,2,2,0
1,0,40,0,4735,1,2,0
1,0,30,0,11,2,2,0
1,0,22,0,4735,1,2,0
1,0,31,0,4735,1,2,0
1,0,20,0,4735,1,2,0
8,0,115,0,11,2,8,0
4,0,42,0,4735,1,2,0
1,0,31,0,4735,1,2,0
13,0,129,0,4735,1,2,0
1,0,18,0,11,2,2,0
1,0,11,0,4735,1,2,0
1,0,17,0,11,2,2,0
8,0,85,0,4735,1,2,0
5,0,118,0,11,2,6,0
4,0,66,0,11,2,4,0
1,0,18,0,11,2,2,0
6,0,92,0,11,2,4,0
1,0,35,0,11,2,2,0
1,0,16,0,4735,1,2,0
46,0,306,0,4735,1,3,0
6,0,57,0,4735,1,2,0
10,0,76,0,4735,1,2,0
17,0,162,0,4735,1,2,0
1,0,18,0,11,2,2,0
9,0,183,0,4735,2,5,0
1,0,69,0,4735,2,4,0
1,0,47,0,4735,1,2,0
14,0,152,0,4735,2,7,0
1,0,24,1,11,2,4,0
9,0,108,0,4735,1,2,0
7,0,79,0,4735,1,2,0
21,0,145,0,4735,1,2,0
22,0,150,0,4735,1,2,0
1,0,18,0,11,2,2,0
1,0,52,0,4735,1,2,0
1,0,25,0,11,2,2,0
26,0,279,0,4735,1,3,0
9,0,108,0,4735,1,2,0
17,0,222,1,11,2,4,0
27,0,239,0,11,2,6,0
1,0,28,0,11,2,2,0
27,0,285,0,11,2,6,0
2,0,62,0,11,2,3,0
24,0,236,1,4735,2,6,0
2,0,58,0,762,3,3,0
14,0,217,0,762,3,6,0
1,0,33,0,4735,1,1,0
1,0,18,0,4735,1,1,0
1,0,60,0,4735,1,2,0
1,0,30,0,4735,1,1,0
3,0,29,0,4735,1,1,0
4,0,96,0,4735,1,3,0
23,0,249,0,11,3,8,0
1,0,18,0,11,2,2,0
1,0,122,0,11,2,6,0
1,0,57,0,11,2,3,0
18,0,96,0,11,2,6,0
3,0,91,0,11,2,7,0
1,0,18,0,11,2,2,0
1,0,35,0,4735,1,2,0
1,0,26,0,11,2,2,0
3,0,43,0,4735,1,2,0
9,0,135,0,4735,2,6,0
1,0,18,0,11,2,2,0
5,0,71,0,4735,1,2,0
1,0,34,0,11,2,2,0
3,0,45,0,4735,1,2,0
24,0,247,1,4735,2,7,1
1,0,18,0,11,2,2,0
1,0,134,0,11,2,8,0
1,0,61,0,11,2,4,0
16,0,83,0,4735,2,7,0
21,0,248,0,91,3,9,0
3,0,91,0,11,2,8,0
1,0,18,0,11,2,2,0
5,0,93,0,4735,1,2,0
1,0,46,0,11,2,2,0
1,0,22,0,4735,1,2,0
5,0,72,0,4735,1,2,0
1,0,20,0,4735,1,2,0
17,0,131,0,4735,2,7,0
1,0,18,0,11,2,2,0
1,0,14,0,4735,1,2,0
1,0,17,0,11,2,2,0
1,0,22,0,4735,1,2,0
1,0,1,0,4735,1,2,0
1,0,20,0,4735,1,2,0
1,0,20,0,4735,1,2,0
5,0,97,0,4735,2,7,0
1,0,18,0,11,2,2,0
7,0,67,0,11,2,4,0
1,0,26,0,11,2,2,0
1,0,16,0,4735,1,2,0
4,0,133,1,4735,2,6,0
1,0,1,0,4735,1,2,0
1,0,18,0,11,2,2,0
10,0,133,0,11,2,4,0
1,0,54,0,11,2,2,0
1,0,28,0,4735,1,2,0
4,0,82,0,11,2,4,0
1,0,18,0,11,2,2,0
2,0,52,0,11,2,4,0
1,0,33,0,11,2,3,0
1,0,28,0,4735,1,2,0
4,0,74,0,11,2,5,0
1,0,18,0,11,2,2,0
26,0,265,0,4735,4,10,0
1,0,105,0,4735,3,6,0
1,0,28,0,4735,1,2,0
5,0,85,0,4735,3,8,0
1,0,1,0,11,3,3,0
1,0,62,0,319,1,1,0
8,0,74,0,4735,4,7,0
1,0,41,0,319,4,5,0
12,0,149,0,4735,4,12,0
1,0,18,0,11,2,2,0
7,0,150,0,4735,4,8,0
1,0,52,0,4735,3,4,0
6,0,60,0,319,4,4,0
1,0,18,0,4735,1,1,0
4,0,58,0,4735,1,1,0
1,0,26,0,4735,1,1,0
1,0,28,0,4735,1,1,0
19,0,129,0,4735,1,1,1
1,0,18,0,4735,1,1,0
4,0,66,0,4735,1,1,0
1,0,35,0,4735,1,1,0
1,0,28,0,4735,1,1,0
15,0,127,0,4735,1,2,0
26,0,161,0,4735,1,1,0
2,0,23,0,4735,1,1,0
10,0,69,0,4735,1,1,0
2,0,35,0,4735,1,1,0
27,0,142,0,4735,1,1,0
20,0,67,1,4735,1,1,0
10,0,45,0,4735,1,1,0
11,0,69,0,4735,1,1,0
51,0,255,0,4735,1,2,0
1,0,25,0,4735,1,2,0
2,0,23,0,4735,1,1,0
2,0,24,0,4735,1,1,0
3,0,27,0,4735,1,1,0
2,0,24,0,4735,1,1,0
1,0,38,0,4735,1,1,0
6,0,50,0,4735,1,1,0
50,0,303,0,4735,2,4,1
7,0,128,0,4735,1,1,0
1,0,10,0,4735,1,1,0
12,0,38,0,4735,1,1,0
4,0,41,0,0,0,1,0
5,0,93,0,0,0,1,0
7,0,90,0,0,0,1,0
18,0,124,0,0,0,1,0
21,0,217,0,0,0,1,0
26,0,150,0,0,0,1,1
55,0,439,1,4735,1,12,0
1,0,6,0,4735,1,1,0
30,0,355,1,4735,1,7,1
10,0,173,0,4735,1,1,0
109,0,582,2,4735,1,12,0
9,0,184,0,4735,1,3,0
79,0,367,1,4735,1,11,0
1,0,11,0,4735,1,2,0
8,0,195,0,4735,1,3,0
34,0,194,1,4735,1,5,0
1,0,17,0,4735,1,1,0
1,0,45,0,4735,1,1,0
1,0,10,0,4735,1,1,0
23,0,191,1,4735,1,6,1
31,0,193,1,4735,1,4,0
5,0,46,0,4735,1,1,0
1,0,30,0,4735,1,2,0
1,0,17,0,4735,1,1,0
37,0,195,0,4735,1,2,0
9,0,116,0,4735,1,1,0
31,0,165,0,4735,1,2,0
8,0,103,0,4735,1,1,0
37,0,195,0,4735,1,2,0
9,0,116,0,4735,1,1,0
37,0,195,0,4735,1,2,0
9,0,116,0,4735,1,1,0
3,0,131,0,4735,1,1,0
50,0,262,0,4735,1,2,0
12,0,155,0,4735,1,1,0
39,0,204,0,4735,1,1,0
9,0,116,0,4735,1,1,0
18,0,103,0,4735,1,2,0
3,0,60,0,4735,1,1,0
11,0,80,0,4735,1,1,0
1,0,51,0,4735,1,1,0
7,0,91,0,4735,1,3,0
2,0,38,0,4735,1,2,0
13,0,110,1,4735,1,7,0
2,0,47,0,4735,1,2,1
22,0,165,0,4735,2,5,0
4,0,45,0,4735,1,1,0
5,0,58,0,4735,1,1,0
8,0,61,0,4735,1,2,0
38,0,251,0,4735,1,4,0
5,0,67,0,4735,1,1,0
33,0,145,0,4735,1,2,0
7,0,69,0,4735,1,3,1
3,0,54,0,4735,1,1,0
6,0,63,0,4735,1,3,0
3,0,56,0,4735,1,1,0
4,0,51,1,4735,2,3,0
4,0,63,0,4735,1,1,0
3,0,54,0,4735,1,1,0
6,0,76,0,4735,1,1,0
4,0,60,0,4735,1,1,0
4,0,58,0,4735,1,1,0
7,0,79,1,4735,1,2,0
8,0,75,0,4735,1,2,0
30,0,413,0,4735,1,3,0
4,0,64,0,4735,1,1,0
4,0,60,0,4735,1,2,0
5,0,155,0,4735,2,5,0
5,0,187,0,4735,1,5,0
6,0,76,0,4735,1,1,0
3,0,51,0,4735,1,1,0
17,0,101,2,4735,1,3,0
3,0,59,0,4735,1,2,0
3,0,54,0,4735,1,1,0
8,0,86,0,4735,1,1,0
5,0,77,0,4735,2,6,0
16,0,113,0,4735,3,7,0
3,0,52,0,4735,1,2,0
16,0,97,0,4735,1,2,0
3,0,55,0,4735,1,3,0
7,0,80,0,4735,1,1,0
12,0,113,0,4735,1,1,0
10,0,111,0,4735,1,1,0
4,0,69,0,4735,1,1,0
7,0,80,0,4735,1,2,0
14,0,261,0,4735,1,1,0
6,0,70,0,4735,1,1,0
9,0,95,0,4735,1,2,0
7,0,94,0,4735,1,2,0
27,0,192,0,4735,1,1,0
34,0,191,0,4735,1,1,0
27,0,192,0,4735,1,1,0
34,0,191,0,4735,1,1,0
27,0,192,0,4735,1,1,0
34,0,191,0,4735,1,1,0
27,0,192,0,4735,1,1,0
34,0,191,0,4735,1,1,0
21,0,177,0,4735,1,1,0
34,0,191,0,4735,1,1,0
27,0,197,0,4735,1,2,0
34,0,191,0,4735,1,1,0
27,0,192,0,4735,1,1,0
34,0,191,0,4735,1,1,0
27,0,197,0,4735,1,1,0
38,0,199,0,4735,1,1,0
20,0,297,0,4735,1,1,0
19,0,171,0,4735,1,2,0
20,0,297,0,4735,1,1,0
19,0,171,0,4735,1,2,0
18,0,296,0,4735,1,1,0
19,0,172,0,4735,1,2,0
3,0,44,0,4735,1,2,0
4,0,62,0,4735,1,5,0
3,0,53,0,4735,1,2,0
2,0,52,0,4735,1,2,0
6,0,96,0,4735,1,1,0
7,0,81,0,4735,1,2,0
5,0,62,0,4735,1,2,0
4,0,102,0,4735,1,2,0
8,0,137,0,4735,1,2,0
31,0,205,0,4735,1,1,0
7,0,90,0,4735,1,1,0
21,0,144,0,4735,1,1,0
25,0,187,0,4735,1,1,0
11,0,115,0,4735,1,1,0
24,0,207,0,4735,1,1,0
8,0,466,0,4735,1,2,0
7,0,138,0,4735,1,1,0
17,0,211,0,4735,1,3,0
8,0,87,0,4735,1,2,0
2,0,24,0,4735,1,1,0
11,0,263,0,4735,2,4,0
1,0,9,0,4735,1,1,0
1,0,98,0,762,1,1,0
4,0,165,0,4735,1,1,0
1,0,227,0,4735,1,1,0
1,0,86,0,4735,1,1,0
5,0,336,2,4735,1,3,0
1,0,77,0,0,0,1,0
21,0,301,0,4735,1,1,0
42,0,333,1,4735,1,1,0
2,0,111,0,4735,2,4,0
12,0,255,0,4735,3,11,0
1,0,207,0,319,3,6,0
5,0,71,1,4735,1,2,0
19,0,175,0,4735,1,1,0
5,0,29,0,4735,1,1,0
8,0,63,0,4735,1,1,0
14,0,89,0,4735,1,3,0
8,0,76,1,4735,1,1,0
12,0,132,0,4735,1,1,0
46,0,328,0,4735,1,1,0
13,0,386,0,4735,1,1,0
2,0,27,0,4735,1,1,0
1,0,37,0,4735,1,1,0
1,0,37,0,4735,1,1,0
14,0,429,1,4735,1,2,0
8,0,123,0,4735,1,1,0
19,0,326,0,4735,1,3,0
4,0,82,0,4735,1,2,0
4,0,67,0,4735,1,1,0
9,0,109,0,4735,2,2,0
7,0,119,0,4735,1,2,0
1,0,102,0,4735,1,3,0
16,0,470,1,4735,1,2,0
7,0,95,0,4735,1,2,0
1,0,225,0,4735,2,3,0
15,0,295,0,4735,1,1,0
30,0,297,0,4735,1,1,0
34,0,324,0,4735,1,1,0
63,0,1596,2,4735,1,5,0
1,0,214,0,4735,1,2,0
11,0,184,1,4735,1,1,0
2,0,80,0,0,0,1,0
30,0,571,0,4735,1,7,0
3,0,101,0,4735,1,1,0
1,0,49,0,4735,1,1,0
12,0,332,0,1466,3,5,0
10,0,193,0,4735,1,1,0
9,0,81,0,4735,1,1,0
1,0,88,0,4735,1,1,0
1,0,96,0,4735,1,2,0
28,0,454,0,4735,1,1,0
2,0,41,0,4735,1,1,0
1,0,36,0,4735,1,3,0
1,0,45,0,4735,1,3,0
1,0,276,0,4735,1,1,0
1,0,41,0,4735,1,1,0
1,0,56,0,4735,1,2,0
1,0,297,0,4735,1,1,0
1,0,23,0,4735,1,1,0
1,0,31,0,4735,1,1,0
19,0,281,1,4735,1,4,0
1,0,124,0,4735,1,2,0
1,0,125,0,0,0,1,0
1,0,59,0,0,0,1,0
1,0,30,0,4735,1,1,0
1,0,75,0,4735,1,1,0
1,0,28,0,4735,1,2,0
1,0,53,1,4735,1,2,0
1,0,91,0,4735,1,2,0
2,0,110,0,4735,1,2,0
3,0,98,0,4735,1,1,0
2,0,45,0,4735,1,1,0
1,0,44,0,4735,1,1,0
26,0,688,0,4735,1,5,0
2,0,36,0,4735,1,1,0
1,0,105,1,4735,1,4,0
1,0,1615,0,4735,1,7,0
1,0,195,0,4735,1,4,0
5,0,114,1,4735,1,1,0
4,0,79,0,4735,1,1,0
1,0,16,0,4735,1,1,0
2,0,61,0,4735,1,1,0
3,0,145,1,4735,1,2,0
1,0,38,0,4735,1,3,0
1,0,31,0,4735,1,2,0
1,0,31,0,4735,1,1,0
1,0,35,0,4735,1,1,0
1,0,42,0,4735,1,1,0
5,0,82,0,4735,1,2,0
17,0,201,0,4735,1,1,0
1,0,53,0,762,1,1,0
8,0,112,0,4735,1,2,0
1,0,46,0,4735,1,1,0
1,0,71,0,4735,1,1,0
6,0,60,0,4735,1,1,0
1,0,136,1,4735,1,2,0
4,0,58,0,4735,1,2,0
1,0,18,1,4735,1,3,0
1,0,112,0,4735,2,3,0
1,0,105,0,4735,1,1,0
1,0,35,0,4735,1,1,0
1,0,43,0,4735,1,1,0
1,0,26,0,4735,1,1,0
1,0,45,0,4735,1,1,0
1,0,60,0,4735,1,1,0
3,0,109,0,4735,1,1,0
1,0,57,0,0,0,1,0
1,0,70,0,0,0,1,0
1,0,57,0,0,0,1,0
5,0,304,0,0,0,1,0
2,0,78,0,4735,1,1,0
1,0,63,0,4735,1,1,0
1,0,53,0,4735,1,1,0
1,0,75,0,4735,1,1,0
1,0,261,0,4735,1,1,0
3,0,83,0,762,2,2,0
1,0,40,0,4735,1,1,0
1,0,68,0,4735,1,1,0
1,0,24,0,4735,1,1,0
1,0,75,0,4735,2,3,0
1,0,70,0,4735,1,1,0
1,0,54,0,4735,1,2,0
2,0,137,0,4735,1,3,0
1,0,37,0,4735,1,1,0
1,0,68,0,4735,1,1,0
1,0,63,0,4735,1,1,0
1,0,176,0,4735,1,1,0
1,0,65,0,4735,1,2,0
1,0,60,0,4735,1,2,0
1,0,68,0,4735,1,2,0
1,0,36,0,0,0,1,0
3,0,156,0,4735,2,3,0
1,0,21,0,4735,1,1,0
1,0,21,0,4735,1,2,0
3,0,127,0,0,0,1,0
2,0,105,0,4735,1,3,0
1,0,72,0,4735,1,2,0
1,0,34,0,4735,1,1,0
1,0,40,0,4735,1,1,0
1,0,100,0,4735,1,1,0
1,0,71,0,4735,1,1,0
