McCC,CLOC,LLOC,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of committers,target
9,0,83,831,46,0,5,0
2,0,31,2053,9,0,6,0
1,0,42,575,9,0,5,0
1,0,37,575,9,0,5,0
1,0,37,575,9,0,5,0
1,0,29,575,9,0,5,0
1,0,32,575,9,0,5,0
1,0,44,2053,5,0,3,0
2,0,22,2053,6,0,3,0
1,0,22,831,12,0,6,0
1,0,36,2053,9,0,5,0
1,0,13,2053,10,0,6,0
4,0,53,2899,6,0,4,0
5,0,34,753,15,0,6,0
6,0,71,831,32,0,6,0
8,0,47,2053,7,0,5,0
17,0,114,831,34,0,5,0
1,0,25,831,4,0,2,0
1,0,17,831,4,0,2,0
1,0,7,831,7,0,3,0
1,0,35,831,5,0,2,0
14,0,84,2053,22,3,7,0
1,0,30,831,12,0,5,0
1,0,38,831,16,0,5,0
5,0,75,831,31,0,5,1
3,0,80,753,25,0,5,0
4,0,40,831,17,0,5,0
1,0,37,575,13,0,5,0
2,0,49,831,27,0,6,0
14,0,84,2899,10,0,5,0
10,0,40,831,8,0,4,0
1,0,13,753,3,0,3,0
1,0,13,753,3,0,3,0
4,0,37,831,12,0,4,0
2,0,20,753,10,0,5,0
1,0,27,575,7,0,4,0
1,0,13,2899,8,0,5,0
6,0,51,2899,15,0,5,0
4,0,39,753,13,0,5,0
6,0,39,753,12,0,4,0
8,0,56,2899,9,0,4,0
1,0,13,2053,6,0,2,0
57,0,308,831,4,0,3,0
1,0,12,2899,70,0,5,0
18,0,170,831,11,0,3,1
1,0,17,831,41,0,5,0
5,0,57,2899,35,0,5,0
23,0,210,831,44,0,5,0
1,0,7,575,5,0,3,0
1,0,63,831,22,0,5,0
6,0,40,831,14,0,4,0
1,0,11,575,8,0,5,0
2,0,25,831,28,0,6,0
2,0,37,575,17,0,5,0
5,0,61,831,36,0,5,0
1,0,12,831,2,0,2,0
2,0,47,831,2,0,2,0
1,0,11,831,2,0,2,0
1,0,12,831,2,0,2,0
1,0,12,831,2,0,2,0
1,0,18,831,2,0,2,0
1,0,12,831,2,0,2,0
1,0,19,831,2,0,2,0
15,0,153,1733,18,4,4,0
1,0,12,831,2,0,2,0
1,0,18,831,2,0,2,0
1,0,12,831,2,0,2,0
1,0,27,831,2,0,2,0
1,0,15,753,5,0,4,0
1,0,22,575,5,0,4,0
1,0,13,575,9,0,5,0
1,0,42,831,2,0,2,0
1,0,31,753,6,0,4,0
7,0,40,753,10,0,5,0
11,0,117,831,24,0,6,0
4,0,39,1733,6,0,4,0
11,0,113,831,53,0,5,0
7,0,22,831,5,0,3,0
1,0,36,575,6,0,3,0
2,0,50,753,11,0,4,0
2,0,56,753,13,0,5,0
1,0,36,575,4,0,3,0
1,0,25,575,4,0,3,0
4,0,43,2899,7,0,4,0
8,0,79,831,11,0,6,0
2,0,37,575,4,0,3,0
1,0,50,753,11,0,4,0
4,0,49,753,8,0,4,0
2,0,38,575,7,0,4,0
1,0,11,575,7,0,4,0
1,0,22,753,8,0,4,0
1,0,32,575,7,0,4,0
22,0,153,831,16,3,4,0
3,0,42,575,4,0,3,0
10,0,76,575,9,0,5,0
4,0,37,575,4,0,3,0
3,0,42,753,1,0,1,0
8,0,94,753,14,3,5,0
1,0,26,575,4,0,3,0
1,0,23,753,5,0,3,0
1,0,45,2899,6,0,4,0
1,0,23,575,4,0,3,0
3,0,47,753,9,3,4,0
1,0,33,2899,7,0,5,0
12,0,112,753,24,1,4,0
28,0,183,2053,8,0,5,0
9,0,132,753,28,5,5,0
1,0,61,753,17,1,4,0
3,0,75,753,11,0,4,1
1,0,51,753,13,0,5,0
1,0,60,753,12,0,4,0
3,0,65,753,13,0,4,0
1,0,69,753,17,1,4,0
3,0,62,753,16,0,4,0
1,0,70,753,19,1,4,0
4,0,78,753,20,1,4,0
1,0,69,753,17,1,4,0
1,0,49,753,9,0,4,0
7,0,81,753,16,0,4,0
1,0,62,753,13,0,4,0
1,0,58,753,14,1,4,0
1,0,46,753,12,0,4,0
2,0,60,753,20,0,5,0
1,0,47,753,10,0,4,0
3,0,72,753,20,1,4,0
1,0,23,753,6,0,4,0
1,0,80,753,18,1,4,0
1,0,23,753,6,0,4,0
1,0,33,1733,12,0,3,0
1,0,67,753,11,0,4,0
2,0,67,753,11,0,4,1
1,0,67,753,17,1,4,0
1,0,40,1733,7,0,4,0
1,0,23,753,6,0,4,0
1,0,23,753,6,0,4,0
2,0,57,753,17,0,4,0
1,0,30,1733,5,0,3,0
1,0,36,753,4,0,4,0
1,0,73,753,17,1,4,0
1,0,47,753,13,1,4,0
2,0,60,753,19,1,4,0
1,0,43,753,27,2,5,0
3,0,35,1733,3,0,2,0
2,0,19,2899,15,0,5,0
2,0,19,2899,18,0,5,0
1,0,6,753,14,0,5,0
2,0,17,2899,11,0,5,0
2,0,20,2899,11,0,5,0
1,0,31,831,5,1,3,1
3,0,61,753,7,1,3,0
1,0,34,753,4,0,3,0
1,0,46,753,2,0,2,1
1,0,35,753,4,0,3,0
5,0,52,831,9,0,3,1
3,0,46,2899,3,0,3,0
8,0,73,21,8,1,4,0
9,0,88,21,13,3,4,1
1,0,26,753,2,0,2,0
1,0,22,753,2,0,2,0
2,0,41,753,2,0,2,0
1,0,31,753,2,0,2,0
2,0,32,753,2,0,2,0
3,0,50,2899,3,0,3,1
12,0,113,831,30,7,5,1
1,0,26,753,4,0,3,0
4,0,72,2899,8,1,3,0
7,0,64,753,10,1,4,0
2,0,32,753,6,0,3,0
1,0,33,753,5,0,4,0
1,0,43,21,5,1,3,1
3,0,104,831,5,1,3,1
1,0,30,753,2,0,2,0
2,0,27,753,2,0,2,0
1,0,29,753,2,0,2,0
1,0,26,753,4,0,3,0
3,0,41,753,2,0,2,0
2,0,23,753,5,0,3,0
2,0,27,753,2,0,2,0
1,0,26,753,4,0,3,0
1,0,7,753,2,0,2,0
1,0,37,753,2,0,2,0
30,0,152,831,25,9,4,1
2,0,23,753,2,0,2,0
2,0,27,753,2,0,2,0
1,0,26,753,4,0,3,0
5,0,69,831,6,0,3,1
5,0,54,753,5,0,3,0
2,0,58,831,7,0,3,1
13,0,114,831,27,0,5,1
1,0,31,753,4,0,3,0
18,0,170,753,2,0,2,0
3,0,66,21,8,3,6,1
9,0,103,21,22,2,7,1
3,0,64,831,17,0,5,1
2,0,29,753,2,0,2,0
1,0,28,753,2,0,2,0
1,0,24,753,2,0,2,0
17,0,123,753,12,1,3,0
1,0,34,2899,3,1,3,0
3,0,60,753,14,0,5,0
2,0,47,753,2,0,2,0
1,0,41,753,2,0,2,1
1,0,30,753,7,0,4,0
2,0,33,753,5,1,3,0
2,0,47,753,2,0,2,0
2,0,30,753,2,0,2,0
2,0,27,831,3,0,2,0
1,0,26,753,2,0,2,0
2,0,48,753,2,0,2,0
2,0,49,753,2,0,2,0
1,0,5,831,3,0,2,0
59,0,433,21,23,1,7,1
95,0,668,21,259,6,10,1
10,0,67,753,6,0,3,1
1,0,24,753,9,1,4,0
2,0,26,753,15,1,4,0
3,0,44,753,5,0,3,0
1,0,24,753,11,0,4,0
9,0,48,753,5,0,3,0
5,0,40,831,9,4,4,0
2,0,43,753,5,0,3,0
1,0,15,753,6,0,3,1
1,0,9,753,5,0,3,0
3,0,85,753,4,0,2,1
1,0,87,753,8,0,4,1
7,0,100,2053,22,0,6,0
1,0,7,575,3,0,3,0
50,0,255,2053,38,1,6,1
37,0,260,831,39,1,6,1
4,0,72,21,22,8,7,0
4,0,58,2053,24,0,6,0
2,0,41,831,13,0,5,0
2,0,35,831,15,0,5,0
3,0,41,831,8,0,5,0
3,0,48,831,14,0,5,0
3,0,67,831,16,0,5,1
1,0,12,575,3,0,3,0
3,0,34,575,6,0,3,0
1,0,50,575,3,0,3,0
1,0,50,575,3,0,3,0
1,0,71,753,19,0,5,1
1,0,235,2899,38,0,6,0
1,0,4,575,4,0,3,0
1,0,124,575,15,0,5,0
1,0,40,575,13,0,5,0
22,0,170,2899,27,0,5,1
1,0,19,2899,4,0,2,0
8,0,58,2899,5,0,2,0
4,0,44,2899,3,0,2,0
2,0,19,2899,4,0,2,1
1,0,19,2899,3,0,2,0
11,0,73,2899,3,0,2,0
2,0,27,2899,4,0,2,1
1,0,19,2899,3,0,2,0
1,0,3,2899,2,0,2,0
1,0,43,2899,2,0,2,0
1,0,36,2899,3,0,2,1
6,0,82,2899,2,0,2,0
9,0,68,2899,2,0,2,0
9,0,83,2899,2,0,2,0
4,0,53,2899,3,0,2,1
5,0,72,2899,4,0,2,1
1,0,18,2899,4,0,2,1
3,0,43,2899,4,0,2,1
5,0,50,2899,4,0,2,1
7,0,72,2899,4,0,2,1
1,0,3,2899,2,0,2,0
1,0,19,2899,3,0,2,0
1,0,19,2899,3,0,2,0
18,0,140,2899,2,0,2,0
3,0,62,2899,3,0,2,0
32,0,250,1733,4,0,2,0
5,0,23,2899,3,0,2,0
4,0,54,831,7,2,3,1
7,0,77,831,9,2,3,0
1,0,17,2899,2,0,2,0
2,0,61,2899,2,0,2,1
1,0,6,2899,2,0,2,0
2,0,43,2899,2,0,2,0
2,0,46,2899,2,0,2,0
4,0,60,2899,4,1,2,1
12,0,87,2899,4,1,2,1
7,0,70,2899,4,1,2,1
3,0,40,2899,2,0,2,0
3,0,34,2899,2,0,2,0
20,0,152,2899,17,0,7,0
4,0,40,1118,4,0,3,0
6,0,23,1733,3,0,2,0
6,0,23,575,5,0,3,0
1,0,24,2899,9,0,4,0
2,0,44,2899,9,0,4,0
1,0,17,2053,6,0,2,0
40,0,296,831,11,5,4,0
40,0,251,21,19,6,5,0
1,0,6,753,3,0,2,0
9,0,61,831,8,4,4,0
1,0,22,2053,6,0,2,0
25,0,256,2899,6,1,2,0
27,0,200,21,11,2,3,0
1,0,14,1733,12,0,4,0
6,0,128,831,12,0,4,0
12,0,112,2899,16,0,4,0
8,0,116,2053,5,1,2,0
2,0,192,1733,16,0,5,0
26,0,182,831,52,2,6,0
48,0,244,831,12,0,5,0
1,0,9,831,2,0,2,0
1,0,4,1733,11,0,5,0
15,0,102,2899,54,0,7,0
1,0,5,1733,12,0,5,0
10,0,238,2899,44,1,6,0
9,0,150,21,45,3,8,1
11,0,183,1733,34,0,7,0
1,0,56,2899,7,0,4,0
3,0,40,2899,22,0,4,0
1,0,8,1733,11,0,4,0
11,0,82,831,18,0,5,0
1,0,32,575,5,0,4,0
1,0,13,575,6,0,4,0
1,0,5,1733,5,0,3,0
1,0,8,2053,6,0,2,0
55,0,252,575,15,0,5,0
19,0,189,2899,15,0,6,0
26,0,166,2899,11,0,4,0
1,0,1,2899,1,0,1,0
1,0,8,1733,5,0,3,0
1,0,4,575,7,0,4,0
4,0,30,2899,5,1,2,0
1,0,4,575,7,0,5,0
1,0,7,753,6,0,3,0
10,0,60,2899,16,0,6,0
1,0,30,575,10,0,4,0
12,0,85,831,57,1,6,0
1,0,26,753,21,0,5,0
1,0,30,1733,19,0,7,0
1,0,12,2899,14,1,4,0
1,0,4,831,2,0,2,0
17,0,152,831,10,1,3,1
1,0,28,2053,31,0,7,0
41,0,251,831,27,5,6,1
75,0,437,831,113,11,7,0
1,0,5,753,8,0,4,0
1,0,13,753,5,0,2,0
1,0,8,753,4,0,2,0
7,0,67,831,10,4,4,0
2,0,25,753,9,0,3,0
11,0,154,753,8,0,3,0
20,0,148,831,17,4,4,0
6,0,66,1733,11,0,5,0
1,0,7,1118,1,0,1,0
44,0,217,1733,11,0,4,0
5,0,65,2899,6,0,2,0
5,0,57,1733,3,0,2,0
2,0,11,2053,2,0,2,0
3,0,13,1733,6,0,3,0
6,0,24,1733,6,0,3,0
22,0,87,1733,8,0,5,1
1,0,40,575,14,0,5,0
1,0,8,1733,3,0,3,0
8,0,74,1118,6,2,5,0
1,0,14,2899,18,4,5,0
12,0,98,831,26,7,6,0
8,0,61,831,25,4,6,0
1,0,14,2899,17,4,5,0
14,0,80,1733,19,0,6,0
8,0,38,1733,10,3,5,0
1,0,8,1733,19,0,5,0
2,0,10,575,6,0,3,0
32,0,198,2899,33,3,6,0
1,0,13,2899,4,1,4,0
1,0,7,575,2,0,2,0
7,0,59,1733,8,0,5,0
41,0,190,2899,15,3,5,1
4,0,28,1733,15,0,6,0
19,0,100,831,24,5,5,0
42,0,201,2899,14,1,4,0
22,0,107,2899,22,4,5,0
3,0,52,753,8,0,3,0
2,0,71,753,25,1,5,0
1,0,24,753,8,0,3,0
3,0,56,753,7,0,3,0
3,0,47,1733,5,0,2,0
2,0,47,753,12,0,4,0
2,0,29,1733,9,0,3,0
1,0,46,753,8,0,3,0
1,0,18,1733,5,0,2,0
1,0,26,753,8,0,3,0
1,0,54,753,22,1,4,0
1,0,38,1733,4,0,2,0
1,0,42,753,7,0,3,0
1,0,18,1733,5,0,2,0
1,0,62,753,18,1,5,0
1,0,56,1733,2,0,1,0
1,0,56,753,17,1,5,0
1,0,47,753,10,0,4,0
2,0,27,575,19,0,5,1
12,0,158,1733,3,0,3,1
12,0,151,1733,91,1,7,0
4,0,75,1733,21,5,5,0
1,0,32,1733,4,1,2,1
4,0,57,1733,29,1,5,0
18,0,125,1733,55,3,6,0
5,0,22,1733,8,4,2,0
1,0,36,1733,8,0,4,0
2,0,59,2899,9,0,5,0
2,0,41,1733,2,0,1,0
1,0,29,1733,9,1,4,0
2,0,56,2899,9,0,5,0
2,0,44,1733,11,1,4,0
1,0,44,1733,14,1,4,0
3,0,49,1733,14,1,4,0
2,0,44,1733,13,1,4,0
2,0,39,1733,9,1,4,0
3,0,56,831,10,0,4,0
13,0,62,753,6,0,3,0
7,0,77,753,3,0,3,0
7,0,27,753,4,0,3,0
9,0,38,753,3,0,3,0
17,0,74,753,4,0,3,0
7,0,27,753,6,0,3,0
1,0,34,753,3,0,3,0
5,0,21,753,5,0,3,0
14,0,62,753,5,0,3,0
9,0,33,753,5,0,3,0
7,0,27,753,6,0,3,0
12,0,42,753,5,0,3,0
1,0,6,753,3,0,3,0
9,0,33,753,5,0,3,0
8,0,30,753,6,0,3,0
1,0,6,753,3,0,3,0
7,0,27,753,5,0,3,0
2,0,16,753,3,0,3,0
1,0,8,575,5,0,4,0
1,0,11,1733,12,0,5,0
1,0,7,1733,8,0,4,0
1,0,9,575,7,0,4,0
1,0,10,753,3,0,3,0
1,0,3,575,5,0,4,0
1,0,16,575,7,0,5,0
1,0,15,575,5,0,4,0
1,0,9,575,5,0,4,0
1,0,8,575,10,0,5,0
1,0,18,1733,11,0,6,0
1,0,24,575,13,0,4,0
13,0,126,2899,45,0,6,0
1,0,45,753,14,0,4,0
1,0,43,753,3,0,3,0
2,0,47,1733,4,0,2,0
104,0,749,831,117,5,7,0
12,0,204,2899,88,0,7,1
83,0,502,21,127,0,8,1
22,0,272,753,123,0,7,1
111,0,715,753,208,0,7,1
2,0,19,831,26,0,6,0
14,0,145,753,62,0,7,0
6,0,59,753,4,0,3,0
1,0,43,753,3,0,3,0
1,0,64,2899,2,0,2,0
1,0,45,2899,3,0,2,0
49,0,350,753,86,5,7,1
2,0,38,1733,18,0,5,0
1,0,21,753,40,0,6,0
6,0,100,753,49,0,7,0
6,0,82,753,5,0,3,0
8,0,65,791,6,2,4,0
27,0,192,2899,108,0,7,0
1,0,64,2899,8,0,4,0
6,0,37,753,13,0,3,0
2,0,22,753,22,0,6,0
58,0,310,2899,52,0,6,1
2,0,60,753,17,1,5,0
1,0,45,2899,2,0,2,0
1,0,64,753,13,1,4,0
1,0,23,2899,35,0,6,0
7,0,64,1733,32,1,5,0
2,0,26,2053,24,0,7,0
3,0,54,1733,6,3,2,0
4,0,59,1733,3,2,2,0
1,0,4,1733,3,0,3,0
3,0,50,1733,6,1,3,0
7,0,80,1733,9,3,3,0
3,0,50,1733,6,1,3,0
1,0,22,753,5,0,3,0
2,0,14,2053,6,0,3,0
11,0,107,1733,21,2,3,0
57,0,294,2899,24,3,4,0
1,0,9,1733,3,0,3,0
22,0,169,1733,19,2,4,0
1,0,9,753,4,1,3,0
4,0,23,1733,9,0,4,0
5,0,43,753,3,0,2,0
12,0,87,753,6,0,3,1
13,0,142,2899,10,0,5,0
4,0,41,831,12,0,5,0
2,0,18,753,3,0,2,0
2,0,24,2899,5,0,3,0
17,0,108,2899,8,0,3,0
1,0,4,1733,2,0,2,0
1,0,6,2053,6,0,2,0
1,0,10,831,7,0,5,0
1,0,9,1733,13,0,5,0
10,0,58,1733,6,0,5,0
1,0,5,575,10,0,5,0
1,0,4,1733,6,0,3,0
33,0,205,831,36,0,5,1
8,0,27,1733,6,0,3,0
1,0,17,2053,9,0,6,0
1,0,47,753,12,0,6,0
1,0,30,753,12,0,6,0
3,0,30,753,13,0,6,0
1,0,17,2053,9,0,6,0
1,0,17,2053,9,0,6,0
6,0,94,831,10,0,5,0
1,0,57,753,13,0,5,0
1,0,53,753,13,0,5,0
1,0,54,753,14,0,5,0
1,0,57,753,12,0,5,0
1,0,49,753,13,0,4,0
1,0,57,753,15,0,4,0
1,0,53,753,15,0,4,0
1,0,57,753,11,0,4,0
1,0,53,753,11,0,4,0
1,0,32,753,17,0,4,0
1,0,31,753,13,0,4,0
1,0,31,753,14,0,4,0
5,0,84,831,7,0,4,0
2,0,96,831,11,0,4,0
12,0,134,831,8,0,4,0
1,0,36,753,9,0,5,0
1,0,24,753,12,0,5,0
1,0,23,753,10,0,5,0
1,0,23,753,9,0,5,0
1,0,23,753,9,0,5,0
1,0,23,753,9,0,5,0
1,0,41,753,10,0,5,0
2,0,88,753,8,0,3,0
1,0,28,753,6,0,3,0
3,0,50,2899,3,0,2,0
1,0,19,2899,3,0,2,0
3,0,35,2899,3,0,2,0
4,0,38,2899,3,0,2,0
4,0,39,2899,3,0,2,0
1,0,35,753,6,0,3,0
1,0,43,753,6,0,3,0
1,0,31,2899,2,0,2,0
1,0,46,753,6,0,3,0
1,0,41,753,8,0,3,0
1,0,46,753,6,0,3,0
3,0,52,2899,3,0,2,0
1,0,51,753,6,0,3,0
4,0,57,753,6,0,3,0
1,0,47,753,6,0,3,0
2,0,26,2899,3,0,2,0
4,0,53,2899,3,0,2,0
1,0,47,753,6,0,3,0
5,0,77,753,6,0,3,1
1,0,43,753,9,0,3,0
1,0,17,2899,3,0,2,0
1,0,32,2899,3,0,2,0
5,0,42,2899,3,0,2,0
7,0,74,831,22,0,5,0
5,0,115,2899,6,0,3,1
1,0,10,2899,3,0,2,0
1,0,53,2899,8,0,3,0
3,0,312,831,23,0,5,0
8,0,162,2053,7,0,3,0
4,0,61,1733,33,0,5,0
14,0,155,2053,8,0,4,0
8,0,226,2899,27,2,4,0
4,0,49,831,7,0,4,0
23,0,298,753,20,0,5,0
30,0,215,753,26,0,5,0
18,0,186,831,24,0,6,0
8,0,203,2899,36,0,5,0
8,0,137,2899,23,0,4,0
1,0,13,1733,2,0,2,0
1,0,29,575,19,0,5,0
1,0,49,575,15,0,5,0
1,0,71,575,17,0,5,0
3,0,52,575,16,0,5,0
1,0,115,753,20,0,6,0
1,0,9,831,3,0,3,0
1,0,6,831,3,0,3,0
7,0,24,831,3,0,3,0
1,0,23,575,18,0,5,0
1,0,26,575,15,0,5,0
1,0,35,831,3,0,3,0
1,0,33,831,18,0,5,0
2,0,178,2899,53,1,8,0
1,0,95,1733,6,0,3,0
41,0,677,753,11,1,4,0
1,0,37,2053,7,0,2,0
7,0,42,831,17,0,5,0
2,0,99,831,10,0,4,0
44,0,402,2899,27,0,5,0
42,0,962,21,53,3,9,0
18,0,433,831,52,5,7,0
48,0,594,831,58,3,7,0
4,0,61,753,14,0,5,0
8,0,131,753,17,0,5,0
3,0,170,831,10,4,4,0
4,0,186,831,25,1,5,0
16,0,245,831,24,0,6,0
16,0,167,791,6,0,4,0
21,0,698,21,84,9,8,0
4,0,37,575,12,0,4,0
4,0,123,575,12,0,4,0
120,0,1395,831,79,12,8,0
8,0,115,753,35,0,5,0
7,0,29,2899,2,0,2,0
2,0,209,2899,2,0,2,0
6,0,246,2899,2,0,2,0
4,0,355,1733,1,0,1,0
2,0,136,831,7,2,3,0
8,0,103,1733,21,1,6,0
3,0,81,575,15,0,5,0
9,0,146,1733,5,0,2,0
6,0,221,2899,14,0,3,0
7,0,96,831,16,0,5,0
59,0,354,753,26,0,5,0
3,0,140,2899,27,0,7,0
11,0,109,2899,1,0,1,0
13,0,114,831,8,2,3,0
4,0,228,429,67,5,10,0
22,0,185,831,9,1,6,0
23,0,338,831,41,1,5,0
39,0,385,753,26,0,5,0
25,0,161,2899,7,0,3,0
4,0,252,791,18,0,5,0
16,0,128,2899,14,0,5,0
10,0,183,2899,18,0,5,0
13,0,394,2053,16,0,5,0
18,0,227,1733,58,5,7,0
4,0,88,831,5,0,3,0
36,0,454,831,42,0,5,0
5,0,117,575,18,1,5,0
1,0,27,2053,2,0,2,0
3,0,49,2899,3,0,3,0
2,0,44,2899,3,0,3,0
1,0,46,753,12,0,5,0
5,0,54,21,20,0,7,0
1,0,11,753,7,0,5,0
11,0,102,2053,11,2,5,0
21,0,241,1733,25,0,6,0
1,0,77,2899,10,0,4,0
8,0,128,831,27,0,5,0
6,0,129,831,28,0,5,0
38,0,691,1733,59,0,6,0
1,0,106,575,9,0,4,0
20,0,275,1733,26,4,5,0
49,0,1165,21,42,14,6,0
9,0,85,2899,6,0,3,0
1,0,83,831,16,0,5,0
1,0,39,1733,5,0,3,0
1,0,84,831,34,0,6,0
90,0,694,21,53,5,9,0
45,0,258,753,28,0,6,0
8,0,99,831,7,4,3,0
1,0,115,2053,6,0,2,0
17,0,270,1733,4,0,3,0
6,0,42,1733,4,0,3,0
1,0,68,2053,11,1,6,0
6,0,76,2899,16,0,5,0
23,0,317,1733,31,0,5,0
1,0,9,575,5,0,4,0
1,0,3,575,7,0,4,0
1,0,3,575,7,0,4,0
4,0,27,2053,24,1,7,0
6,0,50,791,31,1,7,0
1,0,8,1118,17,0,6,0
3,0,63,2053,20,1,7,0
5,0,54,2053,19,1,7,0
2,0,25,1118,17,0,6,0
2,0,15,2053,16,1,7,0
44,0,192,2899,49,0,8,0
1,0,187,1118,13,0,6,0
4,0,58,2899,12,0,5,0
4,0,52,1733,3,0,3,0
1,0,33,1733,3,0,3,0
1,0,51,1733,3,0,3,0
5,0,32,1733,3,0,3,0
1,0,18,2053,6,0,5,0
11,0,37,753,5,0,3,0
6,0,89,2899,6,0,4,0
1,0,24,1733,3,0,3,0
1,0,30,1733,3,0,3,0
1,0,41,2899,6,0,4,0
1,0,33,1733,3,0,3,0
20,0,131,2899,9,0,5,0
4,0,38,2899,11,0,5,0
11,0,67,1733,23,1,6,0
4,0,33,1733,3,0,3,0
14,0,86,2899,13,0,6,0
1,0,9,1733,3,0,3,0
2,0,43,2053,6,0,5,0
1,0,38,2053,6,0,5,0
51,0,223,2053,11,0,6,1
1,0,38,2053,9,0,6,0
7,0,49,831,12,4,5,0
10,0,62,2053,6,0,5,0
5,0,43,1733,3,0,3,0
2,0,60,1733,3,0,3,0
1,0,27,1733,3,0,3,0
1,0,50,1733,3,0,3,0
1,0,64,1733,3,0,3,0
6,0,43,2053,6,0,5,0
6,0,43,2053,6,0,5,0
1,0,10,1733,3,0,3,1
1,0,10,1733,3,0,3,0
1,0,12,1733,3,0,3,0
1,0,95,1733,24,1,6,0
15,0,196,831,12,4,4,0
2,0,44,831,22,4,5,0
4,0,68,831,20,4,5,0
5,0,77,575,15,0,5,0
1,0,57,1733,3,0,3,0
1,0,48,1733,3,0,3,0
4,0,65,2899,13,0,6,0
4,0,52,1733,3,0,3,0
1,0,38,575,6,0,4,0
1,0,52,575,6,0,4,0
5,0,32,1733,3,0,3,0
1,0,18,2053,6,0,5,0
11,0,37,753,2,0,2,0
6,0,89,2899,6,0,4,0
1,0,24,575,6,0,4,0
1,0,30,575,6,0,4,0
1,0,41,2899,9,0,5,0
1,0,33,575,6,0,4,0
20,0,131,2899,9,0,5,0
4,0,38,2899,14,0,6,0
11,0,65,1733,23,1,6,0
4,0,33,1733,3,0,3,0
14,0,86,2899,10,0,5,0
1,0,9,1733,3,0,3,0
2,0,43,2053,6,0,5,0
1,0,38,2053,9,0,6,0
51,0,223,2053,13,0,6,1
1,0,38,2053,9,0,6,0
7,0,49,831,15,4,6,0
10,0,62,2053,9,0,6,0
5,0,43,575,6,0,4,0
2,0,59,1733,3,0,3,0
1,0,27,575,6,0,4,0
1,0,50,575,6,0,4,0
1,0,64,575,6,0,4,0
6,0,43,2053,9,0,6,0
6,0,43,2053,9,0,6,0
6,0,42,2053,9,0,6,0
1,0,10,575,6,0,4,1
1,0,10,575,6,0,4,0
1,0,12,575,6,0,4,0
1,0,76,575,6,0,4,0
1,0,95,1733,16,1,5,0
15,0,196,831,7,4,3,0
2,0,44,831,15,4,5,0
4,0,68,831,14,4,4,0
5,0,77,575,9,0,4,0
1,0,57,1733,2,0,2,0
1,0,48,1733,2,0,2,0
5,0,71,2899,28,0,8,0
1,0,32,2053,8,0,5,0
1,0,22,753,5,0,4,0
1,0,8,753,4,0,4,0
6,0,112,753,5,0,4,0
1,0,3,753,4,0,4,0
4,0,73,831,8,0,5,0
1,0,4,2053,8,0,5,0
4,0,30,753,21,0,8,0
20,0,144,753,22,2,8,0
10,0,139,753,34,0,8,0
1,0,20,2053,8,0,5,0
9,0,88,753,23,2,8,1
20,0,170,831,8,0,5,0
1,0,0,2899,5,0,5,0
1,0,0,2899,6,0,5,0
1,0,0,2899,6,0,5,0
1,0,0,2899,6,0,5,0
48,0,261,1733,26,1,8,0
19,0,110,1733,44,1,8,0
134,0,629,753,93,4,8,1
3,0,39,1118,16,0,6,0
2,0,18,575,31,0,7,0
4,0,54,831,15,0,6,0
8,0,68,9,21,0,8,0
5,0,47,2053,18,0,7,0
1,0,9,2053,22,0,7,0
6,0,42,2053,37,1,8,0
7,0,38,1733,17,0,6,0
2,0,39,1118,13,0,6,0
1,0,6,1118,14,0,6,0
10,0,100,1118,14,0,6,0
14,0,56,1118,14,0,6,0
1,0,13,1118,14,0,6,0
1,0,15,2053,20,0,7,0
1,0,9,1733,9,1,4,0
1,0,17,1118,14,0,6,0
1,0,12,1733,9,1,4,1
1,0,9,1118,12,0,6,0
1,0,11,1118,14,0,6,0
1,0,8,2053,18,0,7,0
1,0,9,1733,9,1,4,0
1,0,8,831,12,1,4,0
1,0,14,1733,13,1,5,0
1,0,11,2899,8,0,4,0
1,0,24,2899,11,0,4,0
1,0,9,575,9,0,4,0
1,0,15,753,20,0,7,0
1,0,43,575,32,0,5,0
1,0,156,1733,63,1,8,0
11,0,365,753,109,1,7,0
1,0,39,2053,12,0,6,0
1,0,10,2053,8,0,5,0
4,0,64,831,23,0,5,0
2,0,24,575,10,0,4,0
1,0,13,2053,11,0,6,0
1,0,22,831,11,0,6,0
9,0,59,2053,18,0,7,0
1,0,9,575,8,0,4,0
1,0,11,575,8,0,4,0
11,0,48,2053,13,0,6,0
2,0,104,2053,52,0,8,0
1,0,55,753,23,0,6,0
1,0,14,1118,3,0,2,0
1,0,17,1118,3,0,2,0
5,0,117,831,17,0,5,0
17,0,98,831,39,0,8,0
4,0,26,2899,5,0,4,0
1,0,10,1118,2,0,2,0
79,0,521,791,85,1,12,1
2,0,23,791,12,0,7,0
1,0,15,1118,2,0,2,0
