McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
1,0,18,0,374,1,1,0
1,0,18,0,231,1,1,0
1,0,74,1,1466,2,6,0
1,0,20,0,374,3,3,0
7,0,45,0,374,1,1,0
2,0,37,0,374,4,4,0
1,0,21,0,1466,1,1,0
1,0,23,0,374,1,2,0
1,0,18,0,374,1,1,0
1,0,23,0,374,3,3,0
2,0,36,0,374,4,5,0
3,0,36,0,374,4,6,0
2,0,33,0,374,2,3,0
1,0,18,0,374,1,1,0
2,0,31,0,374,1,1,0
6,0,50,0,1466,3,4,0
82,0,178,1,374,8,13,0
1,0,23,0,374,3,3,0
5,0,53,0,374,5,7,0
1,0,23,0,374,3,3,0
11,0,82,0,374,5,6,0
1,0,21,0,374,2,3,0
1,0,18,0,374,1,2,0
1,0,7,0,374,1,1,0
4,0,35,0,374,3,4,0
1,0,23,0,374,3,3,0
2,0,31,0,374,3,3,0
1,0,18,0,374,2,2,0
1,0,20,0,374,3,3,0
1,0,18,0,374,3,3,0
28,0,146,0,374,5,9,0
4,0,64,0,1466,5,17,0
1,0,19,0,374,4,9,0
15,0,102,0,511,4,6,0
4,0,78,1,374,7,11,0
5,0,48,1,374,5,17,0
1,0,37,0,1466,1,1,0
2,0,31,0,1466,1,1,0
2,0,23,0,1466,1,1,0
16,0,130,0,511,4,8,0
3,0,31,0,230,5,5,0
1,0,21,0,511,1,1,0
1,0,22,0,230,1,1,0
1,0,12,0,1466,2,2,0
1,0,12,0,1466,2,3,0
1,0,12,0,1466,2,2,0
39,0,758,3,185,11,61,0
1,0,171,0,185,2,5,1
1,0,5,0,230,2,2,0
4,0,38,0,230,1,1,0
1,0,18,0,230,1,1,0
4,0,26,0,230,1,1,0
1,0,12,0,4735,1,1,0
155,0,887,1,185,4,11,1
1,0,11,0,230,1,2,0
16,0,135,0,230,1,1,0
1,0,29,0,230,1,1,0
12,0,163,0,234,5,8,0
2,0,206,1,234,9,14,0
13,0,143,0,230,1,1,0
1,0,22,0,1466,2,2,0
1,0,34,0,230,1,1,0
2,0,19,1,511,1,2,0
1,0,7,0,374,6,20,0
1,0,4,0,511,4,12,0
1,0,6,1,511,4,10,0
1,0,5,0,511,1,1,0
1,0,7,0,511,1,1,0
21,0,361,0,511,2,5,0
13,0,118,1,1466,4,11,0
8,0,56,0,762,3,8,0
1,0,5,1,511,6,13,0
31,0,144,1,374,8,23,1
1,0,36,2,374,5,23,0
1,0,13,0,1466,2,3,0
24,0,228,5,1466,9,54,0
1,0,3,0,511,2,3,0
2,0,137,0,374,4,8,0
1,0,6,0,511,1,1,0
1,0,6,0,511,1,1,0
1,0,9,0,511,1,1,0
1,0,22,0,374,2,2,0
4,0,51,0,230,3,6,0
15,0,275,3,511,5,21,0
11,0,70,2,374,6,10,0
1,0,8,0,4735,1,1,0
5,0,37,0,511,1,1,0
5,0,39,0,511,1,1,0
5,0,36,0,511,1,1,0
1,0,16,0,511,1,1,0
1,0,24,0,511,1,1,0
1,0,16,0,511,1,1,0
1,0,24,0,511,1,1,0
1,0,7,0,511,1,1,0
1,0,8,0,511,1,1,0
3,0,42,0,374,2,2,0
1,0,40,1,511,1,2,0
1,0,39,0,511,1,2,0
1,0,11,0,1466,2,2,0
5,0,24,0,1466,3,3,0
15,0,110,1,474,5,6,0
3,0,13,0,1466,2,2,0
3,0,13,0,1466,2,2,0
12,0,49,0,474,3,3,0
6,0,28,0,1466,2,2,0
5,0,16,0,1466,2,2,0
2,0,68,0,474,2,3,0
39,0,161,0,1466,3,4,0
40,0,290,0,185,5,11,1
1,0,9,0,1466,1,1,0
20,0,134,3,1466,5,21,1
5,0,60,1,1466,4,5,0
26,0,221,2,1466,5,16,0
2,0,112,0,474,2,3,0
86,0,338,5,1466,12,35,0
1,0,30,1,1466,2,2,0
17,0,231,0,1466,5,11,0
1,0,10,0,4735,1,1,0
38,0,252,3,2,8,9,1
4,0,66,0,4735,1,2,0
1,0,88,1,185,5,11,0
63,0,576,7,234,15,58,1
26,0,295,2,234,13,27,0
1,0,5,1,762,1,3,0
13,0,155,6,231,15,51,0
2,0,18,0,511,4,7,0
4,0,52,0,1466,2,3,0
16,0,139,1,185,6,8,0
2,0,95,0,1466,5,9,0
1,0,20,0,231,1,1,0
1,0,112,1,234,4,8,0
127,0,747,8,185,17,81,1
1,0,27,0,479,2,3,0
2,0,19,0,1466,2,4,0
10,0,77,0,1466,2,3,0
29,0,557,2,234,10,23,0
2,0,89,0,234,5,9,0
1,0,8,1,511,1,3,0
1,0,100,0,762,2,2,0
1,0,11,0,1466,2,2,1
18,0,137,2,46,5,16,0
6,0,173,0,231,3,8,0
1,0,18,0,1466,2,2,0
1,0,11,0,1466,2,2,0
30,0,264,3,1466,6,34,0
1,0,10,0,1466,2,3,0
4,0,68,1,374,4,13,0
21,0,88,1,511,2,4,0
3,0,42,0,13,2,2,0
3,0,42,0,13,2,3,0
12,0,90,0,1466,2,5,0
31,0,110,1,511,4,10,0
11,0,93,1,1466,4,6,0
37,0,115,2,246,4,9,1
1,0,4,0,1466,2,2,0
5,0,50,0,13,2,2,0
18,0,68,0,4735,2,4,0
1,0,18,0,21,1,1,0
14,0,101,0,185,4,4,0
47,0,184,2,234,7,13,0
3,0,36,1,1466,2,2,0
17,0,75,0,511,4,8,0
5,0,46,0,762,2,2,0
17,0,80,0,762,2,3,0
21,0,91,3,234,5,12,0
3,0,35,0,762,2,2,0
13,0,70,0,762,2,2,0
1,0,9,0,13,1,1,0
1,0,193,1,811,6,17,0
5,0,41,0,1,4,4,0
38,0,152,3,374,6,20,0
1,0,9,1,4735,1,2,0
14,0,66,1,511,4,6,0
10,0,91,3,1466,6,7,0
29,0,110,1,234,6,7,0
12,0,99,2,1466,6,6,0
34,0,118,2,1466,4,7,0
11,0,72,0,1466,4,7,1
22,0,97,0,234,5,8,0
9,0,113,0,22,3,4,0
36,0,152,1,234,6,15,0
7,0,92,0,1466,2,2,0
36,0,135,2,234,6,15,0
7,0,125,0,1466,2,2,0
54,0,176,2,234,5,14,0
27,0,209,1,511,4,7,0
5,0,61,0,22,2,2,0
27,0,114,1,234,7,15,0
9,0,99,0,762,4,7,0
35,0,145,1,234,8,13,0
7,0,79,1,762,5,8,0
36,0,155,1,374,6,11,1
8,0,80,1,762,3,10,0
38,0,139,8,762,8,32,0
8,0,78,1,762,4,11,0
38,0,142,8,762,7,33,0
5,0,56,1,762,2,9,0
24,0,90,7,762,6,28,0
5,0,53,0,762,2,9,0
39,0,162,8,762,7,32,0
7,0,49,0,1466,1,1,0
22,0,86,1,1466,3,10,0
8,0,57,0,1466,3,3,0
25,0,98,2,230,6,14,0
11,0,119,0,762,1,1,0
39,0,324,3,511,8,24,0
4,0,43,1,6,2,2,0
28,0,121,2,474,5,12,0
4,0,43,1,6,2,2,0
26,0,123,3,474,7,16,0
6,0,38,0,4735,1,1,0
3,0,25,0,4735,1,1,0
3,0,26,0,18,1,1,0
7,0,42,1,1466,2,4,0
17,0,162,0,1466,4,7,0
52,0,144,2,2,8,16,0
4,0,39,0,515,2,2,0
35,0,139,3,234,5,13,0
41,0,290,2,46,7,13,0
70,0,290,3,46,5,23,1
26,0,231,0,6,6,12,0
53,0,166,4,1,8,15,0
1,0,3,0,244,1,2,0
7,0,74,0,762,1,2,0
17,0,78,5,185,6,18,0
6,0,66,0,762,2,4,0
26,0,127,5,185,6,21,1
15,0,68,0,511,2,4,0
21,0,88,0,511,2,3,0
1,0,19,1,1466,3,4,0
1,0,30,1,762,2,2,0
14,0,66,0,234,3,5,0
7,0,47,0,762,2,3,0
17,0,82,1,234,4,8,0
1,0,9,0,13,2,3,0
1,0,225,1,246,12,27,0
2,0,24,1,762,3,4,0
48,0,365,8,185,11,46,0
1,0,9,0,4735,1,1,0
3,0,16,2,762,1,3,0
33,0,254,0,231,7,12,0
75,0,214,6,234,9,24,0
6,0,212,0,12,3,3,0
46,0,146,3,234,8,16,0
4,0,224,0,185,6,7,0
32,0,112,1,234,7,12,1
8,0,72,0,231,2,2,0
21,0,95,0,234,5,5,0
8,0,45,0,1466,2,3,0
11,0,74,0,231,4,4,0
20,0,94,0,234,5,5,0
28,0,152,1,511,7,11,0
26,0,177,2,511,4,9,0
14,0,116,0,10,3,8,0
7,0,51,1,1466,3,5,0
38,0,151,2,10,5,14,0
3,0,35,0,762,2,2,0
12,0,65,0,762,2,2,0
1,0,17,0,1466,2,3,0
5,0,38,0,1466,2,5,0
8,0,66,0,1466,5,5,0
18,0,77,0,762,3,3,0
13,0,74,1,762,5,7,0
26,0,93,0,762,3,5,0
5,0,41,0,1466,4,4,0
11,0,63,0,762,2,2,0
5,0,54,0,762,2,2,0
14,0,78,1,762,3,5,0
4,0,41,0,38,2,3,0
7,0,107,3,12,7,10,0
24,0,90,0,234,3,9,0
5,0,57,0,762,2,2,0
14,0,72,0,234,3,8,1
5,0,72,0,4735,1,2,0
62,0,247,3,234,8,36,0
7,0,82,0,4735,1,3,0
10,0,92,0,1466,5,5,0
22,0,95,2,234,5,12,1
6,0,59,0,1466,3,4,0
23,0,103,5,511,6,27,0
5,0,46,0,511,4,8,0
7,0,47,0,762,3,4,0
14,0,79,0,234,3,7,0
1,0,25,0,4735,1,1,0
3,0,38,1,762,4,4,0
1,0,25,0,4735,1,1,0
3,0,38,1,762,4,4,0
2,0,68,0,474,2,3,0
26,0,176,0,374,4,5,0
34,0,233,5,234,8,23,0
38,0,215,4,1466,5,11,0
82,0,292,0,374,4,9,0
1,0,14,1,319,1,1,0
1,0,112,3,185,9,32,1
4,0,41,1,1466,2,2,1
1,0,34,0,4735,1,1,0
2,0,59,0,811,1,1,0
1,0,20,0,4735,1,1,0
127,0,962,2,230,10,21,1
1,0,12,0,1466,1,1,0
3,0,35,0,230,3,7,0
3,0,30,0,762,2,3,0
5,0,86,0,230,1,1,1
6,0,77,0,1466,2,5,0
8,0,48,0,1466,3,5,0
6,0,35,0,1,3,3,0
1,0,22,0,9,1,1,0
1,0,20,0,9,2,2,0
3,0,57,0,9,1,1,0
3,0,51,0,9,1,1,0
1,0,19,0,22,1,1,0
1,0,19,0,22,1,1,0
1,0,30,0,9,1,1,0
1,0,21,0,479,2,2,0
5,0,41,0,479,2,2,0
6,0,47,0,9,1,1,0
1,0,12,0,9,2,2,0
5,0,66,0,479,3,3,0
1,0,11,0,230,5,7,0
1,0,11,0,319,1,1,0
1,0,10,0,319,1,1,0
14,0,85,1,1466,4,5,0
1,0,11,0,319,1,1,0
1,0,10,0,319,1,1,0
1,0,8,0,319,1,1,0
1,0,82,0,319,1,2,0
2,0,27,0,231,3,5,0
10,0,44,0,230,4,6,0
19,0,186,2,511,3,15,0
1,0,14,0,1466,4,10,0
17,0,72,0,1466,3,4,0
4,0,68,1,374,1,1,0
122,0,947,14,185,7,84,1
9,0,85,4,374,3,13,0
4,0,52,1,1466,3,6,0
2,0,75,0,231,3,6,0
1,0,10,1,185,4,5,0
1,0,9,0,22,1,1,0
1,0,8,0,46,1,1,0
48,0,263,0,46,2,3,0
1,0,41,0,230,1,1,0
1,0,40,0,230,1,1,0
6,0,78,0,1466,2,4,0
1,0,35,0,1466,2,3,0
39,0,517,2,511,8,24,1
1,0,10,0,230,1,1,0
20,0,163,4,231,4,17,0
2,0,46,0,244,1,1,1
1,0,13,0,1466,2,3,0
12,0,72,0,1466,4,5,0
1,0,10,0,230,1,1,0
1,0,31,0,4735,1,2,0
2,0,79,0,474,2,3,0
21,0,133,1,1466,6,11,1
2,0,21,0,374,2,2,0
8,0,97,0,1466,7,20,0
6,0,427,1,374,4,7,0
4,0,58,0,1466,2,2,0
3,0,45,1,811,2,2,0
9,0,380,1,4735,5,6,0
9,0,146,1,4735,3,3,0
8,0,65,0,230,2,3,0
1,0,37,0,230,2,4,0
1,0,14,0,230,1,2,0
1,0,20,0,230,2,5,0
1,0,88,0,230,3,6,0
24,0,171,0,230,2,8,0
1,0,25,0,230,2,5,0
159,0,747,15,230,10,70,1
42,0,241,2,1466,4,9,1
7,0,119,1,46,10,15,0
5,0,54,0,4735,2,11,0
1,0,10,1,4735,1,1,0
15,0,144,4,479,2,7,1
1,0,44,0,1466,2,3,0
2,0,22,1,479,1,1,0
2,0,92,2,1466,3,10,0
9,0,88,0,1466,2,3,1
1,0,34,0,4735,1,2,0
1,0,34,0,4735,1,2,0
9,0,86,0,1466,2,3,0
12,0,180,3,479,7,18,1
13,0,142,7,230,7,40,0
27,0,656,2,1466,2,4,1
8,0,184,6,479,5,17,1
35,0,407,11,185,12,45,1
3,0,53,0,1466,3,7,0
47,0,518,1,230,5,16,1
3,0,35,0,230,1,1,0
3,0,83,1,1466,5,7,0
32,0,311,7,1466,9,35,0
23,0,333,4,479,10,23,1
28,0,279,4,185,10,24,1
1,0,5,1,1466,2,2,0
2,0,37,1,185,4,5,0
28,0,318,0,230,7,13,0
3,0,37,1,1466,2,2,0
8,0,70,1,1466,3,3,0
21,0,27,1,511,2,2,0
63,0,268,2,231,4,10,0
24,0,362,0,22,5,9,0
31,0,174,0,1466,2,7,0
42,0,764,0,1466,5,13,0
2,0,111,0,22,3,3,0
10,0,87,0,185,3,3,0
4,0,186,0,4735,1,1,0
14,0,285,0,22,5,7,0
1,0,37,0,185,3,3,0
16,0,336,1,479,4,8,0
10,0,88,0,244,1,1,0
1,0,84,0,22,4,4,1
1,0,36,0,185,2,2,0
7,0,212,0,474,2,3,0
4,0,49,0,13,1,1,0
4,0,35,0,4735,1,1,0
18,0,334,4,1466,12,51,0
22,0,94,1,1466,4,5,1
26,0,125,2,1466,7,21,0
11,0,71,2,319,3,4,0
51,0,426,3,319,4,18,1
2,0,55,2,1466,2,5,0
1,0,15,0,319,1,1,0
1,0,16,0,319,1,1,0
4,0,63,1,319,2,6,0
1,0,15,0,319,1,1,0
2,0,208,0,46,17,62,0
38,0,147,1,244,2,2,0
5,0,82,1,12,4,5,0
13,0,116,1,474,1,1,0
7,0,25,0,3,1,1,0
3,0,49,0,1466,1,1,0
32,0,193,1,474,5,6,0
3,0,72,0,374,2,3,0
1,0,11,0,234,1,1,0
16,0,109,0,230,3,3,0
1,0,10,0,234,1,1,0
1,0,17,0,511,2,2,0
1,0,33,0,234,1,1,0
1,0,38,0,234,1,1,0
10,0,113,0,230,1,7,0
1,0,12,1,230,1,1,0
22,0,269,2,1466,5,11,0
1,0,15,1,234,2,2,0
12,0,39,1,1466,1,1,1
8,0,122,2,230,3,6,0
19,0,747,5,1466,6,20,0
1,0,13,0,511,4,4,0
1,0,7,0,185,4,4,0
1,0,19,0,511,3,4,0
10,0,81,0,185,6,7,1
1,0,147,0,185,8,17,1
1,0,10,0,1466,2,2,0
1,0,10,0,1466,2,2,0
2,0,89,1,185,8,19,0
1,0,17,0,1466,2,2,0
15,0,104,1,185,6,18,1
1,0,10,0,185,3,3,0
2,0,22,0,1466,2,2,0
5,0,55,2,185,6,17,0
9,0,144,0,185,2,2,1
7,0,84,4,185,7,24,1
10,0,143,0,185,6,10,0
19,0,96,0,511,5,9,1
8,0,68,0,185,4,7,0
1,0,4,0,89,1,1,0
4,0,130,1,185,5,14,0
15,0,153,1,185,5,10,0
9,0,50,0,185,1,3,0
5,0,55,0,511,1,1,0
3,0,27,0,511,1,1,0
1,0,21,0,185,3,6,0
1,0,25,0,1466,2,2,0
1,0,81,1,185,8,19,0
7,0,64,0,1466,2,3,0
73,0,568,2,762,13,22,1
57,0,303,3,762,8,33,0
4,0,70,1,762,4,8,0
4,0,76,0,1466,2,3,0
8,0,102,1,511,5,11,0
11,0,173,1,762,3,7,0
65,0,332,4,762,7,25,1
1,0,64,0,4735,1,1,0
5,0,75,1,762,1,5,0
5,0,26,0,230,1,1,0
1,0,58,0,4735,1,2,0
1,0,37,0,4735,1,1,0
8,0,82,0,1466,2,2,0
3,0,46,0,474,1,1,0
6,0,62,3,1466,2,7,0
32,0,140,6,762,7,17,0
50,0,379,2,34,8,16,0
1,0,5,0,244,1,1,0
1,0,42,0,234,5,7,0
98,0,215,2,5,7,14,0
3,0,21,0,244,1,1,0
6,0,67,0,1466,2,4,0
2,0,24,0,474,2,2,0
15,0,100,8,234,9,37,0
4,0,41,3,762,2,4,0
33,0,146,5,234,7,16,0
35,0,219,5,474,2,10,0
27,0,255,2,36,6,13,0
23,0,139,2,185,10,27,1
20,0,515,3,185,10,31,1
1,0,440,1,185,4,7,1
3,0,48,0,474,3,3,0
108,0,733,2,1466,6,23,0
5,0,74,1,1466,3,5,0
16,0,196,0,762,3,7,0
7,0,93,0,1466,6,10,0
6,0,206,4,185,13,53,1
7,0,187,0,762,4,4,1
1,0,26,0,762,9,16,1
3,0,122,0,762,4,5,0
6,0,277,1,185,2,4,0
6,0,86,0,374,2,3,0
6,0,100,1,246,4,9,0
6,0,58,0,762,1,3,0
9,0,126,0,762,3,7,0
4,0,52,0,246,1,1,0
31,0,201,0,246,1,1,0
15,0,128,0,246,1,1,0
4,0,95,0,1,2,3,0
1,0,53,1,246,3,10,0
7,0,153,1,762,3,11,0
7,0,33,0,374,2,2,0
2,0,18,1,1466,3,3,0
2,0,14,0,762,1,1,0
1,0,14,0,1466,1,1,0
14,0,126,2,762,7,26,0
1,0,11,0,762,1,1,0
1,0,52,0,474,2,2,0
5,0,141,0,1466,7,10,0
1,0,7,0,4735,1,1,0
1,0,37,0,4735,1,1,0
3,0,18,0,21,1,1,0
2,0,16,0,4735,1,1,1
24,0,231,0,231,5,8,0
5,0,85,0,36,5,5,0
11,0,50,0,5,3,3,0
4,0,45,0,231,3,3,1
1,0,17,0,231,4,4,0
1,0,24,0,1466,1,1,0
9,0,117,1,374,6,10,0
9,0,79,1,12,5,8,0
11,0,102,1,246,5,7,0
41,0,179,3,185,9,22,1
8,0,82,1,762,2,3,0
32,0,159,1,185,8,13,1
2,0,20,0,762,1,1,0
60,0,222,4,185,10,30,1
1,0,77,0,1466,1,1,0
53,0,504,1,1466,7,17,0
14,0,178,1,21,5,7,0
1,0,10,0,21,1,1,0
1,0,19,0,21,1,1,0
1,0,7,0,22,2,2,0
2,0,17,1,374,5,6,0
3,0,21,0,244,1,1,0
3,0,79,1,22,4,8,0
2,0,29,0,244,1,2,0
15,0,79,1,1466,4,8,1
5,0,65,1,374,7,9,0
43,0,234,3,374,6,11,0
1,0,18,0,31,3,3,0
31,0,187,0,1466,3,11,0
27,0,290,2,244,8,29,1
2,0,81,1,1466,3,11,0
8,0,103,0,4735,1,7,0
1,0,11,0,1466,2,2,0
29,0,238,3,244,7,31,1
1,0,20,0,4735,1,2,0
129,0,913,7,244,7,51,1
5,0,102,0,244,4,14,0
7,0,39,0,4735,2,4,0
1,0,31,0,4735,1,1,0
2,0,108,0,185,4,5,0
6,0,49,1,374,4,6,0
1,0,6,1,374,4,4,0
1,0,12,2,374,4,7,0
1,0,6,1,1466,2,3,0
164,0,755,10,234,14,33,1
1,0,13,2,374,4,7,0
72,0,316,3,231,8,10,0
6,0,45,1,1466,2,3,0
9,0,110,1,374,3,4,0
1,0,20,1,1466,2,2,0
66,0,455,1,374,3,5,0
28,0,126,5,374,5,20,0
85,0,699,2,231,7,20,0
12,0,101,1,231,6,11,0
1,0,12,1,12,5,8,0
1,0,9,1,12,5,8,0
1,0,1,1,1466,2,3,0
1,0,18,0,12,3,3,0
4,0,94,0,1466,4,5,0
1,0,26,0,38,1,1,0
1,0,54,0,474,2,2,0
1,0,1,0,38,1,1,0
1,0,33,0,474,2,5,0
1,0,18,0,12,3,3,0
10,0,120,2,1466,3,8,0
1,0,31,1,38,1,2,0
1,0,53,0,38,1,1,0
1,0,1,0,38,1,1,0
1,0,36,0,1466,3,7,0
1,0,1,0,38,1,1,0
1,0,18,0,12,3,3,0
12,0,213,0,1466,3,3,0
1,0,91,0,38,1,1,0
1,0,54,0,38,1,1,0
1,0,33,0,474,2,5,0
1,0,13,0,511,1,1,0
1,0,31,0,1466,4,5,0
2,0,52,0,474,4,11,0
7,0,109,3,762,6,23,1
14,0,179,3,762,7,27,1
16,0,101,2,762,6,16,0
3,0,68,1,762,5,14,0
8,0,127,4,762,6,29,1
2,0,53,0,474,4,10,0
19,0,154,2,762,7,20,0
23,0,197,3,762,8,24,0
24,0,177,1,511,8,18,0
52,0,298,7,762,8,50,1
1,0,59,1,474,4,15,0
1,0,22,0,1466,4,6,0
5,0,60,0,22,3,5,0
1,0,15,0,1466,2,3,0
1,0,47,0,474,4,10,0
1,0,30,0,474,3,5,0
31,0,255,4,479,10,33,0
1,0,41,0,474,3,9,1
1,0,21,0,1466,2,3,0
1,0,22,0,474,2,6,0
1,0,36,1,474,5,10,0
1,0,23,0,1466,4,5,0
1,0,26,0,1466,2,2,0
1,0,16,0,1466,2,2,0
11,0,204,6,1466,6,20,0
2,0,21,0,474,2,4,0
1,0,24,0,4735,1,3,0
1,0,28,1,1466,3,5,0
3,0,66,1,474,3,5,0
1,0,25,0,1466,3,4,0
3,0,55,0,811,2,3,0
20,0,226,1,12,7,19,0
1,0,55,0,474,4,9,0
4,0,104,0,474,6,10,0
1,0,48,0,1466,5,6,0
1,0,15,0,1466,2,2,0
7,0,35,0,1466,3,3,0
2,0,125,2,1466,5,15,0
1,0,47,0,1466,3,4,0
14,0,152,0,762,7,16,0
11,0,120,2,762,8,20,0
88,0,704,11,230,12,58,1
6,0,79,0,46,1,1,0
1,0,40,0,46,1,1,0
1,0,1,0,46,1,1,0
1,0,32,0,762,2,2,0
1,0,29,0,46,1,1,0
5,0,111,0,46,1,1,0
1,0,25,1,474,1,1,0
3,0,75,1,89,6,14,0
3,0,60,1,89,5,10,0
3,0,60,1,89,5,11,0
23,0,346,2,4735,6,21,0
8,0,186,1,185,6,12,0
2,0,105,1,12,6,11,1
26,0,279,2,474,8,24,1
8,0,80,0,1466,1,2,0
1,0,22,0,1466,2,2,0
75,0,371,7,762,7,30,0
1,0,17,0,230,3,3,0
2,0,49,0,230,1,1,0
6,0,110,2,479,4,8,0
4,0,45,0,230,1,1,0
1,0,17,0,230,2,2,0
5,0,72,2,319,3,6,0
5,0,69,2,1466,2,4,0
5,0,45,0,1466,1,2,0
1,0,46,0,319,2,3,0
5,0,60,1,1466,2,3,0
2,0,46,0,374,3,7,0
3,0,39,0,4735,1,3,0
2,0,35,2,234,2,7,0
16,0,93,4,234,2,12,0
1,0,5,0,4735,1,1,0
16,0,86,1,38,4,5,0
48,0,300,6,38,6,20,1
1,0,52,2,38,3,5,0
1,0,48,1,38,2,5,0
4,0,79,1,38,2,3,0
1,0,19,0,22,1,1,0
7,0,88,1,38,4,5,0
2,0,33,2,38,4,6,0
7,0,79,2,38,4,7,0
1,0,35,1,38,2,3,0
7,0,57,2,38,2,4,0
1,0,20,1,38,3,5,0
109,0,560,9,38,5,26,1
38,0,226,1,1466,5,9,0
4,0,50,0,1466,1,1,0
30,0,183,0,1,2,2,0
3,0,34,0,1466,1,1,0
5,0,88,0,1466,1,1,0
11,0,68,0,4735,1,2,0
1,0,6,0,1,1,1,0
6,0,91,0,1466,1,1,0
1,0,6,0,1,1,1,0
5,0,84,0,1466,1,1,0
10,0,76,0,1466,2,2,0
43,0,456,0,1,3,4,0
1,0,49,0,1466,1,1,0
5,0,36,0,4735,1,1,0
2,0,64,0,1466,1,1,0
2,0,24,0,1466,1,1,0
1,0,20,0,4735,1,1,0
1,0,43,0,1466,1,1,0
1,0,47,0,1466,1,1,0
89,0,457,0,4735,1,1,0
2,0,62,0,1466,1,1,0
6,0,69,0,1,3,3,0
10,0,81,0,1466,2,2,0
2,0,23,0,1466,1,1,0
1,0,38,0,1466,1,1,0
7,0,60,0,1466,1,1,0
13,0,288,0,1466,1,1,0
6,0,197,0,1466,1,1,0
10,0,163,0,1466,1,1,0
1,0,35,0,4735,1,1,0
7,0,69,0,1466,2,2,0
13,0,236,0,1466,2,2,0
1,0,14,0,1,1,1,0
25,0,231,0,1,2,2,0
6,0,70,0,1,2,2,0
12,0,161,0,4735,1,1,0
6,0,69,0,1466,2,2,0
19,0,120,0,374,2,9,0
5,0,85,1,1466,3,15,0
4,0,51,1,511,1,1,0
1,0,26,0,230,1,1,0
1,0,29,0,4735,1,1,0
1,0,16,0,1466,2,2,0
64,0,335,1,1466,7,36,1
47,0,301,1,1466,7,38,1
9,0,60,1,2,2,3,0
8,0,117,1,2,3,4,0
1,0,14,1,2,3,4,0
13,0,124,0,1466,1,1,0
8,0,101,1,2,4,5,0
1,0,16,0,89,1,1,0
11,0,109,3,1466,9,9,0
12,0,132,1,2,3,4,0
1,0,15,0,89,1,1,0
44,0,212,0,1,3,3,0
24,0,185,2,2,4,4,0
5,0,45,0,374,5,7,0
12,0,128,1,374,4,8,0
3,0,45,1,511,3,3,0
3,0,58,0,374,3,3,0
23,0,170,1,511,4,7,0
1,0,34,0,1466,2,2,0
1,0,11,0,374,2,3,0
23,0,123,0,511,6,12,0
6,0,39,0,4735,1,1,0
15,0,123,1,374,3,4,0
29,0,189,0,511,4,5,0
1,0,35,0,1466,1,1,0
1,0,24,0,374,2,2,0
21,0,158,1,511,5,6,0
10,0,78,0,1466,3,3,0
12,0,64,0,374,4,6,0
1,0,7,0,4735,1,1,0
1,0,35,0,1466,4,6,0
2,0,31,0,185,7,13,0
3,0,43,0,374,3,4,0
4,0,34,0,374,3,4,0
4,0,32,0,374,3,5,0
2,0,57,0,374,4,7,0
41,0,284,2,46,5,13,0
37,0,196,2,374,6,10,0
4,0,42,1,374,2,2,0
1,0,9,1,762,1,1,0
1,0,21,0,374,5,6,0
7,0,45,0,374,4,5,0
14,0,73,0,374,5,6,0
22,0,107,2,1,6,15,0
8,0,64,0,231,4,4,0
2,0,18,1,762,1,1,0
51,0,254,2,511,6,18,0
1,0,6,0,511,1,1,0
52,0,427,1,46,2,7,0
1,0,30,0,185,2,2,0
12,0,68,0,4735,1,1,0
1,0,26,0,374,2,2,0
14,0,96,0,374,2,2,0
6,0,65,0,1466,5,12,0
1,0,8,0,4735,1,1,0
3,0,40,0,4735,1,2,0
10,0,66,1,4735,1,1,0
8,0,25,0,1,1,1,0
16,0,85,1,1466,2,4,0
2,0,17,1,2,2,3,0
6,0,41,0,1466,1,1,0
3,0,25,1,1466,2,3,0
9,0,64,0,1466,3,6,0
12,0,135,0,511,4,5,1
2,0,47,0,231,4,13,0
1,0,98,0,4735,1,2,0
5,0,37,0,1466,1,2,0
7,0,42,1,31,3,9,0
7,0,105,3,244,4,16,0
1,0,18,0,4735,2,4,0
6,0,59,1,1466,3,9,0
2,0,11,0,1466,1,1,0
11,0,92,0,1466,2,7,0
2,0,18,0,4735,1,1,0
1,0,30,0,1466,2,3,0
18,0,159,1,319,5,11,0
1,0,29,0,1466,2,2,0
1,0,6,0,1466,1,1,0
1,0,18,0,230,1,1,0
9,0,148,1,1466,2,3,0
10,0,89,0,1466,1,1,0
1,0,10,0,1466,1,1,0
1,0,5,0,4735,1,1,0
2,0,65,0,16,3,4,0
2,0,61,0,22,1,1,0
1,0,13,0,22,1,1,0
2,0,69,0,4735,1,7,0
10,0,276,2,1466,2,9,0
30,0,181,0,374,3,5,1
2,0,68,1,4735,2,7,0
2,0,61,0,1466,2,6,0
1,0,13,0,4735,1,1,0
32,0,233,0,1466,5,11,0
75,0,317,5,1466,8,12,1
2,0,64,0,1466,2,3,0
2,0,61,0,1466,2,5,0
1,0,13,0,4735,1,1,0
16,0,91,2,479,5,7,0
2,0,54,1,479,1,2,0
38,0,338,4,479,6,29,0
21,0,242,3,1466,6,27,0
3,0,165,1,1466,5,14,0
1,0,5,0,479,1,1,0
6,0,112,1,479,3,7,0
12,0,116,1,474,5,11,0
15,0,165,3,479,5,28,0
9,0,76,1,1,2,2,0
1,0,44,1,244,1,1,0
1,0,14,1,244,1,1,0
2,0,31,0,374,3,3,0
