McCC,CLOC,LLOC,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of committers,target
1,0,1,791,2,0,2,0
1,0,24,791,10,0,5,0
1,0,1,163,3,0,3,0
1,0,64,1733,27,2,10,0
1,0,19,1733,13,0,8,0
1,0,21,1733,9,0,7,0
1,0,35,1733,21,0,9,0
1,0,29,1733,31,2,11,0
1,0,32,1733,15,0,8,0
1,0,43,1733,13,0,8,0
23,0,183,1733,25,2,10,0
4,0,205,1733,38,2,10,0
2,0,53,1733,33,2,11,0
2,0,44,2899,40,3,13,0
1,0,8,1733,14,0,9,0
1,0,7,1733,14,0,9,0
1,0,58,163,29,0,10,0
22,0,150,1733,115,4,12,0
10,0,258,1147,66,2,13,0
3,0,242,1733,5,1,3,0
1,0,136,1733,35,2,13,0
2,0,29,1733,20,0,9,0
1,0,48,1733,23,0,9,0
1,0,1,1733,6,0,6,0
1,0,43,407,29,0,13,0
1,0,22,1733,14,0,8,0
2,0,123,2053,52,2,14,0
6,0,211,1147,41,0,10,0
1,0,37,1733,26,2,10,0
2,0,57,1733,35,2,11,0
2,0,62,1733,45,2,12,0
1,0,48,288,12,0,5,0
1,0,20,288,13,0,6,0
12,0,72,163,7,0,5,0
19,0,93,288,19,0,6,0
1,0,19,1147,7,0,4,0
13,0,56,1118,32,0,12,0
1,0,4,1118,1,0,1,0
1,0,19,288,12,0,8,0
1,0,8,575,6,0,4,0
16,0,191,1147,71,1,10,0
1,0,4,1118,1,0,1,0
1,0,62,288,14,0,6,0
1,0,1,288,5,0,4,0
16,0,80,288,20,0,8,0
1,0,41,288,18,0,6,0
2,0,25,298,17,0,8,0
1,0,6,298,22,0,8,0
1,0,7,298,43,1,16,0
1,0,10,298,39,2,13,0
1,0,21,163,4,0,3,0
1,0,1,831,5,0,2,0
1,0,32,1733,2,0,2,0
1,0,22,384,4,1,3,0
1,0,7,163,3,0,3,0
1,0,6,298,13,0,6,0
1,0,13,298,19,0,8,1
1,0,8,298,17,0,8,0
1,0,6,298,16,0,8,0
1,0,11,298,22,0,7,0
1,0,8,298,12,0,6,0
3,0,23,831,14,0,5,0
1,0,7,298,9,0,5,0
1,0,9,298,21,0,7,0
1,0,8,298,17,0,7,0
2,0,48,429,25,0,6,0
1,0,8,298,13,0,6,0
1,0,11,831,13,0,5,0
1,0,8,298,14,0,6,0
1,0,16,298,21,0,6,0
1,0,2,831,9,0,5,0
1,0,6,298,9,0,5,0
1,0,9,298,30,0,11,0
1,0,8,298,16,0,8,0
1,0,15,831,20,0,5,0
1,0,13,298,15,0,6,0
4,0,32,298,11,2,5,0
1,0,12,831,11,0,5,0
1,0,8,298,8,0,5,0
1,0,11,298,15,0,7,0
2,0,64,116,4,0,3,0
1,0,66,116,4,0,3,0
1,0,9,116,4,0,3,0
5,0,52,116,10,0,4,0
15,0,90,2053,5,0,3,0
1,0,14,116,4,0,3,0
1,0,19,116,15,0,4,0
1,0,81,1147,3,0,2,0
1,0,1,1147,6,0,2,0
1,0,14,163,10,1,6,0
1,0,9,298,18,0,6,0
1,0,4,116,10,0,4,0
1,0,6,2053,28,1,13,0
1,0,28,298,52,0,12,0
1,0,6,116,11,0,4,0
1,0,3,1733,10,0,7,0
1,0,3,2053,2,0,2,0
1,0,14,298,20,0,10,0
1,0,4,15,10,0,5,0
1,0,6,298,18,0,9,0
1,0,8,2899,6,0,5,0
1,0,21,753,71,1,14,0
1,0,9,163,12,0,7,0
1,0,1,2899,1,0,1,0
25,0,159,2899,37,0,11,0
16,0,142,2053,82,4,13,0
11,0,203,2053,6,1,3,1
1,0,29,1733,22,0,6,0
1,0,30,1733,41,6,10,0
16,0,157,1147,50,0,14,0
23,0,125,2053,60,7,12,0
1,0,16,296,88,2,16,0
1,0,5,1733,13,0,7,0
1,0,17,407,139,8,11,0
1,0,25,2053,11,0,3,0
8,0,291,1147,23,4,7,0
1,0,62,296,107,5,17,0
40,0,253,1733,100,4,16,0
1,0,6,1147,11,1,8,0
17,0,275,296,191,5,18,0
1,0,18,1147,35,0,9,0
1,0,18,1147,33,0,9,0
1,0,1,15,6,0,4,0
38,0,273,1733,172,1,11,0
1,0,9,296,18,0,9,0
1,0,8,1147,15,1,9,0
1,0,5,1733,9,0,6,0
1,0,6,791,11,0,6,0
8,0,103,1147,20,2,7,0
107,0,603,1733,77,11,14,0
1,0,13,1733,19,0,8,0
1,0,50,163,3,0,3,0
1,0,54,1733,51,1,13,0
1,0,4,831,8,0,4,0
2,0,18,831,6,0,5,0
18,0,127,1733,41,0,10,0
1,0,1,831,3,0,3,0
2,0,28,831,13,0,5,0
1,0,5,163,3,0,3,0
1,0,9,163,3,0,3,0
6,0,55,2053,30,0,8,0
1,0,50,163,4,0,3,0
1,0,7,163,3,0,3,0
1,0,21,1147,10,0,6,0
25,0,189,221,52,0,11,0
20,0,197,1733,37,0,10,0
7,0,28,288,17,0,8,0
2,0,60,2053,26,2,6,0
1,0,8,298,19,0,5,0
1,0,1,2899,1,0,1,0
17,0,171,298,31,8,10,0
1,0,9,2053,11,0,6,0
32,0,179,1147,47,3,13,0
1,0,6,2899,14,0,7,0
10,0,94,2053,35,1,9,0
81,0,720,296,184,25,18,0
1,0,7,2053,10,0,6,0
1,0,15,2053,3,1,2,0
39,0,274,2053,58,1,14,0
1,0,23,116,9,1,5,0
1,0,1,116,3,0,3,0
1,0,4,116,3,0,3,0
1,0,32,116,3,0,3,0
1,0,7,116,3,0,3,0
1,0,6,116,3,0,3,0
1,0,5,116,3,0,3,0
1,0,4,116,3,0,3,0
1,0,6,116,3,0,3,0
3,0,22,2899,2,0,2,0
1,0,1,2899,2,0,2,0
1,0,7,2899,2,0,2,0
1,0,20,2899,2,0,2,0
1,0,13,2899,2,0,2,0
8,0,76,831,11,0,6,0
1,0,7,298,3,0,2,0
1,0,8,298,3,0,2,0
1,0,11,1733,6,0,3,0
1,0,1,2899,1,0,1,0
1,0,5,298,5,0,5,0
1,0,7,831,12,0,6,0
1,0,18,298,20,0,7,0
1,0,7,2053,10,0,6,0
2,0,53,298,13,0,7,0
13,0,95,2053,57,2,14,0
1,0,26,384,6,0,3,0
10,0,40,384,16,0,8,0
1,0,7,298,21,0,10,0
1,0,3,791,10,0,6,0
1,0,5,2053,16,0,6,0
1,0,4,298,9,0,7,0
1,0,4,384,12,0,8,0
1,0,5,288,8,0,6,0
10,0,64,384,19,0,9,0
1,0,4,384,10,0,6,0
1,0,4,384,16,0,7,0
1,0,9,753,18,2,9,0
1,0,20,298,44,4,11,0
1,0,6,384,11,0,7,0
1,0,34,1147,77,0,12,0
1,0,5,288,6,2,3,0
1,0,4,384,14,0,6,0
1,0,5,791,7,0,3,0
5,0,106,2053,59,0,10,0
1,0,7,298,29,0,11,0
1,0,13,384,14,0,7,0
1,0,6,298,16,0,8,0
1,0,11,288,8,0,5,0
1,0,8,298,32,0,11,0
1,0,4,116,3,0,3,0
1,0,5,384,6,0,5,0
1,0,43,116,80,0,13,0
1,0,3,288,6,0,3,0
1,0,5,384,8,0,5,0
1,0,6,298,12,0,7,0
32,0,295,116,148,2,17,0
1,0,24,1733,37,0,9,0
1,0,5,1147,9,0,6,0
1,0,40,1733,104,0,14,0
1,0,1,2899,1,0,1,0
1,0,4,1733,8,0,5,0
1,0,5,163,3,0,3,0
1,0,27,298,11,0,7,0
1,0,25,298,12,0,7,0
1,0,4,298,15,1,10,0
1,0,15,1147,31,1,10,0
1,0,4,116,3,0,3,0
1,0,3,2053,7,0,3,0
1,0,6,298,21,0,7,0
1,0,5,791,9,0,7,0
1,0,5,298,10,0,7,0
1,0,4,2899,9,0,6,0
7,0,54,1733,16,0,9,0
1,0,3,2899,10,0,6,0
1,0,4,298,10,0,7,0
1,0,8,163,4,1,4,0
1,0,4,298,7,2,4,0
1,0,7,791,23,2,7,0
1,0,3,288,7,0,4,0
1,0,5,298,11,0,6,0
1,0,5,1733,10,4,5,0
1,0,7,2899,12,0,6,0
1,0,1,2899,5,0,4,0
1,0,10,1733,2,0,2,0
1,0,9,1733,2,0,2,0
1,0,9,1733,2,0,2,0
1,0,6,1733,2,1,1,0
1,0,1,2899,1,0,1,0
1,0,4,2899,7,0,3,0
1,0,4,298,15,0,8,0
1,0,14,298,20,0,9,0
1,0,10,1733,36,1,11,0
1,0,15,1733,12,0,5,0
1,0,6,288,26,0,8,0
1,0,9,1733,7,0,5,0
8,0,99,116,37,2,12,0
1,0,14,116,8,0,3,0
109,0,539,1147,48,5,13,0
49,0,265,298,20,0,11,0
9,0,50,1733,20,0,6,0
6,0,69,298,17,1,10,0
3,0,24,1733,6,0,3,0
6,0,32,298,28,0,12,0
141,0,927,298,14,0,9,0
1,0,4,1147,12,0,7,0
8,0,63,298,5,0,2,0
1,0,7,163,4,0,4,0
22,0,121,2053,47,0,13,0
9,0,80,2053,14,2,5,0
25,0,222,1733,28,1,9,0
43,0,269,407,8,1,4,0
10,0,62,2053,2,0,2,0
4,0,57,1733,14,0,5,0
1,0,6,1147,4,0,4,0
10,0,117,163,10,0,8,0
1,0,11,163,6,1,4,0
5,0,25,384,2,0,2,0
1,0,6,298,4,0,4,0
1,0,4,1733,2,0,2,0
4,0,30,163,4,0,4,0
7,0,37,298,4,0,3,0
1,0,1,163,12,0,8,0
22,0,111,1733,6,0,2,0
12,0,139,1733,34,1,10,0
8,0,91,1733,16,4,8,0
3,0,18,298,14,0,8,0
10,0,125,1147,30,1,10,0
1,0,12,407,3,0,3,0
33,0,210,1733,12,0,3,0
41,0,234,2053,73,2,11,0
6,0,62,1147,13,0,6,0
16,0,97,163,36,13,12,0
2,0,40,1733,3,0,2,0
4,0,39,384,31,0,13,0
2,0,19,298,26,0,10,0
1,0,8,1733,3,0,2,0
5,0,53,1147,20,0,9,0
11,0,68,1733,47,5,12,0
16,0,138,384,67,0,13,0
1,0,1,2899,2,0,2,0
1,0,3,2899,4,0,4,0
1,0,7,298,12,0,6,0
1,0,40,298,5,0,5,0
1,0,4,2899,6,0,4,0
1,0,10,298,19,2,8,0
2,0,28,34,7,0,5,0
22,0,234,1733,43,6,8,1
11,0,112,116,25,3,7,0
65,0,551,296,90,15,15,1
6,0,63,163,10,0,6,0
1,0,37,116,16,0,6,0
8,0,111,296,2,1,1,0
1,0,1,163,7,0,6,0
33,0,221,221,11,1,6,0
3,0,60,407,7,1,4,0
4,0,26,163,3,0,3,0
8,0,49,296,15,2,7,0
1,0,31,116,15,0,7,0
194,0,1203,429,65,8,14,1
26,0,161,221,11,1,7,0
1,0,7,163,5,0,4,0
1,0,74,2899,4,0,3,0
4,0,76,2899,4,0,3,0
32,0,150,2899,4,0,3,0
1,0,4,2899,4,0,3,0
21,0,157,2899,4,0,3,0
24,0,128,1147,17,1,7,0
1,0,1,2899,5,0,3,0
7,0,28,2899,4,0,3,0
105,0,468,2053,14,3,5,0
5,0,88,296,69,3,13,0
8,0,94,296,2,1,2,0
3,0,66,2899,23,0,7,0
1,0,22,34,24,0,10,0
3,0,52,791,12,1,7,0
1,0,1,2899,6,0,4,0
4,0,90,296,6,4,2,0
18,0,240,2899,30,0,7,0
22,0,215,1733,57,6,13,0
195,0,1265,831,90,10,10,1
47,0,365,831,55,14,8,1
14,0,84,407,23,0,9,0
43,0,333,407,59,21,12,0
19,0,151,407,15,2,5,0
41,0,292,831,34,7,8,0
1,0,36,407,18,0,8,0
1,0,269,407,37,0,11,0
1,0,27,1147,25,1,9,0
2,0,26,2053,20,0,10,0
2,0,49,1733,20,0,9,0
1,0,5,831,6,4,3,0
24,0,143,116,47,0,12,1
2,0,22,407,15,0,8,0
1,0,12,407,25,0,9,0
1,0,84,1147,27,1,9,0
1,0,4,1733,19,0,9,1
20,0,131,831,29,4,9,1
4,0,68,407,28,0,9,1
3,0,30,384,18,0,9,0
5,0,67,407,18,0,8,0
1,0,38,407,20,0,10,0
1,0,24,163,10,0,5,0
3,0,69,1147,41,0,10,0
4,0,201,1733,33,0,9,0
21,0,270,1733,77,0,13,0
15,0,103,116,34,0,11,0
9,0,95,116,105,0,12,1
7,0,53,296,87,4,13,1
23,0,234,1733,45,5,11,0
1,0,59,407,25,0,9,0
1,0,4,163,4,0,4,0
1,0,35,1147,40,0,10,0
1,0,90,163,21,0,7,0
11,0,159,116,103,17,13,0
18,0,94,407,54,2,10,0
1,0,6,831,6,3,3,0
1,0,40,407,44,2,9,0
1,0,39,831,39,8,7,1
8,0,59,407,31,0,8,0
1,0,1,1147,5,0,4,0
1,0,79,163,12,0,7,0
3,0,33,1733,10,2,6,0
1,0,1,288,8,2,4,0
2,0,31,2053,2,0,1,0
14,0,76,2053,20,0,9,0
2,0,171,116,14,0,9,0
9,0,107,2053,66,0,10,0
1,0,1,8,4,0,4,0
3,0,32,2053,2,0,1,0
14,0,76,2053,10,0,5,0
2,0,174,116,7,0,5,0
9,0,112,2053,24,0,8,0
1,0,1,8,4,0,4,0
4,0,55,1733,2,0,2,0
7,0,48,8,21,0,10,0
3,0,79,116,53,0,12,0
17,0,144,1733,50,0,11,0
1,0,7,8,14,0,7,0
1,0,1,8,4,0,4,0
5,0,69,1118,50,3,14,0
1,0,38,8,22,0,9,0
1,0,1,8,4,0,4,0
3,0,96,831,20,0,7,1
14,0,98,831,26,0,9,0
10,0,50,831,19,0,7,0
4,0,43,831,23,0,7,0
15,0,80,791,20,0,8,0
5,0,74,2899,47,3,10,0
2,0,118,116,51,8,11,0
6,0,100,2899,40,4,9,0
1,0,14,2899,22,2,8,0
57,0,363,1147,43,2,12,0
1,0,13,1733,78,0,8,0
22,0,250,2899,48,4,10,0
1,0,18,1118,52,2,9,0
5,0,61,831,44,0,8,0
26,0,278,1147,76,4,12,0
1,0,5,1733,13,0,7,0
14,0,93,1733,37,4,10,0
6,0,50,831,25,0,7,0
1,0,1,831,3,0,3,0
1,0,1,831,3,0,3,0
15,0,158,1733,2,0,2,0
15,0,80,831,23,0,9,0
5,0,130,116,40,0,9,0
11,0,152,1733,86,0,9,0
5,0,33,116,17,0,7,0
6,0,36,163,3,1,2,0
5,0,28,163,3,1,2,0
9,0,42,163,3,1,2,0
1,0,1,1733,2,1,2,0
4,0,26,163,3,1,2,0
7,0,33,163,3,1,2,0
1,0,1,288,5,0,4,0
1,0,9,288,5,0,4,0
7,0,78,407,10,0,6,0
13,0,182,831,8,1,6,0
2,0,17,1147,4,0,4,0
8,0,99,407,10,0,6,0
4,0,35,407,10,0,6,0
6,0,50,296,9,0,5,0
37,0,520,116,36,5,11,1
1,0,1,1147,4,0,4,0
3,0,62,1733,12,0,6,0
1,0,49,753,3,0,2,0
1,0,7,753,3,0,2,0
1,0,5,753,3,0,2,0
3,0,23,753,3,0,2,0
1,0,12,753,3,0,2,0
1,0,1,163,5,0,3,0
1,0,13,753,3,0,2,0
1,0,63,753,3,0,2,0
1,0,5,753,3,0,2,0
1,0,35,753,3,0,2,0
18,0,351,1733,5,0,4,0
1,0,7,753,3,0,2,0
4,0,59,384,4,0,4,0
1,0,6,2899,2,0,2,0
5,0,73,753,5,0,3,0
47,0,468,753,5,0,3,0
4,0,33,2899,2,0,2,0
1,0,1,2899,2,0,2,0
1,0,15,2053,4,0,2,0
12,0,76,2899,2,0,2,0
57,0,311,753,5,0,3,0
6,0,132,753,5,0,3,0
1,0,4,2053,2,0,1,0
1,0,5,2053,2,0,1,0
1,0,4,2053,2,0,1,0
1,0,5,2053,2,0,1,0
1,0,13,2053,2,0,1,0
1,0,1,2053,2,0,1,0
1,0,11,2053,2,0,1,0
16,0,244,407,5,0,3,0
1,0,6,2053,2,0,1,0
1,0,1,163,3,0,2,0
3,0,42,163,3,0,2,0
5,0,47,2899,2,0,2,1
1,0,71,2899,2,0,2,0
2,0,70,2899,2,0,2,0
28,0,200,2899,2,0,2,0
1,0,1,2899,2,0,2,0
3,0,23,2899,2,0,2,0
1,0,5,753,3,0,2,0
1,0,1,753,3,0,2,0
1,0,8,753,3,0,2,0
1,0,56,163,9,0,6,0
43,0,301,831,53,10,11,0
1,0,73,831,7,0,6,0
20,0,177,1733,33,4,9,0
49,0,327,384,30,2,11,0
24,0,203,1733,21,1,7,0
9,0,67,1733,12,1,6,0
1,0,71,831,7,0,6,0
93,0,876,1733,87,21,14,1
1,0,66,1733,11,0,5,0
10,0,57,1147,9,0,4,0
3,0,119,1733,5,1,4,0
3,0,66,163,11,2,6,0
1,0,9,163,7,0,5,0
15,0,84,2053,15,4,5,0
2,0,21,2053,5,1,4,0
2,0,22,2053,4,0,3,0
1,0,17,163,3,0,3,0
5,0,115,163,11,2,6,0
1,0,5,1733,2,0,2,0
3,0,18,753,3,1,3,0
22,0,243,831,19,6,9,0
1,0,7,831,2,0,2,0
9,0,201,1733,51,4,13,0
1,0,18,2053,9,0,6,0
1,0,91,407,13,0,6,0
3,0,56,2053,15,2,6,0
1,0,24,2053,9,0,6,0
1,0,34,163,7,0,5,0
1,0,18,1733,19,1,10,0
34,0,243,1733,4,0,3,0
6,0,80,1733,15,0,7,0
19,0,237,1733,4,0,2,1
7,0,69,1733,2,0,2,1
3,0,42,2053,11,0,6,0
10,0,161,1733,7,1,4,0
3,0,54,2053,11,0,6,0
9,0,78,1733,27,1,9,0
3,0,26,163,3,0,3,0
1,0,36,163,3,0,3,0
1,0,26,163,3,0,3,0
3,0,365,1733,16,1,8,0
2,0,21,163,7,0,5,0
1,0,13,116,3,0,3,0
10,0,33,1733,6,0,4,0
3,0,34,2053,16,0,7,0
5,0,58,2053,11,0,6,0
1,0,129,1147,25,1,8,0
1,0,20,2053,6,0,3,0
1,0,42,1733,29,1,9,0
1,0,11,163,16,1,6,0
42,0,386,1733,9,0,5,1
1,0,13,2053,14,0,8,1
1,0,5,2053,2,0,1,0
3,0,26,1733,6,0,4,0
10,0,111,2053,27,1,10,1
2,0,22,1733,2,0,2,0
18,0,120,1733,23,4,8,0
1,0,21,163,7,0,5,0
3,0,42,2053,11,0,6,0
33,0,225,63,30,13,6,0
21,0,135,163,7,0,5,0
10,0,82,163,3,1,3,0
3,0,36,1733,8,1,4,0
1,0,52,163,7,0,5,0
1,0,1,1733,6,0,4,0
4,0,104,1733,9,0,5,1
7,0,54,1733,6,0,4,0
12,0,79,2053,21,1,10,0
14,0,98,2053,2,0,2,0
1,0,76,1733,44,9,9,1
1,0,13,1733,14,1,7,0
1,0,135,1147,9,0,4,0
1,0,7,1733,6,0,4,0
1,0,11,1733,6,0,4,0
6,0,50,116,5,1,4,0
1,0,5,1733,2,0,2,0
1,0,5,1733,2,0,2,0
1,0,5,1733,2,0,2,0
1,0,5,163,3,0,3,0
1,0,5,1733,2,0,2,0
1,0,5,1733,2,0,2,0
1,0,5,1733,2,0,2,0
1,0,4,1733,4,0,3,0
1,0,5,163,3,0,3,0
1,0,1,1733,2,0,2,0
2,0,21,791,23,1,9,0
2,0,20,791,30,1,10,0
1,0,6,298,19,1,9,0
2,0,40,2053,16,0,8,0
1,0,1,1147,3,0,3,0
2,0,17,791,23,0,10,0
2,0,21,791,16,0,9,0
1,0,14,298,9,0,5,0
1,0,137,298,12,0,5,0
1,0,1,288,5,0,4,0
1,0,8,298,7,0,5,0
1,0,37,298,9,0,5,0
13,0,253,2053,26,0,6,0
2,0,82,831,16,0,5,0
3,0,41,1118,8,2,4,0
3,0,54,831,6,2,4,0
7,0,68,831,7,0,5,0
3,0,55,831,7,0,5,0
6,0,107,296,29,1,8,0
6,0,109,296,32,0,10,0
1,0,207,1118,43,4,8,0
3,0,64,831,9,0,5,0
24,0,224,1147,41,2,7,0
1,0,41,831,8,0,5,0
49,0,288,1147,65,8,10,0
10,0,125,296,34,2,11,0
4,0,45,288,35,0,7,0
1,0,1,831,4,0,4,0
6,0,107,296,29,1,8,0
1,0,133,163,15,1,6,0
1,0,96,1147,44,1,11,0
11,0,143,163,11,0,5,0
3,0,306,831,96,5,16,0
18,0,215,163,13,0,5,0
1,0,4,1733,10,0,7,0
14,0,113,2053,14,2,4,0
1,0,153,1147,35,0,11,0
1,0,265,831,46,5,13,0
1,0,51,1147,33,0,11,0
11,0,90,407,3,0,3,0
53,0,308,753,88,2,14,0
1,0,108,831,43,5,12,0
1,0,1,831,3,0,3,0
22,0,158,1118,14,1,8,1
2,0,40,1147,8,0,4,0
1,0,233,753,4,0,4,0
9,0,57,1147,7,0,5,0
9,0,86,1733,10,0,8,0
6,0,46,163,8,0,6,0
4,0,47,753,4,0,4,0
1,0,193,1147,16,0,6,0
27,0,226,1118,7,1,7,0
4,0,55,1147,7,0,5,0
36,0,296,1733,24,1,8,1
6,0,41,1118,7,1,7,0
16,0,277,2053,13,0,7,0
1,0,1,753,4,0,4,0
9,0,54,2053,10,0,7,0
1,0,1,15,6,0,4,0
20,0,172,753,39,0,12,0
4,0,40,753,20,0,9,0
6,0,23,15,9,0,5,0
6,0,23,15,11,0,6,0
1,0,26,1733,23,0,7,0
43,0,373,831,51,6,11,0
45,0,293,1733,55,6,11,0
1,0,6,1147,9,0,4,0
8,0,57,1733,28,4,7,0
1,0,14,1147,29,1,9,0
6,0,150,1733,32,0,9,0
17,0,123,1733,46,1,9,0
7,0,111,1147,17,1,5,0
2,0,208,15,23,0,8,0
1,0,12,1733,85,2,11,0
1,0,8,2053,15,0,7,0
1,0,4,2053,19,0,9,0
15,0,106,1147,75,1,12,0
1,0,6,3,18,0,10,0
21,0,120,296,16,0,5,0
23,0,287,1733,70,2,10,0
11,0,175,1733,81,10,12,0
38,0,292,1147,3,0,2,0
11,0,196,1147,49,0,11,0
1,0,60,1147,16,0,7,0
3,0,60,1733,63,0,14,0
1,0,8,1147,23,0,8,0
12,0,80,1147,39,1,10,0
1,0,32,2053,14,0,8,0
1,0,13,575,6,0,4,0
1,0,5,2053,10,0,6,0
1,0,10,1147,15,0,5,0
55,0,252,575,26,1,8,0
21,0,201,1147,34,0,11,0
29,0,175,1147,30,0,10,0
1,0,1,2899,1,0,1,0
1,0,8,2053,13,0,7,0
1,0,3,2899,14,0,7,0
1,0,16,1733,18,1,6,0
1,0,4,2053,2,0,2,0
27,0,208,1733,24,1,6,0
1,0,4,2053,15,0,9,0
1,0,7,15,12,0,6,0
10,0,64,15,23,0,9,0
1,0,30,1147,22,0,10,0
12,0,111,1733,86,2,11,0
3,0,16,2053,2,0,2,0
1,0,25,575,35,0,10,0
1,0,40,1147,43,0,12,0
1,0,34,1733,60,0,11,0
1,0,25,1147,56,9,11,0
78,0,552,1733,163,12,12,0
1,0,5,1147,11,0,6,0
1,0,11,1733,15,0,4,0
1,0,6,15,12,0,6,0
15,0,76,2899,14,0,6,0
1,0,8,1147,7,0,4,0
7,0,54,1733,32,4,7,0
1,0,22,1733,24,0,6,0
15,0,165,1733,26,0,7,0
26,0,198,1733,35,4,8,0
1,0,4,2053,3,0,2,0
8,0,75,2899,26,0,10,0
1,0,1,15,6,0,4,0
1,0,7,1147,4,0,4,0
22,0,165,2053,22,4,7,1
15,0,115,2053,25,2,8,1
5,0,45,1733,15,1,4,0
1,0,9,1147,4,0,2,0
1,0,73,288,11,2,6,0
1,0,12,1147,4,0,2,0
3,0,21,1733,20,0,8,0
1,0,12,2899,12,3,6,1
1,0,4,1147,5,0,4,0
1,0,6,2053,2,0,2,0
3,0,21,2899,21,0,8,0
1,0,1,1733,5,0,3,0
1,0,5,753,5,0,4,0
1,0,6,753,5,0,4,0
19,0,127,296,32,2,10,1
1,0,4,1733,4,0,3,0
22,0,127,1147,23,1,7,0
1,0,24,288,11,2,6,0
1,0,6,753,5,0,4,0
12,0,62,296,23,1,9,0
1,0,9,2899,7,0,4,0
7,0,59,296,2,0,2,0
1,0,11,296,2,0,2,0
29,0,172,2053,29,1,9,0
1,0,21,753,10,0,4,0
1,0,22,753,10,0,4,0
1,0,5,1733,4,0,3,0
1,0,6,1733,4,0,3,0
19,0,173,2899,29,4,8,0
60,0,515,2053,122,12,14,0
4,0,55,1147,9,0,5,0
29,0,201,116,42,5,12,1
2,0,60,163,3,0,3,0
5,0,63,296,28,1,8,0
1,0,1,831,3,0,3,0
5,0,58,791,8,0,5,0
1,0,37,163,3,0,3,0
1,0,13,163,8,0,5,0
3,0,55,1733,8,0,5,0
3,0,84,1733,27,2,10,0
7,0,70,1733,12,4,5,0
10,0,71,831,17,2,8,0
3,0,32,1733,6,0,4,0
14,0,121,163,27,6,9,0
272,0,1706,1733,149,24,19,0
1,0,7,116,3,0,3,0
2,0,49,163,5,0,4,0
4,0,28,163,3,0,3,0
18,0,166,1733,22,1,8,0
20,0,177,1733,26,1,8,0
1,0,1,831,4,0,3,0
1,0,4,831,3,0,3,0
1,0,16,163,3,0,3,0
1,0,37,1733,5,0,5,0
1,0,7,163,3,0,3,0
4,0,45,163,18,1,9,0
1,0,9,831,3,0,3,0
120,0,641,1147,15,3,6,0
1,0,54,2899,15,0,6,0
20,0,202,831,30,6,12,0
6,0,40,116,13,0,9,0
17,0,185,1733,34,4,9,0
21,0,189,1733,27,5,9,0
4,0,67,1733,28,6,7,0
7,0,67,1733,11,5,5,0
1,0,14,163,7,0,6,0
7,0,112,1733,14,0,7,0
5,0,24,288,9,0,5,0
7,0,48,2899,13,2,5,0
4,0,70,831,3,0,3,0
3,0,25,288,9,0,5,0
1,0,12,831,3,0,3,0
1,0,6,288,9,0,5,0
6,0,24,163,5,0,4,0
1,0,1,831,4,0,3,0
15,0,98,831,3,0,3,0
2,0,15,288,9,0,5,0
2,0,12,831,6,0,4,0
1,0,1,831,3,0,3,0
3,0,18,831,14,0,6,0
6,0,33,831,11,0,5,0
26,0,124,2053,23,2,9,0
1,0,26,2899,29,2,11,0
1,0,20,116,8,4,5,0
1,0,8,2053,9,0,7,0
7,0,67,288,12,2,9,0
1,0,8,163,6,1,5,0
1,0,15,575,29,5,9,0
20,0,139,407,75,22,16,0
8,0,67,831,44,5,9,0
1,0,15,116,30,7,12,0
14,0,93,116,31,2,13,0
8,0,49,2053,16,3,8,0
1,0,1,288,4,0,4,0
6,0,189,1733,22,4,6,0
1,0,9,575,26,1,8,0
2,0,14,2053,12,0,7,0
35,0,171,2053,57,7,12,1
1,0,7,2053,4,0,3,0
7,0,69,1147,19,0,8,0
4,0,36,2053,21,0,9,0
20,0,170,116,53,13,13,0
55,0,291,831,30,3,11,0
26,0,189,831,43,12,13,0
3,0,17,2899,3,0,3,0
1,0,1,116,3,0,3,0
16,0,150,116,3,0,3,0
15,0,132,116,3,0,3,0
1,0,6,1147,4,0,4,0
1,0,1,1147,4,0,4,0
1,0,7,1147,4,0,4,0
4,0,31,1147,17,4,5,0
7,0,153,2053,16,2,9,0
19,0,168,1733,18,4,7,0
1,0,5,1147,4,0,4,0
1,0,7,1147,4,0,4,0
1,0,1,2899,2,0,2,0
5,0,111,2899,2,0,2,0
24,0,221,1733,4,0,3,0
10,0,59,1147,3,0,3,0
5,0,159,1733,4,0,3,0
11,0,134,1733,4,0,3,0
5,0,30,2899,2,0,2,0
2,0,144,1733,42,0,9,0
6,0,89,831,10,0,8,0
7,0,28,1147,14,1,8,0
7,0,28,1147,12,1,6,0
9,0,46,831,8,0,7,0
17,0,76,831,9,0,7,0
7,0,28,1147,16,1,8,0
1,0,40,831,8,0,7,0
5,0,22,831,12,0,8,0
14,0,73,1733,23,2,10,0
9,0,34,1147,15,1,8,0
7,0,28,1147,16,1,8,0
12,0,43,1147,15,1,8,0
5,0,22,831,3,0,3,0
1,0,6,831,8,0,7,0
1,0,1,831,4,0,4,0
9,0,34,1147,15,1,8,0
12,0,44,1147,8,1,6,0
8,0,31,1147,16,1,8,0
1,0,6,831,8,0,7,0
7,0,28,1147,15,1,8,0
1,0,15,831,8,0,7,0
1,0,11,288,7,0,4,0
1,0,1,288,4,0,3,0
1,0,13,288,5,0,3,0
1,0,8,2899,7,0,5,0
1,0,7,296,16,0,8,0
1,0,1,288,4,0,3,0
