McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,111,17,0,9,3997,0
2,0,36,9,0,5,1636,0
4,0,22,2,0,1,3997,0
2,0,37,3,0,2,2472,0
1,0,12,13,0,8,5350,0
1,0,27,35,0,11,5350,0
1,0,5,2,0,2,3997,0
1,0,36,30,0,8,828,0
1,0,20,2,0,1,3997,0
1,0,16,5,0,4,828,0
1,0,1,5,0,2,533,0
1,0,16,5,0,4,2319,0
1,0,7,3,0,3,2319,0
1,0,13,4,0,3,236,0
1,0,12,10,0,6,828,0
1,0,6,8,0,5,2472,0
1,0,5,6,0,4,828,0
1,0,6,9,0,4,828,0
1,0,7,8,0,3,828,0
1,0,22,9,0,6,236,0
1,0,22,9,0,6,236,0
1,0,9,15,0,9,533,0
1,0,12,2,0,1,3997,0
1,0,11,3,0,2,236,0
1,0,16,12,0,7,828,0
31,0,180,19,0,8,1296,0
1,0,16,7,0,5,1634,0
4,0,35,4,0,3,1634,0
10,0,85,25,0,8,2319,0
1,0,5,3,0,3,310,0
3,0,94,13,0,7,1634,0
1,0,5,7,0,5,2319,0
1,0,5,2,0,2,1296,0
3,0,109,6,0,3,1636,0
19,0,135,11,0,4,5350,0
5,0,69,1,0,1,1296,0
2,0,31,5,0,4,310,0
1,0,1,2,0,1,3997,0
7,0,54,3,0,2,1636,0
1,0,5,2,0,1,3997,0
8,0,155,9,0,4,5350,0
1,0,8,2,0,2,1636,0
13,0,153,20,0,9,533,0
30,0,303,18,0,8,2319,0
43,0,688,18,0,9,1636,0
3,0,46,7,0,6,7,0
4,0,32,2,0,2,1296,0
1,0,7,4,0,4,5350,0
7,0,55,16,0,6,5350,0
9,0,68,3,0,2,1636,0
5,0,39,3,0,2,1296,0
3,0,46,13,0,7,1636,0
7,0,217,29,0,9,7,0
1,0,7,101,0,14,1296,0
5,0,82,5,0,4,828,0
2,0,15,7,0,6,2472,0
4,0,32,3,0,3,2319,0
12,0,156,25,0,10,1636,0
25,0,168,4,0,3,5350,0
17,0,183,9,0,6,5350,0
1,0,36,8,0,5,5350,0
1,0,30,45,0,12,5350,0
1,0,17,4,0,2,2319,0
3,0,120,33,0,11,2472,0
1,0,27,9,0,5,505,0
1,0,21,12,0,7,7,0
1,0,37,65,0,16,533,0
1,0,71,53,0,16,533,0
1,0,22,2,0,1,3997,0
12,0,169,3,0,3,2319,0
1,0,22,7,0,4,2319,0
1,0,52,20,0,10,533,0
1,0,10,17,0,8,505,0
2,0,37,25,0,9,5350,0
29,0,392,50,0,12,2472,0
66,0,1120,203,0,17,2319,0
8,0,69,32,0,10,5350,0
9,0,133,11,0,7,533,0
8,0,75,9,0,5,5350,0
1,0,11,8,0,6,505,0
12,0,80,3,0,3,2319,0
2,0,32,3,0,3,2319,0
2,0,21,6,0,4,7,0
2,0,68,24,0,10,1296,0
1,0,19,7,0,4,2319,0
5,0,80,13,0,6,505,0
1,0,1,1,0,1,3997,0
3,0,73,3,0,3,2319,0
3,0,28,7,0,4,2319,0
3,0,28,14,0,5,2472,0
10,0,69,7,0,5,2319,0
4,0,37,7,0,5,2319,0
4,0,40,7,0,5,2319,0
5,0,41,7,0,5,2319,0
6,0,57,9,0,5,5350,0
1,0,8,3,0,3,2319,0
3,0,32,13,0,7,2319,0
2,0,117,24,0,10,1296,0
3,0,24,3,0,3,2319,0
1,0,31,5,0,4,5350,0
11,0,68,3,0,3,2319,0
31,0,892,23,0,9,5350,0
8,0,63,25,0,8,5350,0
1,0,23,6,0,5,2472,0
1,0,12,3,0,2,2472,0
10,0,128,24,0,9,533,0
1,0,7,5,0,3,505,0
1,0,23,7,0,5,533,0
10,0,128,8,0,5,7,0
8,0,63,1,0,1,1296,0
10,0,270,21,0,8,1404,0
6,0,103,8,0,6,5350,0
11,0,80,26,0,10,1636,0
1,0,5,5,0,3,310,0
4,0,34,2,0,2,3997,0
9,0,63,5,0,2,5350,0
1,0,46,48,0,12,5350,0
1,0,9,6,0,4,5350,0
1,0,1,3,0,3,5350,0
1,0,1,3,0,2,533,0
1,0,8,5,0,5,1296,0
1,0,6,10,0,6,5350,0
1,0,15,2,0,1,3997,0
1,0,1,2,0,1,3997,0
1,0,11,2,0,1,3997,0
1,0,16,2,0,1,3997,0
1,0,26,8,0,5,533,0
1,0,12,12,0,8,2472,0
1,0,11,8,0,6,1296,0
7,0,107,20,0,8,533,0
7,0,102,32,0,13,2472,0
1,0,171,39,0,10,2472,0
5,0,323,102,0,15,5350,0
1,0,9,14,0,6,1296,0
1,0,1,3,0,2,533,0
19,0,137,11,0,9,2472,0
1,0,12,7,0,6,533,0
1,0,12,16,0,7,505,0
1,0,7,8,0,4,5350,0
1,0,12,11,0,5,5350,0
1,0,13,14,0,6,5350,0
1,0,13,9,0,5,533,0
1,0,13,7,0,5,1634,0
1,0,4,9,0,5,5350,0
1,0,24,16,0,7,1636,0
1,0,18,17,0,9,310,0
3,0,56,4,0,3,310,0
1,0,6,1,0,1,1296,0
1,0,1,2,0,1,3997,0
1,0,13,7,0,5,505,0
1,0,13,6,0,5,1636,0
1,0,6,3,0,3,1636,0
1,0,6,4,0,3,2319,0
3,0,121,20,0,9,2472,0
1,0,16,6,0,4,5350,0
1,0,5,3,0,3,2472,0
1,0,7,3,0,3,2319,0
1,0,6,5,0,4,2319,0
1,0,5,5,0,4,2319,0
1,0,19,5,0,4,1636,0
6,0,36,12,0,6,505,0
1,0,24,7,0,5,1636,0
22,0,256,22,0,10,533,0
1,0,47,2,0,2,1636,0
1,0,34,5,0,4,1636,0
1,0,1,2,0,1,3997,0
1,0,14,2,0,2,1636,0
1,0,14,7,0,5,1636,0
1,0,6,3,0,3,2319,0
1,0,5,3,0,3,2319,0
4,0,68,4,0,3,5350,0
1,0,16,9,0,5,505,0
1,0,10,4,0,3,5350,0
1,0,30,13,0,7,5350,0
1,0,6,3,0,3,2319,0
1,0,12,5,0,4,2319,0
1,0,5,5,0,4,2319,0
1,0,6,10,0,6,2472,0
2,0,25,2,0,1,3997,0
11,0,116,2,0,1,3997,0
7,0,56,2,0,1,3997,0
1,0,5,2,0,1,3997,0
1,0,6,7,0,5,1296,0
4,0,100,2,0,1,3997,0
2,0,20,2,0,1,3997,0
7,0,39,3,0,2,5350,0
6,0,71,6,0,4,2472,0
1,0,51,2,0,1,3997,0
3,0,34,2,0,1,3997,0
5,0,40,5,0,3,7,0
54,0,794,33,0,12,5350,0
1,0,27,2,0,1,3997,0
22,0,250,73,0,16,224,0
1,0,23,2,0,1,3997,0
1,0,17,3,0,3,2319,0
3,0,31,3,0,3,2319,0
8,0,66,10,0,8,310,0
11,0,193,16,0,6,2319,0
1,0,22,3,0,2,3997,0
8,0,43,3,0,2,3997,0
1,0,1,2,0,1,3997,0
3,0,38,2,0,1,3997,0
2,0,26,2,0,1,3997,0
4,0,46,2,0,1,3997,0
2,0,33,2,0,1,3997,0
2,0,26,3,0,3,2319,0
1,0,5,2,0,2,533,0
1,0,5,5,0,3,1636,0
7,0,77,3,0,2,1636,0
13,0,105,2,0,2,1636,0
3,0,119,3,0,2,533,0
6,0,145,4,0,2,1636,0
5,0,82,8,0,6,533,0
7,0,36,5,0,4,1296,0
4,0,31,4,0,3,1636,0
4,0,80,4,0,2,2319,0
19,0,353,44,0,12,2472,0
13,0,72,5,0,3,3997,0
4,0,20,7,0,5,2319,0
1,0,30,4,0,4,7,0
1,0,5,4,0,4,7,0
1,0,7,14,0,6,2319,0
1,0,11,4,0,4,7,0
4,0,36,5,0,3,1296,0
4,0,142,23,0,9,2472,0
1,0,5,2,0,2,2319,0
1,0,10,2,0,2,2319,0
5,0,72,12,0,6,533,0
7,0,53,16,0,8,2319,0
1,0,16,4,0,3,5350,0
1,0,18,2,0,2,1636,0
12,0,180,8,0,5,533,0
5,0,93,11,0,4,2472,0
1,0,8,4,0,3,505,0
1,0,14,4,0,3,505,0
1,0,14,4,0,3,505,0
1,0,10,2,0,2,2319,0
26,0,302,17,0,8,828,0
1,0,49,4,0,4,828,0
1,0,8,2,0,2,2319,0
3,0,29,16,0,6,5350,0
1,0,12,3,0,3,505,0
5,0,95,6,0,5,1296,0
1,0,34,4,0,3,1296,0
1,0,29,2,0,2,2319,0
41,0,349,5,0,5,533,0
2,0,57,4,0,3,1296,0
1,0,12,2,0,2,5350,0
1,0,25,2,0,2,5350,0
7,0,43,4,0,3,2319,0
1,0,5,2,0,2,5350,0
1,0,12,3,0,3,2319,0
51,0,430,14,0,5,533,0
5,0,96,10,0,8,533,0
1,0,13,12,0,7,5350,0
1,0,14,3,0,3,310,0
3,0,16,3,0,3,310,0
1,0,18,10,0,7,310,0
7,0,217,18,0,9,533,0
6,0,87,3,0,2,1636,0
1,0,7,11,0,6,828,0
1,0,15,3,0,3,310,0
1,0,18,3,0,2,5350,0
7,0,46,3,0,2,5350,0
1,0,28,6,0,5,310,0
1,0,50,3,0,3,310,0
1,0,9,2,0,2,1404,0
30,0,665,37,0,8,5350,0
1,0,32,21,0,10,533,0
82,0,847,76,0,13,5350,1
1,0,17,4,0,3,5350,0
1,0,12,7,0,4,5350,0
1,0,44,8,0,4,5350,0
1,0,33,3,0,3,5350,0
1,0,1,3,0,3,5350,0
4,0,42,3,0,3,5350,0
4,0,43,3,0,3,5350,0
14,0,152,16,0,6,236,0
25,0,180,9,0,5,7,0
6,0,56,23,0,11,2472,0
1,0,12,12,0,5,7,0
2,0,30,16,0,7,2472,0
1,0,33,10,0,5,5350,0
1,0,156,86,0,13,5350,0
4,0,42,7,0,4,5350,0
4,0,43,7,0,4,5350,0
1,0,34,7,0,4,5350,0
1,0,16,27,0,13,1404,0
1,0,35,11,0,7,1296,0
24,0,193,11,0,5,2319,0
1,0,7,4,0,4,2472,0
2,0,24,7,0,5,1634,0
14,0,161,19,0,10,2319,0
7,0,73,13,0,6,828,0
1,0,46,19,0,9,5350,0
1,0,57,25,0,11,1404,0
1,0,25,7,0,4,2472,0
1,0,13,20,0,9,2472,0
1,0,5,4,0,4,2472,0
19,0,71,10,0,3,5350,0
1,0,25,7,0,4,2472,0
6,0,95,23,0,11,1404,0
1,0,13,2,0,1,3997,0
1,0,17,2,0,1,3997,0
1,0,25,7,0,4,2472,0
3,0,75,29,0,12,1404,0
1,0,25,7,0,4,2472,0
6,0,95,23,0,11,1404,0
1,0,13,6,0,4,505,0
1,0,17,2,0,1,3997,0
21,0,176,39,0,10,5350,0
1,0,11,9,0,4,2472,0
1,0,35,7,0,4,2472,0
6,0,93,13,0,8,533,0
10,0,160,24,0,8,5350,0
1,0,26,7,0,4,5350,0
1,0,5,2,0,2,2319,0
5,0,52,3,0,1,5350,0
67,0,609,118,0,18,5350,1
86,0,1115,176,1,20,1404,0
4,0,184,92,0,16,2319,0
1,0,190,24,0,10,5350,0
118,0,574,82,0,15,5350,0
3,0,60,2,0,1,3997,0
1,0,19,2,0,1,3997,0
2,0,33,3,0,2,5350,0
14,0,144,26,0,9,310,0
1,0,8,2,0,1,3997,0
1,0,87,55,0,13,5350,0
10,0,144,63,0,14,5350,0
15,0,116,7,0,5,828,0
6,0,138,55,0,14,2319,0
1,0,9,2,0,1,3997,0
9,0,169,27,0,9,1296,0
1,0,105,6,0,4,1634,0
3,0,42,9,0,6,505,0
1,0,56,26,0,8,5350,0
1,0,6,2,0,1,3997,0
101,0,760,42,0,11,5350,0
53,0,354,9,0,4,236,0
13,0,125,9,0,6,533,0
13,0,160,10,0,5,236,0
21,0,201,29,0,8,5350,0
30,0,274,14,0,7,310,0
1,0,13,6,0,4,5350,0
1,0,26,2,0,1,3997,0
1,0,7,6,0,5,1634,0
1,0,16,1,0,1,3997,0
1,0,57,55,1,11,5350,0
16,0,320,83,1,13,5350,0
1,0,11,7,0,3,2319,0
1,0,12,1,0,1,3997,0
9,0,72,6,0,5,828,0
2,0,19,13,0,8,1636,0
7,0,78,5,0,3,533,0
3,0,40,12,0,6,828,0
5,0,39,13,0,6,5350,0
6,0,52,13,0,6,5350,0
2,0,34,21,0,6,2319,0
3,0,57,55,0,10,828,0
15,0,215,43,0,9,1636,0
6,0,114,63,0,10,5350,0
9,0,105,25,0,9,2319,0
1,0,5,4,0,3,7,0
1,0,17,10,0,7,5350,0
1,0,25,31,2,13,1636,0
1,0,62,5,0,5,2319,0
1,0,18,3,0,3,2319,0
1,0,20,1,0,1,3997,0
1,0,20,1,0,1,3997,0
1,0,27,28,0,8,5350,0
29,0,258,11,0,6,5350,0
1,0,12,2,0,2,1296,0
1,0,35,14,0,6,5350,0
25,0,217,17,0,10,533,0
69,0,496,13,0,9,5350,0
33,0,284,32,0,11,5350,0
57,0,437,33,0,13,533,0
1,0,10,18,0,8,1634,0
1,0,4,1,0,1,3997,0
78,0,622,63,0,13,5350,0
1,0,19,18,0,7,505,0
1,0,46,7,0,3,5350,0
1,0,9,2,0,1,5350,0
43,0,392,36,0,9,5350,0
89,0,859,135,2,17,2319,0
1,0,10,15,0,7,1634,0
53,0,499,24,0,11,310,0
20,0,154,4,0,4,2319,0
3,0,64,3,0,3,2319,0
1,0,30,3,0,3,2319,0
3,0,129,4,0,3,5350,0
1,0,91,6,0,4,5350,0
1,0,22,3,0,3,2319,0
12,0,154,10,0,6,828,0
1,0,13,5,0,4,5350,0
1,0,7,5,0,4,5350,0
1,0,100,8,0,5,5350,0
6,0,43,5,0,4,5350,0
13,0,223,5,0,4,2319,0
4,0,77,4,0,3,5350,0
3,0,36,10,0,5,5350,0
19,0,320,17,0,10,828,0
1,0,54,5,0,4,828,0
11,0,180,7,0,4,2319,0
2,0,21,6,0,4,2319,0
4,0,62,4,0,3,5350,0
20,0,136,1,0,1,3997,0
50,0,368,20,0,11,2319,0
19,0,266,31,0,10,828,0
9,0,154,3,0,2,2319,0
1,0,96,1,0,1,3997,0
5,0,63,7,0,3,2319,0
10,0,77,10,0,5,828,0
11,0,66,11,0,5,5350,0
1,0,188,2,0,2,2472,0
23,0,186,7,0,3,5350,0
1,0,32,6,0,4,2319,0
12,0,159,45,0,12,2319,0
2,0,16,2,0,2,5350,0
41,0,284,41,0,13,224,0
30,0,239,12,0,4,5350,0
5,0,63,3,0,2,5350,0
60,0,707,63,0,11,828,0
8,0,70,23,0,8,828,0
1,0,10,9,0,5,828,0
1,0,61,3,0,3,2319,0
22,0,537,66,0,16,533,0
1,0,22,3,0,3,505,0
1,0,24,12,0,9,5350,0
1,0,27,7,0,4,5350,0
36,0,438,112,0,13,1636,0
4,0,57,4,0,3,54,0
22,0,342,27,0,8,533,0
8,0,135,31,0,11,1636,0
1,0,24,5,0,4,5350,0
20,0,177,61,0,12,1636,0
3,0,111,12,0,5,2472,0
56,0,492,121,0,14,533,0
1,0,8,1,0,1,2319,0
1,0,8,1,0,1,1636,0
3,0,43,9,0,8,2472,0
1,0,12,2,0,1,3997,0
17,0,161,54,0,13,828,0
9,0,113,36,0,8,5350,0
1,0,43,35,0,12,533,0
12,0,139,16,0,9,533,0
1,0,30,26,0,9,2472,0
1,0,13,14,0,6,1636,0
49,0,427,61,0,14,828,0
1,0,31,2,0,1,3997,0
1,0,16,2,0,1,3997,0
1,0,16,2,0,1,3997,0
14,0,121,20,0,12,533,0
138,0,664,40,0,10,1636,0
1,0,12,2,0,1,3997,0
4,0,102,13,0,6,533,0
1,0,20,1,0,1,5350,0
1,0,19,1,0,1,5350,0
44,0,524,105,0,12,2319,0
1,0,22,5,0,3,5350,0
2,0,34,20,0,9,5350,0
13,0,206,73,1,14,5350,0
2,0,15,8,0,5,5350,0
1,0,5,2,0,1,3997,0
13,0,201,17,0,9,533,0
1,0,11,7,0,3,1636,0
77,0,606,63,0,16,5350,0
1,0,12,2,0,1,3997,0
2,0,25,13,0,8,5350,0
18,0,144,35,0,12,5350,0
1,0,9,15,0,8,5350,0
7,0,282,27,0,11,5350,0
1,0,22,6,0,4,54,0
1,0,56,54,0,11,1296,0
12,0,148,50,0,13,828,0
54,0,608,135,0,14,1636,0
22,0,323,37,0,11,5350,0
1,0,53,11,0,5,1296,0
1,0,36,5,0,4,1636,0
1,0,5,2,0,2,2319,0
8,0,151,36,0,9,828,0
1,0,76,15,0,9,5350,0
16,0,260,55,0,13,1636,0
1,0,8,3,0,2,5350,0
5,0,118,68,0,11,1296,0
87,0,696,32,0,8,1634,0
101,0,449,18,0,8,533,0
1,0,12,10,0,7,2319,0
5,0,176,64,0,11,828,0
13,0,268,54,0,11,5350,0
1,0,16,1,0,1,3997,0
4,0,72,5,0,3,5350,0
1,0,16,1,0,1,3997,0
1,0,99,11,0,6,1296,0
107,0,999,112,2,13,2319,0
1,0,16,8,0,5,1636,0
2,0,28,15,0,6,2319,0
3,0,81,21,0,8,533,0
23,0,482,164,0,16,2319,0
3,0,71,27,0,10,533,0
21,0,376,79,1,13,5350,0
6,0,172,11,0,5,2319,0
216,0,1660,184,3,14,2319,0
3,0,99,4,0,4,5350,0
13,0,136,13,0,8,5350,0
26,0,236,19,0,9,5350,0
1,0,57,15,0,7,5350,0
5,0,84,18,0,9,1636,0
3,0,47,17,0,9,1636,0
1,0,66,4,0,4,5350,0
2,0,70,21,0,10,1636,0
15,0,158,4,0,4,5350,0
5,0,107,14,0,8,5350,0
3,0,46,14,0,8,5350,0
3,0,104,21,0,9,1636,0
1,0,7,5,0,4,7,0
1,0,13,5,0,4,7,0
2,0,35,8,0,7,828,0
6,0,145,7,0,3,1296,0
1,0,11,8,0,2,1296,0
6,0,110,11,0,5,2319,0
9,0,138,23,0,6,2319,0
1,0,22,2,0,2,3997,0
1,0,11,1,0,1,5350,0
5,0,130,10,0,6,1636,0
6,0,58,26,0,7,2319,0
1,0,6,3,0,3,5350,0
4,0,104,40,0,12,533,0
1,0,18,11,0,7,236,0
1,0,7,2,0,2,1296,0
1,0,191,27,0,6,2319,0
49,0,502,29,0,9,5350,0
23,0,253,25,0,7,2319,0
20,0,225,5,0,5,2319,0
1,0,6,2,0,2,1404,0
1,0,21,1,0,1,1296,0
1,0,22,5,0,5,5350,0
2,0,19,1,0,1,1296,0
1,0,28,4,0,3,1296,0
12,0,90,2,0,2,1296,0
1,0,10,1,0,1,3997,0
1,0,9,6,0,5,505,0
1,0,13,8,0,6,1636,0
2,0,53,8,0,5,505,0
1,0,8,4,0,2,2319,0
1,0,20,8,0,5,1296,0
14,0,166,6,0,4,1636,0
1,0,28,10,0,5,1636,0
1,0,13,2,0,2,1636,0
1,0,19,1,0,1,3997,0
1,0,9,1,0,1,3997,0
1,0,14,6,0,4,2319,0
4,0,56,6,0,4,2319,0
3,0,41,11,0,5,1634,0
1,0,117,53,0,11,5350,0
6,0,59,30,0,8,2319,0
128,0,1316,210,0,18,2319,0
12,0,108,5,0,4,1296,0
1,0,14,2,0,2,5350,0
1,0,6,2,0,2,5350,0
1,0,7,2,0,2,2319,0
7,0,93,2,0,2,2319,0
76,0,694,66,0,11,2319,0
10,0,123,11,0,8,828,0
1,0,23,14,0,8,2319,0
1,0,12,3,0,3,5350,0
1,0,10,3,0,3,1296,0
4,0,63,8,0,6,2472,0
1,0,3,5,0,3,3,0
1,0,3,5,0,3,3,0
1,0,6,5,0,3,3,0
1,0,65,2,0,2,1296,0
1,0,101,10,0,3,5350,0
8,0,86,7,0,4,1296,0
8,0,202,8,0,5,1636,0
1,0,16,3,0,1,1296,0
1,0,61,4,0,2,5350,0
2,0,97,2,0,2,1404,0
3,0,60,11,0,3,5350,0
1,0,19,2,0,2,1296,0
1,0,131,7,0,4,3997,0
4,0,135,18,0,7,5350,0
2,0,73,8,0,4,2472,0
2,0,111,17,0,8,533,0
5,0,56,7,0,4,1296,0
1,0,22,1,0,1,1296,0
13,0,146,11,0,5,5350,0
4,0,139,4,0,3,1296,0
22,0,193,8,0,6,828,0
3,0,84,17,0,8,533,0
6,0,95,16,0,6,2472,0
9,0,153,27,0,10,1126,0
2,0,70,13,0,7,533,0
1,0,73,8,0,3,5350,0
1,0,64,18,0,8,257,0
1,0,11,2,0,2,5350,0
1,0,29,13,0,5,257,0
1,0,15,4,0,3,412,0
4,0,45,2,0,1,533,0
1,0,29,2,0,1,533,0
8,0,171,1,0,1,533,0
8,0,177,1,0,1,533,0
6,0,158,1,0,1,533,0
10,0,188,1,0,1,533,0
1,0,45,3,0,2,3997,0
9,0,171,15,0,8,1636,0
1,0,15,3,0,2,1296,0
1,0,105,13,0,7,2472,0
1,0,55,8,0,6,257,0
2,0,130,35,0,12,533,0
6,0,137,7,0,5,1636,0
22,0,319,34,0,10,533,0
25,0,263,40,0,10,828,0
3,0,82,2,0,1,5350,0
3,0,79,9,0,3,1636,0
32,0,289,18,0,6,2472,0
3,0,28,3,0,2,5350,0
1,0,29,11,0,4,533,0
1,0,37,2,0,1,5350,0
2,0,55,4,0,3,2319,0
6,0,62,4,0,3,268,0
1,0,8,2,0,1,1636,0
26,0,330,31,0,10,828,0
1,0,6,2,0,1,1636,0
16,0,339,22,0,8,2319,0
1,0,38,6,0,2,5350,0
18,0,323,2,0,1,5350,0
1,0,49,2,0,1,5350,0
9,0,108,2,0,1,5350,0
1,0,16,10,0,5,533,0
11,0,157,85,0,12,2472,0
5,0,44,2,0,2,2472,0
2,0,27,8,0,4,5350,0
3,0,61,34,0,10,3997,0
1,0,36,4,0,3,2472,0
37,0,420,14,0,6,5350,0
12,0,188,21,0,7,1636,0
4,0,68,12,2,4,2472,0
2,0,29,2,0,2,1636,0
3,0,38,8,0,5,5350,0
6,0,55,15,0,11,412,0
2,0,37,1,0,1,1636,0
4,0,46,8,0,3,5350,0
16,0,177,16,0,7,1636,0
29,0,217,17,0,7,533,0
1,0,11,4,0,2,5350,0
2,0,49,28,0,9,828,0
2,0,40,12,0,8,2319,0
1,0,44,8,0,5,533,0
1,0,142,9,0,6,828,0
1,0,106,1,0,1,2319,0
2,0,137,20,0,8,2472,0
1,0,20,8,0,5,533,0
1,0,65,2,0,2,2472,0
4,0,49,2,0,1,268,0
19,0,292,12,0,8,236,0
22,0,432,7,0,4,1636,0
1,0,33,1,0,1,1636,0
1,0,35,10,0,8,533,0
3,0,84,10,0,5,533,0
7,0,64,2,0,2,505,0
1,0,44,15,0,7,828,0
4,0,116,5,0,3,533,0
16,0,213,36,0,13,2319,0
9,0,177,30,0,11,1636,0
1,0,21,3,0,3,505,0
1,0,43,13,0,6,5350,0
10,0,329,5,0,3,5350,0
1,0,47,1,0,1,2319,0
2,0,79,20,0,9,533,0
44,0,656,40,0,11,2319,0
2,0,39,2,0,1,5350,0
3,0,46,2,0,1,5350,0
66,0,752,59,0,12,2472,0
8,0,104,13,0,5,505,0
2,0,116,4,0,4,2472,0
1,0,23,4,0,2,1634,0
6,0,71,4,0,2,1634,0
1,0,10,3,0,3,1296,0
19,0,207,21,0,7,2472,0
1,0,11,3,0,3,1296,0
1,0,13,6,0,5,2319,0
7,0,106,11,0,5,2472,0
1,0,13,6,0,3,1296,0
32,0,181,12,0,6,5350,0
1,0,11,3,0,3,1296,0
1,0,19,6,0,5,2319,0
1,0,19,3,0,2,2319,0
106,0,886,20,0,7,1296,0
69,0,557,9,0,6,5350,0
5,0,37,3,0,3,1296,0
1,0,10,3,0,3,1296,0
2,0,126,7,0,3,5350,0
44,0,574,54,0,10,5350,0
2,0,63,12,0,4,1404,0
9,0,151,11,0,5,2319,0
6,0,143,6,0,5,505,0
2,0,49,5,0,3,533,0
32,0,213,21,0,8,533,0
14,0,245,10,0,7,533,0
8,0,130,4,0,3,828,0
3,0,73,2,0,1,5350,0
1,0,28,5,0,3,5350,0
4,0,101,5,0,4,412,0
2,0,65,11,0,6,257,0
4,0,141,6,0,5,2472,0
1,0,229,18,1,8,828,0
6,0,61,7,0,5,828,0
2,0,33,2,0,2,1296,0
5,0,112,4,0,3,828,0
8,0,89,6,0,3,5350,0
2,0,72,12,0,4,5350,0
6,0,121,15,0,5,257,0
9,0,111,5,0,4,257,0
6,0,114,27,0,8,257,0
1,0,183,16,0,8,2472,0
7,0,92,25,0,11,5350,0
4,0,147,4,0,3,505,0
14,0,400,9,0,5,5350,0
8,0,84,14,0,7,5350,0
5,0,98,13,0,6,7,0
28,0,305,12,0,5,310,0
15,0,246,32,0,10,5350,0
9,0,115,2,0,1,2472,0
31,0,590,28,0,8,5350,0
40,0,537,7,0,4,828,0
22,0,373,13,0,6,5350,0
1,0,135,16,0,6,5350,0
3,0,55,10,0,8,2472,0
10,0,234,40,0,12,2472,0
4,0,179,14,0,8,5350,0
19,0,497,16,0,7,1636,0
10,0,263,13,0,9,257,0
7,0,119,34,0,12,1636,0
42,0,826,33,0,11,257,0
4,0,124,15,0,7,257,0
10,0,174,12,0,7,257,0
3,0,146,26,0,10,3997,0
3,0,186,28,0,11,533,0
1,0,92,16,0,8,533,0
5,0,141,10,0,6,2472,0
3,0,61,11,0,6,5350,0
2,0,76,7,0,4,1296,0
2,0,251,5,0,4,533,0
8,0,130,15,0,7,5350,0
1,0,53,16,0,6,310,0
5,0,111,13,0,4,5350,0
1,0,45,3,0,2,5350,0
4,0,48,6,0,5,2472,0
10,0,152,38,0,11,828,0
1,0,40,7,0,5,505,0
3,0,95,14,0,6,2319,0
5,0,183,15,0,7,505,0
3,0,79,26,0,10,2472,0
4,0,93,13,0,7,533,0
6,0,141,22,0,8,533,0
1,0,74,12,0,4,5350,0
3,0,33,6,0,3,5350,0
1,0,65,3,0,3,505,0
4,0,108,7,0,4,2319,0
10,0,201,16,0,6,2319,0
4,0,122,4,0,2,5350,0
1,0,23,4,0,2,5350,0
2,0,37,5,0,4,310,0
1,0,111,19,0,8,1636,0
22,0,245,27,0,7,2472,0
3,0,83,7,0,3,5350,0
23,0,506,11,0,6,5350,0
4,0,139,9,0,6,505,0
33,0,329,22,0,6,5350,0
1,0,81,19,0,7,5350,0
7,0,163,23,0,7,5350,0
5,0,44,8,0,5,1636,0
12,0,447,61,0,9,5350,0
2,0,40,9,0,6,2472,0
6,0,166,20,0,9,5350,0
18,0,279,18,0,7,2472,0
5,0,65,7,0,5,2319,0
1,0,30,5,0,3,2319,0
3,0,230,6,0,5,2319,0
1,0,100,6,0,5,2319,0
1,0,71,5,0,4,2319,0
1,0,137,9,0,4,5350,0
3,0,94,8,0,5,2319,0
1,0,58,13,0,5,2319,0
4,0,69,6,0,4,2319,0
1,0,29,5,0,3,2319,0
3,0,51,10,0,5,2319,0
2,0,39,6,0,5,2319,0
2,0,62,8,0,5,2319,0
2,0,101,6,0,4,2319,0
1,0,37,5,0,3,2319,0
2,0,49,5,0,3,2319,0
30,0,567,1,0,1,828,0
1,0,31,9,0,4,2319,0
7,0,100,6,0,4,2319,0
8,0,145,7,0,5,2319,0
8,0,110,3,0,1,2319,0
16,0,132,2,0,2,2472,0
15,0,222,24,0,10,2472,0
8,0,58,11,0,6,7,0
9,0,93,6,0,4,310,0
1,0,35,3,0,3,2319,0
1,0,14,2,0,2,5350,0
1,0,51,2,0,1,5350,0
20,0,258,9,0,7,533,0
1,0,39,3,0,2,5350,0
10,0,176,3,0,1,2319,0
11,0,127,6,0,2,5350,0
2,0,114,10,0,6,5350,0
3,0,72,2,0,1,5350,0
5,0,135,6,0,2,5350,0
4,0,94,22,0,8,533,0
22,0,527,16,0,6,5350,0
11,0,120,4,0,2,5350,0
1,0,29,3,0,1,5350,0
5,0,80,6,0,4,828,0
11,0,290,26,0,6,2472,0
5,0,53,6,0,5,828,0
1,0,76,9,0,6,2472,0
4,0,137,2,0,2,533,0
4,0,103,2,0,2,533,0
5,0,127,21,0,8,5350,0
3,0,44,19,0,6,505,0
4,0,103,57,0,11,533,0
5,0,118,11,0,5,5350,0
1,0,42,11,0,5,257,0
21,0,343,50,0,8,5350,0
8,0,395,39,0,9,2319,0
3,0,56,12,0,6,5350,0
55,0,658,59,0,12,257,0
5,0,112,25,0,10,5350,0
