McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
12,0,64,0,4735,1,3,0
1,0,10,0,4735,1,5,0
1,0,219,0,4735,2,8,0
5,0,36,0,4735,1,1,0
1,0,18,0,4735,1,2,0
17,0,157,0,4735,1,3,1
1,0,7,0,4735,1,2,0
1,0,5,0,4735,1,1,0
1,0,15,0,4735,1,1,0
23,0,175,0,4735,1,2,0
55,0,155,0,4735,1,4,0
4,0,200,0,4735,1,2,1
29,0,93,0,4735,1,3,0
2,0,207,0,4735,1,1,0
19,0,71,0,4735,1,2,0
8,0,67,0,4735,1,2,0
29,0,134,0,4735,1,3,0
2,0,26,0,4735,1,1,0
10,0,52,0,4735,1,2,0
7,0,56,0,4735,1,1,0
16,0,62,0,4735,1,2,0
4,0,37,0,4735,1,1,0
11,0,56,0,4735,1,2,0
4,0,31,0,4735,1,1,0
9,0,50,0,4735,1,3,0
1,0,3,0,4735,1,1,0
2,0,43,0,4735,1,1,0
11,0,63,1,4735,1,3,0
4,0,55,0,4735,1,2,0
15,0,68,0,4735,1,3,0
2,0,46,0,4735,1,1,0
11,0,61,0,4735,1,2,0
9,0,75,0,4735,1,2,0
16,0,71,0,4735,1,3,0
9,0,75,0,4735,1,1,0
17,0,75,0,4735,1,2,0
9,0,87,0,4735,1,1,0
29,0,95,0,4735,1,2,0
6,0,58,0,4735,1,1,0
17,0,73,0,4735,1,4,0
1,0,14,0,4735,1,1,0
5,0,42,0,4735,1,4,0
5,0,38,0,4735,1,2,0
11,0,64,0,4735,1,3,0
1,0,24,0,4735,1,1,0
1,0,33,1,4735,1,2,0
2,0,66,0,4735,1,1,0
112,0,373,0,4735,1,2,0
52,0,289,0,4735,1,2,1
12,0,67,0,4735,1,4,1
1,0,40,0,319,2,20,0
31,0,319,0,4735,2,45,0
1,0,13,0,4735,1,3,0
1,0,17,0,4735,1,5,0
1,0,13,0,4735,1,1,0
4,0,40,0,4735,1,3,0
1,0,38,0,4735,1,2,0
1,0,15,0,4735,1,1,0
1,0,9,0,4735,1,1,0
1,0,6,0,4735,1,1,0
3,0,15,0,4735,1,3,0
2,0,94,0,4735,1,8,0
1,0,15,0,4735,1,6,0
5,0,66,0,4735,1,5,0
1,0,17,0,4735,1,3,0
3,0,28,0,4735,1,2,0
1,0,8,0,4735,1,3,0
7,0,58,0,4735,1,6,0
1,0,13,0,4735,1,10,0
16,0,47,0,4735,1,3,0
1,0,22,1,4735,1,8,1
6,0,63,1,4735,1,5,0
3,0,30,0,4735,1,3,0
1,0,15,0,4735,1,7,0
31,0,394,3,4735,2,34,0
1,0,20,0,4735,1,6,0
15,0,131,0,4735,1,14,0
9,0,57,0,4735,1,3,0
1,0,7,0,4735,1,1,0
5,0,500,0,4735,1,12,0
123,0,596,9,4735,2,59,0
33,0,192,0,4735,1,10,0
1,0,7,0,4735,1,1,0
3,0,99,0,4735,2,8,0
24,0,106,0,4735,2,6,0
31,0,335,2,4735,1,16,0
2,0,51,0,4735,1,5,0
4,0,52,0,4735,1,3,0
1,0,22,0,4735,1,2,0
10,0,81,0,4735,1,7,0
1,0,17,0,4735,1,2,0
8,0,56,1,4735,1,5,0
25,0,116,0,4735,1,2,0
5,0,244,1,4735,1,9,0
15,0,103,1,4735,1,13,0
2,0,26,0,4735,1,4,0
21,0,475,2,4735,1,14,0
1,0,21,0,4735,1,3,0
2,0,96,0,4735,1,5,0
1,0,6,0,4735,1,2,0
7,0,62,0,4735,1,6,0
4,0,166,0,4735,1,5,0
11,0,114,0,4735,1,5,0
1,0,17,0,4735,1,4,0
10,0,229,0,4735,1,8,0
1,0,5,0,4735,1,3,0
2,0,29,0,4735,1,8,0
13,0,282,0,4735,1,7,0
10,0,84,0,4735,1,6,0
5,0,61,0,4735,1,5,0
1,0,60,0,4735,1,7,0
1,0,5,0,4735,1,1,0
2,0,29,0,4735,1,6,0
7,0,190,0,4735,1,10,0
3,0,42,0,4735,1,6,1
4,0,33,0,4735,1,3,0
15,0,260,0,4735,1,34,0
16,0,76,0,4735,1,7,1
1,0,12,0,4735,1,3,0
2,0,104,0,4735,2,28,0
11,0,70,1,4735,1,6,0
35,0,134,1,4735,1,6,0
5,0,75,0,4735,1,4,0
1,0,20,0,4735,1,1,0
13,0,106,0,4735,1,1,0
1,0,55,0,4735,1,1,0
1,0,4,0,4735,1,1,0
1,0,4,0,4735,1,1,0
7,0,25,0,4735,1,2,0
1,0,18,0,4735,1,1,0
1,0,8,0,4735,1,1,0
3,0,47,0,4735,1,1,0
27,0,139,2,4735,1,4,0
7,0,79,0,4735,1,1,0
6,0,131,1,4735,1,11,0
22,0,455,0,4735,1,10,0
40,0,337,1,4735,1,43,0
1,0,10,0,4735,1,1,0
3,0,18,0,4735,1,1,0
62,0,286,1,4735,1,27,0
1,0,7,0,4735,1,1,0
1,0,23,0,4735,1,2,0
1,0,19,0,4735,1,1,0
1,0,38,0,4735,1,1,0
3,0,49,0,4735,1,4,0
4,0,60,0,4735,1,3,0
3,0,37,1,4735,1,11,0
1,0,8,0,4735,1,1,0
7,0,89,0,4735,1,6,0
4,0,43,0,4735,1,4,0
5,0,47,0,4735,1,3,0
1,0,7,0,4735,1,2,0
1,0,20,0,4735,1,1,0
1,0,59,0,4735,1,5,0
1,0,7,0,4735,1,1,0
2,0,40,0,4735,1,3,0
26,0,93,0,4735,1,6,0
22,0,104,1,4735,1,7,0
1,0,10,0,4735,1,1,0
1,0,10,0,4735,1,1,0
3,0,20,0,4735,1,1,0
1,0,10,0,4735,1,1,0
2,0,26,0,4735,1,2,0
7,0,88,0,4735,1,3,0
1,0,6,0,4735,1,1,0
1,0,11,0,4735,1,2,0
1,0,24,0,4735,1,5,0
26,0,165,2,4735,1,39,1
1,0,11,0,4735,1,1,0
3,0,47,0,4735,1,2,0
1,0,58,0,4735,1,3,0
1,0,5,0,4735,1,1,0
15,0,63,0,4735,1,11,0
1,0,52,0,4735,1,2,0
1,0,33,0,4735,1,1,0
1,0,38,0,4735,1,2,0
14,0,124,0,2,2,4,0
54,0,133,0,2,3,13,0
6,0,63,0,4735,1,4,0
39,0,196,4,4735,3,25,1
1,0,69,0,2,3,5,0
25,0,145,3,4735,2,18,0
3,0,41,0,4735,1,1,0
88,0,543,1,4735,1,38,0
5,0,63,0,4735,1,5,0
16,0,184,0,4735,1,18,0
16,0,197,1,4735,2,12,0
4,0,62,1,4735,1,12,0
1,0,20,0,4735,1,1,0
10,0,356,1,4735,2,43,1
7,0,112,0,4735,1,3,0
7,0,67,0,4735,1,1,0
9,0,103,0,4735,1,1,0
1,0,43,0,4735,1,4,0
17,0,163,0,4735,1,5,0
1,0,16,0,4735,1,2,0
1,0,9,0,4735,1,2,0
2,0,12,0,4735,1,4,0
4,0,18,0,4735,1,3,0
2,0,12,0,4735,1,1,0
1,0,16,0,4735,1,5,0
1,0,9,1,4735,1,7,0
35,0,236,1,4735,1,38,0
1,0,8,0,4735,1,2,0
1,0,31,0,4735,1,1,0
3,0,100,0,4735,1,5,0
1,0,6,0,4735,1,1,0
1,0,33,0,4735,1,1,0
2,0,12,0,4735,1,3,0
3,0,30,1,4735,2,7,0
5,0,60,0,28,2,8,0
19,0,77,1,4735,1,6,0
2,0,21,0,28,2,6,0
4,0,47,0,28,2,8,0
14,0,59,0,4735,1,6,1
1,0,6,0,4735,1,2,0
1,0,15,0,4735,1,2,0
1,0,13,1,4735,1,3,0
26,0,115,1,4735,1,3,0
1,0,8,0,4735,1,1,0
2,0,12,0,4735,1,1,0
21,0,214,0,4735,1,32,0
2,0,86,0,4735,1,8,0
1,0,11,0,4735,1,2,0
1,0,10,0,4735,1,1,0
8,0,80,0,4735,1,4,0
23,0,195,0,4735,2,20,0
1,0,45,0,4735,1,1,0
1,0,9,0,4735,1,1,0
81,0,589,0,4735,1,56,0
3,0,76,0,4735,1,9,0
3,0,62,0,4735,1,4,0
4,0,22,0,4735,1,2,0
3,0,96,0,4735,1,3,0
1,0,20,0,4735,1,1,0
4,0,44,0,4735,1,2,0
6,0,52,0,4735,1,2,0
4,0,27,0,4735,1,3,0
1,0,6,0,4735,1,2,0
48,0,265,0,4735,1,12,0
4,0,30,1,4735,1,6,0
50,0,234,0,4735,1,3,0
17,0,53,0,4735,1,2,0
33,0,148,0,4735,1,4,1
9,0,67,1,4735,1,4,0
1,0,9,0,4735,1,1,0
11,0,59,0,4735,1,4,0
15,0,70,0,4735,1,4,0
1,0,1,0,4735,1,1,0
1,0,50,0,4735,1,2,0
3,0,66,0,4735,1,2,0
3,0,71,0,4735,1,2,0
1,0,30,0,4735,1,2,0
3,0,50,0,4735,1,2,0
7,0,79,0,4735,1,6,0
1,0,30,0,4735,2,6,0
6,0,79,0,4735,1,4,0
2,0,57,0,4735,1,3,0
16,0,142,0,4735,1,21,0
30,0,228,0,4735,1,26,0
15,0,110,1,4735,2,18,0
2,0,53,0,4735,1,16,0
17,0,148,0,4735,1,26,0
2,0,57,0,4735,1,4,0
25,0,167,0,4735,1,13,0
26,0,191,0,4735,1,17,0
31,0,195,0,4735,1,4,0
41,0,254,3,4735,2,42,1
5,0,69,0,4735,1,13,0
6,0,75,0,4735,1,11,0
5,0,32,0,4735,1,2,0
1,0,15,0,4735,1,2,0
1,0,29,0,4735,1,3,0
1,0,35,0,4735,1,4,0
36,0,271,1,4735,2,32,0
1,0,31,0,4735,1,7,0
19,0,194,0,4735,1,18,0
1,0,19,0,4735,1,3,0
1,0,26,0,4735,1,6,0
6,0,68,0,4735,1,6,0
3,0,56,0,4735,1,8,0
16,0,204,0,4735,1,20,0
2,0,58,0,4735,1,7,0
3,0,64,0,319,2,10,0
1,0,15,0,4735,1,2,0
7,0,35,0,4735,1,1,0
2,0,78,0,4735,1,12,0
8,0,102,0,319,2,11,0
8,0,99,0,319,2,11,0
63,0,462,0,4735,1,48,0
1,0,55,0,4735,1,6,0
1,0,56,0,4735,1,6,0
1,0,62,0,4735,1,9,0
1,0,84,0,4735,1,9,0
1,0,55,0,4735,1,9,0
3,0,51,0,4735,1,2,0
1,0,146,0,4735,1,16,0
1,0,108,0,4735,1,1,0
1,0,65,0,4735,1,4,0
2,0,270,1,2,2,37,0
1,0,37,0,4735,1,4,0
1,0,29,0,4735,1,3,0
1,0,11,0,4735,1,3,0
1,0,82,0,4735,1,25,0
1,0,26,0,4735,1,5,0
1,0,242,1,4735,1,17,0
1,0,196,1,4735,1,14,0
1,0,391,1,4735,1,21,0
4,0,106,0,4735,1,14,0
4,0,106,0,319,1,1,0
3,0,90,0,4735,1,10,0
3,0,90,0,4735,1,10,0
4,0,113,0,4735,1,12,0
4,0,99,0,4735,1,1,0
17,0,184,1,4735,1,22,0
8,0,78,0,4735,1,2,0
18,0,59,0,4735,1,1,0
6,0,32,0,4735,1,1,0
1,0,14,1,4735,1,2,0
1,0,38,0,4735,1,7,0
10,0,65,1,4735,1,12,0
3,0,20,0,4735,1,4,0
4,0,21,0,4735,1,7,0
3,0,57,1,4735,1,2,0
3,0,19,0,4735,1,7,0
2,0,28,0,4735,1,9,0
68,0,342,1,4735,1,11,0
1,0,15,0,4735,1,1,0
13,0,51,0,4735,1,8,0
1,0,19,0,4735,2,9,0
1,0,22,0,4735,1,1,0
8,0,68,0,4735,1,10,0
7,0,70,1,4735,1,8,0
9,0,67,0,4735,1,7,0
8,0,74,0,4735,1,1,0
4,0,34,0,4735,1,1,0
1,0,19,0,4735,1,3,0
1,0,67,0,4735,1,1,0
123,0,710,0,4735,1,1,0
252,0,1371,0,4735,1,1,0
4,0,102,0,4735,1,1,0
23,0,95,0,4735,1,2,0
26,0,157,0,4735,1,4,0
16,0,64,0,4735,1,3,0
1,0,76,0,4735,1,3,0
33,0,174,0,4735,1,4,0
4,0,43,0,4735,2,6,0
16,0,106,0,4735,2,7,0
9,0,85,0,4735,1,6,0
1,0,1,0,4735,1,1,0
41,0,231,0,4735,1,5,0
1,0,12,0,4735,1,1,0
4,0,54,0,4735,1,1,0
1,0,10,0,4735,1,1,0
30,0,191,0,4735,1,1,0
22,0,159,0,4735,1,1,0
1,0,1,0,4735,1,1,0
14,0,99,0,4735,1,1,0
3,0,34,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,6,0,4735,1,1,0
1,0,13,0,4735,1,1,0
1,0,15,0,4735,1,1,0
1,0,1,0,4735,1,1,0
1,0,8,0,4735,1,1,0
5,0,88,0,4735,1,1,0
11,0,67,0,4735,1,1,0
1,0,6,0,4735,1,1,0
6,0,94,0,4735,1,1,0
3,0,77,0,4735,1,1,0
16,0,112,0,4735,1,1,0
3,0,12,0,4735,1,1,0
1,0,6,0,4735,1,1,0
5,0,83,0,4735,1,1,0
9,0,76,0,4735,1,1,0
1,0,6,0,4735,1,1,0
43,0,468,0,4735,1,1,0
1,0,10,0,4735,1,1,0
1,0,5,0,4735,1,1,0
1,0,48,0,4735,1,1,0
2,0,39,0,4735,1,1,0
4,0,31,0,4735,1,1,0
2,0,66,0,4735,1,1,0
2,0,24,0,4735,1,1,0
1,0,6,0,4735,1,1,0
8,0,103,0,4735,1,1,0
1,0,42,0,4735,1,1,0
1,0,46,0,4735,1,1,0
1,0,29,0,4735,1,1,0
89,0,445,0,4735,1,1,0
3,0,14,0,4735,1,1,0
1,0,11,0,4735,1,1,0
1,0,6,0,4735,1,1,0
3,0,12,0,4735,1,1,0
1,0,1,0,4735,1,1,0
6,0,86,0,4735,1,1,0
2,0,66,0,4735,1,1,0
6,0,73,0,4735,1,1,0
10,0,84,0,4735,1,1,0
6,0,128,0,4735,1,1,0
4,0,36,0,4735,1,1,0
3,0,21,0,4735,1,1,0
1,0,17,0,4735,1,1,0
3,0,15,0,4735,1,1,0
2,0,22,0,4735,1,1,0
2,0,39,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,37,0,4735,1,1,0
7,0,54,0,4735,1,1,0
1,0,6,0,4735,1,1,0
13,0,259,0,4735,1,1,0
1,0,1,0,4735,1,1,0
1,0,10,0,4735,1,1,0
6,0,194,0,4735,1,1,0
10,0,166,0,4735,1,1,0
1,0,1,0,4735,1,1,0
3,0,34,0,4735,1,1,0
1,0,12,0,4735,1,1,0
2,0,30,0,4735,1,1,0
3,0,29,0,4735,1,1,0
1,0,1,0,4735,1,1,0
1,0,9,0,4735,1,1,0
1,0,12,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,9,0,4735,1,1,0
1,0,20,0,4735,1,1,0
1,0,35,0,4735,1,1,0
1,0,37,0,4735,1,1,0
7,0,66,0,4735,1,1,0
1,0,7,0,4735,1,1,0
11,0,234,0,4735,1,1,0
1,0,14,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,5,0,4735,1,1,0
1,0,4,0,4735,1,1,0
25,0,241,0,4735,1,1,0
1,0,34,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,6,0,4735,1,1,0
1,0,45,0,4735,1,1,0
6,0,67,0,4735,1,1,0
1,0,1,0,4735,1,1,0
1,0,11,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,45,0,4735,1,1,0
1,0,4,0,4735,1,1,0
1,0,30,0,4735,1,1,0
1,0,28,0,4735,1,1,0
1,0,5,0,4735,1,1,0
1,0,31,0,4735,1,1,0
1,0,16,0,4735,1,1,0
1,0,5,0,4735,1,1,0
1,0,30,0,4735,1,1,0
1,0,4,0,4735,1,1,0
12,0,164,0,4735,1,1,0
1,0,1,0,4735,1,1,0
1,0,16,0,4735,1,1,0
1,0,45,0,4735,1,1,0
35,0,141,1,4735,1,7,0
16,0,95,0,4735,1,8,0
3,0,44,0,4735,1,4,0
7,0,91,0,4735,1,5,0
2,0,25,0,4735,1,2,0
5,0,63,0,4735,1,6,0
10,0,145,0,4735,1,4,0
5,0,45,0,4735,1,3,0
1,0,22,0,4735,1,1,0
20,0,132,0,4735,2,6,0
11,0,100,0,4735,1,5,0
1,0,6,0,4735,1,1,0
31,0,123,0,4735,1,1,0
35,0,153,0,4735,1,5,0
17,0,104,0,4735,1,4,0
1,0,22,0,4735,1,1,0
1,0,9,0,4735,1,1,0
1,0,61,0,4735,1,2,0
1,0,9,0,4735,1,3,0
13,0,124,0,4735,1,1,0
13,0,70,0,4735,1,2,0
1,0,59,0,4735,1,1,0
1,0,9,0,4735,1,2,0
10,0,79,1,4735,1,3,0
1,0,58,0,4735,1,1,0
1,0,9,0,4735,1,2,0
11,0,71,0,4735,1,1,0
44,0,214,0,4735,1,1,0
19,0,150,1,4735,1,5,0
3,0,34,0,4735,1,2,0
14,0,116,0,4735,1,1,0
4,0,40,0,4735,1,3,0
150,0,510,0,4735,1,1,0
3,0,45,1,4735,1,4,0
16,0,98,1,4735,1,2,0
19,0,111,1,4735,1,4,0
1,0,32,0,4735,1,1,0
1,0,22,0,2,2,4,0
10,0,34,0,4735,1,1,1
6,0,42,0,4735,1,2,0
13,0,66,1,4735,1,2,0
1,0,18,0,4735,1,6,0
1,0,33,0,4735,1,5,0
22,0,126,1,4735,1,2,0
25,0,139,1,4735,1,4,0
13,0,184,0,4735,1,2,0
1,0,5,1,4735,1,1,0
2,0,21,2,4735,1,3,0
12,0,56,0,4735,1,3,0
1,0,21,0,4735,1,1,0
2,0,32,0,4735,1,2,0
3,0,34,0,4735,1,2,0
4,0,28,0,4735,1,2,0
1,0,65,0,4735,1,1,0
2,0,137,0,4735,1,2,0
34,0,175,0,18,2,3,0
1,0,4,0,4735,1,1,0
1,0,17,0,4735,1,1,0
8,0,39,0,4735,1,3,0
14,0,62,0,4735,1,3,0
15,0,85,1,4735,1,7,0
9,0,49,0,4735,1,4,0
37,0,157,0,4735,1,2,1
12,0,50,0,4735,1,1,0
3,0,32,0,4735,1,1,0
9,0,108,0,4735,1,3,0
1,0,11,0,4735,1,1,0
16,0,143,0,4735,1,7,0
2,0,20,0,4735,1,2,0
2,0,21,0,4735,1,2,0
6,0,86,0,4735,1,4,0
8,0,74,0,4735,1,2,0
1,0,9,0,4735,1,2,0
14,0,81,0,4735,1,1,0
1,0,1,0,4735,1,2,0
3,0,38,0,4735,1,3,0
1,0,7,0,4735,1,1,0
7,0,25,0,4735,1,1,0
11,0,78,0,4735,1,2,0
1,0,19,0,4735,1,2,0
1,0,90,0,4735,1,1,0
122,0,801,0,4735,1,1,0
1,0,8,0,4735,1,1,0
3,0,63,0,4735,1,1,0
7,0,97,0,4735,1,1,0
1,0,26,0,4735,1,3,0
5,0,63,0,4735,1,3,0
2,0,38,0,4735,1,3,0
1,0,7,0,4735,1,1,0
1,0,7,0,4735,1,1,0
10,0,88,0,4735,1,2,0
1,0,7,0,4735,1,1,0
60,0,385,0,4735,1,5,0
1,0,10,0,4735,1,1,0
1,0,53,0,4735,1,5,0
2,0,175,0,4735,1,9,0
19,0,122,1,4735,1,3,0
1,0,52,0,4735,1,3,0
1,0,46,0,4735,1,5,0
1,0,12,0,4735,1,1,0
1,0,45,0,4735,1,1,0
9,0,76,0,4735,1,4,0
32,0,135,0,4735,1,3,0
15,0,78,0,4735,1,5,0
12,0,70,0,4735,1,8,0
28,0,297,0,4735,1,25,0
26,0,238,0,4735,1,24,0
2,0,129,1,4735,1,9,0
3,0,66,0,4735,1,8,0
1,0,10,0,4735,1,1,0
16,0,115,0,4735,1,11,0
4,0,89,0,4735,1,13,0
2,0,30,0,4735,2,5,0
1,0,20,0,4735,2,3,0
3,0,36,0,4735,2,3,0
17,0,69,0,4735,1,1,0
9,0,54,0,4735,1,2,0
13,0,58,1,4735,1,5,0
1,0,12,0,4735,1,3,0
1,0,19,0,4735,1,1,0
1,0,22,1,4735,1,13,0
1,0,19,0,4735,1,7,0
1,0,10,0,4735,1,4,0
1,0,19,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,6,0,4735,1,1,0
191,0,1114,6,4735,2,82,1
1,0,8,0,4735,1,3,0
1,0,18,0,4735,1,3,0
1,0,8,0,4735,1,1,0
1,0,29,0,4735,1,3,0
2,0,52,1,4735,1,10,0
1,0,29,0,4735,1,6,0
1,0,27,0,4735,1,1,0
1,0,38,0,4735,1,6,0
3,0,49,0,4735,1,6,0
122,0,685,1,4735,1,48,0
1,0,19,0,4735,1,11,0
1,0,8,0,4735,1,3,0
4,0,52,0,4735,1,24,0
1,0,24,0,4735,1,1,0
1,0,8,0,4735,1,1,0
21,0,162,2,4735,1,13,0
1,0,24,0,4735,1,6,0
1,0,8,0,4735,1,4,0
2,0,63,0,4735,1,23,0
40,0,343,0,4735,1,2,0
4,0,73,0,4735,1,1,0
22,0,140,0,4735,1,1,0
43,0,252,0,4735,1,2,0
45,0,281,0,4735,1,2,0
43,0,248,0,4735,1,2,0
42,0,248,0,4735,1,2,0
43,0,253,0,4735,1,2,0
43,0,253,0,4735,1,2,0
12,0,164,1,4735,1,3,0
43,0,253,0,4735,1,2,0
28,0,170,0,4735,1,1,0
32,0,122,0,4735,1,1,0
1,0,34,0,4735,1,1,0
1,0,38,0,4735,1,1,0
5,0,122,0,4735,1,1,0
1,0,24,0,4735,1,2,0
48,0,346,0,4735,1,2,0
42,0,207,2,4735,1,3,0
7,0,99,0,4735,1,1,0
20,0,141,0,4735,1,1,0
7,0,78,0,4735,1,2,0
16,0,165,0,4735,1,1,0
15,0,113,0,4735,1,1,0
7,0,106,0,4735,1,1,0
12,0,114,0,4735,1,1,1
18,0,131,0,4735,1,1,0
6,0,72,0,4735,1,1,0
22,0,154,1,4735,1,2,0
2,0,16,1,4735,1,2,0
9,0,115,0,4735,1,2,0
2,0,90,0,4735,1,1,0
31,0,256,0,3,2,3,0
42,0,238,1,4735,1,3,1
1,0,3,0,4735,1,1,0
49,0,173,0,4735,1,1,0
138,0,695,2,4735,1,8,1
34,0,205,1,4735,1,9,1
2,0,15,1,4735,1,2,0
3,0,25,2,4735,1,3,0
5,0,26,1,4735,1,2,0
2,0,17,1,4735,1,2,0
1,0,6,0,4735,1,1,0
15,0,170,0,4735,1,20,0
13,0,156,0,4735,1,17,0
1,0,14,1,4735,1,7,0
1,0,7,0,4735,1,2,0
21,0,201,0,4735,1,3,1
5,0,70,0,4735,1,15,0
1,0,18,1,4735,1,5,0
1,0,8,0,4735,1,1,0
5,0,59,0,4735,1,10,0
18,0,72,0,4735,1,14,1
8,0,63,0,4735,1,1,0
1,0,52,0,4735,1,1,0
22,0,232,0,4735,1,1,0
28,0,98,1,4735,1,3,0
3,0,30,0,4735,1,1,0
9,0,117,1,4735,1,3,0
19,0,94,0,4735,1,2,0
28,0,112,0,4735,1,2,0
11,0,92,0,4735,1,2,0
11,0,78,0,4735,1,2,0
17,0,75,0,4735,1,1,0
26,0,280,0,4735,1,2,0
4,0,50,0,4735,1,1,1
1,0,24,0,4735,1,1,0
3,0,30,0,4735,1,1,0
1,0,20,0,4735,1,4,0
3,0,39,0,4735,1,1,0
1,0,12,0,4735,1,2,0
3,0,84,1,4735,1,4,0
9,0,74,0,4735,1,2,0
1,0,23,0,4735,1,1,0
1,0,23,0,4735,1,1,0
9,0,79,0,4735,1,2,0
26,0,230,2,4735,1,24,0
1,0,49,0,4735,1,4,0
52,0,402,1,4735,1,25,0
3,0,41,0,4735,1,1,0
3,0,63,0,4735,1,2,0
1,0,37,0,4735,2,23,0
87,0,575,3,4735,2,77,0
1,0,13,0,4735,1,1,0
10,0,76,0,4735,1,17,0
19,0,90,1,4735,1,11,0
1,0,16,0,4735,1,3,0
1,0,8,0,4735,1,2,0
3,0,52,1,4735,1,21,0
1,0,16,0,4735,1,3,0
1,0,8,0,4735,1,1,0
3,0,52,1,4735,1,20,0
1,0,16,0,4735,1,3,0
1,0,8,0,4735,1,1,0
3,0,52,1,4735,1,20,0
3,0,39,0,4735,1,4,0
3,0,50,1,4735,1,16,0
1,0,13,0,4735,1,2,0
1,0,28,0,4735,1,3,0
1,0,8,0,4735,1,1,0
3,0,44,0,4735,1,9,0
1,0,21,0,4735,1,7,0
47,0,388,2,4735,1,21,0
1,0,5,0,4735,1,1,0
7,0,90,0,4735,1,5,0
29,0,233,3,4735,1,26,0
5,0,68,0,4735,1,3,0
4,0,42,0,4735,1,5,0
3,0,58,0,4735,1,2,0
1,0,35,0,4735,1,3,0
4,0,44,0,4735,1,2,0
8,0,77,0,4735,1,2,0
12,0,90,0,4735,1,2,0
13,0,110,0,4735,1,11,0
8,0,87,0,4735,1,16,0
6,0,78,0,4735,1,16,1
10,0,96,0,4735,1,19,0
6,0,63,0,4735,1,21,0
5,0,65,0,4735,1,1,0
12,0,114,0,4735,1,25,0
8,0,77,0,4735,1,15,0
8,0,90,0,4735,1,17,0
4,0,57,0,4735,1,5,0
31,0,192,2,4735,1,43,0
10,0,79,1,4735,1,13,0
14,0,82,0,4735,1,19,0
10,0,75,0,4735,1,13,0
5,0,76,0,4735,1,6,0
19,0,98,1,4735,1,2,0
10,0,112,0,4735,2,6,0
33,0,204,1,4735,1,6,0
10,0,194,2,4735,1,9,0
1,0,11,1,4735,1,3,0
14,0,232,2,4735,1,5,0
9,0,97,1,4735,1,7,0
11,0,117,1,4735,1,9,0
1,0,7,0,4735,1,2,0
2,0,43,0,4735,1,6,0
4,0,48,0,4735,1,5,0
3,0,35,0,4735,1,3,0
1,0,72,0,4735,1,4,0
1,0,77,2,4735,1,6,0
14,0,161,0,4735,1,7,0
12,0,92,2,4735,1,6,0
41,0,158,1,4735,1,6,0
6,0,114,1,4735,1,6,0
7,0,69,2,4735,1,8,0
8,0,73,2,4735,1,6,0
19,0,98,1,4735,1,7,0
7,0,90,0,4735,1,8,0
35,0,112,1,4735,1,6,0
13,0,110,0,4735,1,8,0
1,0,17,1,4735,1,6,0
1,0,72,0,4735,1,4,0
1,0,7,0,4735,1,2,0
2,0,44,0,4735,1,6,0
10,0,74,0,4735,1,10,0
4,0,37,0,4735,1,3,0
12,0,149,1,4735,1,6,0
16,0,97,2,4735,1,6,0
3,0,88,2,4735,1,6,0
10,0,119,0,4735,1,6,0
11,0,71,2,4735,1,7,0
44,0,139,1,4735,1,3,0
10,0,112,0,4735,1,6,0
6,0,50,1,4735,1,8,0
1,0,144,0,4735,1,5,0
3,0,43,0,4735,1,9,0
1,0,21,0,4735,1,3,0
5,0,57,0,4735,1,6,0
6,0,77,0,4735,1,7,0
23,0,94,0,4735,1,3,0
7,0,83,0,4735,1,7,0
5,0,65,0,4735,1,6,0
1,0,25,0,4735,1,6,0
13,0,89,0,4735,1,8,0
18,0,149,0,4735,1,9,0
55,0,176,0,4735,1,11,0
1,0,15,0,4735,1,1,0
57,0,231,0,4735,1,6,0
11,0,87,0,4735,1,2,0
30,0,96,0,4735,1,2,0
2,0,12,0,4735,1,1,0
2,0,24,0,4735,1,4,0
5,0,43,0,4735,1,3,0
1,0,34,0,4735,1,6,0
11,0,40,0,4735,1,8,0
6,0,50,1,4735,1,5,0
2,0,12,0,4735,1,1,0
2,0,24,0,4735,1,6,0
2,0,30,0,4735,1,1,0
3,0,34,0,2,2,2,0
7,0,117,0,4735,1,9,0
7,0,162,0,4735,1,12,0
4,0,26,0,4735,1,1,0
6,0,149,0,4735,1,9,0
1,0,84,0,4735,1,5,0
61,0,236,2,4735,1,22,0
7,0,108,0,4735,1,8,0
1,0,37,0,4735,1,6,0
13,0,78,1,4735,1,15,0
9,0,106,0,319,2,11,0
1,0,26,0,319,2,3,0
5,0,73,1,4735,2,12,0
6,0,83,0,4735,2,4,0
11,0,147,1,4735,1,3,0
13,0,104,1,4735,2,8,0
2,0,48,0,4735,1,1,0
1,0,26,0,4735,1,1,0
4,0,66,1,4735,1,4,0
10,0,148,0,4735,1,21,0
1,0,26,0,4735,1,7,0
1,0,1,0,4735,1,1,0
5,0,70,1,4735,1,17,0
