target,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
1,44,1,2,2,1,0.2623112196143366,True,3.0,255008.0,21.0,7.0,False,9.0,1247091.0,12.0,5.0,234.0,3532.0,3591.0,234.0,3063.0,3122.0,219.0,2587.0,2636.0,0.032993401319736,0.388122375524895,0.3954709058188362
1,2,4,1,1,1,0.0,True,1.0,3479.0,9.0,3.0,False,7.0,482005.0,14.0,2.0,15.0,1519.0,1526.0,15.0,1466.0,1473.0,13.0,1285.0,1290.0,0.0045234248788368,0.4155088852988691,0.417124394184168
0,329,257,11,9,1,0.7048555099557487,True,6.0,2352360.0,26.0,10.0,False,2.0,106579.36363636365,2.0,2.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,6.0,6.0,0.1,0.7,0.7
0,7,15,6,4,1,0.8387869815263913,True,2.0,393901.0,15.0,6.0,False,15.0,164098.0,72.0,1.0,209.0,662.0,830.0,209.0,661.0,829.0,39.0,201.0,223.0,0.1226993865030674,0.6196319018404908,0.6871165644171779
1,947,1163,33,9,2,0.7233797245021822,True,5.0,3115490.0,21.0,9.0,False,5.0,311510.2195121951,11.0,3.0,453.0,668.0,757.0,453.0,668.0,757.0,11.0,17.0,17.0,0.6666666666666666,1.0,1.0
1,13,3,2,2,1,0.9886994082884974,True,2.0,48427.0,11.0,3.0,False,14.0,239937.0,33.0,2.0,956.0,562.0,1167.0,843.0,542.0,1045.0,822.0,526.0,1014.0,0.782319391634981,0.5009505703422054,0.964828897338403
1,85,58,2,2,1,0.802859058269799,True,10.0,1247225.0,45.0,14.0,False,46.0,9394.0,84.0,3.0,9.0,896.0,898.0,9.0,838.0,840.0,9.0,752.0,754.0,0.0121802679658952,0.9171741778319124,0.9196102314250914
1,40,0,3,3,1,0.6508676696120123,True,9.0,5231879.0,39.0,23.0,False,28.0,655375.6666666666,84.0,7.0,177.0,1237.0,1237.0,173.0,1087.0,1087.0,157.0,1053.0,1053.0,0.1299342105263158,0.8667763157894737,0.8667763157894737
1,26,25,2,2,1,0.9863676072907088,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,89,77,3,2,1,0.734528644327398,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,48,5,3,2,1,0.7925235284915371,True,9.0,2807655.0,56.0,28.0,False,24.0,852707.0,45.0,7.0,11.0,3783.0,3783.0,11.0,3369.0,3369.0,11.0,2655.0,2655.0,0.0020181634712411,0.446686848301379,0.446686848301379
1,818,808,38,17,1,0.707848734401979,True,5.0,2555294.0,34.0,12.0,False,89.0,506340.3157894737,527.0,2.0,3.0,647.0,648.0,3.0,491.0,492.0,3.0,493.0,494.0,0.0038058991436726,0.4700285442435775,0.4709800190294957
1,10,18,3,2,1,0.7188044907094278,True,2.0,575630.0,11.0,4.0,False,50.0,343808.3333333333,98.0,2.0,270.0,690.0,847.0,270.0,690.0,847.0,212.0,640.0,757.0,0.1472011057360055,0.4429854872149274,0.5238424326192122
0,26,1,3,2,1,0.8184618418337499,True,20.0,1966775.0,101.0,28.0,False,22.0,867448.0,57.0,4.0,63.0,2077.0,2111.0,63.0,1844.0,1878.0,57.0,1973.0,2001.0,0.0092785154375299,0.3157894736842105,0.3202687569988802
0,58,31,14,2,1,0.8526264720721358,True,1.0,1656665.0,27.0,8.0,False,80.0,244572.7142857143,149.0,6.0,213.0,4595.0,4634.0,211.0,3612.0,3650.0,204.0,3921.0,3951.0,0.0274835768869821,0.5258077490280199,0.5298297358895294
1,731,1025,4,2,1,0.3342287883078909,True,4.0,923896.0,26.0,6.0,False,15.0,114629.0,70.0,3.0,186.0,1215.0,1280.0,179.0,1024.0,1089.0,176.0,1061.0,1123.0,0.1288209606986899,0.7729257641921398,0.8180494905385735
0,2,0,1,1,1,0.0,True,3.0,-4645028.0,11.0,7.0,False,7.0,43722.0,13.0,4.0,878.0,912.0,1044.0,875.0,874.0,1006.0,747.0,751.0,824.0,0.7881981032665965,0.7924130663856691,0.8693361433087461
0,41,0,2,2,1,0.4612160405139094,True,2.0,6729.0,7.0,4.0,False,20.0,77226.0,63.0,3.0,533.0,955.0,1167.0,532.0,955.0,1166.0,110.0,200.0,214.0,0.5091743119266054,0.9220183486238532,0.9862385321100916
1,1,0,1,1,1,0.0,True,1.0,17768.0,7.0,4.0,False,6.0,647280.0,8.0,5.0,382.0,1283.0,1580.0,339.0,1240.0,1502.0,330.0,1164.0,1416.0,0.0735882614495331,0.2590040017785682,0.315028901734104
0,291,2,5,4,1,0.453137252894887,True,6.0,4136955.0,69.0,31.0,False,42.0,241840.8,137.0,3.0,0.0,513.0,513.0,0.0,458.0,458.0,0.0,340.0,340.0,0.0012422360248447,0.4236024844720497,0.4236024844720497
1,72,9,21,19,1,0.8399199316416516,True,22.0,15729244.0,414.0,87.0,False,43.0,278764.3333333333,99.0,8.0,136.0,1884.0,1900.0,136.0,1744.0,1760.0,95.0,420.0,426.0,0.1983471074380165,0.8698347107438017,0.8822314049586777
0,55,7,5,4,1,0.7317432270605659,True,6.0,1613385.0,32.0,14.0,False,116.0,134998.8,293.0,6.0,1805.0,2776.0,4177.0,1353.0,2571.0,3590.0,1692.0,1887.0,3193.0,0.3044416471857579,0.3395072828627944,0.5743571300125877
1,66,29,5,2,1,0.979567392863054,True,11.0,1092310.0,47.0,8.0,False,13.0,1690920.0,26.0,2.0,20.0,961.0,961.0,20.0,880.0,880.0,12.0,391.0,391.0,0.0255905511811023,0.7716535433070866,0.7716535433070866
1,21,7,1,1,1,0.0,True,5.0,-27479200.0,23.0,9.0,False,5.0,252251.0,8.0,3.0,129.0,166.0,222.0,129.0,164.0,220.0,123.0,139.0,191.0,0.5276595744680851,0.5957446808510638,0.8170212765957446
0,6,2,2,2,1,0.8112781244591328,True,1.0,3470219.0,7.0,5.0,False,6.0,424303.0,6.0,6.0,25.0,36.0,36.0,25.0,36.0,36.0,14.0,23.0,23.0,0.2205882352941176,0.3529411764705882,0.3529411764705882
1,433,35,7,4,1,0.7498574881990363,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,52,1,2,2,1,0.3138129641688651,True,10.0,860399.0,76.0,21.0,False,3.0,2596778.0,5.0,5.0,68.0,727.0,769.0,66.0,658.0,698.0,50.0,237.0,262.0,0.0927272727272727,0.4327272727272727,0.4781818181818182
1,2288,2068,7,3,1,0.8098449994007378,True,16.0,4798560.0,82.0,15.0,False,50.0,931329.4285714284,117.0,2.0,15.0,467.0,472.0,15.0,451.0,456.0,15.0,432.0,437.0,0.017391304347826,0.4706521739130435,0.4760869565217391
1,12,7,2,2,1,0.6292492238560345,True,8.0,12917730.0,63.0,33.0,False,135.0,23082.0,381.0,7.0,3.0,1014.0,1016.0,3.0,865.0,867.0,1.0,931.0,932.0,0.0003067484662576,0.1429447852760736,0.1430981595092024
1,13,12,1,1,1,0.0,True,3.0,619581.0,18.0,6.0,False,11.0,164889.0,14.0,2.0,537.0,1502.0,1901.0,425.0,1319.0,1638.0,383.0,1273.0,1545.0,0.0774662094008472,0.257010288480936,0.3118821868065362
1,29,8,3,3,1,0.6967175998398836,True,8.0,2104743.0,73.0,22.0,False,62.0,370972.0,133.0,5.0,352.0,1439.0,1483.0,320.0,1289.0,1322.0,325.0,1128.0,1162.0,0.2698675496688741,0.9346026490066224,0.9627483443708608
1,7,6,1,1,1,0.0,True,1.0,213767.0,5.0,2.0,False,11.0,2278003.0,25.0,2.0,2.0,322.0,322.0,2.0,290.0,290.0,2.0,281.0,281.0,0.005893909626719,0.5540275049115914,0.5540275049115914
0,3,1,2,2,1,1.0,True,2.0,618129.0,24.0,9.0,False,64.0,366071.0,171.0,3.0,14.0,1215.0,1219.0,14.0,1214.0,1218.0,14.0,953.0,957.0,0.0088967971530249,0.5658362989323843,0.5682087781731909
1,45,11,4,2,1,0.8844715041208115,True,6.0,987183.0,36.0,18.0,False,21.0,800654.5,52.0,4.0,2.0,994.0,995.0,2.0,924.0,925.0,1.0,948.0,948.0,0.001410437235543,0.6692524682651622,0.6692524682651622
1,13,8,3,3,1,0.8895951911673141,True,5.0,336581.0,26.0,9.0,False,34.0,130213.0,67.0,3.0,755.0,797.0,797.0,730.0,772.0,772.0,625.0,660.0,660.0,0.8892045454545454,0.9389204545454546,0.9389204545454546
0,0,0,1,1,1,0.0,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,151,151,24,10,1,0.7791448970295666,True,2.0,902007.0,18.0,9.0,False,221.0,452817.25,1116.0,2.0,286.0,1860.0,2105.0,254.0,1466.0,1686.0,92.0,1606.0,1662.0,0.0147736298649722,0.2552819698173153,0.2641779189833201
0,27,4,1,1,1,0.0,True,5.0,-41382900.0,22.0,9.0,False,6.0,1020724.0,8.0,5.0,2.0,119.0,121.0,2.0,117.0,119.0,0.0,50.0,50.0,0.0188679245283018,0.9622641509433962,0.9622641509433962
1,105,143,6,2,1,0.9908143391957356,True,4.0,726153.0,45.0,14.0,False,15.0,2953647.5,26.0,5.0,156.0,899.0,949.0,156.0,835.0,885.0,131.0,332.0,373.0,0.2018348623853211,0.5091743119266054,0.5718654434250765
1,170,66,8,7,1,0.7319892458321315,True,11.0,11373787.0,92.0,44.0,False,41.0,51088.625,87.0,10.0,225.0,5352.0,5371.0,208.0,4315.0,4334.0,221.0,4002.0,4021.0,0.036387477462711,0.656121947221767,0.6592361907883953
0,7,7,8,3,1,0.6141236643923695,True,1.0,411588.0,6.0,2.0,False,148.0,1120359.75,590.0,2.0,5.0,1934.0,1937.0,5.0,1677.0,1680.0,5.0,1841.0,1844.0,0.0009632364745545,0.2957135976882324,0.2961952159255097
0,28,17,5,5,2,0.7985968887653377,True,1.0,57452.0,10.0,2.0,False,20.0,117660.83333333331,39.0,2.0,603.0,747.0,1220.0,603.0,747.0,1220.0,447.0,708.0,1030.0,0.2753534111862323,0.4357713583282114,0.633681622618316
1,154,0,1,1,1,0.0,True,15.0,4380410.0,69.0,19.0,False,0.0,0.0,0.0,1.0,68.0,623.0,683.0,68.0,622.0,682.0,0.0,173.0,173.0,0.0033898305084745,0.5898305084745763,0.5898305084745763
1,76,65,2,2,1,0.2538784402981615,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,279,161,2,2,1,0.7353566266945459,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,87,0,1,1,1,0.0,True,7.0,8229526.0,44.0,12.0,False,0.0,0.0,0.0,3.0,6.0,618.0,622.0,6.0,467.0,471.0,2.0,463.0,463.0,0.0029498525073746,0.4562438544739429,0.4562438544739429
0,76,6,4,3,1,0.892639306210619,True,6.0,1401375.0,31.0,12.0,False,11.0,513854.75,32.0,2.0,18.0,849.0,863.0,18.0,848.0,862.0,2.0,281.0,281.0,0.0074074074074074,0.6962962962962963,0.6962962962962963
0,70,31,2,2,1,0.8073313266519866,True,6.0,1152930.0,30.0,8.0,False,27.0,499043.0,58.0,4.0,130.0,1440.0,1530.0,129.0,1348.0,1438.0,124.0,776.0,862.0,0.0343878954607978,0.2137551581843191,0.237414030261348
1,66,5,3,3,1,0.592076302143306,True,4.0,12666639.0,32.0,21.0,False,27.0,985902.6666666666,34.0,6.0,527.0,3497.0,3760.0,496.0,3140.0,3391.0,151.0,2565.0,2605.0,0.023598820058997,0.3983853438907002,0.4045955596956994
1,113,126,2,2,1,0.8975198182545695,True,7.0,1188335.0,125.0,16.0,False,6.0,7751950.5,9.0,3.0,36.0,819.0,822.0,36.0,672.0,675.0,28.0,405.0,408.0,0.0323299888517279,0.4526198439241917,0.4559643255295429
1,43,0,1,1,1,0.0,True,2.0,547681.0,17.0,8.0,False,5.0,356439.0,6.0,3.0,933.0,1487.0,2094.0,900.0,1411.0,1988.0,894.0,1363.0,1946.0,0.2006276619592019,0.3057610401255324,0.4364492266308002
1,101,83,6,5,1,0.5662243745473795,True,3.0,269550.0,19.0,3.0,False,196.0,73069.0,1005.0,2.0,939.0,2115.0,2735.0,718.0,1890.0,2312.0,913.0,2007.0,2605.0,0.1503536765915446,0.3303174864286889,0.4286889291001809
1,123,35,5,3,1,0.5213139537259112,True,19.0,255456.0,72.0,13.0,False,70.0,757309.0,375.0,2.0,13.0,803.0,813.0,13.0,803.0,813.0,7.0,633.0,638.0,0.004040404040404,0.3202020202020202,0.3227272727272727
0,31,19,5,4,1,0.6036655399284625,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,50,75,5,4,1,0.913990100614261,True,6.0,1836514.0,29.0,10.0,False,35.0,58479.2,78.0,3.0,22.0,788.0,808.0,22.0,763.0,783.0,2.0,635.0,635.0,0.0042979942693409,0.9111747851002864,0.9111747851002864
1,91,275,1,1,1,0.0,True,4.0,522210.0,21.0,4.0,False,7.0,43731.0,20.0,3.0,731.0,968.0,968.0,730.0,967.0,967.0,255.0,362.0,362.0,0.6701570680628273,0.950261780104712,0.950261780104712
1,186,26,5,4,1,0.5337376635116722,True,21.0,4031796.0,88.0,17.0,False,121.0,4407.0,553.0,2.0,40.0,1767.0,1795.0,40.0,1444.0,1472.0,40.0,1558.0,1586.0,0.0080851902977716,0.3074344310786827,0.3129560244527706
1,446,2,4,2,1,0.6210345949793745,True,8.0,1778996.0,31.0,4.0,False,2.0,129137.25,3.0,2.0,17.0,478.0,483.0,17.0,462.0,467.0,17.0,442.0,447.0,0.01931330472103,0.4753218884120171,0.4806866952789699
0,22,14,1,1,1,0.0,True,4.0,1167959.0,28.0,12.0,False,16.0,922243.0,18.0,4.0,4.0,1098.0,1102.0,4.0,1068.0,1072.0,4.0,902.0,906.0,0.0018382352941176,0.331985294117647,0.3334558823529411
1,99,17,2,2,1,0.861487212880816,True,13.0,3130631.0,93.0,19.0,False,12.0,1646399.5,14.0,2.0,219.0,829.0,939.0,218.0,562.0,671.0,193.0,598.0,682.0,0.1660958904109589,0.5128424657534246,0.5847602739726028
0,304,1,7,6,1,0.8217309596728579,True,4.0,533135.0,24.0,11.0,False,26.0,66188.14285714286,57.0,3.0,3.0,280.0,283.0,3.0,280.0,283.0,0.0,193.0,193.0,0.0045662100456621,0.8858447488584474,0.8858447488584474
1,217,41,5,3,1,0.6714962993108191,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,136,31,2,2,1,0.9885633053127398,True,3.0,903018.0,43.0,22.0,False,38.0,201319.0,83.0,3.0,1196.0,2247.0,3349.0,1090.0,1671.0,2668.0,395.0,2122.0,2428.0,0.0654112983151635,0.3506772381896267,0.4012223323422531
1,62,81,4,4,1,0.8475098502697479,True,3.0,-14612546.0,21.0,8.0,False,20.0,188646.75,65.0,3.0,114.0,401.0,452.0,114.0,391.0,442.0,100.0,367.0,406.0,0.164763458401305,0.600326264274062,0.6639477977161501
1,167,0,2,2,1,0.9810614369153754,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,182,35,8,5,1,0.7289250017212274,True,11.0,-20317582.0,54.0,21.0,False,8.0,600813.125,15.0,2.0,11.0,104.0,113.0,11.0,104.0,113.0,8.0,98.0,104.0,0.0461538461538461,0.5076923076923077,0.5384615384615384
0,82,854,7,3,1,0.6760866166802352,True,5.0,3444808.0,83.0,12.0,False,159.0,1246907.857142857,658.0,4.0,380.0,3741.0,3888.0,379.0,2973.0,3120.0,362.0,3561.0,3693.0,0.0481623988324266,0.4726018309672283,0.4901154305426562
1,1142,5293,113,30,1,0.7731557217278131,True,78.0,15888048.0,353.0,82.0,False,306.0,66040.01769911505,2341.0,4.0,1032.0,1951.0,2655.0,801.0,1744.0,2279.0,829.0,1788.0,2339.0,0.151156437807321,0.3258058641413222,0.4261518849025678
1,311,14,7,4,1,0.565480913330153,True,5.0,-28224505.0,43.0,21.0,False,21.0,8876.0,61.0,2.0,1.0,99.0,100.0,1.0,99.0,100.0,1.0,88.0,89.0,0.0097087378640776,0.4320388349514563,0.4368932038834951
1,126,92,3,2,1,0.928145067026065,True,10.0,-19157954.0,43.0,12.0,False,24.0,761555.0,87.0,2.0,21.0,172.0,183.0,21.0,172.0,183.0,21.0,157.0,168.0,0.045929018789144,0.3298538622129436,0.3528183716075156
0,178,214,15,8,1,0.8807701016771611,True,4.0,1294613.0,19.0,9.0,False,14.0,170263.6,53.0,2.0,87.0,231.0,259.0,87.0,230.0,258.0,77.0,72.0,93.0,0.8297872340425532,0.776595744680851,1.0
1,49,1,2,2,1,0.4021791902022728,True,3.0,109662.0,31.0,7.0,False,14.0,180196.0,34.0,4.0,964.0,1165.0,1165.0,851.0,1051.0,1051.0,829.0,1010.0,1010.0,0.7830188679245284,0.9537735849056604,0.9537735849056604
1,174,0,2,2,1,0.8652817028791377,True,3.0,787587.0,17.0,5.0,False,4.0,1903499.0,12.0,2.0,285.0,1407.0,1490.0,273.0,1294.0,1375.0,166.0,467.0,477.0,0.2811447811447811,0.7878787878787878,0.8047138047138047
1,13,2,2,2,1,0.5665095065529053,True,1.0,999889.0,11.0,7.0,False,171.0,47324.0,827.0,7.0,35.0,2915.0,2919.0,35.0,2603.0,2607.0,32.0,2016.0,2019.0,0.0054844606946983,0.3352168854911085,0.3357154728269902
1,372,3,3,1,1,0.6840165312192041,True,1.0,74154.0,12.0,7.0,False,12.0,10749.0,21.0,6.0,1048.0,1267.0,1918.0,983.0,1197.0,1805.0,869.0,1169.0,1663.0,0.2712815715622076,0.3648269410664172,0.5188649828500156
1,477,657,9,5,1,0.7218448775725601,True,47.0,1663169.0,204.0,70.0,False,3.0,190046.66666666663,3.0,3.0,60.0,646.0,677.0,60.0,615.0,646.0,3.0,34.0,35.0,0.0952380952380952,0.8333333333333334,0.8571428571428571
0,42,33,5,5,1,0.860595996274973,True,4.0,6727477.0,21.0,8.0,False,0.0,0.0,0.0,3.0,313.0,974.0,1135.0,313.0,974.0,1135.0,0.0,0.0,0.0,1.0,1.0,1.0
0,29,21,1,1,1,0.0,True,4.0,1725057.0,30.0,11.0,False,7.0,12127446.0,10.0,6.0,58.0,417.0,467.0,58.0,400.0,450.0,3.0,341.0,343.0,0.0035304501323918,0.3018534863195057,0.3036187113857017
0,148,364,1,1,1,0.0,True,8.0,1181453.0,56.0,28.0,False,7.0,10635.0,6.0,4.0,7.0,2173.0,2176.0,7.0,1812.0,1815.0,5.0,1930.0,1931.0,0.0011612154054577,0.3737178246564738,0.3739113605573834
0,0,0,1,1,1,0.0,True,1.0,13041.0,6.0,2.0,False,6.0,2847925.0,9.0,2.0,21.0,939.0,954.0,18.0,839.0,851.0,21.0,254.0,269.0,0.0335877862595419,0.3893129770992366,0.4122137404580153
1,81,8,5,2,1,0.560660494316215,True,5.0,19512304.0,36.0,15.0,False,122.0,260577.0,353.0,5.0,112.0,3011.0,3063.0,103.0,2748.0,2794.0,95.0,2158.0,2197.0,0.0162822252374491,0.366180461329715,0.3727951153324287
0,91,6,5,4,1,0.8103002550403194,True,7.0,1167581.0,32.0,9.0,False,119.0,75023.0,460.0,3.0,217.0,836.0,970.0,217.0,833.0,967.0,210.0,776.0,904.0,0.0456117596195417,0.1679636835278858,0.1956333765672287
1,513,516,111,28,2,0.6418839571686232,True,17.0,1037186.0,227.0,26.0,False,30.0,86599.22651933701,161.0,3.0,271.0,894.0,894.0,250.0,749.0,749.0,204.0,442.0,442.0,0.2478839177750907,0.535671100362757,0.535671100362757
0,37,4,3,3,2,0.9146824763691468,True,4.0,553856.0,16.0,4.0,False,32.0,812205.6666666666,105.0,2.0,226.0,510.0,564.0,222.0,445.0,497.0,226.0,502.0,556.0,0.2795566502463054,0.6194581280788177,0.6859605911330049
1,567,0,3,3,1,0.6701866092801166,True,10.0,1265962.0,47.0,12.0,False,27.0,189691.0,49.0,1.0,3.0,232.0,234.0,2.0,230.0,231.0,2.0,222.0,223.0,0.0037267080745341,0.2770186335403726,0.2782608695652174
1,4,4,1,1,1,0.0,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,64,40,5,3,1,0.5890936155119738,True,1.0,182906.0,6.0,2.0,False,88.0,3748.0,464.0,2.0,195.0,1643.0,1734.0,195.0,1560.0,1651.0,187.0,1404.0,1490.0,0.0558194774346793,0.4171615201900237,0.4426959619952494
1,31,10,2,2,1,0.9995708393473224,True,6.0,1401579.0,81.0,9.0,False,15.0,794831.0,29.0,5.0,28.0,1180.0,1181.0,28.0,1005.0,1006.0,20.0,594.0,595.0,0.0272727272727272,0.7727272727272727,0.7740259740259741
1,346,0,4,4,1,0.6936796479569791,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,52,53,3,3,1,0.8754955202466542,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,22,2,2,2,1,0.8112781244591328,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,12,0,1,1,1,0.0,True,5.0,8647821.0,44.0,32.0,False,0.0,0.0,0.0,9.0,1.0,2307.0,2308.0,1.0,2145.0,2146.0,0.0,1358.0,1358.0,0.00015625,0.21234375,0.21234375
0,59,68,1,1,1,0.0,True,1.0,14385.0,8.0,4.0,False,26.0,90087.0,48.0,3.0,1916.0,2661.0,2811.0,1712.0,2406.0,2514.0,1770.0,2496.0,2612.0,0.4472222222222222,0.6305555555555555,0.6598484848484848
0,137,140,12,8,1,0.6438639218310763,True,3.0,396600.0,15.0,5.0,False,91.0,27021.83333333333,471.0,2.0,73.0,1144.0,1170.0,73.0,1143.0,1169.0,72.0,907.0,933.0,0.0444579780755176,0.5529841656516443,0.5688185140073082
0,24,3,3,2,1,0.7686849523473515,True,6.0,431962.0,56.0,19.0,False,14.0,1591027.0,18.0,3.0,56.0,2531.0,2555.0,56.0,2152.0,2176.0,56.0,2454.0,2478.0,0.0075888696578351,0.3268539475436027,0.3300492610837438
1,736,39,13,10,1,0.6344741989145819,True,8.0,1371407.0,137.0,27.0,False,35.0,256205.53846153847,85.0,1.0,2.0,306.0,307.0,2.0,284.0,285.0,2.0,238.0,239.0,0.002840909090909,0.2263257575757575,0.2272727272727272
1,12,2,2,1,1,0.9402859586706313,True,2.0,-8720411.0,14.0,8.0,False,16.0,538669.0,20.0,5.0,0.0,383.0,383.0,0.0,372.0,372.0,0.0,329.0,329.0,0.0011467889908256,0.378440366972477,0.378440366972477
1,347,38,2,2,1,0.9953181583406072,True,6.0,1638186.0,42.0,15.0,False,17.0,944780.5,33.0,2.0,161.0,257.0,359.0,161.0,253.0,355.0,154.0,229.0,327.0,0.2259475218658892,0.3352769679300291,0.478134110787172
0,334,67,8,5,1,0.7108542354256854,True,2.0,251137.0,11.0,4.0,False,8.0,203716.375,18.0,2.0,66.0,136.0,157.0,66.0,135.0,156.0,57.0,51.0,66.0,0.8656716417910447,0.7761194029850746,1.0
1,10,2,2,2,1,0.9798687566511528,True,6.0,33440.0,26.0,16.0,False,10.0,966325.5,16.0,6.0,1428.0,3813.0,4115.0,1375.0,3384.0,3677.0,1367.0,2762.0,3051.0,0.2181818181818181,0.4406698564593301,0.4867623604465709
1,208,984,9,7,1,0.6959417461884733,True,9.0,77187.0,37.0,14.0,False,85.0,144517.33333333334,320.0,2.0,1101.0,1007.0,1126.0,1101.0,1007.0,1126.0,939.0,930.0,950.0,0.4135503739551254,0.4095908490981082,0.418389793224813
0,39,10,4,3,1,0.7747741718529031,True,10.0,581751.0,39.0,9.0,False,122.0,47054.0,518.0,3.0,72.0,2441.0,2472.0,67.0,2107.0,2135.0,67.0,2195.0,2221.0,0.0142737195633921,0.4609571788413098,0.4664147774979009
1,205,117,9,2,1,0.593847994756764,True,1.0,163842.0,5.0,2.0,False,13.0,2089377.4444444445,27.0,2.0,707.0,720.0,1254.0,703.0,703.0,1234.0,680.0,663.0,1177.0,0.1799207397622192,0.1754293262879788,0.311228533685601
1,233,95,6,5,1,0.6756012666558705,True,6.0,1754756.0,37.0,11.0,False,109.0,162492.66666666666,708.0,3.0,11.0,1733.0,1737.0,11.0,1711.0,1715.0,11.0,1497.0,1501.0,0.0041422160856057,0.5170866413531239,0.5184673800483258
1,232,12,2,2,1,0.9669852958320848,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,53,24,3,2,1,0.8166138967363002,True,7.0,-10398881.0,40.0,15.0,False,6.0,946223.3333333334,10.0,2.0,3.0,159.0,161.0,3.0,159.0,161.0,3.0,135.0,137.0,0.0064308681672025,0.2186495176848874,0.2218649517684887
0,51,0,3,3,3,0.70640482371565,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,199,39,7,6,2,0.9129157628835544,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,785,132,8,5,1,0.8859907847202714,True,4.0,92964.0,18.0,8.0,False,16.0,120934.5,27.0,2.0,192.0,209.0,356.0,192.0,209.0,356.0,137.0,185.0,281.0,0.2613636363636363,0.3522727272727273,0.5340909090909091
1,867,99,9,5,1,0.7676119906573922,True,11.0,2717548.0,71.0,23.0,False,28.0,1870020.111111111,42.0,3.0,4.0,721.0,721.0,3.0,688.0,688.0,3.0,682.0,682.0,0.0029476787030213,0.5033161385408991,0.5033161385408991
1,916,111,17,7,1,0.7720570915298536,True,6.0,1349942.0,85.0,13.0,False,18.0,1884883.823529412,32.0,3.0,370.0,950.0,1146.0,349.0,873.0,1054.0,114.0,380.0,411.0,0.238095238095238,0.7888198757763976,0.8530020703933747
