Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc
0,17,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,3,1,4,6,11,0.0,0.0357143,1,0,0,4,0.0357143,1,4,6,1,1,2,27,32,12,12,2,1,5,0,3,1,36,12,3,19,6,27,32,12,12,2,1,5,0,3,1,36,12,3,19,6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,7.0,38.0,11.0,3.16667,34.0,8.0,2.83333,4.0,6.0,0.333333,302.571,92.1428,7.23217,0.00356231,0.0167878,0.186578,0.0314739,5.0,4.0,1.0,4.0,10.0,1.0,2.0,9.0,23.0,5.0,49.0,1.0,0.0,0.0,3.0,14.0,7.0
0,25,1,156,2,0.263427,3,10,3,0.204545,0.234783,27,27,2,4,4,29,8,6,7,11,27,0.0,0.0650406,8,0,0,15,0.0650406,8,4,9,0,0,2,115,132,14,11,4,4,16,0,14,2,45,56,0,39,5,115,132,14,11,4,4,16,0,14,2,45,56,0,39,5,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,9.0,107.0,24.0,4.86364,99.0,44.0,4.5,8.0,9.0,0.363636,302.571,137.402,8.48552,0.0318272,0.0192217,0.218306,0.0324314,13.0,5.0,5.0,8.0,105.0,0.0,4.0,2.0,95.0,15.0,80.0,4.0,0.0,0.0,13.0,45.0,20.0
0,20,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,3,1,1,3,8,0.0,0.12,3,0,0,6,0.12,3,3,4,0,0,2,22,29,5,4,2,1,5,0,5,1,15,8,1,10,2,22,29,5,4,2,1,5,0,5,1,15,8,1,10,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,15.0,10.0,3.75,6.0,5.0,1.5,9.0,10.0,2.25,137.143,33.4667,4.70143,0.00253436,0.0140134,0.130576,0.0313757,4.0,3.0,1.0,3.0,10.0,0.0,2.0,1.0,18.0,5.0,32.0,2.0,0.0,0.0,5.0,10.0,6.0
0,18,1,87,2,0.0,0,0,0,0.0,0.0,0,0,1,4,3,22,3,1,1,4,12,0.0,0.104478,7,0,0,8,0.104478,7,3,4,0,0,2,60,70,7,6,3,3,8,0,7,2,18,35,2,12,3,60,70,7,6,3,3,8,0,7,2,18,35,2,12,3,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,20.0,10.0,5.0,10.0,9.0,2.5,10.0,10.0,2.5,144.286,58.15,4.31202,0.00308606,0.0136047,0.121962,0.0314399,5.0,3.0,1.0,4.0,28.0,0.0,3.0,2.0,55.0,8.0,34.0,3.0,1.0,0.0,7.0,35.0,22.0
0,21,1,142,2,0.190893,1,7,1,0.139344,0.166667,17,17,1,6,3,48,3,1,1,3,19,0.0,0.0727273,8,0,0,16,0.0727273,8,3,4,0,0,2,102,122,11,12,5,9,16,0,15,4,26,61,4,20,5,102,122,11,12,5,9,16,0,15,4,26,61,4,20,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17.0,10.0,5.66667,8.0,8.0,2.66667,9.0,10.0,3.0,138.429,48.5882,3.19695,0.00236799,0.0118187,0.0949903,0.0312002,5.0,3.0,1.0,4.0,120.0,0.0,5.0,4.0,96.0,16.0,42.0,5.0,1.0,0.0,15.0,71.0,48.0
0,25,1,102,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,21,7,1,1,10,19,0.0,0.0588235,4,0,0,10,0.0588235,4,3,4,0,0,2,64,78,5,4,2,1,9,0,9,0,19,43,1,14,1,64,78,5,4,2,1,9,0,9,0,19,43,1,14,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,17.0,10.0,5.66667,10.0,10.0,3.33333,7.0,10.0,2.33333,139.286,49.4454,3.19695,0.00244588,0.0118187,0.0949903,0.0312002,10.0,3.0,1.0,9.0,36.0,0.0,2.0,1.0,62.0,9.0,36.0,1.0,0.0,1.0,9.0,54.0,21.0
0,20,1,70,2,0.0,0,0,0,0.0,0.0,0,0,1,2,1,12,3,1,1,3,10,0.0,0.196078,10,0,0,8,0.196078,10,3,4,0,0,2,41,51,6,4,3,1,7,0,7,2,17,21,1,12,3,41,51,6,4,3,1,7,0,7,2,17,21,1,12,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,41.0,15.0,5.85714,22.0,8.0,3.14286,19.0,10.0,2.71429,144.0,20.1185,6.04232,0.00927538,0.0158621,0.161875,0.0314807,4.0,3.0,1.0,3.0,21.0,0.0,3.0,1.0,36.0,7.0,34.0,3.0,0.0,0.0,7.0,20.0,12.0
0,41,1,435,2,0.280548,4,33,6,0.194937,0.218023,77,75,1,9,4,124,18,1,1,32,73,0.027027,0.0968586,37,1,1,36,0.0968586,37,3,4,0,0,2,345,395,16,13,12,10,41,0,36,8,51,233,2,41,9,345,395,16,13,12,10,41,0,36,8,51,233,2,41,9,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,3.0,549.0,179.0,27.45,136.0,48.0,6.8,413.0,178.0,20.65,144.857,11.1283,10.0124,0.103746,0.0220595,0.257273,0.0322708,17.0,3.0,1.0,16.0,820.0,0.0,12.0,2.0,338.0,41.0,63.0,12.0,5.0,0.0,36.0,229.0,124.0
0,20,1,60,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,9,3,1,1,2,9,0.0,0.138889,5,0,0,8,0.138889,5,3,4,0,0,2,31,41,5,4,3,1,7,0,7,2,17,11,0,12,3,31,41,5,4,3,1,7,0,7,2,17,11,0,12,3,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,25.0,13.0,5.0,13.0,11.0,2.6,12.0,12.0,2.4,144.0,16.8286,5.84418,0.00722723,0.0156168,0.157355,0.0314834,5.0,3.0,1.0,4.0,21.0,0.0,3.0,0.0,27.0,7.0,34.0,3.0,0.0,0.0,7.0,14.0,9.0
0,24,1,146,2,0.181443,1,6,2,0.162602,0.169811,20,18,1,5,5,34,3,1,1,3,13,0.0,0.107438,13,0,0,10,0.107438,13,3,4,0,0,2,108,123,9,7,3,4,10,0,9,3,20,69,4,14,4,108,123,9,7,3,4,10,0,9,3,20,69,4,14,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,40.0,30.0,13.3333,30.0,30.0,10.0,10.0,10.0,3.33333,138.429,79.4643,3.19695,0.00412058,0.0118187,0.0949903,0.0312002,5.0,3.0,1.0,4.0,45.0,0.0,3.0,4.0,106.0,10.0,36.0,3.0,1.0,0.0,9.0,50.0,34.0
0,30,1,102,2,0.349206,1,5,1,0.260274,0.316667,19,19,5,3,3,17,10,4,4,12,22,0.0,0.0,0,0,0,9,0.0,0,3,6,1,1,2,60,73,9,8,3,3,10,0,8,0,31,27,0,26,2,60,73,9,8,3,3,10,0,8,0,31,27,0,26,2,2.0,2.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,4.0,2.0,11.0,8.0,2.75,-3.0,2.0,-0.75,144.857,53.4107,3.54759,0.00153187,0.0124286,0.10365,0.0313129,12.0,4.0,4.0,8.0,45.0,1.0,3.0,1.0,53.0,10.0,63.0,3.0,1.0,0.0,8.0,30.0,14.0
0,25,1,69,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,10,20,1,1,9,19,0.0,0.0,0,0,0,11,0.0,0,1,1,0,0,1,33,45,1,0,1,0,10,0,10,0,10,10,0,10,0,33,45,1,0,1,0,10,0,10,0,10,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,54.0,15.0,5.4,9.0,4.0,0.9,45.0,15.0,4.5,144.857,9.12963,6.61569,0.00827103,0.0166424,0.175221,0.0315184,10.0,1.0,1.0,9.0,45.0,0.0,1.0,0.0,30.0,10.0,15.0,1.0,0.0,0.0,10.0,19.0,10.0
0,21,1,72,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,7,9,44,6,16,0.0,0.0,0,0,0,6,0.0,0,2,2,9,9,1,40,52,2,3,2,3,10,0,5,1,12,14,0,7,1,40,52,2,3,2,3,10,0,5,1,12,14,0,7,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,8.0,4.0,1.6,9.0,6.0,1.8,-1.0,1.0,-0.2,144.857,94.2143,6.09363,0.00329454,0.0232348,0.185614,0.0518362,13.0,2.0,9.0,4.0,28.0,9.0,2.0,0.0,30.0,8.0,11.0,2.0,0.0,0.0,5.0,18.0,10.0
0,20,1,59,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,9,3,2,2,2,9,0.0,0.114286,4,0,0,8,0.114286,4,3,4,0,0,2,31,40,5,4,3,1,7,0,7,2,17,11,0,12,3,31,40,5,4,3,1,7,0,7,2,17,11,0,12,3,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,27.0,16.0,6.75,4.0,3.0,1.0,23.0,13.0,5.75,144.0,16.8201,4.50329,0.00637735,0.013768,0.126056,0.0313783,6.0,3.0,2.0,4.0,21.0,0.0,3.0,0.0,26.0,7.0,34.0,3.0,0.0,0.0,7.0,14.0,9.0
0,22,1,175,2,0.613497,6,21,6,0.402597,0.571429,62,56,1,4,4,25,6,2,2,9,22,0.785714,0.304965,43,33,11,3,0.304965,43,4,10,0,0,2,98,154,13,10,4,3,13,0,13,1,42,48,0,37,3,98,154,13,10,4,3,13,0,13,1,42,48,0,37,3,2.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,49.0,21.0,8.16667,29.0,17.0,4.83333,20.0,19.0,3.33333,144.857,86.6939,6.02605,0.014315,0.0203524,0.176257,0.0406986,8.0,5.0,2.0,6.0,66.0,0.0,4.0,1.0,83.0,12.0,78.0,4.0,0.0,0.0,12.0,41.0,17.0
0,33,1,316,2,0.0,0,0,0,0.0,0.0,0,0,4,3,3,60,10,51,90,11,46,0.764706,0.336032,83,78,26,8,0.336032,83,3,7,3,9,2,164,284,13,8,13,8,35,0,33,6,37,73,0,35,6,164,284,13,8,13,8,35,0,33,6,37,73,0,35,6,5.0,4.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,4.0,658.0,279.0,41.125,48.0,37.0,3.0,610.0,279.0,38.125,151.143,13.6928,12.8023,0.044066,0.0324599,0.343141,0.0490764,56.0,4.0,46.0,10.0,595.0,3.0,13.0,0.0,153.0,35.0,31.0,8.0,0.0,0.0,33.0,83.0,55.0
0,22,1,71,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,15,4,4,9,5,11,0.0,0.0,0,0,0,4,0.0,0,3,3,2,2,1,43,50,4,2,1,2,6,0,3,0,8,25,0,5,0,43,50,4,2,1,2,6,0,3,0,8,25,0,5,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,50.0,33.0,12.5,30.0,23.0,7.5,20.0,10.0,5.0,129.429,60.6971,4.53091,0.00804301,0.0163445,0.134411,0.0389393,7.0,3.0,4.0,3.0,15.0,2.0,1.0,3.0,40.0,6.0,10.0,0.0,0.0,0.0,3.0,32.0,15.0
0,18,1,29,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,4,2,0,1,0.0,0.0,0,0,0,2,0.0,0,2,2,2,4,1,9,12,3,2,3,0,1,0,1,0,4,2,0,4,0,9,12,3,2,3,0,1,0,1,0,4,2,0,4,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,3.0,1.66667,44.0,41.0,14.6667,-39.0,0.0,-13.0,135.571,62.1143,3.17625,0.0116641,0.0117563,0.0943806,0.0311753,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,9.0,0.0,0.0,0.0,1.0,2.0,1.0
0,16,1,206,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,20,5,3,14,2,22,0.952381,0.491018,82,60,20,1,0.491018,82,2,4,0,0,2,85,191,11,10,8,10,20,0,20,7,23,34,3,23,7,85,191,11,10,8,10,20,0,20,7,23,34,3,23,7,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,73.0,32.0,7.3,41.0,17.0,4.1,32.0,32.0,3.2,63.8571,8.82192,4.41258,0.00704989,0.0185832,0.138856,0.0463837,4.0,2.0,3.0,1.0,190.0,0.0,8.0,6.0,97.0,20.0,35.0,8.0,0.0,0.0,20.0,25.0,20.0
0,19,1,823,2,0.0251799,1,2,1,0.0124224,0.0184758,10,8,2,2,2,126,10,42,131,25,95,0.961538,0.40847,299,183,50,2,0.40847,299,2,4,3,38,2,433,805,18,24,14,24,70,3,51,10,72,247,7,53,10,433,805,18,24,14,24,70,3,51,10,72,247,7,53,10,5.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,240.0,123.0,30.0,235.0,146.0,29.375,5.0,23.0,0.625,56.4286,11.6048,6.83452,0.0309707,0.0344104,0.227843,0.103915,51.0,2.0,41.0,10.0,2080.0,3.0,14.0,7.0,457.0,65.0,62.0,11.0,7.0,0.0,47.0,195.0,109.0
0,21,1,330,2,0.12314,1,10,1,0.103226,0.127119,32,30,2,4,4,71,5,4,8,27,50,0.636364,0.163121,46,24,7,4,0.163121,46,0,0,2,5,0,236,310,5,9,5,9,23,0,10,2,23,165,0,10,2,236,310,5,9,5,9,23,0,10,2,23,165,0,10,2,9.0,8.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,5.0,724.0,238.0,27.8462,153.0,71.0,5.88462,571.0,238.0,21.9615,151.143,24.0201,19.2704,0.106021,0.0682528,0.561836,0.162104,17.0,1.0,4.0,13.0,253.0,2.0,5.0,0.0,250.0,23.0,30.0,3.0,6.0,0.0,10.0,140.0,65.0
0,21,1,73,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,6,7,3,6,9,14,1.0,0.46,23,20,5,0,0.46,23,1,1,3,3,1,27,53,0,0,0,0,5,0,4,0,5,13,0,4,0,27,53,0,0,0,0,5,0,4,0,5,13,0,4,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,93.0,78.0,13.2857,98.0,78.0,14.0,-5.0,78.0,-0.714286,58.4286,1.41321,3.8069,0.0164865,0.0166294,0.12122,0.0433682,9.0,1.0,3.0,6.0,10.0,3.0,0.0,0.0,29.0,5.0,9.0,0.0,0.0,0.0,4.0,15.0,5.0
0,34,1,697,2,0.0,0,0,0,0.0,0.0,0,0,4,3,3,122,10,28,124,28,71,0.972222,0.421138,259,171,35,1,0.421138,259,3,7,3,24,2,356,664,21,34,3,10,43,0,35,6,108,221,7,81,14,356,664,21,34,3,10,43,0,35,6,108,221,7,81,14,4.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,1462.0,332.0,69.619,605.0,232.0,28.8095,857.0,322.0,40.8095,59.2857,2.43336,6.35106,0.145847,0.02603,0.198321,0.0622583,41.0,3.0,28.0,13.0,528.0,3.0,3.0,14.0,381.0,33.0,195.0,3.0,1.0,0.0,27.0,139.0,96.0
0,17,1,130,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,13,5,5,6,2,14,0.923077,0.42268,41,36,12,1,0.42268,41,2,4,1,1,2,56,114,10,5,6,5,12,0,12,4,15,17,4,15,4,56,114,10,5,6,5,12,0,12,4,15,17,4,15,4,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,261.0,70.0,21.75,38.0,21.0,3.16667,223.0,70.0,18.5833,151.143,43.1483,9.06916,0.0270893,0.0295017,0.262037,0.0568064,6.0,2.0,5.0,1.0,66.0,1.0,6.0,7.0,45.0,12.0,27.0,5.0,0.0,0.0,12.0,15.0,13.0
0,18,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,1,3,3,0,3,1.0,0.636364,14,13,4,0,0.636364,14,1,1,3,42,1,8,22,3,1,0,0,3,0,3,0,4,1,3,4,0,8,22,3,1,0,0,3,0,3,0,4,1,3,4,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,56.4286,20.2857,1.77712,7.78929e-05,0.00961856,0.0609203,0.0309529,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,6.0,3.0,7.0,0.0,0.0,0.0,3.0,4.0,2.0
0,21,1,138,2,0.833811,4,17,4,0.542373,0.730769,64,57,0,4,4,22,6,3,5,26,33,1.0,0.264151,28,26,2,0,0.264151,28,1,1,3,3,1,78,118,6,11,1,6,7,0,1,0,26,53,0,11,2,78,118,6,11,1,6,7,0,1,0,26,53,0,11,2,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,162.0,139.0,23.1429,163.0,139.0,23.2857,-1.0,139.0,-0.142857,58.4286,1.7866,3.8069,0.0294367,0.0166294,0.12122,0.0433682,8.0,2.0,1.0,7.0,21.0,3.0,1.0,2.0,81.0,7.0,47.0,1.0,0.0,0.0,1.0,41.0,19.0
0,26,1,172,2,0.189055,2,5,2,0.170068,0.190909,25,21,2,2,2,33,5,8,8,11,23,0.4,0.191176,26,13,4,6,0.191176,26,4,8,4,6,1,110,147,14,11,1,3,12,0,9,0,47,58,0,42,6,110,147,14,11,1,3,12,0,9,0,47,58,0,42,6,4.0,3.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,440.0,111.0,29.3333,86.0,25.0,5.73333,354.0,110.0,23.6,151.143,62.825,12.5527,0.0759616,0.0444917,0.365311,0.107408,8.0,5.0,1.0,7.0,45.0,4.0,1.0,5.0,77.0,10.0,66.0,1.0,1.0,0.0,7.0,39.0,11.0
0,30,1,159,2,0.0,0,0,0,0.0,0.0,0,0,2,5,5,28,11,7,9,11,20,0.5,0.190083,23,18,5,5,0.190083,23,2,2,0,0,1,98,130,2,3,2,3,9,0,9,0,9,62,0,9,0,98,130,2,3,2,3,9,0,9,0,9,62,0,9,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,330.0,147.0,47.1429,24.0,19.0,3.42857,306.0,147.0,43.7143,151.143,8.41169,6.19566,0.0195928,0.0160034,0.165168,0.0314739,16.0,2.0,6.0,11.0,36.0,0.0,2.0,0.0,98.0,9.0,11.0,2.0,0.0,0.0,9.0,60.0,26.0
0,28,1,278,2,0.127389,4,12,4,0.119522,0.112583,30,17,2,3,3,42,8,11,15,8,30,0.772727,0.34632,80,55,17,5,0.34632,80,2,4,0,0,2,151,251,13,9,6,8,22,0,21,4,24,87,7,23,5,151,251,13,9,6,8,22,0,21,4,24,87,7,23,5,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,5.0,460.0,146.0,41.8182,36.0,24.0,3.27273,424.0,146.0,38.5455,151.143,29.0764,11.9472,0.0564088,0.0318798,0.324418,0.052581,21.0,2.0,11.0,10.0,190.0,0.0,6.0,7.0,156.0,20.0,23.0,6.0,1.0,0.0,19.0,82.0,37.0
0,24,1,81,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,9,7,7,9,5,11,0.833333,0.392157,20,20,5,1,0.392157,20,4,9,0,0,2,31,58,15,11,2,2,6,0,5,0,41,13,0,39,6,31,58,15,11,2,2,6,0,5,0,41,13,0,39,6,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,172.0,80.0,21.5,11.0,6.0,1.375,161.0,80.0,20.125,151.143,5.81063,7.53549,0.01117,0.0184416,0.198653,0.0319903,8.0,5.0,7.0,2.0,15.0,0.0,2.0,5.0,27.0,6.0,85.0,2.0,0.0,0.0,5.0,12.0,8.0
0,17,1,31,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,4,1,1,1,3,0.333333,0.25,3,3,1,2,0.25,3,1,1,0,0,1,9,15,1,0,1,0,2,0,2,0,2,2,0,2,0,9,15,1,0,1,0,2,0,2,0,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,71.0,33.0,11.8333,7.0,4.0,1.16667,64.0,33.0,10.6667,151.143,5.67807,6.23261,0.00500173,0.0160295,0.165937,0.0314611,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,7.0,1.0,0.0,0.0,2.0,3.0,2.0
0,20,1,53,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,9,6,3,3,7,10,0.0,0.0,0,0,0,4,0.0,0,4,4,0,0,1,30,34,4,2,0,0,3,0,3,0,10,20,0,7,0,30,34,4,2,0,0,3,0,3,0,10,20,0,7,0,3.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,32.0,16.0,4.0,64.0,52.0,8.0,-32.0,12.0,-4.0,135.571,52.7589,7.70698,0.0169837,0.0212977,0.210719,0.0395548,5.0,4.0,1.0,4.0,1.0,0.0,0.0,4.0,25.0,2.0,16.0,0.0,0.0,0.0,2.0,13.0,8.0
0,20,1,79,2,0.0,0,0,0,0.0,0.0,0,0,3,4,4,14,7,16,30,11,19,0.0,0.02,1,0,0,7,0.02,1,5,8,2,2,1,49,60,15,15,1,1,8,0,6,0,63,27,0,42,7,49,60,15,15,1,1,8,0,6,0,63,27,0,42,7,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,201.0,76.0,22.3333,65.0,34.0,7.22222,136.0,76.0,15.1111,151.143,26.2587,6.83528,0.0223939,0.0199593,0.189942,0.0385014,16.0,5.0,11.0,5.0,21.0,2.0,1.0,6.0,44.0,7.0,71.0,1.0,0.0,0.0,5.0,24.0,12.0
0,26,1,160,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,31,9,22,26,14,27,0.153846,0.0666667,8,6,2,11,0.0666667,8,1,1,0,0,1,112,135,2,5,2,5,13,0,12,2,13,70,0,12,2,112,135,2,5,2,5,13,0,12,2,13,70,0,12,2,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,4.0,391.0,162.0,39.1,69.0,37.0,6.9,322.0,162.0,32.2,151.143,15.5722,10.9041,0.0331425,0.02671,0.289278,0.0390316,19.0,1.0,9.0,11.0,78.0,0.0,2.0,0.0,111.0,13.0,13.0,2.0,0.0,0.0,12.0,74.0,30.0
0,16,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,4,1,1,4,8,0.2,0.105263,2,1,1,4,0.105263,2,6,9,0,0,1,17,24,13,12,1,0,4,0,4,1,48,6,0,40,12,17,24,13,12,1,0,4,0,4,1,48,6,0,40,12,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2857,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,6.0,0.0,1.0,4.0,14.0,4.0,67.0,1.0,0.0,0.0,4.0,9.0,6.0
0,15,1,31,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,2,4,5,3,6,0.0,0.0,0,0,0,4,0.0,0,5,8,0,0,1,12,17,12,13,1,1,3,0,3,1,44,3,0,36,11,12,17,12,13,1,1,3,0,3,1,44,3,0,36,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,64.0,31.0,16.0,2.0,2.0,0.5,62.0,31.0,15.5,151.0,3.79688,3.30831,0.0033968,0.0116346,0.0962807,0.0310383,5.0,5.0,4.0,1.0,3.0,0.0,1.0,4.0,9.0,3.0,64.0,1.0,0.0,0.0,3.0,5.0,3.0
0,15,1,39,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,4,2,5,8,4,8,0.2,0.210526,4,4,1,4,0.210526,4,5,8,0,0,1,15,25,15,14,1,0,4,0,4,0,59,4,0,40,7,15,25,15,14,1,0,4,0,4,0,59,4,0,40,7,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,106.0,49.0,15.1429,35.0,14.0,5.0,71.0,49.0,10.1429,151.143,20.6159,5.36088,0.0112258,0.0176093,0.153661,0.0410516,3.0,5.0,3.0,0.0,3.0,0.0,1.0,6.0,9.0,3.0,71.0,1.0,0.0,0.0,3.0,5.0,3.0
0,15,1,31,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,2,2,3,3,6,0.0,0.0,0,0,0,4,0.0,0,5,8,0,0,1,12,17,12,13,1,1,3,0,3,1,44,3,0,36,11,12,17,12,13,1,1,3,0,3,1,44,3,0,36,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,64.0,31.0,16.0,2.0,2.0,0.5,62.0,31.0,15.5,151.0,3.79688,3.30831,0.0033968,0.0116346,0.0962807,0.0310383,3.0,5.0,2.0,1.0,3.0,0.0,1.0,4.0,9.0,3.0,64.0,1.0,0.0,0.0,3.0,5.0,3.0
