McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
1,0,13,0,1,1,2597,0
1,0,13,0,2,3,592,0
10,0,67,0,3,5,1283,0
1,0,8,0,1,1,2597,0
10,0,55,0,1,3,2597,0
4,0,37,0,3,7,1464,0
10,0,82,0,3,8,1464,0
5,0,46,0,3,7,1464,0
5,0,75,0,2,3,592,0
28,0,62,1,3,4,55,0
1,0,18,0,2,4,1283,0
1,0,4,0,3,5,1283,0
1,0,16,0,1,1,2597,0
28,0,102,0,5,12,2597,0
15,0,89,0,1,3,2597,0
49,0,253,2,7,34,1283,1
1,0,10,0,2,5,1464,0
1,0,4,0,1,1,2597,0
1,0,5,0,3,5,1283,0
3,0,19,1,4,7,95,0
1,0,25,0,5,11,1464,0
34,0,265,2,7,19,1464,0
4,0,34,2,4,9,95,0
1,0,13,1,5,12,1464,0
14,0,124,4,7,21,1464,0
1,0,36,0,3,5,1464,0
1,0,10,1,3,4,1464,0
33,0,126,4,6,14,1283,0
1,0,13,0,2,2,56,0
1,0,8,0,2,2,1464,0
1,0,30,0,2,2,1464,0
1,0,14,0,2,6,2597,0
1,0,9,0,2,2,56,0
1,0,12,0,2,2,56,0
5,0,109,1,6,13,423,0
1,0,15,0,2,2,1464,0
25,0,128,0,3,6,1283,0
11,0,80,1,5,19,1464,0
1,0,15,0,2,4,2597,0
1,0,116,0,6,19,1283,0
3,0,18,0,1,2,1283,0
1,0,8,0,2,2,1464,0
1,0,29,0,3,5,1283,0
4,0,23,0,2,6,1283,0
1,0,19,1,3,12,1464,0
22,0,194,3,3,20,1464,0
1,0,9,0,2,3,2597,0
5,0,55,0,3,6,2597,0
1,0,15,0,4,5,592,0
12,0,123,1,7,23,1464,0
1,0,9,0,3,5,1283,0
1,0,32,0,4,7,423,0
5,0,20,0,1,2,1283,0
5,0,16,0,3,3,2597,0
1,0,15,0,2,3,2597,0
1,0,58,1,3,5,2597,0
22,0,149,1,4,13,2597,0
1,0,13,0,2,2,2597,0
1,0,3,0,1,2,1283,0
4,0,105,0,4,12,1464,0
13,0,126,0,3,3,1283,0
10,0,99,0,2,3,1464,0
1,0,31,0,3,3,1283,0
11,0,108,0,2,3,1464,0
1,0,31,0,3,3,1283,0
1,0,102,0,2,2,1464,0
6,0,165,0,3,7,56,0
1,0,141,0,2,10,1464,0
6,0,63,0,1,3,56,0
4,0,41,1,2,3,1464,0
1,0,10,1,2,9,1464,0
1,0,20,0,2,4,1464,0
1,0,21,1,2,10,1464,0
1,0,9,0,1,3,1464,0
4,0,28,0,1,3,1464,0
1,0,9,1,2,3,1464,0
1,0,9,1,2,3,1464,0
1,0,6,1,3,4,2597,0
1,0,7,1,2,3,1464,0
1,0,7,1,2,3,1464,0
1,0,7,0,3,3,1464,0
1,0,15,0,3,3,1464,0
1,0,10,1,2,4,1464,0
1,0,9,1,3,5,56,0
1,0,9,1,2,3,1464,0
3,0,32,1,2,3,1464,0
1,0,7,2,3,5,1283,0
1,0,12,1,2,3,1464,0
1,0,8,1,2,3,1464,0
1,0,5,1,2,3,1464,0
4,0,48,1,2,3,1464,0
1,0,7,1,2,4,1464,0
1,0,6,0,5,7,1464,0
1,0,4,0,1,2,2597,0
11,0,81,0,3,7,1464,0
1,0,5,0,3,4,343,0
1,0,5,0,2,3,2597,0
1,0,7,0,4,7,423,0
1,0,6,0,3,4,343,0
9,0,63,1,3,8,1283,0
1,0,5,0,1,1,343,0
1,0,34,0,7,21,1464,0
1,0,4,0,3,4,343,0
1,0,9,1,2,3,1464,0
1,0,7,0,3,5,2597,0
1,0,7,0,3,5,2597,0
1,0,13,0,3,5,2597,0
1,0,7,0,3,5,2597,0
1,0,33,0,1,2,2597,0
1,0,11,0,1,3,2597,0
1,0,10,0,1,1,2597,0
1,0,13,0,3,6,2597,0
1,0,16,0,3,6,2597,0
1,0,7,0,3,5,2597,0
1,0,115,1,6,15,95,0
1,0,19,0,4,6,423,0
30,0,237,3,6,26,1283,1
1,0,6,1,3,4,1464,0
14,0,115,4,5,12,423,0
1,0,20,0,4,8,423,0
8,0,198,1,5,12,423,0
1,0,25,0,4,8,423,0
11,0,208,1,6,26,1283,0
1,0,6,0,2,2,1283,0
1,0,65,0,1,1,2597,0
9,0,66,1,3,8,1283,0
1,0,20,0,3,4,423,0
9,0,95,0,4,6,423,0
3,0,49,0,4,12,1283,0
10,0,30,0,5,19,423,0
7,0,26,0,5,15,423,0
8,0,53,0,4,13,2597,0
11,0,64,0,2,2,2597,1
1,0,15,0,3,3,1464,0
1,0,11,0,5,12,2597,0
15,0,138,2,8,25,1464,0
1,0,10,0,1,2,2597,0
5,0,39,0,1,1,2597,0
1,0,42,0,1,2,2597,0
1,0,45,0,1,1,2597,0
2,0,15,0,1,1,592,0
48,0,183,0,1,1,2597,0
1,0,15,0,7,16,1283,0
7,0,112,1,7,31,1283,0
1,0,15,0,3,10,1464,0
7,0,126,0,5,24,1464,0
1,0,28,0,6,22,592,0
1,0,10,0,3,10,2597,0
1,0,65,0,3,9,2597,0
15,0,219,0,7,52,1283,1
1,0,10,0,5,6,423,0
1,0,30,0,5,6,423,0
1,0,10,0,2,3,95,0
1,0,33,0,7,16,1283,0
1,0,8,0,2,3,95,0
1,0,9,0,2,3,95,0
9,0,187,0,7,24,1283,0
4,0,31,0,3,5,1464,0
1,0,6,0,3,3,1464,0
1,0,26,0,3,3,1464,0
1,0,16,0,3,3,1464,0
9,0,113,0,3,3,1464,0
1,0,19,0,3,3,1464,0
7,0,126,0,3,3,1464,0
1,0,19,0,3,3,1464,0
5,0,114,0,3,3,1464,0
1,0,15,0,3,3,1464,0
7,0,53,1,4,6,95,0
10,0,121,3,4,10,95,0
1,0,33,0,3,3,1464,0
1,0,6,0,3,3,1464,0
1,0,8,0,3,3,1464,0
29,0,189,1,5,12,95,1
1,0,6,0,3,3,1464,0
1,0,17,0,3,3,1464,0
1,0,18,0,3,3,1464,0
4,0,63,0,3,3,1464,0
1,0,26,0,3,3,1464,0
1,0,19,0,1,2,1283,0
3,0,76,0,2,4,1283,0
2,0,75,0,1,2,592,0
1,0,12,0,1,1,2597,0
14,0,60,0,1,1,2597,0
3,0,25,0,1,1,2597,0
1,0,15,1,3,7,2597,0
24,0,152,1,3,6,1464,0
1,0,16,1,3,5,2597,0
3,0,16,1,4,5,1464,0
9,0,57,1,3,8,1464,0
12,0,100,2,4,10,56,1
1,0,11,0,1,1,2597,0
1,0,46,0,1,1,2597,0
1,0,11,0,1,1,2597,0
1,0,63,0,1,1,2597,0
38,0,267,1,2,9,2597,0
15,0,113,0,2,7,2597,0
24,0,180,0,1,2,1283,0
1,0,4,0,1,1,1283,0
5,0,40,0,1,1,1283,0
1,0,14,0,1,1,423,0
1,0,17,1,1,1,423,0
6,0,45,0,1,1,2597,0
7,0,53,0,6,26,1283,0
4,0,27,1,4,9,263,0
3,0,18,1,6,10,1464,0
3,0,56,0,1,1,1283,0
1,0,19,0,3,5,1464,0
3,0,49,0,6,12,423,0
1,0,23,0,3,3,1464,0
1,0,36,0,5,8,1464,0
1,0,16,0,1,2,1283,0
6,0,46,0,3,9,1283,0
1,0,4,0,1,2,1283,0
3,0,22,0,2,8,1283,0
1,0,7,0,1,2,1283,0
2,0,31,0,4,14,1283,0
1,0,45,0,3,7,1283,0
11,0,96,0,4,8,1283,0
2,0,19,0,1,2,1283,0
2,0,24,1,3,4,1464,0
1,0,21,1,4,5,1464,0
1,0,27,0,3,5,1283,0
1,0,20,0,3,4,1283,0
1,0,21,0,2,3,1283,0
9,0,60,0,2,2,1283,0
2,0,25,0,3,3,1283,0
5,0,50,0,2,5,1283,0
15,0,111,0,6,23,1283,0
14,0,97,0,5,16,423,0
1,0,11,0,3,4,423,0
5,0,53,0,1,2,1283,0
6,0,59,0,3,3,1464,0
24,0,177,2,5,31,592,0
1,0,9,0,3,4,423,0
1,0,13,0,3,4,423,0
20,0,116,0,3,6,2597,0
3,0,30,0,3,8,1283,0
10,0,69,1,3,6,1464,0
1,0,38,0,2,4,2597,0
9,0,63,1,6,12,1283,0
9,0,62,0,2,6,1283,0
1,0,16,0,1,1,592,0
1,0,84,0,2,2,343,1
1,0,8,0,1,1,592,0
3,0,51,1,3,5,1464,0
6,0,34,0,2,2,2597,0
1,0,10,0,2,2,2597,0
2,0,42,1,4,5,1464,0
1,0,26,0,1,1,592,0
9,0,58,1,2,7,1283,0
1,0,5,0,2,2,343,0
8,0,55,0,4,5,343,1
1,0,21,0,4,5,343,0
5,0,31,0,4,4,343,0
4,0,45,0,5,6,343,0
11,0,75,0,5,12,1283,0
29,0,178,2,4,7,1464,0
21,0,136,0,1,1,2597,0
9,0,85,0,2,3,592,0
1,0,12,0,1,2,2597,0
1,0,12,0,1,2,2597,0
7,0,87,0,2,7,2597,0
1,0,12,0,1,1,2597,0
1,0,12,0,1,1,2597,0
1,0,5,1,2,2,263,0
39,0,270,1,4,11,1464,0
12,0,69,0,2,4,592,0
22,0,131,0,2,4,592,0
1,0,10,1,3,3,2597,0
1,0,4,0,1,3,2597,0
1,0,10,0,1,1,2597,0
1,0,10,0,1,2,2597,0
1,0,9,0,1,1,2597,0
1,0,13,0,2,7,2597,0
1,0,9,0,1,1,2597,0
1,0,11,0,1,4,2597,0
1,0,9,0,1,1,2597,0
1,0,6,0,1,1,2597,0
13,0,86,0,1,3,1283,1
16,0,112,1,3,9,1464,0
71,0,407,2,6,38,1464,1
1,0,17,0,1,2,2597,0
1,0,10,0,1,1,2597,0
1,0,12,0,2,2,343,0
1,0,11,0,3,8,2597,0
1,0,9,0,2,2,592,0
1,0,15,0,2,2,343,0
9,0,59,1,4,11,1283,0
9,0,62,0,2,2,1464,0
1,0,7,0,2,5,1283,0
9,0,57,1,4,10,1283,0
9,0,62,1,4,8,1283,0
9,0,60,1,5,10,1283,0
9,0,66,1,4,8,1283,0
10,0,73,0,1,2,2597,0
3,0,35,0,1,2,2597,0
1,0,4,0,1,1,2597,0
1,0,5,0,1,1,2597,0
1,0,5,0,1,1,2597,0
4,0,33,0,1,1,2597,0
1,0,6,0,1,1,2597,0
1,0,24,0,2,2,2597,0
1,0,16,0,2,2,2597,0
1,0,17,0,4,6,1464,0
1,0,24,0,1,1,2597,0
1,0,16,0,1,1,2597,0
1,0,10,0,1,1,1464,0
1,0,10,0,2,4,592,0
7,0,59,0,1,1,2597,0
1,0,8,0,4,6,1464,0
1,0,5,0,1,2,2597,0
9,0,57,1,2,7,1283,0
9,0,57,1,2,7,1283,0
9,0,60,1,2,7,1283,0
25,0,159,2,3,16,1464,0
60,0,194,2,3,7,1464,0
1,0,7,1,2,3,1464,0
1,0,13,1,2,3,1464,0
1,0,25,3,2,5,1464,0
2,0,22,0,3,4,1464,0
9,0,66,2,3,8,1464,0
1,0,7,0,2,3,1464,0
1,0,13,0,2,3,1464,0
3,0,41,0,2,6,1464,0
10,0,88,3,2,6,1464,0
1,0,14,1,2,4,1464,0
1,0,13,1,2,3,1464,0
1,0,16,0,1,1,2597,0
1,0,16,0,1,1,2597,0
5,0,39,0,4,9,1283,0
1,0,34,0,1,2,2597,0
1,0,11,0,3,3,1464,0
5,0,23,0,2,3,592,0
8,0,52,0,2,4,2597,0
5,0,21,0,1,2,2597,0
1,0,14,0,2,3,592,0
1,0,29,0,2,3,592,0
4,0,17,0,3,4,219,0
5,0,27,0,1,1,2597,0
27,0,147,0,2,3,592,0
8,0,53,0,4,9,1283,0
6,0,45,0,2,3,263,0
5,0,33,0,2,4,1283,0
1,0,7,0,3,3,1464,0
16,0,133,0,1,6,2597,1
8,0,55,1,2,6,1283,0
2,0,19,0,1,1,2597,0
1,0,32,0,1,1,2597,0
3,0,17,0,1,1,2597,0
1,0,38,0,3,4,1464,0
1,0,129,0,1,1,2597,0
1,0,93,1,4,8,95,0
2,0,36,3,5,14,95,0
1,0,79,1,4,6,95,0
5,0,108,1,5,7,343,0
1,0,99,0,2,4,1464,0
1,0,60,0,2,4,1283,0
4,0,46,1,5,9,55,0
10,0,88,0,2,3,55,0
2,0,201,0,5,10,343,0
1,0,17,0,2,2,263,0
43,0,283,0,3,6,1283,0
4,0,42,0,1,1,263,0
1,0,22,0,1,1,263,0
1,0,56,0,3,5,263,0
2,0,57,0,5,8,343,0
1,0,78,0,3,4,263,0
1,0,13,0,1,3,2597,0
1,0,26,0,3,8,1283,0
1,0,15,0,2,2,263,0
1,0,23,0,4,5,1464,0
1,0,17,0,3,5,1464,0
1,0,24,0,2,2,263,0
1,0,16,0,1,1,2597,0
8,0,27,0,1,1,2597,0
1,0,17,0,1,1,2597,0
1,0,19,0,2,2,263,0
1,0,19,0,2,2,263,0
1,0,19,0,2,2,263,0
2,0,178,0,3,5,343,0
1,0,36,0,3,3,263,0
1,0,47,0,2,2,1283,0
5,0,134,0,5,9,343,0
1,0,47,0,3,4,263,0
10,0,174,0,5,22,1464,0
1,0,221,0,7,34,343,0
2,0,75,1,4,9,592,0
12,0,167,0,5,11,2597,0
9,0,199,0,7,24,343,0
5,0,443,1,7,27,2597,0
1,0,90,0,3,6,1283,0
1,0,94,0,3,8,263,0
1,0,44,0,5,9,1464,0
1,0,78,0,3,4,263,0
21,0,182,0,7,19,2597,0
1,0,49,0,5,16,343,0
21,0,515,1,8,39,1283,0
1,0,6,0,1,1,1464,0
1,0,80,0,1,1,1464,0
1,0,71,0,2,2,1283,0
3,0,47,0,1,1,1464,0
1,0,6,0,1,1,1464,0
3,0,83,0,3,8,1464,0
4,0,299,1,6,24,592,0
1,0,209,0,6,24,343,0
3,0,150,0,6,16,343,0
5,0,454,0,7,17,2597,0
1,0,92,0,3,7,1283,0
1,0,130,0,2,4,1283,0
13,0,268,0,2,8,1283,0
9,0,562,0,5,18,1464,0
2,0,267,0,5,14,1283,0
1,0,40,0,2,4,263,0
5,0,84,0,3,5,343,0
2,0,53,0,2,2,263,0
4,0,62,0,3,5,1283,0
4,0,59,0,3,5,1283,0
1,0,34,0,2,2,263,0
8,0,113,0,4,6,2597,0
1,0,56,0,3,3,263,0
1,0,14,0,2,3,263,0
1,0,12,0,2,3,1283,0
1,0,9,0,4,6,263,0
1,0,24,0,4,6,263,0
4,0,34,0,3,4,1283,0
5,0,46,1,6,9,1464,0
1,0,13,0,2,2,1283,0
4,0,34,0,3,4,1283,0
1,0,9,0,2,2,1283,0
1,0,13,0,2,2,1283,0
4,0,89,0,2,4,343,0
1,0,44,0,2,3,1283,0
20,0,129,0,2,3,1283,0
3,0,35,0,2,3,1283,0
1,0,19,0,4,7,1283,0
4,0,38,0,4,13,1464,0
1,0,24,0,3,4,2597,0
1,0,12,0,3,4,2597,0
1,0,25,0,4,7,1283,0
5,0,42,0,5,16,1464,0
5,0,38,0,2,2,1464,0
4,0,25,0,4,8,2597,0
1,0,24,0,1,1,1464,0
1,0,10,0,1,1,1464,0
3,0,21,0,5,14,1464,0
8,0,31,3,3,5,1283,0
17,0,88,2,4,9,2597,0
5,0,34,0,3,4,2597,1
15,0,97,6,4,12,1464,0
13,0,97,0,7,17,56,0
36,0,175,1,5,14,1464,0
10,0,57,1,9,36,1464,0
1,0,9,0,4,6,1464,0
1,0,9,0,3,3,1464,0
4,0,53,0,8,23,56,0
22,0,151,1,9,27,1464,0
25,0,203,1,5,31,1464,1
2,0,47,0,7,30,1464,0
2,0,33,0,6,16,56,0
63,0,347,3,3,25,1464,0
3,0,53,0,7,18,56,0
3,0,47,0,3,4,1464,0
2,0,49,0,3,5,1464,0
5,0,39,0,7,27,1464,0
6,0,47,0,3,6,1464,0
34,0,206,1,8,33,1283,0
3,0,82,1,6,16,1283,0
5,0,50,0,7,21,1464,0
25,0,157,1,10,35,1464,0
1,0,52,0,8,23,1464,0
2,0,64,0,7,24,1464,0
25,0,161,1,4,11,1464,0
1,0,12,0,2,3,423,0
2,0,26,0,2,3,423,0
1,0,11,0,2,3,423,0
1,0,13,0,2,3,423,0
1,0,4,0,2,3,423,0
9,0,35,0,2,2,1283,0
1,0,10,0,2,3,423,0
1,0,11,2,2,4,592,0
1,0,6,0,2,3,423,0
1,0,9,0,2,3,423,0
13,0,89,2,4,8,1464,0
1,0,13,0,5,9,1464,0
13,0,82,0,7,15,1464,0
5,0,38,0,2,5,423,0
1,0,6,0,2,5,423,0
1,0,12,1,4,7,592,0
1,0,8,2,3,5,592,0
1,0,9,1,3,5,1464,0
27,0,156,2,6,12,1283,1
1,0,22,0,1,2,343,0
11,0,47,0,4,10,1283,0
1,0,24,0,1,2,423,0
15,0,144,0,4,15,1464,0
4,0,50,0,1,2,592,0
1,0,6,0,1,1,343,0
1,0,6,0,1,3,423,0
1,0,13,0,2,4,263,0
2,0,25,0,2,3,423,0
1,0,30,0,1,3,263,0
2,0,27,0,1,5,423,0
1,0,30,0,4,7,423,0
21,0,134,1,6,19,1464,0
2,0,35,0,2,4,423,0
1,0,41,0,2,3,423,0
6,0,69,0,3,5,423,0
4,0,41,0,3,5,423,0
1,0,25,0,1,1,423,0
2,0,32,0,1,1,423,0
7,0,73,0,5,11,423,0
21,0,132,1,5,20,1283,0
2,0,36,0,1,2,423,0
3,0,29,1,4,9,95,0
2,0,34,0,2,2,1464,0
1,0,25,0,2,2,423,0
2,0,47,0,3,5,423,0
1,0,50,0,3,9,343,0
1,0,31,0,2,3,423,0
1,0,31,0,3,5,423,0
3,0,49,0,3,7,423,0
1,0,24,0,1,2,423,0
16,0,131,0,5,23,263,0
16,0,114,0,2,4,343,1
21,0,126,0,5,20,343,0
14,0,111,0,1,1,343,0
3,0,46,0,2,6,423,0
1,0,30,0,1,3,423,0
1,0,29,0,3,6,423,0
6,0,62,0,3,8,263,1
34,0,212,3,5,27,2597,0
7,0,97,0,3,7,1464,0
1,0,32,0,3,9,2597,0
1,0,37,0,1,4,423,0
3,0,37,0,1,4,423,0
7,0,69,0,3,7,1464,0
1,0,30,0,1,3,423,0
1,0,51,0,2,6,263,0
4,0,65,1,4,12,423,0
2,0,35,0,2,4,423,0
3,0,52,0,1,2,423,0
2,0,27,0,3,4,423,0
3,0,32,0,2,2,2597,0
5,0,42,2,1,3,592,0
17,0,119,1,7,15,1464,0
13,0,202,0,3,4,2597,0
11,0,59,0,1,1,2597,0
1,0,25,0,7,26,1283,0
3,0,97,0,5,14,1464,0
1,0,54,0,2,2,1464,0
1,0,13,0,3,3,1283,0
1,0,19,0,4,5,1283,0
1,0,28,0,6,9,263,0
1,0,12,0,4,6,263,0
1,0,14,0,4,10,263,0
1,0,63,0,8,27,1283,0
1,0,36,0,2,2,1464,0
9,0,58,0,3,5,1283,0
9,0,59,0,3,5,1283,0
1,0,19,0,3,8,1283,0
3,0,38,0,2,4,1283,0
1,0,20,0,2,2,1464,0
1,0,19,0,3,4,1464,0
1,0,19,1,3,6,1283,0
3,0,23,1,4,6,343,0
1,0,20,1,5,11,1283,0
1,0,17,0,2,2,1464,0
1,0,17,0,2,2,1464,0
1,0,17,1,3,4,1464,0
1,0,11,0,4,9,2597,0
5,0,102,0,2,2,1283,0
2,0,45,0,6,16,2597,0
15,0,157,5,7,32,1464,1
9,0,93,0,7,29,1283,0
5,0,71,0,6,15,2597,0
3,0,34,0,9,16,1464,0
12,0,90,6,8,35,1464,0
11,0,64,4,4,8,1464,0
2,0,50,0,6,17,263,0
1,0,26,0,5,11,263,0
2,0,35,0,6,20,1283,0
1,0,33,0,5,12,263,0
1,0,26,0,5,11,2597,0
1,0,20,0,8,18,1464,0
19,0,154,1,10,51,1283,0
1,0,8,0,2,4,2597,0
12,0,137,0,10,57,1464,0
6,0,77,0,6,24,1464,0
2,0,40,0,3,4,263,0
12,0,110,0,10,43,1464,0
5,0,63,0,2,2,1464,0
1,0,27,0,1,2,127,0
5,0,166,0,7,37,1283,1
1,0,15,0,1,1,343,0
1,0,11,0,2,3,1464,0
13,0,88,0,4,15,1283,0
20,0,139,4,11,117,423,1
1,0,8,0,1,2,95,0
1,0,13,0,1,1,95,0
7,0,46,0,4,9,1464,0
16,0,162,0,5,14,1283,0
1,0,7,0,2,3,1464,0
1,0,13,0,2,3,1464,0
12,0,73,0,2,3,1283,0
1,0,4,0,4,8,263,0
4,0,28,3,8,20,1464,0
15,0,106,6,7,28,1464,1
1,0,22,0,3,6,2597,0
20,0,127,5,6,26,1464,1
5,0,62,4,7,27,1464,0
1,0,6,0,4,6,2597,0
3,0,23,0,4,8,1283,0
55,0,444,0,8,54,1464,1
15,0,97,0,5,21,343,0
1,0,8,0,2,7,423,0
43,0,276,1,8,48,423,0
32,0,187,0,4,13,423,0
6,0,39,0,5,13,2597,0
5,0,48,1,5,7,423,1
1,0,18,0,5,6,1283,0
5,0,37,1,5,9,1464,0
1,0,16,0,2,2,1464,0
1,0,16,1,3,4,1464,0
1,0,13,1,2,6,592,0
1,0,10,1,2,6,592,0
1,0,12,1,2,6,592,0
1,0,42,0,1,2,2597,0
1,0,49,0,1,1,2597,0
1,0,27,0,1,1,2597,0
1,0,11,0,1,1,2597,0
2,0,20,0,3,8,263,0
1,0,21,0,4,16,1464,0
1,0,7,0,1,1,263,0
1,0,72,0,4,10,263,0
1,0,7,0,3,5,263,0
9,0,122,0,4,10,263,0
5,0,41,0,4,8,1283,0
1,0,29,0,1,1,263,0
1,0,8,0,1,2,1464,0
1,0,6,0,1,2,1283,0
1,0,4,0,1,4,1464,0
1,0,7,0,1,2,263,0
1,0,8,0,3,6,263,0
1,0,4,0,2,3,263,0
1,0,10,0,2,3,263,0
17,0,95,0,5,10,423,0
1,0,14,0,2,2,263,0
1,0,17,0,2,3,1283,0
1,0,42,3,8,13,1464,0
1,0,9,0,3,5,1464,0
1,0,9,0,3,3,1464,0
9,0,215,7,9,40,1464,1
1,0,19,0,1,1,423,0
2,0,53,0,3,4,423,0
1,0,57,2,7,34,1283,0
1,0,9,0,3,5,1464,0
1,0,9,0,3,3,1464,0
29,0,464,9,8,63,1283,0
1,0,10,0,4,10,2597,0
1,0,35,0,5,13,2597,0
1,0,20,0,5,9,1464,0
1,0,7,0,2,2,1464,0
1,0,9,0,2,2,1464,0
10,0,188,0,6,14,1464,0
1,0,128,0,10,61,592,0
1,0,12,0,4,11,2597,0
19,0,145,2,5,21,2597,0
90,0,970,7,11,169,592,1
1,0,13,1,2,6,2597,0
10,0,98,3,6,29,2597,0
1,0,10,0,3,3,1464,0
1,0,51,0,3,3,1464,0
1,0,13,0,1,5,2597,0
10,0,97,1,2,17,1283,0
1,0,111,0,7,24,2597,0
28,0,134,2,4,11,1283,0
1,0,15,0,5,5,1464,0
1,0,102,0,8,22,2597,0
1,0,97,0,8,57,2597,0
1,0,8,0,3,4,2597,0
19,0,145,2,8,31,1283,0
1,0,26,0,7,23,423,0
14,0,51,0,2,2,1464,0
22,0,180,0,8,53,2597,0
53,0,768,5,11,210,2597,1
1,0,42,0,8,29,2597,0
6,0,230,1,10,66,2597,0
1,0,15,0,6,19,2597,0
12,0,144,1,8,55,1283,0
1,0,10,0,1,1,1283,0
1,0,75,0,2,5,2597,0
1,0,6,0,3,3,2597,0
1,0,16,0,3,3,592,0
1,0,38,0,1,1,592,0
9,0,60,1,2,7,1283,0
1,0,108,2,11,83,2597,0
1,0,10,0,3,4,2597,0
19,0,143,2,6,21,1283,0
1,0,17,0,5,12,2597,0
6,0,151,0,8,44,592,0
1,0,28,0,4,10,1283,0
2,0,150,1,4,13,1283,0
113,0,885,4,13,234,2597,0
1,0,13,0,1,3,2597,0
3,0,159,0,2,6,2597,0
1,0,110,0,7,23,2597,0
11,0,56,2,4,9,1283,0
1,0,71,2,9,36,1283,0
1,0,9,0,4,5,1464,0
1,0,9,0,3,3,1464,0
20,0,315,2,9,41,1283,0
6,0,79,1,5,7,343,0
4,0,63,1,4,6,95,0
1,0,7,0,1,1,592,0
27,0,143,0,2,2,219,0
8,0,79,0,2,5,1464,0
1,0,8,0,1,3,1464,0
6,0,63,2,9,32,56,0
1,0,22,0,5,6,219,0
17,0,159,1,8,18,1283,0
1,0,21,0,2,3,423,0
1,0,18,0,2,4,423,0
1,0,15,0,7,21,423,0
1,0,15,0,2,5,423,0
1,0,9,0,2,4,423,0
31,0,186,0,7,31,423,0
1,0,43,0,2,3,592,0
4,0,54,0,2,4,1283,0
1,0,11,0,1,1,2597,0
2,0,42,0,4,5,2597,0
1,0,12,0,3,5,1464,0
1,0,13,2,3,5,1464,0
2,0,57,4,5,16,1464,0
1,0,10,0,3,5,1464,0
1,0,9,0,3,5,1464,0
5,0,63,0,5,9,1464,0
1,0,31,0,4,5,2597,0
4,0,137,2,6,26,592,0
1,0,12,0,1,1,2597,0
1,0,11,0,4,8,592,0
1,0,13,0,1,1,2597,0
19,0,132,1,5,12,1283,0
1,0,16,0,1,2,2597,0
23,0,159,1,5,17,1283,0
1,0,15,0,1,1,2597,0
19,0,134,1,5,12,1283,0
14,0,97,1,3,7,1283,0
1,0,9,0,1,1,2597,0
24,0,185,1,6,31,1283,0
1,0,99,2,6,27,592,0
1,0,17,4,3,8,1464,0
3,0,122,6,4,17,1283,0
1,0,28,2,2,5,1464,0
8,0,207,5,7,35,2597,1
25,0,718,9,8,129,592,1
10,0,83,1,4,9,1283,0
1,0,4,0,2,5,2597,0
15,0,110,2,5,21,2597,0
1,0,12,0,1,3,2597,0
2,0,118,0,2,4,592,0
1,0,10,0,1,1,343,0
2,0,113,0,1,1,343,0
1,0,8,0,1,1,2597,0
11,0,87,2,5,11,2597,0
1,0,10,0,1,3,2597,0
2,0,113,0,1,3,2597,0
1,0,12,0,3,4,592,0
1,0,7,0,3,3,1464,0
24,0,184,1,6,29,1283,0
1,0,14,0,1,1,592,0
25,0,219,1,6,35,1283,0
1,0,16,0,3,3,1464,0
29,0,237,1,5,16,1283,0
1,0,50,1,4,9,1464,0
1,0,12,2,3,5,592,0
1,0,38,2,3,5,592,0
1,0,18,0,3,6,1283,0
1,0,56,2,8,30,1464,0
1,0,27,1,4,8,1464,0
1,0,10,1,3,7,1464,0
43,0,350,5,8,64,1283,1
1,0,44,0,2,2,1464,0
63,0,331,0,2,2,1464,1
1,0,17,0,3,4,1464,0
1,0,17,1,3,3,1283,0
1,0,21,0,3,6,1283,0
8,0,120,0,6,18,1283,0
2,0,39,0,5,12,1283,0
1,0,10,0,6,9,2597,0
1,0,37,0,6,9,2597,0
1,0,24,3,6,14,1464,0
1,0,11,1,3,3,1283,0
1,0,13,1,3,5,1464,0
32,0,255,6,8,53,2597,0
1,0,17,0,3,7,1464,0
4,0,68,0,5,11,1464,0
1,0,10,0,2,5,2597,0
2,0,42,0,1,3,1283,0
1,0,24,0,5,10,1464,0
1,0,18,0,4,9,1283,0
31,0,209,1,5,18,1283,0
57,0,382,2,7,59,1283,0
1,0,28,0,4,11,263,0
1,0,16,0,5,9,1283,0
29,0,195,1,5,27,1283,0
56,0,363,3,7,53,1283,1
1,0,26,0,4,8,1464,0
1,0,98,1,8,26,423,0
1,0,22,0,3,5,1283,0
28,0,211,1,8,26,1283,0
38,0,696,3,10,67,1283,0
1,0,33,0,7,14,1464,0
19,0,271,1,9,45,1283,0
1,0,21,0,7,28,1283,0
2,0,155,2,10,49,1283,0
13,0,71,2,5,20,1283,0
1,0,4,0,2,3,2597,0
1,0,10,0,2,3,2597,0
1,0,284,0,6,27,1283,0
1,0,92,0,7,38,1464,0
1,0,12,0,1,1,592,0
5,0,109,1,6,24,1283,0
64,0,710,7,8,101,1464,0
1,0,80,1,6,31,1283,1
1,0,9,0,2,2,2597,0
9,0,127,3,5,25,1283,0
1,0,7,0,3,4,1464,0
96,0,770,4,6,80,1283,1
1,0,20,0,3,7,1464,0
4,0,151,1,5,17,1283,0
1,0,13,0,3,3,1464,0
20,0,108,1,4,9,1283,0
1,0,12,1,3,4,2597,0
5,0,76,1,3,4,2597,1
