McCC,CLOC,PDA,PUA,LLOC,LOC,DataClumps,MessageChains,MiddleMan,SpeculativeGenerality,SwitchStatements,MessageChains.1,blank,comment,code,codeLines,target
19,0,8,0,138,378,0.0,0.0,0.0,0.0,0.0,0.0,43.0,196.0,138.0,138.0,0
4,0,3,0,28,75,0.0,2.0,0.0,1.0,0.0,2.0,7.0,39.0,28.0,28.0,0
8,0,3,0,51,101,0.0,1.0,0.0,0.0,0.0,1.0,8.0,41.0,51.0,51.0,0
3,0,2,1,28,70,0.0,1.0,0.0,0.0,0.0,1.0,6.0,35.0,28.0,28.0,0
3,0,3,0,21,67,0.0,1.0,0.0,1.0,0.0,1.0,7.0,38.0,21.0,21.0,0
9,0,1,2,39,82,0.0,2.0,0.0,0.0,0.0,2.0,7.0,35.0,39.0,39.0,0
4,0,3,0,27,82,0.0,4.0,0.0,1.0,0.0,4.0,8.0,46.0,27.0,27.0,0
3,0,2,1,21,64,0.0,1.0,0.0,1.0,0.0,1.0,7.0,35.0,21.0,21.0,0
2,0,2,0,11,53,0.0,0.0,0.0,1.0,0.0,0.0,5.0,36.0,11.0,11.0,0
3,0,2,1,23,66,0.0,1.0,0.0,1.0,0.0,1.0,7.0,35.0,23.0,23.0,0
2,0,2,0,11,52,0.0,0.0,0.0,1.0,0.0,0.0,5.0,35.0,11.0,11.0,0
4,0,3,0,32,78,0.0,3.0,0.0,1.0,0.0,3.0,7.0,38.0,32.0,32.0,0
4,0,3,0,22,70,0.0,3.0,0.0,0.0,0.0,3.0,7.0,40.0,22.0,22.0,0
1,0,2,0,8,53,0.0,1.0,0.0,1.0,0.0,1.0,5.0,39.0,8.0,8.0,0
2,0,2,0,10,51,0.0,0.0,0.0,1.0,0.0,0.0,5.0,35.0,10.0,10.0,0
2,0,2,0,11,52,0.0,0.0,0.0,1.0,0.0,0.0,5.0,35.0,11.0,11.0,0
2,0,2,0,11,52,0.0,0.0,0.0,1.0,0.0,0.0,5.0,35.0,11.0,11.0,0
8,0,4,0,39,98,0.0,1.0,0.0,1.0,0.0,1.0,10.0,48.0,39.0,39.0,0
20,0,2,2,65,114,0.0,5.0,0.0,0.0,0.0,5.0,8.0,40.0,65.0,65.0,0
10,0,3,0,79,132,0.0,10.0,0.0,1.0,0.0,10.0,13.0,39.0,79.0,79.0,0
2,0,2,0,10,50,0.0,0.0,0.0,1.0,0.0,0.0,5.0,34.0,10.0,10.0,0
4,0,5,0,44,105,0.0,2.0,0.0,2.0,0.0,2.0,14.0,46.0,44.0,44.0,0
3,0,6,0,50,109,0.0,1.0,0.0,0.0,0.0,1.0,10.0,48.0,50.0,50.0,0
7,0,4,1,54,110,0.0,6.0,0.0,3.0,0.0,6.0,13.0,42.0,54.0,54.0,0
1,0,2,3,44,87,0.0,0.0,1.0,0.0,0.0,0.0,10.0,32.0,44.0,44.0,0
34,0,5,0,155,235,0.0,9.0,0.0,1.0,0.0,9.0,25.0,54.0,155.0,155.0,0
36,0,1,0,144,235,0.0,16.0,0.0,2.0,0.0,16.0,17.0,73.0,141.0,141.0,1
19,0,5,0,123,207,0.0,14.0,0.0,3.0,0.0,14.0,23.0,60.0,123.0,123.0,0
6,0,5,0,41,94,0.0,8.0,0.0,1.0,0.0,8.0,10.0,42.0,41.0,41.0,0
25,0,5,0,125,201,0.0,6.0,0.0,0.0,0.0,6.0,21.0,54.0,125.0,125.0,0
13,0,5,0,90,159,0.0,8.0,0.0,0.0,0.0,8.0,12.0,56.0,90.0,90.0,0
26,0,5,0,124,213,0.0,10.0,0.0,1.0,0.0,10.0,17.0,71.0,124.0,124.0,0
109,0,6,0,447,609,0.0,30.0,0.0,0.0,0.0,30.0,39.0,123.0,454.0,454.0,1
36,0,5,0,162,240,0.0,21.0,0.0,1.0,0.0,21.0,19.0,58.0,162.0,162.0,0
38,0,5,0,178,293,0.0,14.0,0.0,1.0,0.0,14.0,31.0,83.0,178.0,178.0,0
14,0,5,0,73,139,0.0,6.0,0.0,1.0,0.0,6.0,15.0,50.0,73.0,73.0,0
30,0,2,3,164,253,0.0,5.0,0.0,0.0,0.0,5.0,23.0,65.0,164.0,164.0,0
15,0,6,0,88,248,0.0,6.0,0.0,1.0,1.0,6.0,40.0,119.0,88.0,88.0,0
1,0,2,3,91,139,0.0,0.0,1.0,0.0,0.0,0.0,12.0,35.0,91.0,91.0,0
289,0,5,0,1188,1613,0.0,98.0,0.0,1.0,0.0,98.0,138.0,286.0,1188.0,1188.0,0
18,0,5,0,106,181,0.0,10.0,0.0,1.0,0.0,10.0,13.0,61.0,106.0,106.0,0
3,0,2,3,48,93,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,48.0,48.0,0
14,0,5,0,73,139,0.0,6.0,0.0,1.0,0.0,6.0,15.0,50.0,73.0,73.0,0
197,0,8,1,829,1244,0.0,77.0,0.0,2.0,0.0,77.0,98.0,316.0,829.0,829.0,0
20,0,5,0,150,247,0.0,10.0,0.0,1.0,0.0,10.0,15.0,81.0,150.0,150.0,0
11,0,5,0,73,139,0.0,8.0,0.0,1.0,0.0,8.0,10.0,55.0,73.0,73.0,0
12,0,5,0,72,131,0.0,6.0,0.0,1.0,0.0,6.0,15.0,43.0,72.0,72.0,0
112,0,7,0,444,637,0.0,25.0,0.0,0.0,0.0,25.0,47.0,145.0,444.0,444.0,0
36,0,5,0,239,472,0.0,14.0,0.0,1.0,0.0,14.0,36.0,196.0,239.0,239.0,0
92,0,7,0,448,721,0.0,40.0,0.0,1.0,0.0,40.0,39.0,230.0,442.0,442.0,1
1,0,1,4,27,66,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,27.0,27.0,0
4,0,9,0,60,141,0.0,0.0,0.0,5.0,0.0,0.0,17.0,63.0,60.0,60.0,0
9,0,9,0,272,416,0.0,4.0,0.0,0.0,0.0,4.0,41.0,95.0,259.0,259.0,1
63,0,3,0,286,436,0.0,36.0,0.0,1.0,0.0,36.0,54.0,95.0,286.0,286.0,0
1,0,4,0,25,87,1.0,0.0,1.0,0.0,0.0,0.0,13.0,49.0,25.0,25.0,0
30,0,2,0,85,145,1.0,7.0,0.0,0.0,0.0,7.0,10.0,49.0,85.0,85.0,0
1,0,2,0,10,51,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,10.0,10.0,0
11,0,3,0,56,118,0.0,10.0,0.0,0.0,0.0,10.0,18.0,43.0,56.0,56.0,0
1,0,3,0,15,63,0.0,0.0,0.0,2.0,0.0,0.0,7.0,40.0,15.0,15.0,0
14,0,3,0,61,164,0.0,5.0,0.0,1.0,0.0,5.0,28.0,74.0,61.0,61.0,0
6,0,3,0,36,133,0.0,2.0,0.0,1.0,0.0,2.0,17.0,79.0,36.0,36.0,0
6,0,3,0,36,132,0.0,1.0,0.0,1.0,0.0,1.0,17.0,78.0,36.0,36.0,0
1,0,1,4,31,72,0.0,1.0,1.0,0.0,0.0,1.0,12.0,28.0,31.0,31.0,0
25,0,12,0,224,487,0.0,0.0,0.0,0.0,0.0,0.0,57.0,205.0,224.0,224.0,0
39,0,0,0,287,498,0.0,0.0,1.0,4.0,0.0,0.0,52.0,149.0,273.0,273.0,1
1,0,0,0,100,181,1.0,0.0,0.0,0.0,0.0,0.0,13.0,65.0,91.0,91.0,1
11,0,0,0,100,155,0.0,0.0,0.0,0.0,0.0,0.0,17.0,37.0,100.0,100.0,0
11,0,0,0,60,118,0.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,60.0,60.0,0
7,0,0,0,60,159,0.0,0.0,0.0,0.0,0.0,0.0,15.0,83.0,60.0,60.0,0
32,0,0,0,257,448,0.0,5.0,0.0,1.0,0.0,5.0,49.0,141.0,257.0,257.0,0
2,0,3,0,14,69,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,14.0,14.0,0
3,0,0,0,31,71,0.0,1.0,0.0,1.0,0.0,1.0,7.0,32.0,31.0,31.0,0
17,0,0,0,138,248,0.0,1.0,0.0,0.0,0.0,1.0,29.0,80.0,138.0,138.0,0
7,0,7,0,37,107,0.0,0.0,0.0,0.0,0.0,0.0,13.0,56.0,37.0,37.0,0
55,0,0,0,336,548,1.0,2.0,0.0,0.0,0.0,0.0,57.0,154.0,336.0,336.0,0
1,0,0,0,16,71,0.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,16.0,16.0,0
27,0,25,0,266,532,0.0,0.0,0.0,0.0,0.0,0.0,49.0,216.0,266.0,266.0,0
17,0,6,0,98,186,0.0,3.0,0.0,1.0,0.0,0.0,18.0,69.0,98.0,98.0,0
18,0,0,0,100,202,0.0,1.0,0.0,0.0,0.0,0.0,24.0,77.0,100.0,100.0,0
28,0,5,1,236,344,0.0,4.0,0.0,1.0,1.0,2.0,38.0,66.0,231.0,231.0,1
1,0,5,0,11,71,0.0,0.0,0.0,1.0,0.0,0.0,7.0,52.0,11.0,11.0,0
3,0,3,0,22,77,0.0,2.0,0.0,0.0,0.0,1.0,10.0,44.0,22.0,22.0,0
5,0,4,0,34,102,0.0,0.0,1.0,0.0,0.0,0.0,10.0,57.0,34.0,34.0,0
22,0,0,0,164,361,0.0,2.0,0.0,6.0,0.0,0.0,48.0,148.0,164.0,164.0,0
1,0,4,0,12,64,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,12.0,12.0,0
5,0,6,0,41,126,0.0,0.0,1.0,0.0,0.0,0.0,12.0,72.0,41.0,41.0,0
12,0,0,0,115,176,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.0,115.0,115.0,0
57,0,0,0,245,481,1.0,0.0,0.0,7.0,0.0,0.0,64.0,171.0,245.0,245.0,0
1,0,0,0,45,110,1.0,0.0,0.0,0.0,0.0,0.0,13.0,51.0,45.0,45.0,0
62,0,8,0,509,808,0.0,2.0,0.0,0.0,0.0,0.0,97.0,201.0,509.0,509.0,1
1,0,2,0,6,46,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,6.0,6.0,0
1,0,2,0,6,42,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,6.0,6.0,0
1,0,0,0,35,140,0.0,0.0,1.0,0.0,0.0,0.0,20.0,84.0,35.0,35.0,0
9,0,0,0,47,128,0.0,0.0,0.0,0.0,0.0,0.0,19.0,61.0,47.0,47.0,0
1,0,0,0,4,31,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,4.0,4.0,0
26,0,0,0,201,344,0.0,1.0,0.0,0.0,0.0,1.0,36.0,107.0,201.0,201.0,0
1,0,3,0,9,55,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,9.0,9.0,0
24,0,0,0,152,273,0.0,0.0,0.0,1.0,0.0,0.0,32.0,88.0,152.0,152.0,0
1,0,0,0,11,54,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,11.0,11.0,0
47,0,0,0,226,384,0.0,0.0,0.0,2.0,0.0,0.0,32.0,125.0,226.0,226.0,0
49,0,0,0,401,626,0.0,3.0,1.0,0.0,0.0,0.0,94.0,130.0,401.0,401.0,1
16,0,0,0,144,260,0.0,1.0,0.0,0.0,0.0,0.0,27.0,88.0,144.0,144.0,0
1,0,2,0,17,63,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,17.0,17.0,0
1,0,4,0,6,49,0.0,0.0,0.0,1.0,0.0,0.0,4.0,38.0,6.0,6.0,0
1,0,2,0,5,47,0.0,0.0,0.0,1.0,0.0,0.0,5.0,36.0,5.0,5.0,0
2,0,1,1,20,56,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,20.0,20.0,0
1,0,3,0,6,61,0.0,0.0,0.0,1.0,0.0,0.0,5.0,49.0,6.0,6.0,0
4,0,11,0,59,163,0.0,0.0,0.0,0.0,0.0,0.0,15.0,65.0,39.0,39.0,1
1,0,4,0,12,65,0.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,12.0,12.0,0
2,0,6,0,28,89,0.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,28.0,28.0,0
1,0,14,0,17,126,0.0,0.0,0.0,1.0,0.0,0.0,15.0,85.0,16.0,16.0,1
1,0,2,0,5,48,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,5.0,5.0,0
1,0,4,0,21,77,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.0,21.0,21.0,0
3,0,3,0,34,85,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,34.0,34.0,0
1,0,3,1,20,72,0.0,1.0,0.0,0.0,0.0,0.0,11.0,40.0,20.0,20.0,0
3,0,2,0,28,74,0.0,0.0,0.0,1.0,0.0,0.0,10.0,35.0,28.0,28.0,0
6,0,3,0,50,105,0.0,0.0,1.0,0.0,0.0,0.0,6.0,45.0,29.0,29.0,1
23,0,9,1,195,341,0.0,3.0,0.0,0.0,0.0,3.0,34.0,73.0,104.0,104.0,1
1,0,3,0,15,67,0.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,15.0,15.0,0
8,0,1,1,54,114,0.0,1.0,0.0,0.0,0.0,0.0,13.0,46.0,54.0,54.0,0
1,0,2,0,14,61,0.0,0.0,1.0,0.0,0.0,0.0,5.0,31.0,8.0,8.0,1
25,0,1,2,142,228,0.0,15.0,0.0,0.0,0.0,15.0,17.0,68.0,142.0,142.0,0
5,0,2,0,24,69,0.0,4.0,0.0,0.0,0.0,4.0,9.0,35.0,24.0,24.0,0
3,0,1,3,64,116,1.0,2.0,1.0,0.0,0.0,1.0,19.0,32.0,64.0,64.0,0
54,0,3,12,271,405,0.0,4.0,0.0,0.0,0.0,0.0,66.0,45.0,214.0,214.0,1
3,0,2,2,39,86,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,39.0,39.0,1
3,0,1,4,65,116,1.0,0.0,1.0,0.0,0.0,0.0,18.0,32.0,65.0,65.0,0
2,0,1,1,20,65,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,20.0,20.0,0
17,0,4,0,95,195,0.0,0.0,0.0,1.0,0.0,0.0,27.0,71.0,93.0,93.0,0
23,0,4,2,160,253,0.0,0.0,0.0,1.0,0.0,0.0,36.0,56.0,160.0,160.0,0
1,0,1,3,23,55,0.0,0.0,0.0,1.0,0.0,0.0,5.0,26.0,23.0,23.0,0
1,0,6,0,12,69,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,12.0,12.0,0
1,0,1,3,23,54,0.0,0.0,0.0,1.0,0.0,0.0,4.0,26.0,23.0,23.0,0
1,0,4,0,18,77,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,18.0,18.0,0
1,0,2,0,5,41,0.0,0.0,0.0,1.0,0.0,0.0,3.0,32.0,5.0,5.0,0
1,0,9,0,11,101,0.0,0.0,0.0,0.0,0.0,0.0,12.0,77.0,11.0,11.0,0
2,0,6,0,234,383,0.0,3.0,1.0,1.0,0.0,0.0,44.0,104.0,234.0,234.0,0
1,0,4,0,17,71,0.0,0.0,0.0,1.0,0.0,0.0,4.0,49.0,17.0,17.0,0
1,0,2,1,22,69,0.0,0.0,0.0,1.0,0.0,0.0,10.0,36.0,22.0,22.0,0
2,0,2,1,47,96,0.0,1.0,0.0,1.0,0.0,1.0,10.0,38.0,47.0,47.0,0
4,0,3,0,49,98,0.0,4.0,0.0,1.0,0.0,3.0,10.0,38.0,49.0,49.0,0
11,0,3,0,72,131,0.0,2.0,0.0,1.0,0.0,1.0,19.0,39.0,72.0,72.0,0
2,0,3,0,21,69,0.0,0.0,0.0,1.0,0.0,0.0,9.0,38.0,21.0,21.0,0
1,0,3,1,19,66,0.0,2.0,1.0,1.0,0.0,2.0,9.0,37.0,19.0,19.0,0
2,0,3,0,20,75,0.0,0.0,0.0,1.0,0.0,0.0,11.0,43.0,20.0,20.0,0
1,0,3,1,19,66,0.0,2.0,1.0,1.0,0.0,2.0,9.0,37.0,19.0,19.0,0
9,0,5,0,220,355,0.0,1.0,1.0,4.0,0.0,0.0,40.0,94.0,220.0,220.0,0
5,0,5,0,55,131,0.0,0.0,0.0,0.0,0.0,0.0,10.0,65.0,55.0,55.0,0
1,0,2,7,56,107,0.0,0.0,1.0,2.0,0.0,0.0,15.0,35.0,56.0,56.0,0
22,0,6,0,179,337,0.0,1.0,0.0,2.0,0.0,0.0,42.0,115.0,179.0,179.0,0
12,0,9,0,60,137,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,60.0,60.0,0
1,0,4,0,9,57,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,9.0,9.0,0
1,0,3,0,24,86,0.0,0.0,1.0,0.0,0.0,0.0,9.0,49.0,23.0,23.0,0
1,0,11,0,56,175,0.0,0.0,1.0,0.0,0.0,0.0,16.0,102.0,56.0,56.0,0
60,0,25,0,356,684,0.0,2.0,0.0,6.0,0.0,1.0,70.0,253.0,356.0,356.0,1
56,0,7,1,291,464,0.0,23.0,0.0,0.0,0.0,23.0,51.0,121.0,291.0,291.0,0
4,0,6,1,125,251,0.0,2.0,1.0,2.0,0.0,0.0,29.0,96.0,125.0,125.0,0
21,0,13,0,463,791,0.0,53.0,0.0,4.0,0.0,50.0,101.0,221.0,464.0,464.0,0
1,0,6,0,36,128,0.0,0.0,1.0,0.0,0.0,0.0,14.0,77.0,36.0,36.0,0
2,0,3,0,37,106,0.0,2.0,1.0,0.0,0.0,2.0,14.0,54.0,37.0,37.0,0
1,0,3,1,70,135,0.0,1.0,0.0,1.0,0.0,0.0,24.0,40.0,70.0,70.0,0
7,0,2,1,73,137,0.0,1.0,0.0,0.0,0.0,0.0,20.0,44.0,73.0,73.0,1
1,0,1,3,15,58,0.0,0.0,1.0,1.0,0.0,0.0,8.0,34.0,15.0,15.0,0
1,0,8,0,39,126,1.0,0.0,0.0,0.0,0.0,0.0,19.0,67.0,39.0,39.0,0
1,0,8,0,39,125,1.0,0.0,0.0,0.0,0.0,0.0,18.0,67.0,39.0,39.0,0
1,0,8,0,39,125,1.0,0.0,0.0,0.0,0.0,0.0,18.0,67.0,39.0,39.0,0
2,0,5,0,40,102,0.0,0.0,0.0,0.0,0.0,0.0,10.0,51.0,40.0,40.0,0
47,0,18,0,237,503,0.0,8.0,0.0,0.0,0.0,0.0,58.0,207.0,237.0,237.0,0
20,0,18,0,161,345,0.0,2.0,0.0,5.0,0.0,0.0,36.0,147.0,161.0,161.0,0
2,0,0,0,57,123,0.0,0.0,0.0,0.0,0.0,0.0,16.0,49.0,57.0,57.0,0
3,0,11,0,54,176,0.0,0.0,0.0,0.0,0.0,0.0,27.0,94.0,54.0,54.0,0
5,0,9,2,85,173,0.0,0.0,1.0,0.0,0.0,0.0,19.0,68.0,85.0,85.0,0
24,0,9,1,159,267,0.0,8.0,0.0,3.0,0.0,7.0,26.0,81.0,159.0,159.0,0
161,0,42,0,1241,1989,0.0,40.0,1.0,3.0,0.0,32.0,187.0,543.0,1218.0,1218.0,1
19,0,12,0,148,268,1.0,1.0,1.0,9.0,0.0,1.0,32.0,80.0,139.0,139.0,1
44,0,5,4,324,454,1.0,11.0,0.0,0.0,0.0,8.0,84.0,46.0,322.0,322.0,1
1,0,7,0,90,184,0.0,3.0,0.0,0.0,0.0,3.0,23.0,70.0,90.0,90.0,0
2,0,5,0,37,99,0.0,0.0,0.0,0.0,0.0,0.0,10.0,51.0,37.0,37.0,0
11,0,0,0,108,218,1.0,1.0,1.0,8.0,0.0,1.0,30.0,79.0,108.0,108.0,0
9,0,0,0,160,274,0.0,5.0,1.0,1.0,0.0,5.0,37.0,76.0,160.0,160.0,0
3,0,0,0,146,247,0.0,2.0,0.0,0.0,0.0,1.0,33.0,67.0,146.0,146.0,0
1,0,0,0,62,203,0.0,0.0,0.0,0.0,0.0,0.0,23.0,117.0,62.0,62.0,0
1,0,0,0,69,146,0.0,0.0,0.0,0.0,0.0,0.0,21.0,55.0,69.0,69.0,0
39,0,5,4,357,495,1.0,11.0,1.0,0.0,0.0,7.0,101.0,44.0,368.0,368.0,1
1,0,0,0,87,178,0.0,0.0,0.0,0.0,0.0,0.0,25.0,65.0,87.0,87.0,0
9,0,2,0,96,197,0.0,0.0,1.0,1.0,0.0,0.0,29.0,71.0,96.0,96.0,0
2,0,0,0,32,89,0.0,0.0,1.0,0.0,0.0,0.0,13.0,43.0,32.0,32.0,0
3,0,7,0,62,138,0.0,4.0,0.0,1.0,0.0,0.0,18.0,57.0,62.0,62.0,0
4,0,7,0,63,126,0.0,0.0,1.0,0.0,0.0,0.0,14.0,48.0,63.0,63.0,0
6,0,16,0,98,223,0.0,5.0,0.0,6.0,0.0,4.0,27.0,97.0,98.0,98.0,0
54,0,12,0,388,651,0.0,1.0,0.0,3.0,0.0,0.0,67.0,195.0,388.0,388.0,0
7,0,6,1,82,173,0.0,0.0,0.0,0.0,0.0,0.0,22.0,68.0,82.0,82.0,0
4,0,4,0,40,97,0.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,40.0,40.0,0
30,0,4,0,209,320,0.0,2.0,0.0,0.0,0.0,0.0,46.0,64.0,209.0,209.0,0
10,0,9,1,140,297,0.0,0.0,1.0,1.0,0.0,0.0,43.0,113.0,140.0,140.0,0
1,0,4,0,110,195,0.0,1.0,1.0,4.0,0.0,0.0,21.0,63.0,110.0,110.0,0
1,0,1,0,3,33,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,3.0,3.0,0
1,0,1,0,3,34,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,3.0,3.0,0
24,0,21,0,236,424,1.0,2.0,0.0,7.0,0.0,0.0,42.0,134.0,235.0,235.0,0
1,0,5,0,8,65,0.0,0.0,0.0,1.0,0.0,0.0,7.0,49.0,8.0,8.0,0
12,0,15,0,138,292,1.0,1.0,0.0,3.0,0.0,1.0,34.0,119.0,138.0,138.0,0
1,0,2,0,5,43,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,5.0,5.0,0
2,0,5,0,29,96,0.0,0.0,0.0,0.0,0.0,0.0,14.0,52.0,29.0,29.0,0
8,0,9,0,57,137,0.0,0.0,0.0,2.0,0.0,0.0,19.0,60.0,57.0,57.0,0
13,0,5,0,102,310,0.0,0.0,0.0,0.0,0.0,0.0,21.0,186.0,102.0,102.0,0
1,0,4,1,21,68,0.0,2.0,1.0,1.0,0.0,2.0,8.0,38.0,21.0,21.0,0
18,0,2,0,202,356,0.0,1.0,1.0,10.0,0.0,0.0,48.0,105.0,202.0,202.0,0
1,0,3,0,21,67,0.0,0.0,0.0,1.0,0.0,0.0,10.0,35.0,21.0,21.0,0
15,0,2,1,105,185,0.0,2.0,0.0,1.0,0.0,0.0,18.0,53.0,105.0,105.0,1
8,0,2,1,94,157,0.0,1.0,0.0,1.0,0.0,0.0,18.0,44.0,94.0,94.0,0
1,0,4,0,22,77,0.0,0.0,1.0,2.0,0.0,0.0,10.0,44.0,22.0,22.0,0
1,0,0,0,21,76,0.0,0.0,1.0,1.0,0.0,0.0,10.0,44.0,21.0,21.0,0
2,0,4,0,33,85,0.0,2.0,1.0,0.0,0.0,2.0,11.0,40.0,33.0,33.0,0
1,0,3,0,18,66,0.0,0.0,0.0,1.0,0.0,0.0,10.0,37.0,18.0,18.0,0
3,0,3,0,41,93,0.0,1.0,0.0,1.0,0.0,1.0,11.0,40.0,41.0,41.0,0
5,0,7,0,59,133,0.0,4.0,0.0,3.0,0.0,4.0,14.0,59.0,59.0,59.0,0
1,0,0,0,14,55,0.0,0.0,1.0,1.0,0.0,0.0,8.0,32.0,14.0,14.0,0
1,0,3,0,17,61,0.0,0.0,1.0,1.0,0.0,0.0,8.0,35.0,17.0,17.0,0
1,0,3,0,42,97,0.0,3.0,1.0,1.0,0.0,3.0,19.0,35.0,42.0,42.0,0
2,0,3,0,31,76,0.0,0.0,0.0,1.0,0.0,0.0,11.0,33.0,31.0,31.0,0
12,0,7,0,76,168,0.0,1.0,0.0,0.0,0.0,0.0,21.0,70.0,76.0,76.0,0
19,0,15,3,710,1157,0.0,4.0,0.0,3.0,0.0,4.0,138.0,281.0,670.0,670.0,1
1,0,1,4,25,63,0.0,0.0,1.0,0.0,0.0,0.0,9.0,28.0,25.0,25.0,0
12,0,3,0,88,219,0.0,0.0,0.0,0.0,0.0,0.0,28.0,102.0,88.0,88.0,0
1,0,0,0,22,77,0.0,0.0,1.0,1.0,0.0,0.0,9.0,45.0,22.0,22.0,0
1,0,0,0,22,77,0.0,0.0,1.0,1.0,0.0,0.0,9.0,45.0,22.0,22.0,0
2,0,4,0,23,72,0.0,1.0,0.0,0.0,0.0,1.0,9.0,39.0,23.0,23.0,0
37,0,0,0,373,630,1.0,0.0,0.0,2.0,2.0,0.0,64.0,196.0,362.0,362.0,1
1,0,3,0,14,66,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.0,14.0,14.0,0
1,0,2,0,5,43,0.0,0.0,0.0,1.0,0.0,0.0,4.0,33.0,5.0,5.0,0
14,0,3,0,87,160,0.0,2.0,1.0,0.0,1.0,0.0,18.0,54.0,87.0,87.0,0
26,0,5,0,443,737,0.0,9.0,0.0,0.0,0.0,4.0,115.0,177.0,444.0,444.0,1
5,0,3,0,27,81,0.0,0.0,0.0,0.0,0.0,0.0,9.0,44.0,24.0,24.0,0
13,0,3,0,97,160,0.0,3.0,0.0,1.0,0.0,2.0,20.0,42.0,97.0,97.0,0
1,0,3,0,20,65,0.0,0.0,1.0,1.0,0.0,0.0,7.0,37.0,20.0,20.0,0
82,0,10,0,548,952,0.0,11.0,1.0,7.0,0.0,3.0,88.0,294.0,513.0,513.0,1
19,0,8,0,106,243,0.0,1.0,1.0,2.0,0.0,1.0,19.0,117.0,106.0,106.0,0
1,0,7,1,37,113,0.0,0.0,1.0,0.0,0.0,0.0,14.0,61.0,37.0,37.0,0
103,0,2,0,568,805,0.0,50.0,1.0,3.0,0.0,50.0,72.0,156.0,560.0,560.0,1
48,0,3,0,315,574,0.0,12.0,1.0,3.0,0.0,7.0,72.0,186.0,315.0,315.0,0
58,0,10,0,385,743,0.0,1.0,0.0,0.0,0.0,1.0,81.0,276.0,385.0,385.0,0
12,0,7,0,71,148,0.0,0.0,0.0,0.0,0.0,0.0,16.0,60.0,71.0,71.0,0
9,0,4,0,57,130,0.0,1.0,1.0,0.0,0.0,1.0,15.0,57.0,57.0,57.0,0
1,0,4,0,16,63,0.0,0.0,1.0,0.0,0.0,0.0,6.0,40.0,16.0,16.0,0
46,0,2,0,585,848,0.0,5.0,1.0,11.0,0.0,3.0,89.0,173.0,585.0,585.0,0
16,0,18,0,443,626,0.0,1.0,0.0,0.0,0.0,0.0,58.0,124.0,434.0,434.0,1
1,0,3,0,5,46,0.0,0.0,0.0,1.0,0.0,0.0,4.0,36.0,5.0,5.0,0
1,0,5,0,7,56,0.0,0.0,0.0,1.0,0.0,0.0,6.0,42.0,7.0,7.0,0
15,0,4,0,47,114,0.0,2.0,1.0,0.0,0.0,0.0,16.0,50.0,47.0,47.0,0
1,0,2,0,4,97,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,4.0,4.0,0
1,0,4,0,9,53,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,9.0,9.0,0
1,0,5,0,17,74,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,17.0,17.0,0
1,0,5,0,17,75,0.0,0.0,0.0,0.0,0.0,0.0,10.0,47.0,17.0,17.0,0
3,0,4,0,26,70,0.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,26.0,26.0,0
5,0,4,0,36,86,0.0,3.0,0.0,1.0,0.0,3.0,10.0,39.0,36.0,36.0,0
3,0,4,0,26,73,0.0,1.0,0.0,0.0,0.0,1.0,7.0,39.0,26.0,26.0,0
3,0,4,0,26,70,0.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,26.0,26.0,0
