McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
12,0,69,0,2,4,592,0
22,0,131,0,2,4,592,0
1,0,10,1,3,3,2597,0
1,0,4,0,1,3,2597,0
1,0,6,0,1,1,2597,0
15,0,107,1,3,9,1464,0
20,0,138,1,6,31,2597,1
1,0,9,0,2,2,592,0
1,0,15,0,2,2,343,0
1,0,7,0,2,5,1283,0
9,0,57,0,4,5,1283,1
10,0,73,0,1,2,2597,0
3,0,35,0,1,2,2597,0
1,0,4,0,1,1,2597,0
1,0,5,0,1,1,2597,0
1,0,5,0,1,1,2597,0
4,0,33,0,1,1,2597,0
1,0,6,0,1,1,2597,0
1,0,24,0,2,2,2597,0
1,0,16,0,2,2,2597,0
1,0,25,0,4,6,1464,0
1,0,16,0,2,2,1464,0
1,0,24,0,1,1,2597,0
1,0,16,0,1,1,2597,0
1,0,10,0,1,1,1464,0
1,0,10,0,3,5,1464,0
1,0,10,0,2,4,592,0
7,0,59,0,1,1,2597,0
1,0,8,0,4,6,1464,0
1,0,5,0,1,2,2597,0
9,0,57,0,2,2,1283,1
9,0,57,0,2,2,1283,1
9,0,60,0,2,2,1283,1
1,0,16,0,1,1,2597,0
1,0,16,0,1,1,2597,0
5,0,36,0,4,6,592,0
1,0,34,0,1,2,2597,0
1,0,11,0,3,3,1464,0
5,0,23,0,2,3,592,0
8,0,52,0,2,4,2597,0
5,0,21,0,1,2,2597,0
1,0,14,0,2,3,592,0
1,0,29,0,2,3,592,0
4,0,17,0,3,4,219,0
5,0,27,0,1,1,2597,0
27,0,147,0,2,3,592,0
8,0,48,0,4,6,592,0
6,0,45,0,2,3,263,0
1,0,7,0,3,3,1464,0
16,0,133,0,1,6,2597,0
8,0,55,0,1,1,2597,1
2,0,19,0,1,1,2597,0
1,0,32,0,1,1,2597,0
3,0,17,0,1,1,2597,0
4,0,37,0,1,4,2597,1
1,0,129,0,1,1,2597,0
1,0,99,0,2,4,1464,0
4,0,46,1,4,8,1464,0
2,0,189,0,5,9,343,0
1,0,17,0,2,2,263,0
43,0,284,0,2,3,263,0
4,0,42,0,1,1,263,0
1,0,22,0,1,1,263,0
1,0,56,0,3,5,263,0
2,0,57,0,5,8,343,0
1,0,78,0,3,4,263,0
1,0,13,0,1,3,2597,0
1,0,26,0,3,8,1283,0
1,0,15,0,2,2,263,0
1,0,23,0,4,5,1464,0
1,0,17,0,3,5,1464,0
1,0,24,0,2,2,263,0
1,0,16,0,1,1,2597,0
8,0,27,0,1,1,2597,0
1,0,17,0,1,1,2597,0
1,0,54,0,6,10,1464,0
1,0,19,0,2,2,263,0
1,0,19,0,2,2,263,0
1,0,19,0,2,2,263,0
2,0,166,0,2,4,1283,0
1,0,36,0,3,3,263,0
1,0,47,0,2,2,1283,0
5,0,134,0,5,9,343,0
1,0,47,0,3,4,263,0
10,0,174,0,5,22,1464,0
4,0,218,0,7,33,1464,0
9,0,66,0,4,5,592,0
1,0,59,0,4,4,263,1
12,0,167,0,5,11,2597,0
9,0,195,0,7,23,2597,0
5,0,463,0,6,19,2597,0
1,0,90,0,3,6,1283,0
1,0,94,0,3,8,263,0
1,0,44,0,5,9,1464,0
1,0,78,0,3,4,263,0
21,0,182,0,7,19,2597,0
1,0,49,0,5,16,343,0
21,0,504,0,8,36,343,0
3,0,83,0,3,8,1464,0
4,0,282,0,6,15,1464,0
4,0,215,0,6,23,1464,0
2,0,45,0,4,6,592,0
3,0,148,0,5,15,2597,0
5,0,446,0,5,13,2597,0
1,0,92,0,3,7,1283,0
1,0,130,0,2,4,1283,0
13,0,268,0,2,8,1283,0
9,0,563,0,5,18,1464,0
2,0,261,0,4,10,1464,0
1,0,40,0,2,4,263,0
5,0,80,0,2,4,263,0
2,0,53,0,2,2,263,0
3,0,58,0,2,2,263,0
4,0,58,0,2,2,263,0
1,0,34,0,2,2,263,0
8,0,113,0,4,6,2597,0
1,0,56,0,3,3,263,0
1,0,14,0,2,3,263,0
1,0,9,0,1,2,1464,0
1,0,12,0,2,3,1283,0
1,0,9,0,4,6,263,0
1,0,23,0,4,6,263,0
4,0,34,0,3,4,1283,0
4,0,42,0,3,5,1283,1
35,0,261,0,6,15,423,0
10,0,49,0,3,7,423,0
1,0,19,0,4,7,1283,0
4,0,26,0,3,8,592,0
1,0,24,0,3,4,2597,0
1,0,12,0,3,4,2597,0
1,0,25,0,4,7,1283,0
4,0,25,0,3,8,592,0
4,0,25,0,4,8,2597,0
1,0,24,0,1,1,1464,0
1,0,10,0,1,1,1464,0
1,0,17,0,4,10,2597,0
8,0,31,3,3,5,1283,0
5,0,34,0,3,4,2597,0
13,0,98,0,5,13,1283,0
8,0,47,0,7,28,1464,1
4,0,49,0,7,21,1464,0
17,0,133,1,7,18,1464,0
2,0,44,0,7,30,1464,0
2,0,35,0,5,14,1283,0
3,0,52,0,5,14,1464,0
4,0,40,0,7,27,1464,0
6,0,47,0,3,6,1464,0
32,0,204,0,8,25,1464,1
3,0,81,1,6,13,1464,0
5,0,49,0,7,21,1464,0
13,0,87,0,7,22,1464,1
1,0,51,0,7,21,1464,0
2,0,63,0,6,22,1464,0
2,0,49,0,4,12,1283,0
9,0,35,0,2,2,1283,0
1,0,11,2,2,4,592,0
13,0,88,1,2,4,1283,1
1,0,13,0,3,6,2597,0
14,0,82,0,5,13,1283,0
1,0,12,1,4,7,592,0
1,0,8,2,3,5,592,0
1,0,9,1,3,5,1464,0
27,0,156,2,6,12,1283,1
1,0,22,0,1,2,343,0
11,0,47,0,4,10,1283,0
1,0,18,0,1,2,423,0
13,0,124,0,3,13,423,0
4,0,50,0,1,2,592,0
3,0,62,0,3,5,1464,0
1,0,6,0,1,1,343,0
1,0,6,0,1,3,423,0
1,0,13,0,2,4,263,0
2,0,25,0,2,3,423,0
2,0,27,0,1,5,423,0
1,0,30,0,4,7,423,0
21,0,133,1,4,17,2597,0
2,0,35,0,2,4,423,0
1,0,41,0,2,3,423,0
6,0,69,0,3,5,423,0
4,0,41,0,3,5,423,0
7,0,73,0,5,11,423,0
21,0,132,1,5,20,1283,0
2,0,36,0,1,2,423,0
1,0,25,0,2,2,423,0
2,0,47,0,3,5,423,0
1,0,31,0,3,9,343,0
1,0,31,0,2,3,423,0
1,0,31,0,3,5,423,0
3,0,49,0,3,7,423,0
1,0,24,0,1,2,423,0
16,0,117,0,5,23,263,0
16,0,110,0,5,20,343,0
18,0,130,0,5,8,1464,0
1,0,25,0,4,7,343,0
4,0,43,0,4,8,343,0
3,0,46,0,2,6,423,0
1,0,30,0,1,3,423,0
1,0,29,0,3,6,423,0
4,0,49,0,3,8,263,0
34,0,212,3,5,27,2597,0
9,0,107,0,3,7,1464,0
1,0,31,0,3,9,2597,0
1,0,37,0,1,4,423,0
3,0,37,0,1,4,423,0
5,0,57,0,1,4,423,0
1,0,30,0,1,3,423,0
1,0,48,0,2,6,263,0
3,0,60,1,4,10,592,0
2,0,35,0,2,4,423,0
3,0,52,0,1,2,423,0
2,0,27,0,3,4,423,0
3,0,32,0,2,2,2597,0
5,0,42,2,1,3,592,0
6,0,83,0,6,10,56,1
13,0,202,0,3,4,2597,0
11,0,59,0,1,1,2597,0
1,0,74,0,7,21,1464,0
3,0,94,0,4,12,1283,0
1,0,28,0,6,9,263,0
1,0,12,0,4,6,263,0
1,0,14,0,4,10,263,0
1,0,56,0,8,22,1464,0
2,0,29,0,2,4,1464,0
3,0,38,0,2,4,1283,0
3,0,27,1,2,2,343,0
3,0,23,1,4,6,343,0
2,0,25,1,3,7,343,0
1,0,15,1,2,2,343,0
1,0,11,0,4,9,2597,0
2,0,45,0,6,16,2597,0
13,0,150,4,6,28,1464,1
10,0,164,0,7,24,1464,0
5,0,71,0,6,15,2597,0
3,0,34,0,9,16,1464,0
12,0,90,6,8,35,1464,0
11,0,64,4,4,8,1464,0
2,0,50,0,6,17,263,0
1,0,26,0,5,11,263,0
2,0,35,0,5,15,2597,0
1,0,33,0,5,12,263,0
1,0,26,0,5,11,2597,0
1,0,17,0,8,18,1464,0
15,0,131,1,9,47,1283,0
1,0,8,0,2,4,2597,0
6,0,83,0,8,40,2597,0
2,0,32,0,4,9,592,0
2,0,40,0,3,4,263,0
10,0,94,0,8,35,423,0
1,0,27,0,1,2,127,0
1,0,59,0,7,30,343,0
39,0,379,3,10,114,1283,1
7,0,42,0,4,9,1464,0
12,0,73,0,2,3,1283,0
1,0,4,0,4,8,263,0
3,0,22,1,5,13,592,1
1,0,31,0,6,16,2597,1
1,0,22,0,3,6,2597,0
10,0,96,4,5,22,1464,1
4,0,58,3,6,23,1464,1
1,0,6,0,4,6,2597,0
3,0,25,0,4,8,1283,0
54,0,415,0,7,49,592,0
10,0,98,0,5,21,343,0
1,0,8,0,2,7,423,0
31,0,239,0,8,44,423,1
32,0,188,0,4,13,423,0
6,0,41,0,5,13,2597,0
5,0,48,1,5,7,423,0
2,0,24,0,2,2,2597,0
5,0,37,0,4,5,1464,1
1,0,42,0,1,2,2597,0
1,0,49,0,1,1,2597,0
1,0,27,0,1,1,2597,0
1,0,11,0,1,1,2597,0
1,0,17,0,2,3,2597,0
1,0,5,0,3,4,1464,0
12,0,81,0,3,6,1464,0
1,0,23,0,2,4,592,0
1,0,7,0,2,3,2597,0
2,0,20,0,3,8,263,0
1,0,21,0,4,16,1464,0
1,0,72,0,4,10,263,0
1,0,7,0,3,5,263,0
9,0,122,0,4,10,263,0
5,0,41,0,4,8,1283,0
1,0,8,0,1,2,1464,0
1,0,6,0,1,2,1283,0
1,0,4,0,1,4,1464,0
1,0,7,0,3,6,263,0
1,0,4,0,2,3,263,0
1,0,10,0,2,3,263,0
17,0,95,0,5,10,423,0
1,0,14,0,2,2,263,0
1,0,17,0,2,3,1283,0
1,0,42,3,6,10,2597,0
6,0,188,7,9,37,1464,0
1,0,19,0,1,1,423,0
2,0,53,0,3,4,423,0
1,0,49,2,6,30,1464,0
23,0,419,8,6,51,1283,1
1,0,10,0,4,10,2597,0
1,0,35,0,5,13,2597,0
1,0,14,0,2,2,1464,0
2,0,57,0,3,5,1464,0
1,0,128,0,10,54,592,0
1,0,12,0,4,11,2597,0
19,0,138,1,5,15,2597,1
93,0,987,4,11,136,592,1
1,0,10,1,2,6,2597,0
3,0,68,2,6,20,2597,1
2,0,43,1,3,4,423,0
1,0,10,0,1,5,2597,0
9,0,68,0,2,12,2597,1
4,0,38,0,1,3,2597,0
1,0,102,0,7,20,2597,0
4,0,106,0,4,8,2597,1
1,0,14,0,3,3,2597,0
1,0,94,0,8,18,2597,0
1,0,88,0,8,49,1283,0
1,0,8,0,3,4,2597,0
19,0,138,1,8,25,2597,1
1,0,24,0,7,23,423,0
14,0,51,0,2,2,1464,0
22,0,178,0,8,51,2597,0
48,0,725,2,10,176,592,1
1,0,35,0,8,29,2597,0
4,0,202,0,9,58,1464,1
1,0,15,0,6,19,2597,0
12,0,128,0,8,50,2597,1
1,0,6,0,3,3,2597,0
1,0,15,0,3,3,592,0
1,0,38,0,1,1,592,0
9,0,60,0,2,2,1283,1
1,0,83,1,10,71,592,1
1,0,10,0,3,4,2597,0
19,0,136,1,6,15,1283,1
1,0,17,0,5,12,2597,0
6,0,144,0,8,44,592,0
1,0,28,0,4,10,1283,0
2,0,144,1,4,13,1283,0
101,0,741,2,13,208,1283,1
1,0,102,0,7,20,2597,0
2,0,38,0,4,6,2597,1
1,0,62,2,7,27,1464,0
9,0,256,2,8,31,1464,0
1,0,7,0,1,1,592,0
27,0,143,0,2,2,219,0
1,0,11,0,1,3,1464,0
8,0,52,1,7,28,592,1
1,0,9,0,4,6,592,0
3,0,36,0,4,7,592,0
1,0,22,0,5,6,219,0
17,0,159,0,7,13,1464,1
1,0,11,0,6,9,592,0
6,0,49,1,7,12,592,0
4,0,54,0,1,1,2597,0
1,0,11,0,1,1,2597,0
2,0,42,0,4,5,2597,0
1,0,13,2,3,5,1464,0
3,0,68,4,5,16,1464,0
3,0,46,0,4,5,2597,0
1,0,31,0,4,5,2597,0
4,0,136,2,6,26,592,0
1,0,12,0,1,1,2597,0
1,0,11,0,4,8,592,0
1,0,13,0,1,1,2597,0
19,0,132,0,5,7,1464,1
1,0,16,0,1,2,2597,0
23,0,159,0,5,12,1464,1
1,0,15,0,1,1,2597,0
19,0,134,0,5,7,1464,1
14,0,97,0,2,2,1464,1
1,0,9,0,1,1,2597,0
24,0,185,0,6,26,1464,1
1,0,98,2,5,22,1464,0
1,0,17,4,3,8,1464,0
4,0,138,5,3,12,1464,1
1,0,16,3,1,4,1464,0
1,0,27,2,2,5,1464,0
3,0,168,4,6,25,1464,1
22,0,698,6,8,104,1464,1
10,0,83,0,3,4,1464,1
1,0,4,0,2,5,2597,0
15,0,103,1,4,14,263,1
1,0,8,0,1,1,2597,0
11,0,80,1,3,4,263,1
1,0,12,0,3,4,592,0
1,0,7,0,3,3,1464,0
24,0,184,0,6,24,2597,1
1,0,14,0,1,1,592,0
25,0,219,0,6,30,1464,1
1,0,16,0,3,3,1464,0
29,0,237,0,4,11,1464,1
1,0,10,1,3,5,1464,0
1,0,12,2,3,5,592,0
1,0,38,2,3,5,592,0
1,0,18,0,3,6,1283,0
1,0,51,2,7,20,1464,0
1,0,8,1,2,4,1464,0
1,0,9,1,3,7,1464,0
41,0,323,5,7,48,1464,1
1,0,14,1,3,3,1283,0
1,0,21,0,3,6,1283,0
8,0,120,0,6,18,1283,0
2,0,39,0,5,12,1283,0
1,0,10,0,6,9,2597,0
1,0,37,0,6,9,2597,0
1,0,19,0,3,7,2597,1
1,0,10,1,3,3,1283,0
1,0,13,1,3,5,1464,0
23,0,150,1,7,42,1464,1
1,0,17,0,3,7,1464,0
4,0,68,0,5,11,1464,0
1,0,10,0,2,5,2597,0
2,0,42,0,1,3,1283,0
1,0,24,0,5,10,1464,0
1,0,18,0,4,9,1283,0
31,0,209,0,5,13,1464,1
57,0,382,1,6,51,1283,1
1,0,28,0,4,11,263,0
1,0,16,0,5,9,1283,0
29,0,195,0,5,22,1464,1
56,0,363,2,7,48,592,1
1,0,26,0,4,8,1464,0
1,0,88,0,8,22,1283,1
1,0,22,0,3,5,1283,0
28,0,211,0,8,21,56,1
37,0,677,1,10,58,56,1
1,0,33,0,7,14,1464,0
19,0,271,0,9,40,56,1
1,0,21,0,7,28,1283,0
2,0,148,2,10,49,1283,0
12,0,69,0,5,13,2597,1
1,0,4,0,2,3,2597,0
1,0,10,0,2,3,2597,0
1,0,271,0,6,27,1283,0
1,0,87,0,7,34,1283,0
1,0,12,0,1,1,592,0
5,0,109,0,6,19,1464,1
55,0,665,6,8,92,343,1
1,0,76,1,6,31,1283,0
1,0,9,0,2,2,2597,0
9,0,127,2,5,20,1283,1
1,0,7,0,3,4,1464,0
85,0,708,3,6,75,2597,1
1,0,20,0,3,7,1464,0
4,0,145,1,5,17,1283,0
1,0,13,0,3,3,1464,0
20,0,108,0,3,4,1464,1
1,0,14,0,2,3,2597,0
1,0,89,0,2,4,1464,0
2,0,21,2,3,4,1283,0
1,0,11,2,3,4,1283,0
18,0,122,0,4,7,1464,1
1,0,5,0,2,2,1464,0
1,0,28,0,4,6,423,0
1,0,159,0,7,27,423,0
9,0,62,0,6,8,1283,1
1,0,14,1,2,7,592,0
1,0,11,1,3,3,1283,0
1,0,29,0,5,17,1283,0
43,0,307,0,7,27,1283,1
1,0,10,0,6,9,2597,0
1,0,30,0,6,12,2597,1
1,0,13,0,4,9,2597,0
1,0,9,1,2,7,592,0
1,0,12,0,1,5,1283,0
29,0,136,1,6,35,1283,0
1,0,26,0,4,11,1283,0
32,0,287,0,6,35,1283,0
1,0,18,0,2,6,2597,0
20,0,153,0,4,11,95,0
1,0,59,0,10,65,1283,1
1,0,8,1,3,3,1283,0
1,0,12,1,3,5,1464,0
94,0,622,2,10,134,1283,1
12,0,59,0,3,5,1283,0
1,0,5,0,2,3,2597,0
3,0,26,0,4,7,423,0
12,0,59,0,3,6,1283,0
1,0,11,0,3,5,2597,0
58,0,284,5,8,30,1464,0
1,0,25,0,3,8,2597,0
2,0,53,0,3,4,1283,0
11,0,79,0,2,2,2597,0
1,0,19,0,5,10,1464,0
27,0,179,0,4,9,1464,1
1,0,9,0,1,1,1464,0
18,0,120,0,2,3,1464,1
1,0,15,0,2,2,1464,0
22,0,156,0,7,9,1464,1
1,0,27,0,3,5,1464,0
1,0,9,0,1,1,1464,0
18,0,120,0,2,4,1464,1
1,0,46,1,7,17,1464,0
1,0,19,0,3,5,1464,0
4,0,126,2,5,16,1464,0
9,0,58,1,3,5,1464,1
20,0,385,1,10,42,1464,1
1,0,34,0,5,7,56,0
27,0,248,0,7,18,56,1
1,0,58,1,5,9,1464,0
14,0,386,3,6,25,1464,1
1,0,11,0,2,3,1464,0
1,0,8,0,4,6,1464,0
12,0,115,0,4,9,1464,0
1,0,6,0,3,6,1464,0
1,0,17,0,4,8,1464,0
1,0,14,0,3,4,1464,0
7,0,58,0,5,7,1464,0
1,0,18,1,5,9,1464,0
1,0,17,0,4,7,1464,0
1,0,60,0,4,6,1464,0
1,0,6,0,3,4,1464,0
1,0,17,0,1,1,1464,0
1,0,44,0,4,5,1464,0
1,0,15,0,4,6,343,0
27,0,243,0,6,9,343,0
1,0,11,0,1,1,1464,0
11,0,71,0,1,1,1464,0
1,0,14,0,4,7,1464,0
2,0,49,0,5,11,1464,0
1,0,20,0,4,5,1283,0
30,0,164,0,4,6,1464,1
1,0,14,0,5,12,1464,0
9,0,69,0,6,26,1464,0
2,0,22,0,1,1,263,0
1,0,12,0,4,7,1464,0
1,0,27,0,4,7,1464,0
1,0,8,0,1,1,1464,0
1,0,20,0,4,4,1464,0
1,0,8,0,2,7,2597,0
31,0,108,0,3,9,1464,0
1,0,20,0,2,2,1283,0
5,0,111,0,6,13,592,0
1,0,11,0,3,3,263,0
2,0,43,0,6,9,263,0
1,0,15,0,2,2,1283,0
1,0,84,0,2,3,1283,0
1,0,19,0,2,2,1283,0
7,0,109,0,2,3,1283,0
2,0,121,0,1,1,1464,0
1,0,74,0,1,2,1464,0
1,0,19,0,3,3,263,0
12,0,130,0,9,15,1283,0
1,0,8,0,3,6,2597,0
1,0,53,0,3,6,2597,0
1,0,8,0,3,9,2597,0
4,0,62,1,5,14,592,0
1,0,12,0,3,3,343,0
3,0,51,0,3,3,343,0
1,0,10,0,3,5,2597,0
1,0,66,0,4,9,2597,0
1,0,12,0,5,8,2597,0
1,0,82,0,6,14,2597,0
1,0,24,0,3,8,2597,0
9,0,60,0,2,4,1283,1
9,0,166,0,6,33,1464,1
1,0,36,0,3,8,2597,0
5,0,49,0,3,10,2597,0
1,0,10,0,3,5,2597,0
1,0,63,0,4,6,2597,0
1,0,3,0,3,5,2597,0
1,0,22,0,5,20,2597,0
1,0,33,0,3,6,2597,0
5,0,164,0,8,37,2597,1
1,0,12,0,3,9,2597,0
1,0,89,0,5,19,2597,0
2,0,53,0,3,8,2597,0
1,0,9,0,3,3,343,0
1,0,53,0,4,7,1464,0
1,0,14,0,1,1,1283,0
1,0,56,0,1,1,1464,1
20,0,211,2,6,17,592,0
1,0,22,0,5,16,2597,0
1,0,21,0,1,2,343,0
5,0,142,0,1,2,343,0
1,0,7,0,2,3,343,0
2,0,27,0,2,3,343,0
11,0,89,0,1,1,2597,0
1,0,26,0,2,2,219,0
1,0,110,1,4,4,1464,0
1,0,10,0,2,3,343,0
5,0,43,0,2,3,343,0
3,0,49,0,3,4,1283,0
1,0,16,0,1,1,1464,0
28,0,141,0,1,2,1464,1
1,0,11,0,1,1,1464,0
1,0,27,0,1,1,1464,0
1,0,13,0,3,5,1464,0
17,0,131,1,3,7,1464,0
1,0,39,0,4,7,423,0
1,0,8,0,4,6,263,0
1,0,25,0,2,6,1283,0
13,0,72,0,5,7,1283,0
1,0,35,0,4,8,2597,0
1,0,11,0,1,1,592,0
1,0,27,0,4,8,2597,0
1,0,17,0,4,8,2597,0
1,0,25,0,3,5,2597,0
3,0,28,0,4,11,1283,0
9,0,57,0,4,7,1283,1
9,0,64,0,5,9,95,1
9,0,58,0,1,1,263,1
9,0,57,0,3,4,1283,1
9,0,58,0,3,6,2597,1
1,0,29,0,2,3,1283,0
1,0,20,0,1,1,263,0
1,0,12,0,2,3,263,0
1,0,11,0,1,2,1464,0
1,0,33,0,1,2,1464,0
1,0,20,0,4,6,1283,0
2,0,26,1,4,6,1464,0
1,0,19,1,5,18,1464,0
1,0,18,2,1,2,1464,0
2,0,21,0,2,3,263,0
10,0,55,0,5,22,1464,0
1,0,16,0,2,3,263,0
9,0,63,0,7,8,1283,1
9,0,59,0,6,8,592,1
4,0,55,1,1,2,592,0
8,0,55,0,3,3,1283,1
2,0,15,0,3,3,1464,0
1,0,15,0,1,1,2597,0
2,0,15,0,3,3,1464,0
2,0,73,1,4,9,1464,0
2,0,62,0,3,5,1464,0
1,0,21,0,2,2,2597,0
85,0,378,4,6,34,1464,0
1,0,7,0,3,3,1464,0
1,0,12,0,2,2,263,0
44,0,205,3,6,23,1464,0
1,0,12,0,3,3,1464,0
105,0,453,7,6,45,1464,1
1,0,6,0,1,1,263,0
2,0,15,1,3,3,2597,0
1,0,21,0,6,17,1464,0
88,0,491,6,6,55,1464,0
9,0,70,0,3,4,263,1
9,0,58,0,2,2,1283,1
9,0,59,0,2,2,1283,1
9,0,60,0,3,4,263,1
9,0,70,0,1,3,263,1
9,0,70,0,3,4,592,1
4,0,62,7,5,16,1464,0
2,0,23,2,3,5,592,0
7,0,40,3,4,11,1464,0
1,0,7,0,4,6,2597,0
1,0,30,0,5,8,2597,0
1,0,7,0,2,3,2597,0
1,0,30,0,2,3,2597,0
1,0,12,0,4,12,2597,0
2,0,48,0,4,10,2597,0
1,0,13,0,3,6,2597,0
1,0,32,0,2,4,2597,0
1,0,12,0,4,11,2597,0
1,0,63,0,5,12,2597,0
1,0,17,0,3,6,2597,0
2,0,80,0,3,6,2597,0
19,0,109,0,6,14,2597,1
17,0,104,0,5,8,263,1
1,0,43,0,6,15,263,0
1,0,34,0,2,2,263,0
1,0,64,0,3,6,95,0
8,0,36,0,2,2,263,1
1,0,18,0,2,2,1464,0
1,0,27,0,3,4,1464,0
1,0,87,0,6,17,1283,0
1,0,31,0,1,2,1283,0
1,0,81,0,6,13,263,0
1,0,23,0,1,1,219,0
1,0,16,0,2,2,263,0
1,0,16,0,1,1,2597,0
1,0,25,0,2,2,423,0
1,0,16,0,2,2,263,0
1,0,16,0,2,2,423,0
1,0,16,0,2,2,263,0
1,0,22,0,2,6,1283,0
16,0,126,0,4,16,343,0
78,0,343,0,4,7,2597,0
1,0,77,0,4,16,1464,0
116,0,790,0,5,28,343,0
1,0,20,0,1,2,2597,0
9,0,59,0,4,7,2597,1
9,0,64,0,3,6,1283,1
9,0,64,0,8,21,1464,1
9,0,60,0,3,4,1464,1
9,0,61,0,5,13,1283,1
1,0,20,0,2,2,263,0
2,0,16,0,3,4,2597,0
1,0,46,0,3,10,1283,0
1,0,17,0,5,16,1283,0
1,0,15,0,3,4,263,0
1,0,16,0,3,8,1464,0
8,0,149,0,6,15,1464,0
1,0,52,0,5,15,1464,0
1,0,44,0,4,10,1464,0
13,0,119,1,7,28,343,0
1,0,25,0,4,10,1464,0
1,0,9,0,1,2,1464,0
1,0,17,0,2,3,1464,0
9,0,70,0,8,17,1464,1
9,0,65,0,7,15,1464,1
9,0,57,0,2,2,1283,1
9,0,63,0,5,6,1464,1
1,0,41,0,3,5,1464,0
2,0,21,0,2,5,1464,0
1,0,11,0,1,2,1464,0
9,0,63,0,5,6,1464,1
22,0,155,0,6,28,1464,0
6,0,49,0,4,8,1464,0
1,0,36,0,3,5,1464,0
1,0,20,0,1,1,263,0
2,0,16,0,2,3,1464,0
1,0,20,0,1,1,263,0
1,0,6,0,4,6,2597,0
1,0,16,0,3,4,2597,0
12,0,107,0,5,11,2597,0
1,0,15,0,4,7,1464,0
46,0,272,0,7,16,423,0
1,0,11,0,2,3,1464,0
59,0,257,0,6,29,263,0
2,0,21,0,2,3,263,0
12,0,79,0,4,9,263,0
3,0,25,0,6,13,263,0
4,0,32,0,8,25,1283,0
30,0,198,1,5,14,263,1
1,0,19,0,2,3,263,0
1,0,21,0,1,1,263,0
1,0,13,0,2,3,263,0
2,0,29,0,3,7,263,0
1,0,16,0,2,3,263,0
3,0,28,0,3,7,1464,0
13,0,80,0,6,15,56,0
9,0,78,1,5,10,592,1
1,0,5,0,3,3,343,0
5,0,46,2,4,7,592,0
1,0,18,0,3,3,343,0
3,0,119,0,6,9,1283,0
1,0,5,0,3,3,343,0
2,0,20,0,3,3,343,0
1,0,44,1,4,5,1464,0
8,0,87,2,4,12,1283,0
2,0,23,0,3,6,2597,1
1,0,29,1,4,11,1464,1
13,0,165,1,5,18,1464,1
1,0,6,0,3,8,1464,1
39,0,265,5,7,39,423,1
1,0,28,2,4,6,1464,0
1,0,9,1,3,5,1464,0
74,0,507,4,9,83,56,1
1,0,24,0,3,3,1464,0
1,0,7,0,3,3,1464,0
1,0,15,0,4,4,1464,0
9,0,76,0,5,8,2597,0
1,0,29,2,4,11,592,1
10,0,138,4,5,21,592,1
1,0,16,0,3,4,1464,0
8,0,77,0,5,11,1464,0
1,0,20,0,4,5,1464,0
1,0,14,0,4,5,1464,0
10,0,105,0,5,12,1464,0
30,0,190,0,7,19,1464,0
1,0,33,0,3,7,1464,0
1,0,70,0,3,7,1464,0
12,0,66,0,3,3,1464,0
1,0,37,1,6,25,1464,0
1,0,11,0,4,5,1464,0
8,0,84,0,5,17,1464,0
39,0,262,2,7,37,592,0
1,0,31,0,4,19,1464,0
17,0,184,2,5,28,1464,0
1,0,34,2,4,13,1464,0
1,0,17,0,3,4,1464,0
7,0,115,2,3,6,592,0
73,0,419,5,5,20,592,0
1,0,7,0,3,3,1464,0
1,0,17,0,4,8,263,0
9,0,88,0,6,29,1283,0
48,0,142,0,7,32,2597,0
1,0,17,0,4,8,263,0
1,0,29,0,6,22,1283,0
3,0,29,0,5,8,1283,0
6,0,32,0,5,9,1283,0
1,0,17,0,3,5,263,0
6,0,38,0,6,19,1283,0
8,0,42,0,5,8,1283,1
7,0,35,0,5,8,263,0
35,0,156,0,7,25,2597,0
4,0,39,2,2,7,1464,0
1,0,14,0,2,3,2597,0
1,0,12,0,2,4,2597,0
1,0,10,0,2,7,2597,0
9,0,65,0,5,8,1283,1
2,0,120,1,5,16,592,0
10,0,645,0,7,38,1464,0
6,0,366,0,7,27,1464,0
1,0,120,0,3,5,1464,0
14,0,314,0,7,28,1464,0
27,0,436,1,7,30,1464,0
6,0,108,0,4,6,2597,0
17,0,209,0,5,21,2597,0
2,0,31,1,1,2,1464,0
14,0,138,0,3,4,263,0
10,0,167,0,2,2,1283,0
2,0,94,4,4,10,1464,0
1,0,25,1,5,12,1283,0
6,0,28,3,3,7,1283,1
7,0,57,0,1,1,592,0
11,0,73,0,1,1,592,1
7,0,59,0,3,4,263,0
1,0,34,0,4,9,263,0
1,0,27,0,6,11,2597,0
1,0,21,0,3,6,2597,0
24,0,132,4,6,23,1464,1
10,0,53,0,6,10,592,0
1,0,7,1,5,13,1464,0
7,0,65,2,6,22,1283,1
7,0,30,0,1,1,2597,0
1,0,8,2,1,2,1464,0
1,0,47,2,1,2,1464,0
2,0,30,0,3,4,1283,0
1,0,30,0,4,5,2597,0
4,0,52,0,3,4,1283,0
1,0,12,0,2,2,2597,1
5,0,47,0,5,13,1464,1
1,0,6,0,1,1,592,0
1,0,22,0,3,4,263,0
1,0,11,0,1,4,343,0
3,0,54,0,1,4,343,0
4,0,58,0,3,4,1283,0
1,0,7,1,1,2,2597,0
11,0,94,1,2,3,2597,0
1,0,24,0,3,4,1283,0
1,0,36,0,3,4,1283,1
1,0,10,0,1,2,1464,0
