McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,12,4,0,4,5350,0
1,0,5,6,0,3,412,0
7,0,55,16,0,6,5350,0
9,0,125,9,0,6,2319,0
9,0,68,3,0,2,1636,0
6,0,42,7,0,4,505,0
4,0,79,13,0,7,1636,0
1,0,19,4,0,3,412,0
5,0,79,10,0,5,5350,0
4,0,32,3,0,3,2319,0
20,0,219,36,0,9,533,0
25,0,169,6,0,3,5350,0
1,0,37,8,0,5,5350,0
1,0,19,61,0,13,5350,0
3,0,62,29,0,8,533,0
1,0,21,13,0,4,3997,0
1,0,5,49,0,13,2472,0
1,0,30,19,0,8,5350,0
1,0,17,88,0,20,2319,0
1,0,22,4,0,2,412,0
12,0,169,3,0,3,2319,0
1,0,12,31,0,11,5350,0
2,0,114,30,0,8,5350,0
1,0,11,24,0,10,5350,0
2,0,43,29,0,10,5350,0
138,0,1411,567,1,27,5350,0
8,0,70,36,0,13,665,0
9,0,147,27,0,12,2319,0
10,0,93,20,0,9,5350,0
6,0,71,12,0,8,6,0
12,0,80,3,0,3,2319,0
3,0,69,13,0,8,665,0
22,0,1054,118,2,15,2319,0
5,0,80,13,0,6,505,0
1,0,1,1,0,1,3997,0
3,0,74,5,0,3,5350,0
3,0,52,29,0,10,505,0
1,0,9,5,0,4,828,0
3,0,52,5,0,4,665,0
5,0,70,5,0,2,5350,0
3,0,24,3,0,3,2319,0
1,0,32,5,0,4,5350,0
11,0,68,3,0,3,2319,0
31,0,895,36,0,11,412,0
6,0,56,45,0,11,2319,0
1,0,24,8,0,6,828,0
1,0,12,3,0,2,2472,0
6,0,119,50,0,14,2472,0
11,0,235,30,0,11,2319,0
7,0,285,27,0,8,5350,0
1,0,105,13,1,7,5350,0
14,0,156,32,0,12,2319,0
1,0,39,23,0,11,310,0
64,0,1001,227,2,23,4,1
1,0,16,7,0,4,5350,0
1,0,11,7,0,4,5350,0
1,0,34,23,0,8,4,1
1,0,33,3,0,3,5350,0
11,0,162,6,0,3,412,0
4,0,42,4,0,2,5350,0
7,0,196,11,0,4,4,1
7,0,109,12,0,3,5350,0
1,0,21,9,0,3,5350,0
1,0,1,3,0,3,5350,0
1,0,19,4,0,3,1296,0
1,0,1,3,0,2,533,0
1,0,8,9,0,6,665,0
1,0,6,10,0,6,5350,0
1,0,15,2,0,1,3997,0
1,0,8,2,0,2,5350,0
1,0,1,2,0,1,3997,0
1,0,11,2,0,1,3997,0
1,0,18,4,0,3,5350,0
1,0,26,8,0,5,533,0
1,0,11,8,0,6,1296,0
7,0,153,35,0,11,199,0
1,0,115,75,1,20,2319,0
4,0,83,25,0,9,5350,0
11,0,293,227,0,28,5350,1
1,0,9,14,0,6,1296,0
1,0,1,3,0,2,533,0
25,0,179,16,0,11,2319,0
1,0,12,16,0,7,505,0
1,0,13,14,0,6,5350,0
1,0,8,3,0,3,505,0
1,0,15,12,0,7,2319,0
1,0,15,17,0,7,5350,0
1,0,24,19,0,8,2319,0
1,0,6,5,0,3,505,0
1,0,11,3,0,3,505,0
1,0,1,5,0,3,2319,0
1,0,13,7,0,5,505,0
1,0,12,6,0,5,1636,0
1,0,6,3,0,3,1636,0
1,0,6,4,0,3,2319,0
3,0,116,22,0,9,2319,0
1,0,8,8,0,5,224,0
1,0,10,6,0,5,224,0
1,0,6,9,0,4,2319,0
1,0,9,1,0,1,5350,0
1,0,10,10,0,5,5350,0
1,0,1,4,0,3,2319,0
1,0,24,28,0,6,2319,0
2,0,13,2,0,2,5350,0
1,0,16,6,0,4,5350,0
1,0,5,3,0,3,2472,0
1,0,7,3,0,3,2319,0
1,0,22,2,0,2,5350,0
1,0,5,2,0,2,5350,0
1,0,33,4,0,3,3997,0
1,0,6,5,0,4,2319,0
1,0,5,11,0,7,505,0
1,0,19,5,0,4,1636,0
6,0,36,12,0,6,505,0
1,0,24,7,0,5,1636,0
27,0,293,34,0,13,2319,0
1,0,22,4,0,3,1296,0
1,0,47,2,0,2,1636,0
1,0,34,5,0,4,1636,0
2,0,30,4,0,3,1296,0
1,0,18,2,0,2,5350,0
1,0,1,2,0,1,3997,0
1,0,15,2,0,2,1636,0
6,0,85,5,0,5,1296,0
3,0,27,2,0,2,5350,0
10,0,66,2,0,2,5350,0
4,0,34,2,0,2,5350,0
4,0,37,2,0,2,5350,0
5,0,38,2,0,2,5350,0
6,0,57,2,0,2,5350,0
1,0,14,9,0,6,412,0
3,0,31,4,0,2,5350,0
1,0,6,3,0,3,2319,0
1,0,30,2,0,2,5350,0
1,0,5,3,0,3,2319,0
4,0,68,4,0,3,5350,0
1,0,16,15,0,7,505,0
1,0,10,4,0,3,5350,0
1,0,31,18,0,11,1296,0
1,0,6,3,0,3,2319,0
1,0,14,7,0,5,665,0
6,0,137,11,0,5,5350,0
1,0,6,10,1,5,5350,0
1,0,6,10,0,6,2472,0
2,0,25,2,0,1,3997,0
11,0,116,2,0,1,3997,0
7,0,56,2,0,1,3997,0
1,0,5,2,0,1,3997,0
1,0,6,7,0,5,1296,0
1,0,5,2,0,2,1636,0
4,0,100,2,0,1,3997,0
2,0,20,2,0,1,3997,0
8,0,50,9,0,4,2319,0
4,0,39,6,0,2,2319,0
5,0,65,11,0,8,224,0
1,0,51,4,0,2,412,0
3,0,34,4,0,2,412,0
5,0,40,5,0,3,7,0
53,0,829,75,0,18,2472,0
1,0,27,2,0,1,3997,0
45,0,679,123,0,21,2472,0
1,0,23,2,0,1,3997,0
1,0,17,3,0,3,2319,0
3,0,31,3,0,3,2319,0
7,0,55,10,0,8,310,0
1,0,16,2,0,1,2472,0
17,0,239,21,0,8,1296,0
8,0,106,5,0,3,1636,0
1,0,22,3,0,2,3997,0
8,0,43,3,0,2,3997,0
1,0,1,2,0,1,3997,0
3,0,38,2,0,1,3997,0
2,0,26,2,0,1,3997,0
3,0,41,4,0,3,828,0
1,0,5,2,0,1,5350,0
2,0,33,2,0,1,3997,0
3,0,60,5,0,4,665,0
2,0,26,3,0,3,2319,0
1,0,5,4,0,4,815,0
8,0,41,5,0,3,1636,0
2,0,24,8,0,3,5350,0
7,0,79,3,0,2,1636,0
13,0,109,2,0,2,1636,0
6,0,182,3,0,2,533,0
1,0,1,1,0,1,533,0
7,0,175,12,0,6,2319,0
6,0,103,10,0,6,533,0
1,0,8,3,0,2,143,0
1,0,57,50,0,12,828,0
1,0,24,21,0,7,815,0
1,0,4,5,0,5,505,0
1,0,5,4,0,2,5350,0
1,0,10,27,0,8,505,0
1,0,13,30,0,12,815,0
1,0,19,6,0,3,1296,0
1,0,7,3,0,3,505,0
1,0,26,5,0,3,505,0
1,0,35,12,0,4,1296,0
1,0,9,3,0,3,1296,0
1,0,5,15,0,11,815,0
1,0,25,17,0,8,2472,0
1,0,7,5,0,4,412,0
1,0,19,8,0,4,2319,0
1,0,4,2,0,2,533,0
1,0,10,12,0,7,5350,0
1,0,12,9,0,3,5350,0
3,0,35,1,0,1,2319,0
1,0,6,1,0,1,2319,0
1,0,19,11,0,5,5350,0
1,0,15,13,0,7,665,0
1,0,4,1,0,1,533,0
1,0,14,7,0,6,199,0
7,0,36,5,0,4,1296,0
4,0,31,8,0,6,665,0
7,0,75,2,0,1,3997,0
5,0,111,8,0,5,665,0
22,0,221,64,0,16,2319,0
19,0,162,7,0,3,3997,0
4,0,20,7,0,5,2319,0
9,0,54,6,0,6,1296,0
1,0,5,4,0,4,7,0
1,0,7,16,0,8,665,0
4,0,36,7,0,4,5350,0
4,0,192,35,0,10,5350,0
1,0,5,2,0,2,2319,0
1,0,10,2,0,1,3997,0
1,0,9,2,0,2,2319,0
1,0,11,2,0,1,3997,0
4,0,46,19,0,10,2319,0
7,0,54,16,0,8,2319,0
1,0,11,2,0,2,2472,0
1,0,21,12,0,7,665,0
6,0,134,43,0,10,2319,0
11,0,75,1,0,1,5350,0
1,0,26,6,0,3,1296,0
1,0,6,6,0,3,1296,0
5,0,93,19,0,7,665,0
1,0,8,4,0,3,505,0
1,0,14,4,0,3,505,0
1,0,14,4,0,3,505,0
1,0,10,4,0,4,665,0
22,0,282,21,0,11,665,0
1,0,49,6,0,6,665,0
1,0,8,4,0,4,665,0
3,0,29,23,0,10,224,0
1,0,12,3,0,3,505,0
1,0,32,8,0,6,665,0
1,0,34,4,0,3,1296,0
41,0,350,11,0,8,5350,0
1,0,12,3,0,2,505,0
1,0,24,4,0,4,665,0
7,0,39,4,0,3,2319,0
1,0,5,2,0,2,5350,0
1,0,12,3,0,3,2319,0
2,0,22,4,0,3,815,0
51,0,449,30,0,10,2319,0
9,0,93,8,0,3,665,0
5,0,102,21,0,11,665,0
2,0,29,22,0,10,815,0
1,0,46,11,0,6,665,0
3,0,16,5,0,5,665,0
1,0,20,13,0,6,412,0
1,0,19,16,0,8,5350,0
11,0,240,58,1,16,505,0
6,0,94,18,0,8,665,0
1,0,8,21,0,9,665,0
1,0,15,3,0,3,310,0
1,0,18,4,0,3,412,0
7,0,46,5,0,4,665,0
2,0,25,5,0,5,665,0
1,0,5,4,0,4,665,0
1,0,28,6,0,5,310,0
1,0,50,3,0,3,310,0
1,0,9,4,0,4,665,0
1,0,17,10,0,4,665,0
2,0,34,4,0,3,665,0
1,0,6,6,0,5,2319,0
23,0,238,16,0,7,2319,0
1,0,39,5,0,2,5350,0
1,0,21,12,0,4,665,0
1,0,8,19,0,5,815,0
8,0,78,16,0,3,5350,0
2,0,26,12,0,2,5350,0
3,0,32,41,0,8,5350,0
1,0,115,36,0,7,5350,0
3,0,49,3,0,3,62,0
12,0,155,59,0,11,62,0
2,0,19,10,0,2,5350,0
1,0,55,10,0,2,5350,0
2,0,36,12,0,2,5350,0
1,0,8,5,0,2,5350,0
1,0,36,4,0,3,59,0
2,0,18,6,0,1,5350,0
4,0,36,2,0,2,199,0
4,0,41,3,0,2,665,0
2,0,37,3,0,2,67,0
5,0,47,8,0,6,59,0
1,0,18,15,0,3,5350,0
4,0,64,52,0,6,665,0
5,0,54,9,0,3,5350,0
1,0,21,20,0,3,665,0
2,0,41,14,0,5,62,0
8,0,170,154,0,15,2319,0
1,0,7,2,0,2,665,0
3,0,30,3,0,2,5350,0
3,0,44,3,0,2,5350,0
6,0,69,18,0,6,5350,0
5,0,66,21,0,3,5350,0
3,0,34,10,0,2,5350,0
6,0,47,6,0,2,5350,0
3,0,37,10,0,2,5350,0
3,0,34,5,0,2,5350,0
4,0,40,18,0,4,5350,0
17,0,117,16,0,6,5350,0
1,0,18,16,0,5,5350,0
9,0,85,44,0,6,5350,0
5,0,57,8,0,3,5350,0
1,0,16,13,0,2,5350,0
2,0,32,20,0,4,5350,0
1,0,32,14,0,4,62,0
1,0,31,2,0,2,665,0
2,0,31,4,0,2,5350,0
6,0,58,3,0,2,665,0
5,0,65,21,0,4,665,0
28,0,143,30,0,5,5350,0
1,0,38,7,0,3,665,0
5,0,57,8,0,5,2319,0
1,0,24,4,0,2,224,0
1,0,5,5,0,4,5350,0
1,0,40,12,0,3,5350,0
1,0,7,2,0,1,533,0
1,0,8,4,0,4,505,0
1,0,9,3,0,1,533,0
3,0,41,11,0,6,5350,0
1,0,8,6,0,3,310,0
2,0,26,14,1,9,292,0
1,0,8,3,0,3,310,0
1,0,8,6,0,4,310,0
1,0,8,3,0,3,310,0
2,0,26,10,0,5,310,0
1,0,8,2,0,2,5350,0
1,0,8,4,0,3,310,0
1,0,8,2,0,2,1296,0
1,0,8,4,0,2,310,0
10,0,312,46,0,16,101,0
1,0,16,9,0,6,505,0
1,0,8,5,0,3,505,0
1,0,8,2,0,2,5350,0
1,0,6,4,0,3,143,0
5,0,60,14,0,8,815,0
3,0,49,3,0,2,1636,0
1,0,117,29,0,7,1636,0
5,0,25,3,0,2,533,0
5,0,53,7,0,3,2319,0
11,0,57,12,0,6,665,0
1,0,57,27,0,10,5350,0
1,0,81,43,0,14,828,0
1,0,13,19,0,7,67,0
1,0,7,2,0,2,828,0
33,0,183,18,0,9,665,0
8,0,73,7,0,5,412,0
1,0,8,2,0,2,310,0
14,0,186,11,0,3,665,0
1,0,12,7,0,2,5350,0
13,0,182,38,0,14,665,0
1,0,28,8,0,6,1296,0
1,0,25,17,0,4,665,0
9,0,79,7,0,5,5350,0
1,0,58,4,0,2,815,0
8,0,69,21,0,7,5350,0
4,0,37,21,0,6,5350,0
1,0,34,17,0,6,5350,0
1,0,26,17,0,5,5350,0
15,0,98,17,0,6,5350,0
7,0,58,21,0,6,5350,0
25,0,152,15,0,7,5350,0
1,0,34,17,0,6,5350,0
1,0,26,16,0,5,5350,0
1,0,34,17,0,6,5350,0
14,0,89,4,0,2,815,0
6,0,50,4,0,2,815,0
1,0,26,18,0,5,5350,0
1,0,34,17,0,6,5350,0
14,0,89,4,0,2,815,0
6,0,50,4,0,2,815,0
1,0,26,16,0,5,5350,0
11,0,252,14,0,5,5350,0
5,0,63,14,0,6,5350,0
1,0,19,11,0,6,815,0
1,0,34,17,0,6,5350,0
1,0,26,8,0,3,5350,0
4,0,65,17,0,4,815,0
1,0,125,24,0,8,815,0
31,0,143,7,0,3,5350,0
1,0,21,9,0,6,815,0
1,0,34,17,0,6,5350,0
1,0,26,16,0,5,5350,0
11,0,85,17,0,6,5350,0
7,0,62,14,0,5,5350,0
1,0,14,2,0,2,199,0
1,0,55,4,0,3,5350,0
5,0,103,2,0,2,199,0
1,0,37,2,0,2,199,0
1,0,7,2,0,2,199,0
1,0,112,2,0,2,199,0
1,0,7,2,0,2,199,0
14,0,151,22,0,9,665,0
25,0,180,9,0,5,7,0
6,0,56,23,0,11,2472,0
1,0,12,12,0,5,7,0
2,0,30,16,0,7,2472,0
9,0,81,2,0,2,199,0
37,0,280,20,0,8,815,0
1,0,14,15,1,5,5350,0
12,0,345,48,0,15,828,0
1,0,54,18,0,4,20,0
24,0,287,24,0,5,665,0
1,0,40,22,0,8,815,0
5,0,69,11,0,4,815,0
16,0,188,23,0,9,199,0
1,0,5,2,0,2,5350,0
1,0,315,21,0,11,828,0
5,0,53,17,0,7,1636,0
1,0,52,173,0,15,199,0
3,0,85,13,0,8,412,0
8,0,146,34,0,11,815,0
60,0,785,112,1,13,5350,0
6,0,173,37,0,10,2319,0
12,0,160,29,0,7,1296,0
1,0,21,3,0,2,1296,0
1,0,7,3,0,2,1296,0
20,0,138,2,0,1,2319,0
3,0,309,62,0,15,412,0
5,0,91,9,2,5,5350,0
5,0,49,4,0,3,2319,0
11,0,829,75,0,15,828,0
1,0,7,4,1,1,101,0
1,0,15,7,1,4,5350,0
5,0,63,8,0,1,5350,0
5,0,70,6,0,2,1296,0
1,0,26,10,0,6,505,0
1,0,5,8,0,3,5350,0
1,0,7,7,0,3,412,0
1,0,26,13,0,8,412,0
1,0,6,3,0,2,2319,0
106,0,1322,168,2,20,828,0
3,0,133,11,0,9,828,0
1,0,41,3,0,3,1296,0
1,0,10,13,1,5,5350,0
1,0,25,3,0,3,505,0
9,0,86,8,0,6,199,0
4,0,97,51,1,8,5350,0
4,0,89,64,0,12,5350,0
1,0,7,5,0,2,2472,0
3,0,85,8,0,4,5350,0
2,0,92,31,0,8,5350,0
1,0,25,33,0,14,5350,0
1,0,37,22,0,9,5350,0
24,0,193,11,0,5,2319,0
1,0,7,6,0,5,5350,0
2,0,24,7,0,5,1634,0
13,0,126,25,0,13,2319,0
5,0,50,21,0,9,665,0
1,0,44,26,0,10,665,0
1,0,64,31,0,12,5350,0
1,0,26,18,0,8,5350,0
12,0,149,38,0,11,5350,0
1,0,13,12,0,3,5350,0
1,0,13,12,0,3,5350,0
1,0,5,6,0,5,5350,0
20,0,73,12,0,3,5350,0
1,0,26,18,0,8,5350,0
1,0,9,29,0,12,5350,0
1,0,25,16,0,6,5350,0
1,0,26,18,0,8,5350,0
4,0,82,41,0,13,5350,0
1,0,26,20,0,9,5350,0
1,0,9,29,0,12,5350,0
1,0,30,14,0,4,5350,0
23,0,212,55,0,13,5350,0
1,0,21,30,0,8,5350,0
1,0,13,15,0,6,5350,0
5,0,65,22,0,8,5350,0
1,0,22,15,0,7,412,0
1,0,21,15,0,7,412,0
1,0,22,24,0,11,412,0
28,0,233,24,0,5,5350,0
4,0,78,19,0,5,5350,0
1,0,9,8,0,3,5350,0
1,0,6,9,0,1,5350,0
1,0,5,27,0,9,505,0
22,0,242,64,0,13,5350,0
1,0,35,16,0,7,412,0
3,0,29,11,0,4,5350,0
1,0,26,9,0,4,2319,0
1,0,13,7,0,5,505,0
1,0,5,2,0,2,2319,0
74,0,621,179,1,22,5350,0
2,0,94,245,1,23,5350,0
58,0,658,149,0,23,815,0
1,0,9,4,0,3,5350,0
4,0,76,105,0,17,5350,0
1,0,13,8,0,6,505,0
1,0,11,2,0,2,5350,0
3,0,50,4,0,4,815,0
3,0,60,74,0,15,5350,0
14,0,127,25,0,8,5350,0
6,0,110,21,0,7,665,0
1,0,48,18,0,3,5350,0
34,0,340,85,0,20,5350,0
1,0,9,6,0,3,5350,0
1,0,13,7,0,5,505,0
1,0,48,20,0,3,5350,0
1,0,5,3,0,3,505,0
1,0,14,3,0,3,505,0
7,0,79,26,0,10,412,0
2,0,38,2,0,2,1636,0
1,0,7,7,0,4,5350,0
10,0,126,25,0,9,2319,0
1,0,8,2,0,1,533,0
8,0,221,5,0,3,1296,0
16,0,186,23,0,7,412,0
1,0,10,2,0,1,815,0
3,0,46,8,0,4,412,0
26,0,457,30,0,8,1296,0
2,0,68,4,0,3,815,0
6,0,107,7,0,4,412,0
2,0,118,4,0,3,815,0
5,0,61,6,0,4,412,0
21,0,377,19,0,8,2319,0
19,0,280,29,0,8,1296,0
30,0,281,6,0,3,5350,0
13,0,131,24,0,7,505,0
3,0,48,6,0,3,1296,0
23,0,201,48,0,12,101,0
24,0,237,19,0,8,1296,0
4,0,102,3,0,3,533,0
1,0,8,2,0,2,665,0
1,0,16,4,0,3,665,0
1,0,10,2,0,2,310,0
2,0,19,2,0,2,310,0
1,0,22,4,0,3,665,0
1,0,41,10,0,7,5350,0
1,0,25,12,0,9,505,0
1,0,22,2,0,1,5350,0
2,0,31,6,0,4,20,0
1,0,51,9,0,7,5350,0
11,0,119,3,0,3,533,0
1,0,67,4,0,3,1636,0
4,0,79,11,0,5,5350,0
1,0,16,3,0,2,665,0
1,0,27,26,1,8,1296,0
1,0,31,4,0,3,1636,0
4,0,47,4,0,3,1636,0
1,0,10,4,0,3,1636,0
1,0,15,2,0,2,2472,0
1,0,7,2,0,2,1636,0
1,0,36,2,0,2,1636,0
4,0,59,40,0,12,665,0
53,0,506,20,0,10,2319,0
1,0,45,6,0,4,665,0
4,0,60,12,0,7,2319,0
58,0,624,43,0,11,665,0
1,0,64,24,0,6,5350,0
1,0,8,2,0,1,5350,0
1,0,102,2,0,1,5350,0
37,0,294,20,0,8,665,0
22,0,240,13,1,5,665,0
17,0,188,6,0,4,665,0
1,0,5,2,0,1,5350,0
14,0,164,11,0,4,5350,0
1,0,8,2,0,1,5350,0
1,0,40,4,0,3,665,0
3,0,38,2,0,1,5350,0
10,0,137,14,0,5,815,0
1,0,16,2,0,1,5350,0
1,0,16,2,0,1,5350,0
7,0,59,2,0,1,5350,0
1,0,60,9,0,4,665,0
138,0,665,2,0,1,5350,0
1,0,20,2,0,1,5350,0
3,0,29,2,0,1,5350,0
44,0,758,54,1,12,2319,0
1,0,12,4,0,1,5350,0
5,0,44,10,0,4,2319,0
33,0,369,21,0,8,815,0
2,0,16,2,0,1,5350,0
1,0,62,9,0,4,665,0
60,0,585,29,0,9,815,0
22,0,335,5,0,3,4,1
7,0,160,6,0,4,412,0
23,0,229,11,0,7,815,0
26,0,269,15,0,8,815,0
1,0,60,8,0,4,665,0
1,0,7,2,0,1,5350,0
14,0,218,7,0,3,412,0
1,0,79,4,0,3,665,0
87,0,714,2,0,1,5350,0
1,0,8,2,0,1,5350,0
4,0,213,20,0,8,2319,0
16,0,503,38,1,8,2319,0
1,0,16,5,0,2,1296,0
8,0,122,2,0,1,5350,0
3,0,39,2,0,1,5350,0
1,0,8,2,0,1,5350,0
1,0,31,4,0,1,5350,0
29,0,290,16,0,7,665,0
1,0,16,2,0,1,5350,0
6,0,92,2,0,1,5350,0
2,0,19,13,0,8,1636,0
3,0,53,16,0,8,5350,0
7,0,74,7,0,3,5350,0
2,0,33,52,0,10,5350,0
11,0,123,5,0,3,1296,0
7,0,246,48,0,10,412,0
1,0,21,3,0,2,1296,0
1,0,44,18,0,8,665,0
5,0,89,108,0,17,5350,0
29,0,632,222,0,20,2319,0
1,0,33,2,0,2,59,0
26,0,323,105,0,17,2319,0
9,0,105,14,0,7,1296,0
10,0,81,55,0,15,1296,0
1,0,12,8,0,5,1296,0
1,0,16,14,0,9,815,0
1,0,8,4,0,3,815,0
1,0,9,6,0,4,5350,0
1,0,8,11,0,4,5350,0
7,0,76,6,0,5,67,0
1,0,20,3,0,3,5350,0
1,0,12,4,0,2,5350,0
1,0,9,2,0,1,5350,0
1,0,13,4,0,2,5350,0
2,0,59,2,0,1,5350,0
1,0,33,4,0,3,815,0
1,0,4,3,0,3,5350,0
2,0,53,2,0,1,5350,0
1,0,7,2,0,1,5350,0
1,0,17,4,0,3,199,0
1,0,39,6,0,4,665,0
4,0,162,10,1,4,5350,0
2,0,133,12,0,6,412,0
12,0,164,23,1,10,5350,0
1,0,12,5,0,4,5350,0
1,0,4,5,0,4,5350,0
4,0,112,2,0,2,665,0
12,0,218,13,0,6,412,0
4,0,68,5,0,3,5350,0
6,0,43,5,0,4,5350,0
13,0,227,5,0,4,2319,0
4,0,84,7,0,4,665,0
3,0,36,10,0,5,5350,0
20,0,321,19,0,10,5350,0
1,0,55,5,0,4,828,0
1,0,7,9,1,5,5350,0
1,0,7,3,0,1,5350,0
50,0,393,20,0,11,2319,0
8,0,84,10,0,6,2319,0
20,0,298,39,0,13,1296,0
9,0,101,15,0,5,665,0
9,0,137,13,0,4,412,0
1,0,6,1,0,1,236,0
5,0,32,2,0,1,412,0
1,0,6,3,0,3,412,0
6,0,136,9,0,2,665,0
1,0,188,2,0,2,2472,0
6,0,116,8,0,5,815,0
33,0,302,18,0,6,412,0
7,0,102,10,0,4,5350,0
1,0,6,7,0,4,815,0
7,0,85,8,1,4,1296,0
7,0,85,10,1,4,5350,0
14,0,203,98,1,19,5350,0
2,0,39,4,0,3,665,0
10,0,91,7,0,4,101,0
4,0,17,2,0,1,815,0
20,0,225,28,0,8,505,0
1,0,24,29,0,9,2319,0
3,0,31,8,0,5,412,0
1,0,5,2,0,1,5350,0
3,0,42,4,0,2,5350,0
8,0,99,38,0,9,505,0
9,0,58,3,0,2,665,0
1,0,9,5,0,3,815,0
1,0,6,3,0,2,5350,0
1,0,16,7,0,3,412,0
1,0,14,9,0,1,5350,0
61,0,814,84,0,12,5350,0
2,0,54,27,0,8,5350,0
1,0,10,12,0,5,5350,0
1,0,32,4,0,3,815,0
11,0,114,5,0,3,815,0
7,0,56,4,0,1,5350,0
1,0,61,3,0,3,2319,0
1,0,49,4,0,3,665,0
29,0,634,97,0,20,2319,0
1,0,8,4,0,2,1296,0
1,0,5,2,0,1,5350,0
12,0,113,13,0,2,665,0
47,0,452,2,0,2,5350,0
1,0,22,2,0,2,1636,0
1,0,9,4,0,4,5350,0
6,0,46,4,0,3,665,0
1,0,39,12,0,3,815,0
5,0,59,7,0,1,5350,0
3,0,41,6,0,1,5350,0
3,0,41,27,0,6,5350,0
4,0,32,19,0,3,5350,0
3,0,36,4,0,1,5350,0
3,0,36,4,0,1,5350,0
1,0,16,4,0,1,5350,0
1,0,29,2,0,1,5350,0
2,0,50,10,0,1,5350,0
2,0,50,18,0,2,5350,0
1,0,18,10,0,3,5350,0
1,0,37,3,0,2,1296,0
1,0,8,14,0,2,5350,0
1,0,8,15,0,2,5350,0
10,0,89,5,0,2,5350,0
1,0,10,7,0,3,67,0
1,0,30,5,0,2,5350,0
10,0,125,17,0,5,5350,0
23,0,308,10,0,2,5350,0
1,0,10,14,0,2,5350,0
5,0,147,7,0,2,5350,0
4,0,54,13,0,2,5350,0
4,0,54,24,0,3,5350,0
7,0,62,10,0,3,5350,0
25,0,204,22,0,6,5350,0
1,0,6,4,0,1,5350,0
1,0,10,8,0,2,5350,0
1,0,16,4,0,1,5350,0
6,0,79,5,0,2,5350,0
1,0,11,6,0,2,5350,0
3,0,34,6,0,2,5350,0
1,0,8,2,0,2,101,0
1,0,22,2,0,1,5350,0
2,0,48,16,0,3,5350,0
5,0,35,9,0,2,5350,0
1,0,8,4,0,2,101,0
1,0,15,14,0,4,5350,0
2,0,120,10,0,4,412,0
15,0,141,21,0,3,59,0
8,0,112,3,0,1,5350,0
9,0,68,6,0,1,5350,0
14,0,147,3,0,1,5350,0
1,0,12,2,0,1,5350,0
4,0,65,19,0,3,59,0
4,0,47,3,0,1,5350,0
14,0,75,3,0,1,5350,0
2,0,98,21,0,4,5350,0
5,0,51,3,0,1,5350,0
10,0,42,3,0,1,5350,0
1,0,68,29,0,6,5350,0
1,0,15,2,0,1,5350,0
1,0,7,3,0,1,5350,0
1,0,32,2,0,2,59,0
1,0,8,2,0,1,5350,0
4,0,45,2,0,1,5350,0
6,0,218,3,0,1,5350,0
15,0,214,46,0,8,665,0
1,0,5,4,0,1,5350,0
5,0,71,23,0,8,62,0
3,0,54,23,0,8,62,0
1,0,76,4,0,1,5350,0
8,0,66,29,0,8,62,0
19,0,132,19,0,7,62,0
1,0,42,22,0,8,62,0
1,0,42,8,0,4,62,0
8,0,76,4,0,3,815,0
3,0,46,5,0,2,5350,0
2,0,35,9,0,3,5350,0
5,0,41,19,0,4,5350,0
3,0,58,24,0,4,5350,0
9,0,77,5,0,4,62,0
1,0,1,2,0,2,815,0
8,0,185,19,0,5,665,0
3,0,47,24,0,4,5350,0
2,0,31,4,0,2,665,0
23,0,167,19,0,6,62,0
7,0,77,33,0,6,665,0
1,0,5,3,0,2,1296,0
12,0,134,36,0,7,5350,0
1,0,18,19,0,5,665,0
1,0,7,2,0,1,5350,0
6,0,47,5,0,2,5350,0
1,0,7,3,0,2,1296,0
1,0,29,12,0,4,67,0
1,0,18,8,0,3,665,0
1,0,6,5,0,2,5350,0
1,0,37,5,0,2,5350,0
1,0,6,3,0,2,1296,0
15,0,91,6,0,2,5350,0
1,0,41,3,0,2,1296,0
2,0,102,11,0,4,5350,0
2,0,21,5,0,2,5350,0
4,0,188,58,0,9,665,0
19,0,527,53,0,9,5350,0
1,0,11,3,0,2,1296,0
1,0,113,11,0,3,665,0
12,0,159,20,0,6,815,0
1,0,7,8,0,2,815,0
3,0,52,10,0,2,815,0
1,0,16,30,0,5,412,0
1,0,59,42,0,5,5350,0
1,0,54,14,0,4,5350,0
6,0,153,43,0,6,5350,0
1,0,9,2,0,1,5350,0
39,0,378,54,0,11,5350,0
1,0,7,6,0,1,5350,0
1,0,8,4,0,1,5350,0
5,0,58,8,0,3,59,0
19,0,122,16,0,2,5350,0
1,0,78,14,0,3,815,0
9,0,61,9,0,2,5350,0
16,0,154,32,0,6,5350,0
2,0,70,15,0,4,5350,0
11,0,101,6,0,2,5350,0
4,0,61,6,0,2,5350,0
1,0,12,4,0,1,5350,0
1,0,21,4,0,2,815,0
2,0,50,13,0,5,199,0
4,0,76,44,0,5,5350,0
1,0,18,6,0,1,5350,0
1,0,12,8,0,5,665,0
1,0,23,17,0,5,5350,0
3,0,50,24,0,5,5350,0
1,0,10,3,0,1,5350,0
1,0,5,6,0,2,505,0
73,0,573,63,0,7,665,0
2,0,36,6,0,2,101,0
1,0,24,10,0,3,1296,0
30,0,296,26,0,3,505,0
5,0,99,6,0,1,5350,0
1,0,36,2,0,1,5350,0
5,0,40,3,0,1,5350,0
3,0,31,3,0,1,5350,0
19,0,130,12,0,2,5350,0
6,0,93,3,0,2,505,0
