McCC,CLOC,LLOC,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,target
7,0,70,0,8,3,1345,0
35,0,239,2,29,3,1345,0
1,0,6,0,5,4,1345,0
6,0,18,0,5,4,1345,0
5,0,24,0,5,4,1345,0
1,0,9,0,5,4,1345,0
23,0,146,0,15,6,1345,0
52,0,305,0,5,4,1345,0
1,0,4,0,5,4,1345,0
1,0,10,0,10,0,0,0
35,0,178,2,53,5,3122,0
26,0,216,2,40,4,420,0
2,0,71,0,1,0,0,0
1,0,19,2,24,4,420,0
1,0,33,0,15,4,420,0
1,0,50,2,30,4,420,1
1,0,9,0,33,4,420,0
2,0,89,0,5,2,420,1
6,0,90,2,32,4,420,0
4,0,65,0,28,4,420,0
3,0,78,0,12,4,1345,1
3,0,76,0,7,4,420,0
4,0,63,0,5,4,420,0
5,0,56,0,4,4,420,0
4,0,71,0,8,4,420,0
1,0,20,0,4,2,420,0
2,0,42,0,13,4,420,0
1,0,30,0,2,2,420,0
1,0,59,0,22,4,420,0
9,0,92,0,8,4,420,1
6,0,90,0,32,4,3122,0
8,0,46,1,35,6,113,0
1,0,20,0,14,4,16,0
19,0,142,0,17,4,3122,1
1,0,4,0,3,2,1345,0
1,0,13,0,1,0,0,0
4,0,34,0,2,2,1345,1
4,0,33,0,2,2,1345,1
38,0,257,1,83,7,1345,1
193,0,1277,1,330,9,1345,1
1,0,11,0,2,2,1345,1
20,0,104,0,16,8,1345,0
6,0,67,0,25,5,1345,1
1,0,17,0,4,2,1345,0
8,0,63,0,12,2,1345,0
58,0,288,0,49,7,3122,1
1,0,110,0,14,2,1345,0
5,0,56,0,4,2,1345,0
5,0,88,0,11,2,1345,0
7,0,88,0,35,6,3122,0
109,0,507,0,127,8,3122,0
4,0,118,0,69,6,1345,0
1,0,11,0,8,2,1345,0
6,0,55,0,69,5,1345,1
28,0,123,1,48,7,420,0
2,0,17,0,5,2,1345,0
8,0,51,0,16,2,1345,0
10,0,43,0,7,0,0,0
11,0,32,0,7,2,1345,0
2,0,17,0,5,2,1345,0
5,0,89,0,10,4,16,0
2,0,16,0,5,2,1345,0
10,0,93,0,10,4,16,0
1,0,9,0,4,2,1345,0
3,0,18,0,7,2,3122,0
9,0,72,0,9,4,16,0
1,0,17,0,5,2,1345,0
10,0,37,0,6,2,1345,0
36,0,217,0,16,4,16,0
9,0,56,0,7,3,1345,0
1,0,19,0,1,0,0,0
5,0,36,0,5,2,1345,0
1,0,22,0,14,0,0,0
13,0,78,0,13,6,3122,0
3,0,31,0,15,0,0,0
2,0,34,0,13,2,1345,0
6,0,44,0,23,0,0,0
5,0,41,0,10,2,1345,0
3,0,33,0,15,0,0,0
1,0,15,0,4,2,1345,0
3,0,35,0,23,2,33,0
7,0,43,0,17,0,0,0
3,0,30,0,70,7,1345,0
11,0,91,0,1,1,3122,0
43,0,273,0,28,4,3122,0
3,0,31,0,16,0,0,0
2,0,32,0,16,2,1345,0
5,0,38,0,27,2,1345,0
5,0,41,1,12,3,1345,0
4,0,52,0,10,1,3122,0
11,0,88,0,13,0,0,0
6,0,50,0,9,0,0,0
1,0,32,0,12,2,1345,0
4,0,43,0,21,3,1345,0
9,0,88,0,39,4,1345,0
53,0,237,0,46,5,420,0
7,0,81,0,13,0,0,0
1,0,6,0,4,2,1345,0
1,0,27,0,13,2,1345,0
14,0,84,0,13,5,1345,0
3,0,32,0,19,0,0,0
13,0,61,0,42,4,3122,0
39,0,259,0,34,4,3122,0
2,0,35,0,29,1,3122,0
10,0,78,0,11,0,0,0
20,0,107,0,7,0,0,0
26,0,145,0,19,0,0,0
56,0,250,0,41,1,3122,0
22,0,147,0,18,4,33,0
3,0,31,0,4,3,1345,0
12,0,65,2,31,2,1345,0
8,0,53,0,10,0,0,0
16,0,119,0,3,2,1345,0
67,0,425,0,18,4,3122,1
18,0,190,0,30,4,420,1
4,0,110,0,11,3,420,1
2,0,70,0,13,3,420,0
3,0,17,0,8,2,420,0
64,0,512,4,124,8,3122,1
7,0,68,0,3,2,420,0
15,0,331,0,11,3,1345,0
7,0,98,0,4,2,420,0
27,0,189,0,3,2,420,0
4,0,31,0,3,2,420,0
47,0,187,0,3,2,420,0
1,0,12,0,3,2,420,0
1,0,12,0,3,2,420,0
7,0,63,0,3,2,420,0
1,0,6,0,3,2,420,0
1,0,24,0,3,2,420,0
1,0,4,0,3,2,420,0
87,0,538,0,6,2,420,0
8,0,456,0,3,2,420,0
2,0,46,0,3,2,420,0
11,0,111,0,3,2,420,0
3,0,29,0,5,2,420,0
19,0,266,0,16,4,420,0
14,0,102,0,12,4,420,0
14,0,181,0,4,4,420,0
1,0,6,0,3,2,1345,0
1,0,6,0,4,4,420,0
1,0,6,0,10,4,420,0
3,0,71,0,6,2,1345,1
26,0,171,0,16,4,420,0
10,0,137,0,32,3,3122,1
7,0,46,0,21,3,1345,0
55,0,322,0,47,3,1345,0
55,0,283,0,2,1,1345,1
1,0,9,0,2,1,1345,0
8,0,39,0,6,0,0,0
4,0,39,0,8,1,1345,0
3,0,76,1,90,7,1345,0
1,0,18,0,10,0,0,0
1,0,5,0,4,3,61,0
1,0,11,0,2,0,0,0
1,0,4,0,2,0,0,0
1,0,7,0,2,1,1345,0
2,0,36,0,6,0,0,0
1,0,17,0,8,0,0,0
10,0,61,0,15,2,3122,0
1,0,20,0,8,3,420,0
2,0,38,0,16,3,420,0
5,0,26,0,4,3,1345,0
43,0,280,0,30,4,420,0
7,0,53,0,21,5,1345,0
1,0,18,0,5,3,1345,0
8,0,285,0,2,2,1345,0
25,0,108,2,21,5,420,1
16,0,74,0,8,5,420,1
46,0,147,0,13,5,420,1
18,0,89,0,8,5,420,1
4,0,46,0,7,4,16,1
17,0,121,0,7,5,420,1
4,0,48,0,5,3,16,1
1,0,14,0,4,3,16,1
1,0,14,0,2,2,16,1
1,0,14,0,2,2,16,1
14,0,76,0,6,4,3122,1
5,0,69,0,10,6,420,1
1,0,14,0,7,4,1345,1
1,0,14,0,2,2,16,1
1,0,14,0,2,2,16,1
4,0,45,0,3,3,16,1
14,0,82,0,9,4,1345,1
1,0,14,0,7,4,1345,1
1,0,14,0,2,2,16,1
1,0,14,0,2,2,16,1
13,0,100,0,2,2,16,1
9,0,61,0,2,2,16,1
2,0,45,1,3,2,420,0
2,0,65,0,5,3,420,0
2,0,82,0,7,4,16,0
2,0,42,1,5,3,420,0
19,0,157,0,7,2,1345,0
4,0,67,0,5,3,16,0
5,0,107,0,3,3,16,0
23,0,148,0,4,3,16,0
6,0,91,0,3,3,16,0
1,0,50,0,5,3,1345,0
1,0,9,0,5,3,1345,0
8,0,124,0,11,3,3122,0
3,0,40,0,16,4,3122,0
6,0,82,0,12,4,33,0
59,0,351,0,33,8,420,1
1,0,24,0,6,2,1345,0
61,0,541,1,81,8,420,1
13,0,89,0,17,5,420,1
10,0,80,0,9,4,16,0
104,0,403,0,19,5,420,0
5,0,51,0,4,0,0,0
36,0,209,0,15,3,420,0
55,0,251,0,26,6,420,0
1,0,16,0,1,0,0,0
1,0,16,0,2,0,0,0
1,0,23,0,3,0,0,0
51,0,252,0,10,2,3122,0
349,0,990,1,73,7,420,1
34,0,107,0,7,4,420,0
204,0,709,0,55,5,420,0
7,0,28,0,6,3,3122,0
3,0,32,0,1,0,0,0
23,0,208,0,9,3,420,0
10,0,141,0,8,3,420,0
15,0,136,0,9,3,420,0
1,0,4,0,3,3,420,0
24,0,158,0,5,4,420,0
23,0,125,0,7,4,420,0
1,0,42,0,6,4,3122,0
1,0,42,0,9,4,3122,0
13,0,235,0,12,5,420,0
4,0,73,0,9,5,420,0
1,0,34,0,8,5,420,0
6,0,49,0,12,5,420,0
16,0,194,0,10,4,420,0
7,0,60,0,7,4,420,0
2,0,65,0,9,4,420,0
2,0,30,0,2,0,0,0
22,0,204,0,11,3,420,0
8,0,137,0,9,3,420,0
14,0,133,0,11,3,420,0
1,0,4,0,3,3,420,0
1,0,10,0,2,0,0,0
17,0,57,0,2,0,0,0
219,0,862,0,20,4,420,0
1,0,26,0,1,0,0,0
18,0,93,0,7,4,420,0
1,0,23,0,4,4,420,0
2,0,26,0,4,4,420,0
17,0,121,1,10,4,1345,0
70,0,300,0,16,5,420,0
2,0,21,0,1,0,0,0
2,0,17,0,1,0,0,0
1,0,31,0,1,0,0,0
3,0,132,0,4,2,3122,0
6,0,189,0,4,4,420,0
21,0,189,0,6,3,1345,0
8,0,82,0,4,3,1345,0
1,0,14,0,2,0,0,0
74,0,456,0,8,2,1345,0
19,0,149,0,5,4,6,0
1,0,31,0,2,1,1345,0
3,0,38,0,3,1,1345,0
1,0,60,0,1,0,0,0
2,0,18,0,3,3,33,0
3,0,22,2,5,4,2,0
2,0,38,1,6,2,1345,0
6,0,63,0,11,3,3122,0
1,0,60,0,9,0,0,0
5,0,253,0,15,4,3122,0
15,0,934,0,25,5,1345,0
19,0,1044,0,13,2,3122,0
8,0,124,0,7,3,61,0
1,0,36,0,5,1,3122,0
42,0,323,0,15,4,3122,0
6,0,211,0,13,0,0,0
11,0,94,0,19,6,3122,0
10,0,136,0,23,5,3122,0
48,0,709,1,98,5,3122,0
1,0,172,0,12,0,0,0
9,0,84,0,6,0,0,0
7,0,145,0,17,3,1345,0
22,0,325,1,27,4,420,0
175,0,2274,1,114,7,3122,0
181,0,2247,1,29,5,3122,0
2,0,45,0,7,1,3122,0
1,0,135,0,3,2,420,0
1,0,63,0,7,1,3122,0
1,0,30,0,11,4,3122,0
2,0,34,0,8,1,1345,0
2,0,35,0,13,2,3122,0
16,0,194,0,52,3,1345,0
13,0,73,1,25,5,420,0
8,0,67,1,32,5,3122,0
6,0,147,0,29,4,3122,0
3,0,119,0,22,5,3122,0
3,0,693,0,6,3,1345,0
1,0,7,0,3,0,0,0
1,0,3,0,4,3,3122,0
1,0,33,0,1,0,0,0
5,0,49,0,12,0,0,0
15,0,167,0,12,0,0,0
7,0,116,0,19,2,113,0
32,0,427,1,81,4,3122,0
28,0,136,0,17,1,3122,0
26,0,146,0,18,4,3122,0
1,0,48,0,4,1,3122,0
5,0,57,1,5,3,3122,0
5,0,209,0,34,6,3122,0
8,0,484,0,9,2,3122,0
137,0,1231,1,77,5,3122,0
2,0,256,0,6,0,0,0
2,0,255,0,9,3,113,0
2,0,261,0,8,0,0,0
2,0,220,0,8,0,0,0
1,0,221,0,5,0,0,0
1,0,228,0,5,0,0,0
2,0,69,0,2,2,1345,0
19,0,551,1,67,7,420,0
42,0,402,0,11,4,3122,0
103,0,725,0,11,4,3122,0
25,0,212,0,6,1,3122,0
103,0,636,0,14,4,3122,0
18,0,173,0,35,4,3122,0
12,0,581,0,30,6,1345,0
12,0,589,1,6,2,1345,0
8,0,81,0,5,3,1345,0
8,0,91,1,5,2,1345,0
24,0,1012,0,59,5,3122,0
24,0,1001,1,5,3,3122,0
4,0,63,0,12,4,113,0
5,0,48,0,2,2,1345,0
5,0,58,0,8,2,3122,0
9,0,183,1,5,2,1345,0
2,0,40,0,4,4,33,0
15,0,177,0,6,1,1345,0
2,0,69,0,4,0,0,0
17,0,346,1,55,3,3122,0
8,0,72,0,13,1,1345,0
1,0,49,0,3,0,0,0
18,0,362,0,13,3,1345,0
1,0,79,0,9,3,113,0
1,0,46,0,7,0,0,0
3,0,54,0,3,0,0,0
4,0,98,0,4,0,0,0
5,0,131,0,6,1,1345,0
4,0,62,1,3,3,420,0
12,0,194,0,12,1,3122,0
28,0,293,0,50,8,3122,0
9,0,169,0,5,1,3122,0
5,0,221,0,27,2,3122,0
3,0,58,0,5,3,1345,0
26,0,331,0,13,3,3122,0
24,0,315,1,5,2,420,0
6,0,74,0,1,0,0,0
260,0,2041,0,4,1,1345,0
240,0,1973,0,20,4,420,0
19,0,276,1,29,3,1345,0
111,0,1132,1,147,8,3122,0
7,0,244,0,39,4,1345,0
6,0,66,0,23,4,3122,0
1,0,36,0,13,5,1345,0
7,0,168,0,31,3,3122,0
36,0,555,0,48,7,3122,0
4,0,167,0,26,4,1345,0
11,0,228,1,17,3,3122,0
9,0,88,0,4,0,0,0
3,0,36,0,9,1,1345,0
6,0,25,0,3,0,0,0
1,0,17,0,6,0,0,0
1,0,10,0,1,0,0,0
3,0,21,0,4,0,0,0
1,0,4,0,1,0,0,0
2,0,13,0,2,0,0,0
3,0,33,0,1,0,0,0
3,0,28,0,7,0,0,0
1,0,26,0,3,0,0,0
1,0,26,0,6,3,113,0
2,0,49,0,2,0,0,0
1,0,46,0,7,0,0,0
2,0,65,0,10,0,0,0
1,0,7,0,2,0,0,0
21,0,184,0,4,2,61,0
6,0,63,0,5,0,0,0
3,0,54,0,6,0,0,0
5,0,52,0,7,2,3122,0
4,0,47,0,4,0,0,0
12,0,98,0,11,0,0,0
5,0,72,0,5,0,0,0
4,0,62,0,14,3,1345,0
4,0,54,0,7,2,113,0
3,0,60,0,4,0,0,0
4,0,48,0,9,2,113,0
2,0,54,0,4,1,3122,0
2,0,46,0,4,1,3122,0
2,0,53,0,9,0,0,0
2,0,45,0,10,0,0,0
3,0,25,0,1,0,0,0
9,0,95,0,7,0,0,0
12,0,94,0,2,2,1345,0
2,0,42,0,5,3,420,0
1,0,32,0,3,1,3122,0
14,0,151,0,6,4,113,0
3,0,39,0,11,2,6,0
5,0,64,0,14,0,0,0
1,0,37,0,10,4,113,0
2,0,37,0,12,1,3122,0
1,0,37,0,3,0,0,0
4,0,55,0,8,0,0,0
2,0,24,0,2,0,0,0
2,0,31,0,1,0,0,0
4,0,42,0,5,0,0,0
5,0,76,0,7,0,0,0
1,0,22,0,3,3,1345,0
4,0,25,0,5,5,113,0
5,0,49,0,5,5,113,0
1,0,31,0,2,0,0,0
1,0,14,0,1,0,0,0
1,0,4,0,1,0,0,0
1,0,21,0,3,3,1345,0
1,0,38,0,1,0,0,0
1,0,21,0,1,0,0,0
1,0,38,0,2,0,0,0
1,0,80,0,2,0,0,0
1,0,184,0,18,3,1345,0
1,0,49,1,2,2,1345,0
1,0,85,0,3,3,1345,0
1,0,96,0,2,0,0,0
1,0,4,0,1,0,0,0
2,0,44,0,2,2,113,0
1,0,28,0,1,0,0,0
1,0,30,0,1,0,0,0
1,0,28,0,1,0,0,0
1,0,71,0,2,0,0,0
1,0,48,0,1,0,0,0
5,0,47,0,5,5,113,0
3,0,97,0,12,3,33,0
1,0,52,0,2,0,0,0
8,0,45,0,5,3,1345,0
1,0,38,0,5,0,0,0
1,0,15,0,3,0,0,0
1,0,27,0,3,0,0,0
1,0,30,0,5,3,1345,0
1,0,12,0,1,0,0,0
3,0,26,0,1,0,0,0
1,0,10,0,1,0,0,0
1,0,10,0,1,0,0,0
1,0,4,0,2,0,0,0
1,0,226,0,4,3,1345,0
8,0,45,0,4,3,1345,0
1,0,22,0,3,0,0,0
1,0,31,0,2,0,0,0
1,0,109,0,7,0,0,0
3,0,44,0,29,6,1345,0
26,0,229,0,5,2,1345,0
3,0,46,0,5,4,1345,0
11,0,63,0,4,0,0,0
4,0,60,0,4,2,420,0
3,0,46,0,10,3,420,0
1,0,15,0,1,0,0,0
1,0,12,0,2,0,0,0
4,0,36,0,3,0,0,0
1,0,12,0,2,0,0,0
3,0,28,0,3,0,0,0
2,0,29,0,4,1,1345,0
7,0,52,0,2,0,0,0
11,0,84,0,3,0,0,0
4,0,26,0,3,0,0,0
4,0,21,0,2,0,0,0
1,0,17,0,3,0,0,0
1,0,13,0,2,0,0,0
2,0,22,0,2,0,0,0
7,0,37,0,1,0,0,0
2,0,19,0,2,0,0,0
4,0,40,0,3,0,0,0
2,0,19,0,2,0,0,0
6,0,37,0,6,0,0,0
1,0,24,0,2,2,113,0
1,0,15,0,5,4,33,0
2,0,21,0,3,0,0,0
1,0,21,0,3,0,0,0
6,0,29,0,2,0,0,0
1,0,17,0,2,0,0,0
8,0,43,0,4,0,0,0
2,0,19,0,2,0,0,0
2,0,26,0,2,0,0,0
1,0,26,0,2,0,0,0
1,0,22,0,2,0,0,0
1,0,27,0,3,0,0,0
4,0,33,0,3,1,1345,0
3,0,16,0,3,0,0,0
4,0,20,0,3,0,0,0
3,0,15,0,3,0,0,0
1,0,20,0,4,0,0,0
4,0,18,0,3,0,0,0
208,0,1570,3,271,10,3122,1
3,0,32,0,2,0,0,0
4,0,36,0,8,0,0,0
53,0,229,0,17,4,3122,0
24,0,103,0,23,7,1345,0
1,0,6,0,4,0,0,0
1,0,6,0,5,0,0,0
14,0,79,0,11,0,0,0
2,0,34,0,8,4,3122,0
2,0,32,0,2,0,0,0
1,0,5,0,3,0,0,0
1,0,21,0,2,0,0,0
2,0,15,1,2,2,33,0
32,0,148,0,18,6,3122,0
130,0,390,0,54,7,1345,0
341,0,1855,0,74,4,1345,0
32,0,196,0,12,0,0,0
19,0,172,0,5,0,0,0
4,0,29,0,4,0,0,0
1,0,47,0,10,3,16,0
13,0,156,0,3,0,0,0
1,0,28,0,4,0,0,0
1,0,22,0,4,0,0,0
6,0,43,0,4,0,0,0
4,0,18,0,2,0,0,0
1,0,7,0,7,3,3122,0
4,0,25,0,9,3,3122,0
3,0,14,0,3,0,0,0
10,0,65,0,5,0,0,0
1,0,17,0,2,0,0,0
1,0,16,0,2,0,0,0
2,0,19,0,9,4,3122,0
1,0,6,0,4,2,3122,0
85,0,367,1,57,6,3122,0
1,0,8,0,1,0,0,0
1,0,6,0,9,4,3122,0
53,0,222,1,6,2,3122,1
1,0,30,0,4,2,3122,0
100,0,417,0,23,4,3122,0
1,0,21,0,16,6,1345,0
1,0,34,0,8,5,3122,1
26,0,130,0,11,3,1345,0
1,0,7,0,2,2,3122,0
14,0,161,0,22,6,1345,0
1,0,18,0,6,5,16,0
1,0,15,0,1,0,0,0
1,0,18,0,7,3,3122,0
2,0,22,0,7,3,3122,0
17,0,98,0,1,0,0,0
30,0,121,0,14,2,1345,1
1,0,11,0,2,0,0,0
57,0,210,0,26,5,3122,1
3,0,13,0,2,0,0,0
3,0,63,0,6,3,3122,0
1,0,6,0,3,0,0,0
7,0,60,0,10,0,0,0
67,0,236,0,38,5,1345,0
101,0,320,1,19,6,3122,1
16,0,98,0,4,0,0,0
92,0,270,0,31,2,3122,0
3,0,17,0,3,0,0,0
8,0,27,0,5,1,3122,0
1,0,4,0,2,0,0,0
9,0,155,0,9,3,1345,0
15,0,113,0,69,5,3122,0
2,0,34,0,2,1,3122,0
1,0,41,0,17,3,1345,0
45,0,161,0,21,6,3122,0
1,0,13,0,7,4,3122,0
3,0,19,0,9,3,3122,0
9,0,122,0,9,3,3122,0
9,0,82,0,17,6,3122,0
6,0,42,0,3,0,0,0
1,0,23,0,4,0,0,0
6,0,58,0,7,1,1345,0
4,0,20,0,1,0,0,0
4,0,76,0,3,0,0,0
2,0,17,0,5,2,3122,0
99,0,419,0,1,0,0,0
115,0,803,0,1,0,0,0
17,0,69,0,6,2,3122,0
9,0,68,0,2,0,0,0
1,0,4,0,2,0,0,0
1,0,15,0,2,0,0,0
5,0,31,0,4,0,0,0
8,0,39,0,2,0,0,0
8,0,61,0,4,0,0,0
1,0,4,0,4,4,16,0
1,0,6,0,2,0,0,0
1,0,4,0,4,2,1345,0
8,0,65,0,2,0,0,0
1,0,13,0,5,3,3122,0
12,0,81,0,5,3,3122,1
1,0,14,0,5,3,3122,0
1,0,7,0,5,3,3122,0
1,0,11,0,6,0,0,0
27,0,166,0,28,3,3122,0
7,0,57,0,7,4,16,0
1,0,16,0,3,0,0,0
1,0,7,0,5,3,3122,0
1,0,14,0,5,3,3122,0
1,0,13,0,3,0,0,0
1,0,4,0,2,0,0,0
1,0,11,0,2,0,0,0
9,0,61,0,28,3,1345,1
1,0,5,0,8,0,0,0
1,0,7,0,2,0,0,0
5,0,32,0,3,0,0,0
1,0,7,0,4,0,0,0
1,0,18,0,3,0,0,0
20,0,117,0,20,6,3122,1
1,0,28,0,6,0,0,0
1,0,19,0,2,0,0,0
1,0,23,0,2,0,0,0
2,0,50,0,6,2,1345,0
7,0,42,0,8,2,1345,0
1,0,12,0,1,0,0,0
1,0,12,0,2,0,0,0
1,0,18,0,13,5,1345,0
1,0,73,0,21,6,1345,0
3,0,56,0,13,5,1345,0
1,0,53,0,13,5,1345,0
1,0,58,0,15,5,1345,0
1,0,84,0,13,5,1345,0
1,0,72,0,13,5,1345,0
1,0,75,0,13,5,1345,0
1,0,57,0,15,5,1345,0
1,0,57,0,15,5,1345,0
1,0,62,0,15,5,1345,0
1,0,67,0,15,5,1345,0
1,0,49,0,13,5,1345,0
1,0,59,0,15,5,1345,0
7,0,105,0,27,6,1345,0
1,0,138,0,2,0,0,0
1,0,27,0,2,0,0,0
2,0,32,0,4,2,3122,0
1,0,15,0,1,0,0,0
1,0,62,0,2,2,3122,0
1,0,42,0,2,2,3122,0
1,0,42,0,2,2,3122,0
1,0,82,0,1,0,0,0
1,0,8,0,1,0,0,0
4,0,48,0,1,0,0,0
13,0,209,0,13,6,33,0
7,0,60,0,2,0,0,0
1,0,8,0,1,0,0,0
4,0,33,0,3,0,0,0
1,0,30,0,2,0,0,0
1,0,39,0,5,2,3122,0
1,0,48,0,5,2,3122,0
1,0,36,0,5,2,3122,0
1,0,37,0,5,2,3122,0
1,0,56,0,5,2,3122,0
1,0,37,0,5,2,3122,0
1,0,38,0,5,2,3122,0
1,0,36,0,5,2,3122,0
1,0,36,0,5,2,3122,0
1,0,36,0,5,2,3122,0
1,0,36,0,5,2,3122,0
1,0,36,0,5,2,3122,0
2,0,45,0,9,2,1345,0
6,0,44,0,5,2,1345,0
1,0,4,0,15,4,1345,0
1,0,15,0,5,2,1345,0
11,0,48,0,4,0,0,0
1,0,14,0,1,0,0,0
1,0,15,0,5,2,1345,0
1,0,80,0,14,4,1345,0
1,0,120,0,4,2,1345,0
