McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
2,0,20,0,4735,1,2,0
2,0,21,0,4735,1,2,0
6,0,86,0,4735,1,3,0
8,0,74,0,4735,1,2,0
1,0,9,0,4735,1,2,0
14,0,81,0,4735,1,1,0
1,0,1,0,4735,1,2,0
3,0,27,0,4735,1,2,0
1,0,7,0,4735,1,1,0
7,0,25,0,4735,1,1,0
11,0,78,0,4735,1,2,0
1,0,19,0,4735,1,2,0
1,0,90,0,4735,1,1,0
122,0,801,0,4735,1,1,0
1,0,8,0,4735,1,1,0
3,0,63,0,4735,1,1,0
7,0,97,0,4735,1,1,0
2,0,35,0,4735,1,2,0
1,0,7,0,4735,1,1,0
1,0,7,0,4735,1,1,0
10,0,88,0,4735,1,2,0
1,0,7,0,4735,1,1,0
60,0,385,0,4735,1,5,0
1,0,10,0,4735,1,1,0
2,0,57,0,4735,1,4,0
5,0,81,0,4735,1,4,0
29,0,326,0,4735,1,4,0
3,0,90,0,4735,1,3,0
1,0,101,0,4735,1,1,0
18,0,117,0,4735,1,1,1
1,0,45,0,4735,1,1,0
9,0,66,0,4735,1,2,0
32,0,116,0,4735,1,1,0
10,0,51,0,4735,1,1,0
1,0,24,0,4735,1,1,0
2,0,57,0,4735,1,3,0
4,0,129,0,4735,1,2,0
57,0,290,0,4735,1,2,0
10,0,58,0,4735,1,6,0
24,0,264,0,4735,1,18,0
23,0,217,0,4735,1,18,0
2,0,122,0,4735,1,6,0
4,0,69,0,4735,1,6,0
1,0,10,0,4735,1,1,0
16,0,115,0,4735,1,11,0
3,0,71,0,4735,1,6,0
1,0,13,0,4735,1,6,0
1,0,19,0,4735,1,5,0
62,0,485,0,4735,1,32,1
1,0,8,0,4735,1,3,0
1,0,21,0,4735,1,2,0
1,0,8,0,4735,1,1,0
1,0,29,0,4735,1,2,0
7,0,162,0,4735,1,5,1
1,0,27,0,4735,1,1,0
1,0,24,0,4735,1,2,0
1,0,7,0,4735,1,3,0
7,0,73,0,4735,1,5,0
119,0,653,0,4735,1,36,1
1,0,19,0,4735,1,11,0
1,0,8,0,4735,1,3,0
1,0,19,0,4735,1,23,0
1,0,24,0,4735,1,6,0
1,0,8,0,4735,1,4,0
2,0,57,0,4735,1,19,0
4,0,58,0,4735,1,2,0
1,0,28,0,4735,1,3,0
1,0,112,0,4735,1,3,0
8,0,118,0,4735,1,4,0
3,0,68,0,4735,1,2,0
17,0,123,0,4735,1,5,0
14,0,139,0,4735,1,8,0
23,0,175,0,4735,1,10,0
21,0,309,0,4735,1,10,1
42,0,213,0,4735,1,11,1
29,0,165,0,4735,1,10,0
33,0,312,0,4735,1,12,0
28,0,165,0,4735,1,11,0
35,0,246,0,4735,1,2,0
7,0,90,0,4735,1,2,0
1,0,4,0,4735,1,1,0
3,0,93,0,4735,1,1,0
28,0,165,0,4735,1,11,0
28,0,165,0,4735,1,10,0
1,0,34,0,4735,1,2,0
1,0,62,0,4735,1,2,0
31,0,199,0,4735,1,4,0
11,0,166,0,4735,1,10,0
85,0,449,0,4735,1,11,0
28,0,165,0,4735,1,11,0
13,0,133,0,4735,1,3,0
16,0,127,0,4735,1,5,0
2,0,78,0,4735,1,3,0
1,0,28,0,4735,1,4,0
30,0,113,0,4735,1,3,0
2,0,72,0,4735,1,2,0
2,0,44,0,4735,1,9,0
2,0,40,0,4735,1,13,0
2,0,35,0,4735,1,11,0
1,0,13,0,4735,1,3,0
1,0,18,0,4735,1,4,0
1,0,31,0,4735,1,8,0
1,0,18,0,4735,1,3,0
1,0,17,0,4735,1,5,0
25,0,137,0,4735,1,13,0
43,0,210,0,4735,1,4,0
5,0,35,0,4735,1,8,0
4,0,34,0,4735,1,1,0
14,0,63,0,4735,1,3,0
1,0,11,0,4735,1,1,0
3,0,40,0,4735,1,2,0
5,0,44,0,4735,1,1,0
20,0,66,0,4735,1,4,0
8,0,72,0,4735,1,1,0
24,0,76,0,4735,1,3,0
2,0,23,0,4735,1,1,0
12,0,63,0,4735,1,5,1
2,0,23,0,4735,1,1,0
10,0,51,0,4735,1,5,0
5,0,50,0,4735,1,3,0
12,0,95,0,4735,1,4,0
4,0,37,0,4735,1,2,0
11,0,56,0,4735,1,4,0
11,0,123,0,4735,1,1,0
29,0,113,0,4735,1,4,0
1,0,74,0,4735,1,6,0
2,0,27,0,4735,1,1,0
12,0,59,0,4735,1,3,0
7,0,65,0,4735,1,1,0
15,0,74,0,4735,1,3,0
9,0,73,0,4735,1,1,0
21,0,74,0,4735,1,4,0
7,0,46,0,4735,1,1,0
12,0,64,0,4735,1,1,0
5,0,55,0,4735,1,2,0
32,0,116,0,4735,1,2,1
3,0,58,0,4735,1,1,0
25,0,123,0,4735,1,1,1
2,0,33,0,4735,1,1,0
21,0,105,0,4735,1,1,1
3,0,25,0,4735,1,1,0
7,0,42,0,4735,1,3,0
14,0,109,0,4735,1,1,0
29,0,86,0,4735,1,4,0
16,0,117,0,4735,1,1,0
31,0,80,0,4735,1,3,0
2,0,23,0,4735,1,1,0
9,0,47,0,4735,1,1,0
4,0,34,0,4735,1,1,0
14,0,63,0,4735,1,3,0
1,0,16,0,4735,1,1,0
4,0,44,0,4735,1,3,0
2,0,28,0,4735,1,1,0
11,0,66,0,4735,1,4,0
1,0,116,0,4735,1,4,0
1,0,13,0,4735,1,1,0
1,0,27,0,4735,1,3,0
14,0,124,0,4735,1,4,0
20,0,151,0,4735,1,2,0
45,0,163,0,4735,1,5,0
1,0,171,0,4735,1,2,0
18,0,75,0,4735,1,3,0
2,0,207,0,4735,1,1,0
19,0,77,0,4735,1,3,0
4,0,35,0,4735,1,2,0
21,0,112,0,4735,1,2,0
2,0,26,0,4735,1,1,0
10,0,58,0,4735,1,3,0
7,0,57,0,4735,1,1,0
16,0,68,0,4735,1,4,0
4,0,38,0,4735,1,1,0
11,0,62,0,4735,1,3,0
4,0,32,0,4735,1,1,0
9,0,56,0,4735,1,4,0
2,0,43,0,4735,1,1,0
11,0,68,0,4735,1,5,0
1,0,31,0,4735,1,1,0
5,0,46,0,4735,1,3,0
2,0,43,0,4735,1,1,0
11,0,67,0,4735,1,4,0
6,0,51,0,4735,1,1,0
7,0,56,0,4735,1,3,0
2,0,28,0,4735,1,1,0
10,0,67,0,4735,1,4,0
1,0,4,0,4735,1,1,0
1,0,9,0,4735,1,1,0
1,0,5,0,4735,1,1,0
17,0,165,0,4735,1,10,0
1,0,5,0,4735,1,1,0
1,0,9,0,4735,1,1,0
1,0,5,0,4735,1,1,0
7,0,85,0,4735,1,12,0
1,0,3,0,4735,1,1,0
5,0,71,0,4735,1,5,0
1,0,8,0,4735,1,3,0
1,0,20,0,4735,1,4,0
3,0,39,0,4735,1,1,0
1,0,12,0,4735,1,2,0
1,0,69,0,4735,1,2,1
9,0,74,0,4735,1,2,0
1,0,23,0,4735,1,1,0
1,0,23,0,4735,1,1,0
9,0,79,0,4735,1,2,0
27,0,221,0,4735,1,10,1
1,0,48,0,4735,1,3,0
42,0,333,0,4735,1,15,1
3,0,41,0,4735,1,1,0
3,0,63,0,4735,1,2,0
1,0,34,0,4735,1,9,0
67,0,433,0,4735,1,28,1
11,0,83,0,4735,1,12,0
14,0,66,0,4735,1,8,1
1,0,16,0,4735,1,3,0
1,0,8,0,4735,1,2,0
3,0,51,0,4735,1,17,0
1,0,16,0,4735,1,3,0
1,0,8,0,4735,1,1,0
3,0,51,0,4735,1,16,0
1,0,16,0,4735,1,3,0
1,0,8,0,4735,1,1,0
3,0,51,0,4735,1,16,0
10,0,81,0,4735,1,4,0
3,0,40,0,4735,1,3,0
11,0,72,0,4735,1,3,1
10,0,78,0,4735,1,3,0
3,0,39,0,4735,1,4,0
1,0,24,0,4735,1,14,1
1,0,13,0,4735,1,2,0
1,0,28,0,4735,1,3,0
1,0,8,0,4735,1,1,0
1,0,24,0,4735,1,8,0
2,0,32,0,4735,1,5,0
13,0,209,0,4735,1,10,1
1,0,5,0,4735,1,1,0
7,0,98,0,4735,1,3,0
8,0,93,0,4735,1,3,0
12,0,144,0,4735,1,7,1
3,0,34,0,4735,1,1,0
1,0,35,0,4735,1,3,0
4,0,44,0,4735,1,2,0
8,0,77,0,4735,1,2,0
12,0,90,0,4735,1,2,0
8,0,82,0,4735,1,12,0
4,0,53,0,4735,1,9,0
9,0,86,0,4735,1,14,0
6,0,58,0,4735,1,14,0
8,0,80,0,4735,1,15,0
7,0,72,0,4735,1,12,0
8,0,83,0,4735,1,14,0
27,0,177,1,4735,1,29,0
7,0,68,0,4735,1,8,0
12,0,76,0,4735,1,14,0
10,0,55,0,4735,1,5,0
1,0,8,0,4735,1,3,0
1,0,8,0,4735,1,4,0
1,0,6,0,4735,1,1,0
4,0,40,0,4735,1,1,0
2,0,29,0,4735,1,1,0
1,0,19,0,4735,1,1,0
3,0,63,0,4735,1,1,0
1,0,58,0,4735,1,2,0
13,0,144,0,4735,1,7,0
15,0,87,0,4735,1,3,1
35,0,131,0,4735,1,6,1
10,0,135,0,4735,1,2,0
11,0,51,0,4735,1,2,1
19,0,75,0,4735,1,2,1
12,0,119,0,4735,1,3,0
6,0,71,0,4735,1,3,0
4,0,73,0,4735,1,8,0
26,0,70,0,4735,1,9,0
7,0,73,0,4735,1,3,0
18,0,183,0,4735,1,3,0
11,0,92,0,4735,1,6,0
3,0,50,0,4735,1,2,0
1,0,7,0,4735,1,2,0
14,0,106,0,4735,1,7,0
3,0,63,0,4735,1,4,0
1,0,6,0,4735,1,1,0
2,0,35,0,4735,1,2,0
2,0,31,0,4735,1,5,0
1,0,18,0,4735,1,4,0
16,0,152,0,4735,1,1,0
23,0,101,0,4735,1,4,0
3,0,69,0,4735,1,3,0
10,0,110,0,4735,1,3,0
7,0,59,0,4735,1,4,0
37,0,102,0,4735,1,6,0
9,0,95,0,4735,1,3,0
4,0,39,0,4735,1,3,0
7,0,153,0,4735,1,6,0
5,0,41,0,4735,1,2,0
1,0,22,0,4735,1,3,0
2,0,35,0,4735,1,2,0
8,0,75,0,4735,1,10,0
11,0,52,0,4735,1,5,0
4,0,48,0,4735,1,3,0
5,0,45,0,4735,1,3,0
9,0,133,0,4735,1,7,0
15,0,105,0,4735,1,5,0
10,0,99,0,4735,1,7,0
23,0,163,0,4735,1,17,0
18,0,64,0,4735,1,10,0
1,0,32,0,4735,1,1,0
9,0,38,0,4735,1,1,0
7,0,117,0,4735,1,9,0
7,0,153,0,4735,1,11,0
4,0,26,0,4735,1,1,0
6,0,149,0,4735,1,9,0
1,0,84,0,4735,1,5,0
56,0,218,0,4735,1,14,1
4,0,79,0,4735,1,6,0
1,0,37,0,4735,1,5,0
8,0,64,0,4735,1,10,1
4,0,48,0,4735,1,7,0
1,0,14,0,4735,1,2,0
5,0,65,0,4735,1,8,0
7,0,137,0,4735,1,17,0
1,0,26,0,4735,1,7,0
1,0,1,0,4735,1,1,0
5,0,66,0,4735,1,12,0
2,0,48,0,4735,1,7,0
1,0,26,0,4735,1,7,0
1,0,1,0,4735,1,1,0
4,0,62,0,4735,1,10,0
1,0,48,0,4735,1,9,0
1,0,20,0,4735,1,7,0
1,0,1,0,4735,1,1,0
1,0,32,0,4735,1,7,0
1,0,18,0,4735,1,5,0
5,0,74,0,4735,1,15,0
1,0,1,0,4735,1,1,0
1,0,1,0,4735,1,1,0
1,0,78,0,4735,1,8,0
1,0,20,0,4735,1,6,0
1,0,1,0,4735,1,1,0
1,0,53,0,4735,1,5,0
1,0,18,0,4735,1,4,0
5,0,81,0,4735,1,12,0
1,0,1,0,4735,1,1,0
1,0,38,0,4735,1,7,0
1,0,20,0,4735,1,7,0
1,0,29,0,4735,1,5,0
1,0,18,0,4735,1,5,0
5,0,75,0,4735,1,13,0
4,0,56,0,4735,1,1,0
6,0,88,0,4735,1,1,0
1,0,14,0,4735,1,1,0
1,0,24,0,4735,1,1,0
9,0,108,0,4735,1,6,0
7,0,79,0,4735,1,3,0
13,0,90,0,4735,1,11,0
15,0,107,0,4735,1,13,0
1,0,19,0,4735,1,5,0
11,0,88,0,4735,1,11,0
9,0,108,0,4735,1,6,0
11,0,169,0,4735,1,15,0
25,0,198,0,4735,1,22,0
15,0,167,0,4735,1,14,0
1,0,9,0,4735,1,3,0
3,0,27,0,4735,1,3,0
3,0,77,0,4735,1,4,0
1,0,33,0,4735,1,4,0
3,0,41,0,4735,1,2,0
9,0,119,0,4735,1,8,0
5,0,58,0,4735,1,6,0
3,0,43,0,4735,1,5,0
22,0,194,0,4735,1,9,0
1,0,9,0,4735,1,1,0
3,0,27,0,4735,1,2,0
13,0,134,0,4735,1,4,0
3,0,68,0,4735,1,3,0
3,0,46,0,4735,1,5,0
1,0,20,0,4735,1,5,0
1,0,18,0,4735,1,3,0
1,0,18,0,4735,1,3,0
5,0,68,0,4735,1,11,0
1,0,33,0,4735,1,5,0
1,0,40,0,4735,1,3,0
1,0,26,0,4735,1,5,0
3,0,33,0,4735,1,3,0
1,0,46,0,4735,1,6,0
1,0,14,0,4735,1,3,0
4,0,50,0,4735,1,6,0
3,0,36,0,4735,1,5,0
1,0,35,0,4735,1,7,0
1,0,41,0,4735,1,5,0
1,0,11,0,4735,1,3,0
1,0,30,0,4735,1,5,0
1,0,38,0,4735,1,3,0
1,0,20,0,4735,1,3,0
1,0,29,0,4735,1,2,0
1,0,18,0,4735,1,2,0
6,0,76,0,4735,1,8,0
1,0,13,0,4735,1,6,0
1,0,20,0,4735,1,6,0
1,0,1,0,4735,1,1,0
1,0,18,0,4735,1,7,0
1,0,18,0,4735,1,5,0
5,0,75,0,4735,1,6,0
1,0,1,0,4735,1,1,0
9,0,124,0,4735,1,14,0
1,0,26,0,4735,1,8,0
5,0,68,0,4735,1,14,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
3,0,62,0,4735,1,4,0
1,0,56,0,4735,1,6,0
1,0,30,0,4735,1,4,0
1,0,26,0,4735,1,2,0
1,0,27,0,4735,1,4,0
1,0,62,0,4735,1,6,0
1,0,27,0,4735,1,5,0
1,0,26,0,4735,1,4,0
1,0,47,0,4735,1,3,0
1,0,31,0,4735,1,3,0
1,0,36,0,4735,1,1,0
1,0,18,0,4735,1,3,0
1,0,26,0,4735,1,2,0
1,0,18,0,4735,1,3,0
1,0,27,0,4735,1,4,0
1,0,31,0,4735,1,5,0
1,0,18,0,4735,1,3,0
1,0,31,0,4735,1,3,0
1,0,36,0,4735,1,4,0
1,0,34,0,4735,1,3,0
1,0,31,0,4735,1,3,0
1,0,18,0,4735,1,5,0
1,0,53,0,4735,1,6,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,6,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,6,0
1,0,16,0,4735,1,3,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,3,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
6,0,33,0,4735,1,1,0
7,0,126,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,9,0,4735,1,1,0
1,0,9,0,4735,1,1,0
5,0,39,0,4735,1,2,0
13,0,62,0,4735,1,2,0
22,0,274,0,4735,1,19,0
1,0,6,0,4735,1,1,0
21,0,250,0,4735,1,14,0
1,0,13,0,4735,1,3,0
1,0,19,0,4735,1,2,0
1,0,32,0,4735,1,8,0
1,0,18,0,4735,1,11,0
4,0,73,0,4735,1,19,0
1,0,18,0,4735,1,11,0
1,0,13,0,4735,1,1,0
3,0,84,0,4735,1,3,1
5,0,45,0,4735,1,2,0
10,0,69,0,4735,1,3,0
4,0,49,0,4735,1,4,0
1,0,13,0,4735,1,1,0
3,0,84,0,4735,1,4,1
5,0,46,0,4735,1,1,0
14,0,92,0,4735,1,3,0
5,0,61,0,4735,1,4,0
1,0,13,0,4735,1,1,0
3,0,84,0,4735,1,3,1
5,0,45,0,4735,1,1,0
14,0,92,0,4735,1,3,0
5,0,61,0,4735,1,4,0
1,0,20,0,4735,1,2,0
3,0,98,0,4735,1,5,1
5,0,47,0,4735,1,1,0
20,0,124,0,4735,1,4,0
6,0,78,0,4735,1,5,0
14,0,92,0,4735,1,3,0
1,0,13,0,4735,1,1,0
3,0,84,0,4735,1,4,1
1,0,30,0,4735,1,2,0
5,0,61,0,4735,1,4,0
8,0,63,0,4735,1,5,1
3,0,51,0,4735,1,5,1
1,0,13,0,4735,1,1,0
2,0,51,0,4735,1,3,0
19,0,134,0,4735,1,3,0
7,0,55,0,4735,1,2,0
11,0,75,0,4735,1,3,0
1,0,20,0,4735,1,1,0
7,0,112,0,4735,1,5,0
5,0,65,0,4735,1,1,0
7,0,69,0,4735,1,1,0
1,0,34,0,4735,1,3,0
1,0,19,0,4735,1,2,0
5,0,58,0,4735,1,5,0
1,0,19,0,4735,1,2,0
22,0,137,0,4735,1,14,0
27,0,180,0,4735,1,23,0
21,0,103,0,4735,1,6,0
8,0,71,0,4735,1,11,0
4,0,52,0,4735,1,10,0
4,0,57,0,4735,1,10,0
6,0,70,0,4735,1,10,0
4,0,55,0,4735,1,10,0
7,0,66,0,4735,1,1,0
17,0,183,0,4735,1,21,0
14,0,93,0,4735,1,16,0
4,0,52,0,4735,1,3,0
4,0,54,0,4735,1,9,0
10,0,70,0,4735,1,4,0
4,0,52,0,4735,1,10,0
5,0,62,0,4735,1,11,0
3,0,42,0,4735,1,9,0
6,0,66,0,4735,1,7,0
3,0,47,0,4735,1,10,0
9,0,76,0,4735,1,3,0
6,0,63,0,4735,1,15,0
25,0,96,0,4735,1,5,1
11,0,270,0,4735,1,8,0
5,0,85,0,4735,1,1,0
1,0,19,0,4735,1,3,0
1,0,22,0,4735,1,2,0
1,0,67,0,4735,1,5,0
1,0,54,0,4735,1,4,0
1,0,18,0,4735,1,2,0
1,0,49,0,4735,1,1,0
1,0,31,0,4735,1,1,0
1,0,22,0,4735,1,2,0
1,0,12,0,4735,1,1,0
1,0,30,0,4735,1,1,0
1,0,46,0,4735,1,5,0
1,0,93,0,4735,1,1,0
5,0,279,0,4735,1,8,0
2,0,33,0,4735,1,1,0
3,0,37,0,4735,1,1,0
1,0,79,0,4735,1,12,0
1,0,154,0,4735,1,9,0
2,0,24,0,4735,1,1,0
3,0,44,0,4735,1,1,0
1,0,28,0,4735,1,2,0
1,0,14,0,4735,1,7,0
1,0,15,0,4735,1,7,0
1,0,27,0,4735,1,2,0
3,0,75,0,4735,1,4,0
5,0,46,0,4735,1,1,0
1,0,29,0,4735,1,1,0
10,0,223,0,4735,1,6,0
1,0,86,0,4735,1,4,0
3,0,78,0,4735,1,2,0
9,0,227,0,4735,1,2,0
1,0,64,0,4735,1,2,0
1,0,57,0,4735,1,1,0
6,0,105,0,4735,1,2,0
1,0,71,0,4735,1,2,0
18,0,319,0,4735,1,2,0
1,0,123,0,4735,1,2,0
5,0,130,0,4735,1,2,0
1,0,115,0,4735,1,1,0
1,0,133,0,4735,1,2,0
6,0,75,0,4735,1,1,0
5,0,65,0,4735,1,1,0
1,0,36,0,4735,1,1,0
1,0,40,0,4735,1,1,0
1,0,27,0,4735,1,1,0
1,0,21,0,4735,1,1,0
1,0,21,0,4735,1,1,0
4,0,52,0,4735,1,3,0
8,0,100,0,4735,1,3,0
4,0,62,0,4735,1,3,0
1,0,14,0,4735,1,2,0
1,0,1017,0,4735,1,12,0
4,0,126,0,4735,1,4,0
1,0,15,0,4735,1,1,0
1,0,15,0,4735,1,1,0
1,0,25,0,4735,1,1,0
8,0,98,0,4735,1,10,0
6,0,80,0,4735,1,2,0
2,0,49,0,4735,1,5,0
5,0,66,0,4735,1,1,0
1,0,52,0,4735,1,3,0
1,0,62,0,4735,1,2,0
1,0,109,0,4735,1,2,0
1,0,108,0,4735,1,2,0
1,0,102,0,4735,1,2,0
1,0,108,0,4735,1,3,0
1,0,106,0,4735,1,2,0
1,0,97,0,4735,1,2,0
1,0,67,0,4735,1,4,0
2,0,62,0,4735,1,1,0
1,0,54,0,4735,1,1,0
1,0,54,0,4735,1,1,0
1,0,54,0,4735,1,1,0
1,0,58,0,4735,1,2,0
1,0,67,0,4735,1,4,0
1,0,21,0,4735,1,1,0
1,0,38,0,4735,1,3,0
1,0,59,0,4735,1,5,0
1,0,166,0,4735,1,1,0
1,0,21,0,4735,1,1,0
1,0,52,0,4735,1,5,0
1,0,30,0,4735,1,1,0
1,0,30,0,4735,1,1,0
1,0,53,0,4735,1,3,0
1,0,30,0,4735,1,1,0
1,0,30,0,4735,1,1,0
1,0,24,0,4735,1,3,0
1,0,38,0,4735,1,2,0
12,0,207,0,4735,1,4,0
3,0,57,0,4735,1,2,0
5,0,36,0,4735,1,2,0
13,0,241,0,4735,1,11,0
28,0,222,0,4735,1,11,0
18,0,129,0,4735,1,5,0
9,0,57,0,4735,1,1,0
5,0,65,0,4735,1,3,0
2,0,73,0,4735,1,5,0
6,0,79,0,4735,1,8,0
3,0,41,0,4735,1,5,0
1,0,12,0,4735,1,1,0
8,0,167,0,4735,1,23,0
1,0,3,0,4735,1,1,0
1,0,52,0,4735,1,5,0
8,0,204,0,4735,1,18,0
1,0,218,0,4735,1,10,0
1,0,41,0,4735,1,4,0
1,0,46,0,4735,1,2,0
6,0,52,0,4735,1,3,0
19,0,235,0,4735,1,7,0
3,0,77,0,4735,1,7,0
1,0,3,0,4735,1,1,0
2,0,137,0,4735,1,13,0
7,0,88,0,4735,1,7,0
18,0,252,0,4735,1,20,0
30,0,287,1,4735,1,16,0
31,0,297,0,4735,1,11,0
1,0,15,0,4735,1,2,0
2,0,31,0,4735,1,2,0
1,0,22,0,4735,1,4,0
1,0,22,0,4735,1,3,0
1,0,4,0,4735,1,1,0
1,0,4,0,4735,1,1,0
2,0,32,0,4735,1,5,0
1,0,4,0,4735,1,1,0
1,0,7,0,4735,1,2,0
5,0,105,0,4735,1,1,0
6,0,76,0,4735,1,1,0
3,0,109,0,4735,1,2,0
20,0,577,0,4735,1,26,0
1,0,63,0,4735,1,1,0
3,0,74,0,4735,1,1,0
2,0,157,0,4735,1,1,0
5,0,115,0,4735,1,3,0
7,0,121,0,4735,1,10,0
3,0,92,0,4735,1,4,0
1,0,78,0,4735,1,4,0
1,0,78,0,4735,1,2,0
6,0,71,0,4735,1,1,0
9,0,203,0,4735,1,6,0
6,0,56,0,4735,1,6,0
1,0,8,0,4735,1,2,0
1,0,9,0,4735,1,1,0
1,0,10,0,4735,1,1,0
12,0,83,0,4735,1,5,0
5,0,67,0,4735,1,6,0
8,0,57,0,4735,1,3,0
1,0,19,0,4735,1,3,0
1,0,19,0,4735,1,7,0
2,0,150,0,4735,1,6,0
16,0,92,0,4735,1,2,0
4,0,31,0,4735,1,1,0
1,0,8,0,4735,1,1,0
2,0,37,0,4735,1,1,0
1,0,8,0,4735,1,2,0
8,0,55,0,4735,1,2,1
1,0,8,0,4735,1,1,0
8,0,55,0,4735,1,1,1
1,0,11,0,4735,1,1,0
1,0,19,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,19,0,4735,1,2,0
3,0,37,0,4735,1,1,0
11,0,93,0,4735,1,2,0
8,0,74,0,4735,1,2,0
2,0,30,0,4735,1,1,0
1,0,11,0,4735,1,2,0
9,0,65,0,4735,1,1,0
1,0,10,0,4735,1,1,0
1,0,15,0,4735,1,1,0
3,0,35,0,4735,1,3,0
1,0,18,0,4735,1,1,0
2,0,19,0,4735,1,1,0
1,0,15,0,4735,1,1,0
1,0,22,0,4735,1,2,0
20,0,191,0,4735,1,3,0
1,0,13,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,18,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,32,0,4735,1,4,0
1,0,51,0,4735,1,2,0
6,0,127,0,4735,1,9,1
2,0,33,0,4735,1,2,0
1,0,20,0,4735,1,3,0
1,0,6,0,4735,1,1,0
1,0,10,0,4735,1,1,0
25,0,173,0,4735,1,7,0
3,0,27,0,4735,1,4,0
20,0,109,0,4735,1,4,0
14,0,153,0,4735,1,13,0
1,0,8,0,4735,1,1,0
3,0,35,0,4735,1,1,0
1,0,55,0,4735,1,5,0
1,0,12,0,4735,1,1,0
1,0,11,0,4735,1,1,0
1,0,106,0,4735,1,3,0
