McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
1,0,19,0,4735,2,2,0
1,0,19,0,4735,2,2,0
28,0,146,0,374,5,8,0
4,0,64,0,762,2,11,0
1,0,19,0,762,2,6,0
15,0,102,0,511,4,6,0
4,0,73,1,231,6,8,0
5,0,41,1,374,5,13,0
1,0,37,0,1466,1,1,0
2,0,31,0,1466,1,1,0
2,0,23,0,1466,1,1,0
16,0,130,0,511,4,8,0
3,0,31,0,511,4,4,0
1,0,21,0,511,1,1,0
1,0,12,0,1466,2,2,0
1,0,12,0,1466,2,3,0
1,0,12,0,1466,2,2,0
2,0,535,2,1466,7,37,1
1,0,12,0,4735,1,1,0
1,0,28,0,1466,1,2,0
7,0,108,0,762,3,5,0
4,0,100,1,21,6,7,0
1,0,22,0,1466,2,2,0
1,0,15,0,511,1,1,1
1,0,7,0,511,6,19,0
1,0,4,0,511,4,12,0
1,0,6,1,511,4,10,0
1,0,5,0,511,1,1,0
1,0,7,0,511,1,1,0
16,0,326,0,511,1,2,0
13,0,118,1,1466,4,11,0
8,0,56,0,762,3,8,0
1,0,5,1,511,6,13,0
34,0,155,1,230,7,20,1
17,0,194,2,511,5,20,0
1,0,13,0,1466,2,3,0
26,0,243,5,12,9,51,0
1,0,3,0,511,2,3,0
2,0,136,0,511,3,7,0
1,0,6,0,511,1,1,0
1,0,6,0,511,1,1,0
1,0,9,0,511,1,1,0
1,0,5,0,511,1,1,0
4,0,51,0,230,3,6,0
26,0,333,3,511,5,20,0
11,0,70,2,374,6,10,0
1,0,8,0,4735,1,1,0
5,0,37,0,511,1,1,0
5,0,39,0,511,1,1,0
5,0,36,0,511,1,1,0
1,0,7,0,511,1,1,0
1,0,8,0,511,1,1,0
3,0,42,0,511,1,1,0
1,0,39,0,511,1,1,1
1,0,36,0,511,1,1,0
1,0,11,0,1466,2,2,0
5,0,24,0,1466,3,3,0
15,0,110,1,474,5,6,0
3,0,13,0,1466,2,2,0
3,0,13,0,1466,2,2,0
12,0,49,0,474,3,3,0
6,0,28,0,1466,2,2,0
5,0,16,0,1466,2,2,0
2,0,68,0,474,2,3,0
39,0,161,0,1466,3,4,0
1,0,9,0,319,3,4,1
20,0,134,2,319,4,16,1
5,0,60,1,1466,4,5,0
26,0,221,2,4735,5,15,0
2,0,112,0,474,2,3,0
86,0,338,5,12,12,34,0
1,0,30,1,1466,2,2,0
18,0,209,0,474,4,7,0
1,0,10,0,4735,1,1,0
30,0,222,2,36,5,6,1
4,0,66,0,4735,1,2,0
5,0,89,0,4735,1,6,1
76,0,599,6,511,12,47,1
38,0,291,2,36,11,23,0
1,0,5,1,762,1,3,0
13,0,155,6,12,14,50,0
2,0,18,0,4735,3,6,0
4,0,52,0,1466,2,3,0
24,0,170,0,4735,2,4,1
2,0,95,0,511,5,8,0
1,0,115,1,511,3,7,0
157,0,885,6,12,11,62,1
1,0,27,0,479,2,3,0
2,0,19,0,1466,2,4,0
10,0,77,0,1466,2,3,0
26,0,565,2,12,7,20,0
2,0,94,0,4735,4,8,0
1,0,7,1,511,1,2,0
1,0,100,0,762,2,2,0
1,0,11,0,1466,2,2,0
18,0,139,2,46,4,13,0
2,0,29,0,374,3,3,0
2,0,123,0,474,2,3,0
1,0,18,0,1466,2,2,0
1,0,11,0,1466,2,2,0
30,0,257,3,762,5,25,0
1,0,10,0,1466,2,3,0
4,0,68,1,511,3,10,0
21,0,87,1,4735,1,3,0
3,0,42,0,13,2,2,0
3,0,42,0,13,2,3,0
12,0,90,0,1466,2,5,0
31,0,109,1,4735,3,9,0
11,0,93,1,1466,4,6,0
37,0,114,1,1466,3,8,1
1,0,4,0,1466,2,2,0
5,0,50,0,13,2,2,0
18,0,68,0,4735,2,4,0
1,0,18,0,21,1,1,0
14,0,101,0,762,3,3,0
47,0,186,2,1466,5,11,0
3,0,36,1,1466,2,2,0
17,0,75,0,1466,3,6,0
5,0,46,0,762,2,2,0
17,0,80,0,762,2,3,0
21,0,92,2,511,2,7,1
3,0,35,0,762,2,2,0
13,0,70,0,762,2,2,0
1,0,9,0,13,1,1,0
1,0,193,1,811,6,17,0
4,0,39,0,762,3,3,0
32,0,109,3,4735,4,16,0
1,0,9,1,4735,1,2,0
14,0,66,0,1466,3,4,1
10,0,91,3,1466,6,7,0
29,0,112,1,1466,5,6,0
12,0,99,2,1466,6,6,0
34,0,118,2,1466,4,7,0
11,0,72,0,1466,4,7,0
22,0,99,0,1466,4,7,0
9,0,113,0,22,3,4,0
34,0,148,1,511,4,12,0
7,0,92,0,1466,2,2,0
35,0,134,1,511,4,12,1
7,0,125,0,1466,2,2,0
54,0,177,2,511,4,12,0
27,0,208,1,479,4,6,0
5,0,61,0,22,2,2,0
27,0,115,1,511,5,12,0
9,0,99,0,762,4,7,0
33,0,133,1,22,5,10,0
7,0,79,1,762,5,8,0
34,0,140,1,762,5,10,0
7,0,69,1,515,3,9,0
36,0,126,7,762,6,26,1
7,0,67,1,515,4,10,0
36,0,130,7,762,5,27,1
4,0,45,1,762,2,8,0
30,0,125,5,479,5,23,1
4,0,42,0,1466,2,8,0
33,0,139,5,479,5,24,1
7,0,49,0,1466,1,1,0
22,0,86,1,1466,3,9,0
8,0,57,0,1466,3,3,0
23,0,92,1,1466,5,12,1
37,0,292,3,762,6,18,0
4,0,43,1,6,2,2,0
28,0,121,2,474,5,12,0
4,0,43,1,6,2,2,0
26,0,123,3,474,7,16,0
6,0,38,0,4735,1,1,0
3,0,25,0,4735,1,1,0
3,0,26,0,18,1,1,0
7,0,42,1,1466,2,4,0
17,0,162,0,1466,4,7,0
52,0,144,2,2,8,16,0
4,0,39,0,4735,1,1,0
35,0,140,2,511,2,9,1
17,0,135,2,34,6,6,0
29,0,119,2,46,5,6,0
38,0,232,2,46,7,8,0
48,0,230,2,46,5,12,1
26,0,231,0,1466,5,11,0
53,0,166,3,1466,7,14,1
1,0,3,0,244,1,2,0
6,0,63,0,762,1,1,0
28,0,130,3,511,4,9,1
5,0,55,0,762,2,3,0
29,0,147,3,511,4,13,1
15,0,68,0,4735,1,3,0
21,0,87,0,4735,1,2,0
1,0,19,1,1466,3,4,0
1,0,26,1,1466,1,1,0
15,0,76,0,4735,1,3,0
7,0,47,0,762,2,3,0
18,0,93,1,762,3,7,0
1,0,9,0,13,2,3,0
1,0,250,1,1466,9,22,0
2,0,24,0,1466,3,3,1
38,0,273,3,12,6,28,1
1,0,9,0,4735,1,1,0
2,0,12,1,762,1,1,1
31,0,238,0,1466,5,10,0
71,0,205,5,1466,7,21,1
6,0,212,0,12,3,3,0
50,0,155,2,811,6,12,1
4,0,224,0,12,4,5,0
31,0,110,0,12,6,9,1
7,0,61,0,89,1,1,0
21,0,101,0,4735,2,2,0
8,0,45,0,1466,2,3,0
10,0,63,0,244,3,3,0
20,0,101,0,762,3,3,0
30,0,149,1,38,5,8,0
8,0,81,1,1466,2,5,1
13,0,108,0,230,2,7,0
7,0,51,1,1466,3,5,0
37,0,149,1,230,3,12,1
3,0,35,0,762,2,2,0
12,0,65,0,762,2,2,0
1,0,17,0,1466,2,3,0
5,0,38,0,1466,2,5,0
8,0,66,0,1466,5,5,0
18,0,77,0,762,3,3,0
5,0,47,1,13,4,4,0
13,0,69,0,762,2,2,0
5,0,41,0,1466,4,4,0
11,0,63,0,762,2,2,0
5,0,54,0,762,2,2,0
14,0,78,1,762,3,5,0
4,0,41,0,38,2,3,0
8,0,107,1,38,5,7,1
25,0,100,0,511,2,7,0
5,0,57,0,762,2,2,0
15,0,83,0,762,2,7,0
5,0,72,0,4735,1,2,0
83,0,273,2,511,7,30,1
7,0,82,0,4735,1,3,0
10,0,92,0,1466,5,5,0
24,0,102,2,1466,4,10,0
6,0,59,0,1466,3,4,0
24,0,105,5,762,4,22,0
5,0,46,0,511,3,5,0
7,0,47,0,762,3,4,0
14,0,81,0,762,2,6,0
1,0,25,0,4735,1,1,0
3,0,37,0,1466,2,2,1
1,0,25,0,4735,1,1,0
3,0,37,0,1466,2,2,1
2,0,68,0,474,2,3,0
26,0,172,0,511,3,4,0
37,0,248,5,515,7,22,0
38,0,215,4,1466,5,11,0
82,0,292,0,511,4,8,0
1,0,42,1,479,3,6,0
24,0,350,2,4735,8,27,1
1,0,14,1,319,1,1,0
1,0,110,3,4735,6,18,1
4,0,41,1,1466,2,2,0
1,0,34,0,4735,1,1,0
2,0,59,0,811,1,1,0
1,0,20,0,4735,1,1,0
1,0,20,0,4735,1,3,0
3,0,30,0,762,2,3,0
5,0,70,0,4735,1,3,0
4,0,31,0,762,3,4,0
6,0,35,0,9,2,2,0
1,0,22,0,9,1,1,0
1,0,20,0,9,2,2,0
3,0,57,0,9,1,1,0
3,0,51,0,9,1,1,0
1,0,19,0,22,1,1,0
1,0,19,0,22,1,1,0
1,0,30,0,9,1,1,0
1,0,21,0,479,2,2,0
5,0,41,0,479,2,2,0
6,0,47,0,9,1,1,0
1,0,12,0,9,2,2,0
5,0,66,0,479,3,3,0
1,0,10,0,29,3,4,0
1,0,11,0,319,1,1,0
1,0,10,0,319,1,1,0
14,0,86,1,1466,4,4,0
1,0,11,0,319,1,1,0
1,0,10,0,319,1,1,0
1,0,8,0,319,1,1,0
1,0,82,0,319,1,2,0
1,0,9,0,4735,1,1,0
13,0,61,0,1466,2,3,0
20,0,158,1,1466,1,1,1
1,0,17,0,4735,1,1,0
19,0,90,0,1466,3,3,0
70,0,526,6,1466,4,34,1
9,0,75,2,1466,2,4,1
4,0,43,1,1466,3,4,0
2,0,75,0,474,2,3,0
1,0,9,0,22,1,1,0
1,0,8,0,1466,2,2,0
19,0,155,2,474,8,9,0
39,0,508,2,231,6,18,0
20,0,161,4,231,4,12,0
2,0,46,0,244,1,1,0
9,0,56,0,4735,1,1,0
1,0,31,0,4735,1,2,0
2,0,79,0,474,2,3,0
25,0,146,0,515,6,10,1
2,0,21,0,374,2,2,0
8,0,128,0,244,7,19,0
6,0,344,1,374,4,7,0
4,0,58,0,1466,2,2,0
3,0,45,1,811,2,2,0
4,0,347,1,4735,5,6,0
3,0,125,1,4735,3,3,0
8,0,66,0,230,1,1,0
1,0,28,0,230,1,1,0
1,0,14,0,230,1,1,0
1,0,19,0,230,1,2,0
5,0,102,0,230,1,1,0
21,0,155,0,230,1,2,0
1,0,26,0,230,1,1,0
158,0,764,11,762,8,54,1
43,0,244,2,479,3,6,1
7,0,120,1,811,9,14,0
5,0,54,0,4735,2,11,0
1,0,10,1,4735,1,1,0
3,0,50,0,4735,1,2,0
4,0,94,2,1466,2,7,0
9,0,88,0,1466,2,3,1
1,0,34,0,4735,1,2,0
1,0,34,0,4735,1,2,0
9,0,86,0,1466,2,3,0
12,0,137,3,231,5,13,0
45,0,361,3,12,6,27,1
27,0,656,2,1466,2,4,1
6,0,84,2,4735,3,6,1
63,0,509,7,12,8,30,1
3,0,52,0,4735,1,2,0
5,0,87,1,762,5,6,0
42,0,346,5,12,8,20,1
25,0,328,2,12,7,14,1
28,0,278,4,374,8,20,0
3,0,63,0,762,3,9,0
14,0,99,1,762,5,13,0
1,0,4,0,4735,1,1,1
2,0,24,0,811,2,2,1
28,0,301,0,762,6,12,0
3,0,32,0,4735,1,1,1
8,0,68,0,10,2,2,1
21,0,27,1,511,2,2,0
48,0,230,2,1466,3,9,0
24,0,362,0,22,5,9,0
31,0,175,0,4735,1,6,0
42,0,764,0,1466,5,13,0
2,0,111,0,22,3,3,0
11,0,80,0,4735,1,1,0
4,0,186,0,4735,1,1,0
14,0,285,0,22,5,7,0
2,0,31,0,4735,1,1,0
16,0,336,1,479,4,8,0
10,0,88,0,244,1,1,0
1,0,84,0,22,4,4,0
7,0,212,0,474,2,3,0
4,0,35,0,4735,1,1,0
17,0,334,2,230,9,38,1
22,0,94,0,319,3,3,1
26,0,124,1,474,7,20,1
11,0,71,2,319,3,4,0
53,0,416,1,319,3,10,1
23,0,270,0,319,2,3,0
2,0,53,1,319,1,3,1
1,0,15,0,319,1,1,0
4,0,55,1,319,1,4,0
1,0,15,0,319,1,1,0
2,0,203,0,12,15,58,0
38,0,147,1,244,2,2,0
5,0,82,1,12,4,5,0
13,0,116,1,474,1,1,0
7,0,25,0,3,1,1,0
3,0,49,0,1466,1,1,0
32,0,193,1,474,5,6,0
3,0,72,0,234,1,2,0
1,0,11,0,234,1,1,0
16,0,105,0,234,1,1,0
1,0,10,0,234,1,1,0
1,0,17,0,511,2,2,0
1,0,33,0,234,1,1,0
1,0,38,0,234,1,1,0
8,0,107,0,230,1,4,0
1,0,12,1,230,1,1,0
21,0,244,1,479,3,6,1
1,0,15,1,234,2,2,0
12,0,39,1,1466,1,1,1
8,0,118,2,1466,3,5,0
19,0,688,4,4735,6,14,1
1,0,10,0,1466,2,2,0
1,0,4,0,1466,2,2,0
1,0,19,0,1466,2,3,0
9,0,73,0,1466,2,2,0
1,0,113,0,12,8,13,0
1,0,10,0,1466,2,2,0
1,0,10,0,1466,2,2,0
2,0,77,0,12,8,13,1
1,0,17,0,1466,2,2,0
16,0,132,1,762,4,10,0
1,0,9,0,1466,2,2,0
2,0,22,0,1466,2,2,0
13,0,225,2,34,4,13,0
14,0,150,4,34,4,13,0
1,0,27,0,1466,2,2,0
17,0,88,0,185,4,6,0
7,0,64,0,34,3,3,0
4,0,48,0,34,1,1,0
1,0,4,0,89,1,1,0
3,0,94,1,185,4,7,0
13,0,128,1,511,4,6,0
1,0,28,0,511,1,1,0
1,0,11,0,34,1,1,0
15,0,113,0,34,1,1,0
1,0,25,0,1466,2,2,0
1,0,71,0,12,8,13,1
7,0,64,0,1466,2,3,0
85,0,640,2,21,12,19,1
66,0,328,3,21,7,29,0
4,0,70,1,762,4,8,0
4,0,76,0,1466,2,3,0
9,0,111,1,36,5,10,0
11,0,173,1,762,3,7,0
2,0,24,0,511,2,3,0
1,0,5,0,4735,1,2,0
1,0,19,0,1466,2,2,0
5,0,61,0,4735,1,1,0
1,0,60,0,511,1,1,0
5,0,78,1,511,3,4,0
2,0,41,0,4735,1,1,0
27,0,93,0,474,4,6,0
1,0,10,0,4735,1,1,0
3,0,21,0,89,2,2,0
35,0,157,0,511,4,9,0
2,0,63,0,4735,1,4,0
7,0,99,0,762,3,4,0
2,0,25,0,511,2,3,0
3,0,58,0,4735,2,2,0
39,0,185,3,230,7,22,1
10,0,81,0,762,2,4,0
1,0,64,0,4735,1,1,0
3,0,71,0,762,1,4,1
5,0,26,0,230,1,1,0
1,0,58,0,4735,1,2,0
1,0,37,0,4735,1,1,0
6,0,62,3,1466,2,7,0
32,0,140,5,474,7,16,1
50,0,377,2,36,7,15,0
1,0,5,0,244,1,1,0
1,0,49,0,3,4,6,0
98,0,215,2,5,7,14,0
3,0,21,0,244,1,1,0
6,0,67,0,4735,2,3,0
2,0,24,0,474,2,2,0
19,0,108,7,474,7,35,1
4,0,41,2,474,2,3,1
33,0,148,5,474,6,15,0
36,0,210,5,474,2,10,0
27,0,255,2,36,6,13,0
30,0,157,2,21,8,20,0
18,0,515,2,4735,7,17,1
7,0,77,1,511,2,3,0
3,0,51,0,811,2,2,0
94,0,613,1,4735,5,19,1
5,0,74,1,762,3,4,0
16,0,196,0,1466,3,6,0
12,0,116,0,21,4,6,0
5,0,205,2,4735,11,40,1
15,0,222,0,4735,6,8,0
8,0,91,0,246,1,2,0
6,0,112,0,234,3,8,1
6,0,58,0,762,1,3,0
9,0,126,0,762,3,7,0
4,0,52,0,246,1,1,0
31,0,201,0,246,1,1,0
15,0,128,0,246,1,1,0
4,0,95,0,246,1,2,0
1,0,57,0,246,3,9,1
7,0,150,0,479,3,10,1
7,0,34,0,246,1,1,0
2,0,18,1,1466,3,3,0
2,0,14,0,762,1,1,0
1,0,14,0,1466,1,1,0
15,0,132,2,21,7,24,0
1,0,37,0,4735,1,1,0
9,0,164,0,4735,5,6,0
1,0,7,0,4735,1,1,0
1,0,37,0,4735,1,1,0
3,0,18,0,21,1,1,0
2,0,16,0,4735,1,1,0
32,0,339,0,36,4,7,0
5,0,85,0,36,5,5,0
11,0,50,0,5,3,3,0
3,0,36,0,36,2,2,0
1,0,17,0,36,3,3,0
1,0,24,0,1466,1,1,0
9,0,110,0,374,5,7,1
9,0,79,1,12,5,8,0
15,0,108,0,12,5,6,1
38,0,185,2,12,8,19,1
8,0,82,1,762,2,3,0
32,0,163,0,511,6,8,1
2,0,20,0,762,1,1,0
56,0,219,2,12,9,25,1
1,0,77,0,1466,1,1,0
55,0,508,1,21,7,14,0
12,0,156,1,244,4,6,0
1,0,7,0,22,2,2,0
2,0,17,1,1466,4,5,0
3,0,21,0,244,1,1,0
3,0,79,1,22,4,8,0
2,0,29,0,244,1,2,0
15,0,79,1,244,4,7,0
5,0,65,1,811,6,8,0
44,0,251,3,511,5,10,0
1,0,18,0,31,3,3,0
27,0,163,0,1466,3,7,0
28,0,269,1,12,6,21,1
2,0,83,0,4735,1,8,1
1,0,15,0,4735,1,2,0
8,0,103,0,4735,1,7,0
1,0,11,0,1466,2,2,0
30,0,236,3,12,5,26,0
1,0,20,0,4735,1,2,0
114,0,796,7,12,7,43,0
5,0,99,0,4735,2,11,0
1,0,15,0,4735,1,2,0
7,0,39,0,4735,2,4,0
1,0,31,0,4735,1,1,0
1,0,105,0,319,2,3,0
6,0,50,1,1466,3,5,0
67,0,457,0,12,2,2,0
327,0,1687,0,12,2,2,0
168,0,1415,0,12,2,2,0
12,0,68,0,12,2,2,0
1,0,6,1,319,3,3,0
1,0,12,2,511,3,6,0
1,0,6,1,1466,2,3,0
166,0,777,10,12,10,29,0
1,0,13,2,511,3,6,0
68,0,294,3,230,5,7,0
6,0,45,1,1466,2,3,0
9,0,110,1,1466,2,3,0
1,0,20,1,1466,2,2,0
66,0,455,1,1466,2,4,0
29,0,122,5,1466,4,19,0
85,0,671,2,12,7,17,0
12,0,105,1,12,6,9,0
1,0,12,1,12,5,8,0
1,0,9,1,12,5,8,0
1,0,1,1,1466,2,3,0
1,0,18,0,12,3,3,0
4,0,101,0,511,3,3,0
1,0,26,0,38,1,1,0
1,0,54,0,474,2,2,0
1,0,1,0,38,1,1,0
1,0,36,0,474,2,3,0
1,0,18,0,12,3,3,0
9,0,148,0,474,2,2,1
1,0,43,0,38,1,1,1
1,0,53,0,38,1,1,0
1,0,1,0,38,1,1,0
2,0,36,0,474,2,3,0
1,0,1,0,38,1,1,0
1,0,18,0,12,3,3,0
12,0,213,0,474,2,2,0
1,0,91,0,38,1,1,0
1,0,54,0,38,1,1,0
1,0,37,0,474,2,3,0
1,0,32,0,762,3,4,0
2,0,53,0,4735,4,10,0
9,0,107,2,474,6,19,1
16,0,172,2,474,7,22,1
16,0,106,2,762,4,13,0
5,0,65,0,474,5,10,1
10,0,121,3,4735,6,23,1
2,0,53,0,474,4,9,0
20,0,160,2,762,5,16,0
25,0,210,3,762,6,20,0
24,0,178,1,21,7,16,0
55,0,312,7,474,7,45,0
3,0,62,1,474,4,12,0
1,0,22,0,1466,4,6,0
5,0,60,0,22,3,5,0
1,0,15,0,1466,2,3,0
1,0,44,0,474,4,8,0
1,0,33,0,811,2,4,0
31,0,254,4,12,9,29,0
1,0,37,0,474,3,8,0
1,0,21,0,1466,2,3,0
1,0,22,0,474,2,6,0
1,0,31,1,511,4,9,0
1,0,23,0,1466,4,5,0
5,0,32,0,474,1,1,0
1,0,16,0,1466,2,2,0
13,0,212,4,474,6,18,1
2,0,21,0,474,2,4,0
1,0,24,0,4735,1,3,0
1,0,28,1,1466,3,5,0
3,0,62,0,811,2,4,1
1,0,25,0,1466,3,4,0
3,0,55,0,811,2,3,0
20,0,226,1,12,7,19,0
1,0,54,0,474,4,8,0
4,0,97,0,474,6,8,0
1,0,48,0,1466,5,6,0
1,0,15,0,1466,2,2,0
7,0,35,0,1466,3,3,0
4,0,127,1,474,4,10,1
1,0,47,0,1466,3,4,0
12,0,125,0,474,6,15,0
11,0,119,2,474,8,19,0
84,0,638,9,474,11,47,1
1,0,25,1,474,1,1,0
3,0,75,1,89,6,14,0
3,0,60,1,89,5,10,0
3,0,60,1,89,5,11,0
23,0,341,1,12,6,20,1
5,0,151,0,12,4,9,1
2,0,105,1,12,6,11,0
24,0,274,2,12,8,22,0
8,0,80,0,1466,1,2,0
1,0,22,0,1466,2,2,0
75,0,372,7,4735,7,29,0
1,0,17,0,230,3,3,0
2,0,49,0,230,1,1,0
6,0,110,2,479,4,8,0
4,0,45,0,230,1,1,0
1,0,17,0,230,2,2,0
1,0,19,0,4735,1,1,0
8,0,71,0,319,2,3,0
7,0,75,1,319,1,1,1
5,0,55,0,1466,1,3,0
8,0,83,0,1466,1,1,0
4,0,36,0,1466,1,1,0
4,0,60,0,319,1,2,0
5,0,65,1,319,1,2,0
1,0,19,0,319,1,1,0
2,0,46,0,374,3,7,0
3,0,39,0,4735,1,3,0
2,0,35,0,234,2,4,1
16,0,90,1,234,2,9,1
1,0,5,0,4735,1,1,0
16,0,86,0,1466,3,3,1
40,0,289,3,185,4,7,1
1,0,52,0,22,1,2,1
1,0,42,0,22,1,2,1
1,0,19,0,22,1,1,0
7,0,88,0,1466,3,3,1
2,0,33,0,1466,3,3,1
7,0,70,0,1466,3,3,1
1,0,35,0,22,1,1,1
7,0,56,0,22,1,1,1
1,0,17,0,1466,2,2,1
52,0,378,2,185,4,7,1
38,0,223,0,811,4,6,1
4,0,50,0,1466,1,1,0
30,0,183,0,1466,1,1,0
3,0,34,0,1466,1,1,0
5,0,88,0,1466,1,1,0
11,0,68,0,4735,1,2,0
6,0,91,0,1466,1,1,0
5,0,84,0,1466,1,1,0
10,0,76,0,1466,2,2,0
43,0,456,0,1466,2,3,0
1,0,49,0,1466,1,1,0
5,0,36,0,4735,1,1,0
2,0,64,0,1466,1,1,0
2,0,24,0,1466,1,1,0
1,0,20,0,4735,1,1,0
1,0,43,0,1466,1,1,0
1,0,47,0,1466,1,1,0
89,0,457,0,4735,1,1,0
2,0,62,0,1466,1,1,0
6,0,69,0,91,2,2,0
10,0,81,0,1466,2,2,0
2,0,23,0,1466,1,1,0
1,0,38,0,1466,1,1,0
7,0,60,0,1466,1,1,0
13,0,288,0,1466,1,1,0
6,0,197,0,1466,1,1,0
10,0,163,0,1466,1,1,0
1,0,35,0,4735,1,1,0
7,0,69,0,1466,2,2,0
13,0,236,0,1466,2,2,0
25,0,231,0,1466,1,1,0
6,0,70,0,4735,1,1,0
12,0,161,0,4735,1,1,0
1,0,118,0,1466,2,14,0
1,0,128,0,4735,2,15,0
6,0,69,0,1466,2,2,0
19,0,120,0,374,2,9,0
5,0,82,1,4735,3,14,0
3,0,39,0,1466,2,4,0
6,0,61,0,1466,3,8,0
4,0,52,0,1466,3,8,0
4,0,51,1,511,1,1,0
1,0,29,0,4735,1,1,0
1,0,17,0,4735,1,1,0
67,0,361,1,1466,6,34,0
49,0,323,1,1466,6,36,0
8,0,100,0,474,1,1,1
1,0,15,0,89,1,1,1
13,0,124,0,1466,1,1,0
8,0,100,0,89,2,2,1
1,0,16,0,89,1,1,0
9,0,94,0,89,2,2,1
1,0,81,0,474,1,1,1
1,0,15,0,89,1,1,0
44,0,212,0,1466,2,2,0
24,0,185,2,2,4,4,0
5,0,45,0,374,5,6,0
12,0,128,1,374,4,6,0
3,0,45,1,511,3,3,0
3,0,58,0,374,3,3,0
28,0,188,1,374,3,5,0
1,0,34,0,1466,2,2,0
1,0,11,0,4735,1,2,0
12,0,64,0,374,6,9,0
13,0,118,1,1466,3,6,0
6,0,39,0,4735,1,1,0
15,0,123,1,374,3,4,0
29,0,180,0,374,3,3,0
23,0,165,0,1466,2,3,1
10,0,78,0,1466,3,3,0
12,0,63,0,4735,3,5,0
19,0,155,1,374,3,4,0
1,0,7,0,4735,1,1,0
1,0,35,0,1466,4,6,0
3,0,42,0,511,5,7,0
3,0,38,0,4735,2,3,0
4,0,33,0,4735,2,3,0
4,0,32,0,4735,2,4,0
2,0,57,0,374,4,5,0
29,0,223,1,46,5,9,1
37,0,196,2,515,5,9,0
4,0,42,1,1466,1,1,0
1,0,21,0,4735,3,3,0
7,0,41,0,4735,3,4,0
14,0,69,0,1466,4,5,0
21,0,106,1,1466,3,12,1
8,0,63,0,1466,2,2,0
79,0,316,2,1466,4,16,0
1,0,7,0,511,3,3,0
1,0,14,0,1466,3,3,0
11,0,122,0,1466,5,10,0
42,0,381,0,46,2,3,1
12,0,68,0,4735,1,1,0
1,0,30,0,4735,1,1,0
14,0,99,0,231,1,1,0
14,0,99,0,231,3,10,0
1,0,8,0,4735,1,1,0
3,0,40,0,4735,1,2,0
10,0,66,1,4735,1,1,0
8,0,25,0,1,1,1,0
16,0,85,1,1466,2,4,0
1,0,14,1,4735,1,2,0
1,0,6,1,4735,1,1,0
9,0,64,0,1466,3,6,0
12,0,132,0,1466,3,4,0
4,0,52,0,231,4,12,0
1,0,98,0,4735,1,2,0
5,0,37,0,1466,1,2,0
7,0,42,1,31,3,9,0
7,0,98,3,1466,3,15,0
1,0,18,0,4735,2,4,0
4,0,45,1,1466,3,7,0
11,0,92,0,1466,2,7,0
2,0,18,0,4735,1,1,0
1,0,30,0,1466,2,3,0
17,0,144,0,4735,4,10,1
1,0,29,0,1466,2,2,0
9,0,148,1,1466,2,3,0
10,0,89,0,1466,1,1,0
1,0,10,0,1466,1,1,0
1,0,5,0,4735,1,1,0
2,0,65,0,4735,2,2,0
2,0,61,0,22,1,1,0
1,0,13,0,22,1,1,0
2,0,69,0,4735,1,7,0
10,0,276,2,1466,2,9,0
31,0,185,0,1466,2,3,1
2,0,68,1,4735,2,7,0
2,0,61,0,1466,2,6,0
1,0,13,0,4735,1,1,0
32,0,233,0,2,5,10,0
75,0,317,5,1466,8,12,0
2,0,64,0,1466,2,3,0
2,0,61,0,1466,2,5,0
1,0,13,0,4735,1,1,0
12,0,81,1,762,4,5,1
32,0,336,2,12,5,15,1
27,0,258,2,12,5,13,1
8,0,209,0,12,5,10,1
3,0,70,1,511,2,2,0
17,0,137,0,1466,3,6,1
12,0,147,1,12,5,23,1
2,0,31,0,4735,2,2,0
1,0,11,0,4735,1,1,0
1,0,17,0,4735,1,1,0
1,0,21,0,1466,2,5,0
1,0,20,0,4735,1,1,0
1,0,61,0,474,2,3,0
3,0,35,0,4735,1,2,0
1,0,8,0,4735,1,1,0
1,0,52,0,762,3,4,0
1,0,56,0,4735,1,1,0
4,0,43,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,11,0,511,1,1,0
1,0,18,0,511,1,1,0
1,0,18,0,374,2,2,1
3,0,29,0,511,1,1,0
2,0,29,0,374,3,3,1
6,0,50,0,479,2,2,0
1,0,18,0,511,1,1,1
1,0,43,0,511,1,1,0
1,0,11,0,1466,2,3,0
1,0,66,0,4735,1,1,1
21,0,322,0,374,4,11,0
1,0,29,0,4735,2,6,0
1,0,29,0,374,3,5,0
1,0,28,0,1466,2,3,1
1,0,29,0,1466,2,3,1
3,0,42,0,231,5,10,1
3,0,29,0,4735,3,4,1
6,0,51,0,479,5,7,0
2,0,44,0,1466,2,3,0
1,0,34,0,374,3,5,1
1,0,22,2,231,1,2,0
214,0,1405,12,12,10,51,1
1,0,9,0,1466,1,1,0
1,0,20,0,1466,1,1,0
1,0,9,0,1466,1,1,0
16,0,130,2,231,1,3,0
1,0,29,2,231,1,2,0
28,0,253,0,374,6,13,1
3,0,63,0,511,5,10,1
3,0,54,0,511,6,10,1
3,0,54,0,511,6,10,1
1,0,44,0,511,2,4,0
3,0,39,0,230,3,3,0
1,0,57,0,511,4,9,0
4,0,53,0,511,3,6,0
7,0,124,2,511,5,14,0
1,0,20,1,511,6,17,0
29,0,278,2,511,4,14,0
1,0,48,1,511,4,16,0
1,0,26,0,511,1,1,0
1,0,32,0,511,1,1,0
